from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5791356;5961890;390;27271;116;74;27447;92;77;33556;113;78;32287;55;31185;48;31113;29
5791357;5961890;391;27359;117;74;27876;95;80;33624;113;81;32355;55;31299;48;31227;29
5791358;5961890;392;27410;117;74;27876;145;123;32194;149;125;32194;55;30845;48;28997;29
5791359;5961890;389;27212;117;74;27876;139;120;31996;140;127;36030;58;31168;50;29320;31
5791360;5961890;390;27266;128;81;28440;142;121;32050;143;123;32050;58;31536;50;29688;31
5791361;5961890;395;27620;135;85;30533;149;126;32404;152;128;32404;58;31891;50;30042;31
5791362;5961890;399;27931;135;85;30533;154;130;32715;159;132;32715;58;32199;51;30351;32
5791363;5961890;434;30410;135;85;30533;151;117;45929;157;111;41407;61;35176;54;34902;36
5793258;5961890;404;28304;119;76;28543;105;86;34165;119;87;32896;55;31052;48;30980;29
5793259;5961890;400;28004;119;75;28487;98;82;33864;113;83;32596;54;30892;47;30820;29
5793260;5961890;401;28039;118;75;28073;98;82;33899;113;83;32630;54;30856;47;30784;29
5793261;5961890;387;27082;116;73;27233;92;76;33344;106;77;32075;54;30637;47;30565;29
5793262;5961890;385;26978;116;73;27276;92;76;33342;106;77;32073;55;31062;48;30990;29
5793263;5961890;386;27026;116;73;27276;100;81;32924;113;82;31656;55;32167;48;32096;29
5793264;5961890;385;26957;115;73;26987;139;116;31740;138;123;35774;57;30789;50;28941;31
5793265;5961890;386;26997;115;73;26925;139;117;31781;140;124;35814;57;31122;50;29273;31
5793266;5961890;386;27006;120;76;26970;139;117;31790;140;124;35824;57;31319;50;29471;31
5793267;5961890;397;27781;120;76;26970;152;128;32564;158;130;32564;57;32114;50;30266;31
5793268;5961890;403;28178;135;85;30533;162;143;29488;163;136;32962;58;32340;51;30492;32
5793269;5961890;433;30276;135;85;30053;166;126;46610;157;121;42088;61;31152;54;29304;36
5793270;5961890;430;30095;135;85;30053;160;124;46430;157;119;41907;61;35284;54;35101;36
5795164;5961890;405;28380;119;75;28487;106;87;34240;119;88;32971;55;31176;48;31104;29
5795165;5961890;407;28461;119;75;28487;108;88;34321;119;89;33052;55;32952;48;32880;29
5795166;5961890;406;28391;115;73;26963;106;87;34251;119;88;32982;58;32802;51;32730;31
5795167;5961890;382;26757;115;73;27200;92;77;32642;113;78;31374;55;31187;48;31115;29
5795168;5961890;382;26758;115;73;26987;92;77;32643;113;78;31374;56;31749;49;31677;30
5795169;5961890;383;26838;115;73;26987;92;78;32738;113;79;31469;56;31971;49;31899;30
5795170;5961890;381;26687;115;73;26925;139;113;31471;135;115;31872;56;30528;49;28680;30
5795171;5961890;380;26606;114;72;26828;139;111;31389;135;114;31790;57;30829;50;28981;31
5795172;5961890;385;26940;120;76;26970;139;116;31724;138;123;35758;57;31271;50;29423;31
5795173;5961890;388;27169;120;76;26970;139;119;31952;140;126;35986;57;31362;50;29514;31
5795174;5961890;385;26978;120;76;26970;139;117;31762;138;124;35796;58;30996;51;29148;32
5795175;5961890;385;26916;120;76;26970;139;116;31700;138;123;35733;58;31133;51;29285;32
5795176;5961890;430;30132;118;74;26781;160;124;46466;157;119;41944;58;30657;51;28808;32
5797069;5961890;391;27338;113;71;27358;126;86;27387;130;116;34948;-1;-1;-1;-1;-1
5797070;5961890;408;28578;113;71;27358;108;90;34438;119;91;33169;56;31454;49;31383;30
5797071;5961890;410;28695;115;73;26963;108;92;34555;119;93;33286;58;32854;51;32783;31
5797072;5961890;384;26848;115;73;26963;92;78;32734;113;79;31465;57;32571;50;32499;31
5797073;5961890;379;26563;115;73;26963;92;74;32449;106;75;31180;56;32656;48;32584;29
5797074;5961890;378;26445;114;72;26718;87;73;32344;106;74;31076;56;31520;48;31448;29
5797075;5961890;381;26654;115;73;26925;92;76;32553;106;77;31284;56;31853;49;31781;30
5797076;5961890;377;26370;114;72;26828;134;108;31154;131;111;31555;57;30475;50;28627;31
5797077;5961890;379;26497;114;72;26828;134;110;31280;133;113;31681;57;30907;50;29059;31
5797078;5961890;383;26830;120;76;26970;139;115;31614;135;117;32015;57;31444;50;29596;31
5797079;5961890;382;26738;120;76;26970;139;113;31521;135;116;31922;57;31281;50;29433;31
5797080;5961890;383;26782;120;76;26970;139;114;31566;135;117;31967;58;30492;51;28644;32
5797081;5961890;382;26768;120;76;26970;139;114;31552;135;117;31953;58;31112;51;29264;32
5797082;5961890;379;26562;118;74;26781;142;122;46330;145;117;41807;58;30643;51;28795;32
5798974;5961890;371;25965;108;68;25927;110;67;26014;113;98;30659;48;27598;42;27526;25
5798975;5961890;413;28938;122;77;29180;111;95;34798;131;96;33530;56;31801;49;31730;30
5798976;5961890;413;28932;122;77;29180;111;95;34793;131;96;33524;56;31689;49;31617;30
5798977;5961890;413;28940;115;73;26963;111;95;34800;131;96;33531;57;32894;50;32823;31
5798978;5961890;377;26378;113;71;26387;92;75;32272;106;76;31003;57;32366;50;32294;31
5798979;5961890;374;26201;112;71;26277;90;73;32095;106;74;30827;58;32724;51;32652;31
5798980;5961890;374;26202;113;71;26396;90;73;32096;106;74;30827;56;31884;49;31812;30
5798981;5961890;378;26473;114;72;26696;92;77;32367;113;78;31098;57;32271;50;32200;31
5798982;5961890;374;26202;114;72;26828;129;106;30986;127;108;31387;57;30335;50;28487;31
5798983;5961890;373;26077;114;72;26828;129;104;30860;125;107;31261;56;30275;49;28427;30
5798984;5961890;372;26070;117;74;26238;126;106;32523;125;107;31254;56;30267;49;28419;30
5798985;5961890;378;26434;117;74;26238;134;109;31218;131;112;31619;57;30159;49;28311;30
5798986;5961890;376;26296;120;76;26970;129;107;31080;129;110;31481;57;30425;49;28577;30
5798987;5961890;379;26552;120;76;26970;134;111;31336;135;113;31737;58;30884;51;29036;32
5798988;5961890;374;26146;115;73;26247;135;123;46395;141;118;41873;57;30119;50;28271;31
5800879;5961890;364;25469;107;68;25589;94;66;25892;105;92;29569;49;27319;43;27247;25
5800880;5961890;368;25748;108;68;25923;100;70;26171;109;96;29848;48;27594;42;27522;25
5800881;5961890;416;29143;108;68;25923;114;98;35003;131;99;33734;56;27222;49;27150;30
5800882;5961890;376;26290;122;77;29180;108;94;33042;123;95;31773;57;34396;50;34325;31
5800883;5961890;376;26326;114;72;26709;113;95;33078;130;96;31809;57;34174;50;34102;31
5800884;5961890;375;26247;113;71;26386;92;74;32165;106;75;30896;57;32182;49;32110;30
5800885;5961890;371;25983;113;71;26375;85;70;31938;106;71;30669;56;31885;49;31813;30
5800886;5961890;369;25835;113;71;26372;87;73;32081;106;74;30812;56;32176;49;32104;30
5800887;5961890;371;25956;114;72;26696;92;76;32355;106;77;31086;56;32260;49;32188;30
5800888;5961890;363;25413;114;72;25485;116;96;31867;119;97;30598;55;29451;48;27603;30
5800889;5961890;369;25817;114;72;25485;124;102;32270;122;103;31002;56;30040;49;28192;30
5800890;5961890;370;25893;114;72;25608;124;103;32346;124;104;31078;56;29953;49;28105;30
5800891;5961890;373;26104;117;74;26181;129;104;30888;127;107;31289;56;29830;49;27982;30
5800892;5961890;372;26041;117;74;26238;126;105;32494;124;106;31225;57;30304;49;28456;30
5800893;5961890;374;26202;117;74;26238;129;106;30986;127;108;31387;57;30845;49;28997;30
5800894;5961890;372;26055;115;73;26247;134;122;30485;136;122;42131;57;30125;50;28277;31
5800895;5961890;369;25816;114;72;26078;133;119;30245;132;116;30672;57;30025;50;28177;31
5802783;5961890;362;25371;106;67;25339;90;64;25794;103;91;29471;49;27316;43;27244;25
5802784;5961890;361;25251;106;67;25339;86;63;25675;103;89;29352;49;27287;43;27215;25
5802785;5961890;365;25530;108;68;25910;96;67;25953;105;93;29630;49;26792;43;26721;25
5802786;5961890;378;26427;108;68;25923;116;96;33179;130;97;31910;57;26974;50;26903;31
5802787;5961890;374;26190;108;68;25923;108;93;32942;123;94;31673;57;34208;50;34136;31
5802788;5961890;371;25992;114;72;26719;108;90;32744;119;91;31475;57;33961;50;33889;31
5802789;5961890;371;25992;114;72;26719;108;90;32744;119;91;31475;57;32423;50;32351;31
5802790;5961890;372;26061;114;72;26769;92;74;32187;106;75;30918;57;31946;50;31874;31
5802791;5961890;365;25563;111;70;25797;90;73;31545;106;74;30276;56;32219;49;32147;30
5802792;5961890;369;25799;111;70;25797;92;76;31781;106;77;30512;57;32521;50;32450;30
5802793;5961890;360;25185;114;72;25485;108;93;31638;114;94;30370;55;29393;48;27544;30
5802794;5961890;365;25521;114;72;25485;116;98;31974;120;99;30705;56;29678;49;27830;30
5802795;5961890;365;25521;114;72;25608;116;98;31974;120;99;30706;56;29679;49;27830;30
5802796;5961890;366;25635;117;74;26168;116;99;32088;120;100;30819;56;29875;49;28027;30
5802797;5961890;371;25996;117;74;26223;124;104;32449;124;105;31181;56;30195;49;28347;30
5802798;5961890;374;26170;115;73;25895;129;105;30954;127;108;31355;57;29938;50;28090;30
5802799;5961890;364;25499;113;71;25660;128;114;29928;127;111;30355;56;29439;49;27591;31
5802800;5961890;363;25420;113;72;25758;128;113;29849;124;110;30276;56;29607;49;27758;31
5802801;5961890;368;25788;114;72;25928;133;118;30217;132;115;30644;56;29966;49;28117;31
5804689;5961890;360;25205;107;68;25245;82;62;25628;97;80;28708;50;27007;44;26935;26
5804690;5961890;358;25034;106;67;25020;82;60;25457;100;86;29134;49;26999;43;26927;25
5804691;5961890;360;25235;111;70;25230;94;67;25982;103;91;28032;48;26982;42;26911;24
5804692;5961890;363;25427;112;71;25320;100;70;26174;105;94;28225;50;27422;44;27350;26
5804693;5961890;374;26191;112;71;25320;108;93;32942;123;94;31674;57;34271;50;34200;31
5804694;5961890;368;25752;115;73;26897;108;87;32503;119;88;31235;57;33877;50;33805;31
5804695;5961890;367;25678;115;73;26897;108;85;32429;117;86;31161;57;32510;50;32438;31
5804696;5961890;363;25402;110;70;25519;85;71;31410;106;72;30141;56;32959;49;32887;30
5804697;5961890;362;25333;110;70;25557;85;70;31315;106;71;30046;56;32555;49;32483;30
5804698;5961890;369;25861;112;71;26155;92;77;31843;113;78;30574;57;32623;50;32551;31
5804699;5961890;357;24963;112;71;25243;108;90;31416;112;91;30148;55;29109;48;27261;30
5804700;5961890;356;24921;112;71;25110;108;89;31375;112;90;30106;55;29049;48;27201;29
5804701;5961890;360;25171;114;72;25594;108;93;31625;114;94;30356;56;29438;49;27590;30
5804702;5961890;361;25235;112;71;25244;108;94;31688;114;95;30420;56;29257;49;27408;30
5804703;5961890;363;25385;115;73;25895;116;96;31838;119;97;30569;56;29431;49;27583;30
5804704;5961890;365;25533;115;73;25895;116;98;31986;120;99;30717;56;29830;49;27982;30
5804705;5961890;361;25254;115;73;25895;125;111;29684;122;108;30111;56;29253;49;27405;30
5804706;5961890;360;25215;113;71;25654;125;110;29644;122;107;30071;56;29542;49;27694;31
5804707;5961890;364;25489;114;72;25928;128;114;29918;127;111;30345;56;30055;49;28207;31
5806593;5961890;360;25220;108;68;25338;78;62;25643;94;74;28270;50;27104;44;27032;26
5806594;5961890;355;24850;105;67;24931;80;57;25273;97;79;28629;49;26757;43;26685;25
5806595;5961890;355;24816;104;66;24829;82;56;25240;100;83;28917;49;26639;42;26567;25
5806596;5961890;357;25001;111;70;25230;86;64;25748;100;88;27799;48;26365;42;26294;24
5806597;5961890;363;25376;112;71;25320;96;69;26123;105;93;28174;51;27275;45;27203;27
5806598;5961890;367;25686;111;70;25287;107;67;26059;109;98;29078;51;27507;44;27435;26
5806599;5961890;366;25588;110;70;25590;108;84;32340;117;85;31071;56;33628;49;33556;30
5806600;5961890;362;25360;110;70;25590;100;81;32112;113;82;30843;56;33485;49;33413;30
5806601;5961890;359;25162;110;70;25519;87;73;31522;106;74;30254;56;32880;49;32808;30
5806602;5961890;363;25444;111;70;25754;85;72;31452;106;73;30183;56;32693;49;32621;30
5806603;5961890;366;25592;111;70;25797;92;74;31600;106;75;30332;56;29054;49;27206;30
5806604;5961890;357;24959;111;70;24962;108;90;31412;112;91;30143;55;28991;48;27143;29
5806605;5961890;352;24646;111;70;24962;108;85;31099;110;86;29830;55;28854;48;27006;29
5806606;5961890;355;24833;112;71;25235;108;88;31286;112;89;30018;55;28915;48;27067;29
5806607;5961890;357;25016;112;71;25242;108;90;31469;112;91;30200;55;29277;48;27429;29
5806608;5961890;362;25336;113;72;25460;113;95;31789;119;96;30521;55;29622;48;27774;29
5806609;5961890;367;25656;115;73;25895;118;100;32110;120;101;30841;56;29802;49;27954;30
5806610;5961890;356;24899;110;70;25005;119;106;29328;119;102;29756;55;28989;48;27141;30
5806611;5961890;358;25059;110;70;25005;124;108;29488;121;105;29915;55;29395;48;27546;30
5806612;5961890;362;25306;112;71;25219;127;116;28901;123;108;30162;56;29545;49;27697;30
5806613;5961890;385;26922;117;74;26952;152;129;31698;137;117;33018;59;30843;51;28995;32
5808496;5961890;361;25276;108;68;25333;78;66;25298;83;65;28499;51;27034;44;26962;27
5808497;5961890;365;25546;109;69;25644;83;67;25970;95;79;28622;51;27482;45;27411;27
5808498;5961890;363;25442;109;69;25514;85;65;25866;97;80;28744;51;27272;44;27201;26
5808499;5961890;351;24602;104;66;24793;82;58;25349;100;82;27399;49;26497;42;26425;25
5808500;5961890;356;24892;118;75;25582;86;62;25639;100;86;27690;50;26070;44;25999;26
5808501;5961890;368;25727;122;77;25736;110;68;26100;109;98;29118;51;27584;45;27513;27
5808502;5961890;368;25739;111;70;25287;110;68;26112;109;98;29130;51;27782;44;27711;27
5808503;5961890;367;25686;108;69;25192;108;86;32438;117;87;31169;51;33757;44;33685;27
5808504;5961890;362;25374;110;70;25590;100;81;32126;113;82;30857;56;33376;49;33305;30
5808505;5961890;357;24994;109;69;25240;92;76;31746;106;77;30477;55;33055;48;32984;29
5808506;5961890;356;24909;109;69;25171;92;76;31734;106;77;30466;55;29024;48;27176;29
5808507;5961890;353;24691;111;70;25016;108;83;30952;108;84;29683;56;28828;49;26980;30
5808508;5961890;350;24506;109;69;24729;95;80;30767;108;81;29498;54;28529;48;26681;29
5808509;5961890;349;24449;109;69;24622;100;82;30902;108;83;29634;55;28604;48;26756;29
5808510;5961890;354;24750;109;69;24732;108;87;31204;110;88;29935;55;29093;48;27245;29
5808511;5961890;352;24629;113;72;25460;108;85;31083;110;86;29814;55;29495;48;27647;29
5808512;5961890;355;24873;113;72;25460;119;105;29302;119;102;29729;55;29681;48;27832;29
5808513;5961890;352;24672;109;69;24729;115;104;30771;119;99;29528;55;28479;48;26631;30
5808514;5961890;351;24587;110;70;25005;115;103;30686;119;98;29443;55;28739;48;26891;30
5808515;5961890;355;24878;112;71;25219;119;105;29308;119;102;29734;55;29003;48;27155;30
5808516;5961890;359;25115;117;74;25764;125;109;29544;121;106;29972;56;29463;49;27614;30
5808517;5961890;365;25526;117;74;25764;126;110;29198;121;104;29223;56;29648;49;27800;30
5808518;5961890;370;25912;117;74;25764;127;116;29582;127;109;29608;59;31122;51;29274;32
5810399;5961890;357;25013;106;67;25031;81;62;25034;74;61;28235;49;26638;43;26566;25
5810400;5961890;360;25190;107;68;25161;83;65;25212;81;63;28413;51;27065;45;26993;27
5810401;5961890;368;25735;109;69;25722;85;70;26158;100;81;28810;51;27619;45;27547;27
5810402;5961890;347;24281;109;69;25722;79;60;25491;95;77;27078;51;26144;45;26072;27
5810403;5961890;348;24352;107;68;24750;79;60;25504;95;78;27150;48;26471;42;26399;25
5810404;5961890;357;24998;122;77;25736;86;64;25745;100;88;27796;49;26077;43;26005;25
5810405;5961890;368;25784;122;77;25736;110;69;26157;113;99;29175;51;27737;44;27665;27
5810406;5961890;370;25889;108;69;25192;110;70;26262;113;100;29280;51;27832;45;27760;27
5810407;5961890;372;26054;108;68;25009;110;73;26427;118;103;29445;55;29500;48;27651;30
5810408;5961890;362;25309;110;70;25184;95;80;32061;113;81;30792;55;29165;48;27317;29
5810409;5961890;353;24698;108;68;25045;87;72;30706;106;73;29437;55;28790;48;26942;29
5810410;5961890;350;24508;107;68;24758;85;70;30516;107;71;29248;54;28612;47;26764;29
5810411;5961890;354;24762;107;68;24779;108;84;31023;110;85;29754;55;28776;48;26928;29
5810412;5961890;346;24213;109;69;24655;92;76;30474;102;77;29205;54;28472;47;26624;29
5810413;5961890;344;24056;107;68;24226;92;77;30509;103;78;31246;54;28259;47;26411;29
5810414;5961890;346;24227;108;69;24544;92;79;30680;104;80;29412;54;28521;47;26673;29
5810415;5961890;352;24634;108;69;24544;108;85;31088;110;86;29819;55;28838;48;26990;29
5810416;5961890;347;24317;113;72;25460;112;99;30416;114;94;29173;54;28267;47;26419;29
5810417;5961890;347;24285;109;69;24729;112;99;30383;112;94;29141;54;28346;47;26498;29
5810418;5961890;351;24543;109;69;24729;115;102;30642;119;97;29399;55;28776;48;26928;30
5810419;5961890;358;25077;110;70;25179;124;108;29506;121;105;29933;56;29127;49;27279;30
5810420;5961890;361;25298;117;74;25764;126;112;29300;122;105;29326;56;29530;49;27682;30
5810421;5961890;364;25514;117;74;25764;126;110;29185;121;104;29211;56;29637;49;27789;30
5810422;5961890;368;25756;117;74;25764;127;114;29427;122;107;29453;54;30957;47;29109;30
5810423;5961890;381;26700;121;77;26566;143;130;47955;131;111;32543;54;28369;47;28047;30
5810457;5961890;351;24569;102;65;24266;80;72;27843;81;68;26117;44;25143;38;24869;23
5810458;5961890;347;24284;106;67;24263;79;70;27706;81;66;25981;44;25697;38;25423;23
5810462;5961890;343;24034;108;69;24294;72;59;27769;73;56;27769;47;27123;41;26849;25
5810463;5961890;343;24029;108;69;24218;67;55;27546;68;53;27546;47;27195;41;26921;25
5810464;5961890;344;24070;108;68;24250;67;58;27748;69;56;27748;46;27604;41;27330;26
5812300;5961890;351;24578;105;66;24633;78;56;24600;68;55;27801;49;26246;43;26174;25
5812301;5961890;354;24810;106;67;24836;79;60;24832;74;58;28032;49;26723;43;26651;25
5812302;5961890;359;25116;106;67;24977;83;64;25138;78;62;28338;49;27150;43;27078;25
5812303;5961890;347;24293;109;69;25722;84;68;26063;95;78;27090;48;27683;42;27612;25
5812304;5961890;343;24039;107;68;24750;82;65;25816;94;74;26837;48;25914;42;25842;25
5812305;5961890;344;24090;107;68;24750;82;65;25874;94;75;26887;47;25482;41;25411;24
5812306;5961890;346;24202;106;67;24530;82;69;24641;95;76;27000;49;26340;43;26268;26
5812307;5961890;348;24341;105;67;24427;88;77;24532;95;78;27139;49;26218;43;26147;26
5812308;5961890;352;24662;106;67;24654;103;94;25745;104;96;28352;52;27434;45;27363;27
5812309;5961890;352;24675;108;68;25009;105;83;25631;108;96;28364;55;29433;48;27585;30
5812310;5961890;355;24872;110;70;25269;110;85;25828;109;99;29154;55;29240;48;27391;30
5812311;5961890;352;24644;110;70;25245;87;72;30652;106;73;29383;55;28793;48;26945;29
5812312;5961890;348;24345;107;68;24646;85;68;30408;104;69;29140;54;28542;47;26693;29
5812313;5961890;345;24173;106;67;24434;85;71;30623;102;72;29354;54;28252;47;26404;29
5812314;5961890;344;24101;106;67;24407;87;72;30180;100;73;30917;54;28269;47;26420;29
5812315;5961890;340;23796;106;67;24071;90;75;30364;99;76;29096;53;27966;46;26118;28
5812316;5961890;343;23998;107;68;24287;92;77;30056;103;79;30793;54;28336;47;26488;29
5812317;5961890;346;24244;107;68;24287;100;81;30302;104;83;31038;54;28743;47;26895;29
5812318;5961890;345;24181;107;68;24287;112;97;30280;109;92;29037;54;28125;47;26277;29
5812319;5961890;343;24034;109;69;24729;106;95;30133;108;90;28890;54;28355;47;26507;29
5812320;5961890;355;24876;110;70;25179;119;105;29306;119;102;29732;55;28844;48;26996;30
5812321;5961890;356;24898;110;70;25179;119;106;29328;119;102;29755;56;29213;49;27364;30
5812322;5961890;359;25099;110;70;25179;121;103;28654;119;96;28680;56;29640;49;27792;30
5812323;5961890;362;25356;117;74;25764;123;106;28911;119;100;28937;56;28986;49;27138;30
5812324;5961890;369;25833;125;79;26320;127;115;29504;123;108;29530;54;28558;47;28235;30
5812325;5961890;381;26661;125;79;26320;143;131;48840;131;109;31611;54;28377;47;28054;30
5812353;5961890;329;23038;97;62;22845;58;44;23112;64;45;23112;41;23666;36;23392;22
5812354;5961890;332;23243;98;62;23143;59;47;23318;68;48;23318;41;23885;36;23611;22
5812355;5961890;340;23795;101;64;23721;64;55;23894;73;56;23894;43;24023;37;23749;22
5812356;5961890;338;23677;101;64;23717;61;53;23754;72;54;23754;42;24444;37;24171;22
5812358;5961890;355;24830;101;64;23995;88;79;28510;96;78;28510;42;25124;37;24850;22
5812359;5961890;352;24628;108;68;24002;87;76;28308;90;75;28308;45;25153;39;24880;24
5812360;5961890;347;24293;108;68;24053;84;71;27973;87;70;27973;45;26103;39;25829;24
5812361;5961890;345;24155;109;69;24283;80;67;27663;80;66;27663;45;26075;39;25801;24
5812362;5961890;342;23942;108;68;23952;76;60;27196;79;59;27196;44;26680;39;26406;24
5812363;5961890;340;23829;107;68;23941;72;58;27079;79;57;27079;45;26610;40;26336;24
5812364;5961890;340;23796;107;68;23926;70;53;27055;70;52;27055;46;26852;40;26579;25
5812365;5961890;341;23892;107;68;23931;70;55;27162;71;54;27162;46;27321;41;27047;25
5812366;5961890;340;23795;107;68;24052;70;62;28008;73;60;28008;47;31401;41;27726;26
5814173;5961890;423;29583;127;80;29889;111;90;32838;129;93;32838;66;37462;56;37379;36
5814174;5961890;432;30261;131;83;30510;116;100;33517;135;103;33517;67;38102;56;38019;37
5814175;5961890;434;30353;131;83;30510;116;101;33608;135;104;33608;67;36604;57;36521;37
5814176;5961890;403;28200;116;74;28548;145;132;35678;157;133;35678;64;34989;54;34906;35
5814201;5961890;348;24392;104;66;24492;76;54;24414;68;52;27614;49;26265;42;26194;25
5814202;5961890;352;24642;105;66;24675;78;57;24664;68;55;27864;49;25926;43;25855;26
5814203;5961890;359;25134;102;65;24065;83;64;25155;78;62;28356;48;26860;42;26788;25
5814204;5961890;344;24084;102;65;24065;82;67;24522;94;75;26881;48;25947;42;25875;25
5814205;5961890;340;23814;101;64;23692;78;64;24253;94;71;26612;47;25581;41;25509;24
5814206;5961890;340;23812;106;67;24632;78;64;24250;94;71;26609;47;25335;41;25264;24
5814207;5961890;342;23959;105;67;24427;80;66;24398;94;73;26757;48;25973;42;25901;25
5814208;5961890;345;24122;104;66;24110;82;68;24560;94;75;26919;49;26110;43;26038;26
5814209;5961890;350;24515;106;67;24654;103;92;25597;104;94;28204;51;27262;45;27190;27
5814210;5961890;349;24451;106;67;24654;102;91;25534;104;93;28141;51;27254;45;27182;27
5814211;5961890;352;24668;110;70;25269;103;94;25751;104;96;28357;55;29483;48;27635;30
5814212;5961890;353;24724;108;68;24895;90;73;30732;106;74;29464;55;28954;48;27106;29
5814213;5961890;348;24379;108;68;24895;90;73;30761;104;74;29492;55;28874;48;27026;29
5814214;5961890;343;24027;106;67;24202;85;70;30039;101;71;30776;53;28123;47;26275;28
5814215;5961890;341;23889;105;67;24101;85;68;29901;99;69;28632;53;28162;46;26314;28
5814216;5961890;338;23628;106;67;24389;87;72;29686;99;74;28417;54;27840;47;25992;29
5814217;5961890;338;23650;107;68;24287;87;72;29707;99;74;28439;54;27795;47;25947;29
5814218;5961890;339;23717;107;68;24287;87;73;29774;101;75;28506;54;28431;47;26583;29
5814219;5961890;343;23976;104;66;23697;101;94;30075;107;89;28832;54;28035;47;26187;29
5814220;5961890;340;23792;104;66;23697;99;92;29891;107;87;28649;54;28115;47;26267;29
5814221;5961890;359;25142;110;70;25179;125;109;29572;121;106;29998;54;29194;47;27346;29
5814222;5961890;359;25162;110;70;25179;125;109;29591;122;106;30018;56;29384;49;27536;30
5814223;5961890;355;24881;119;75;24976;118;100;28436;113;93;28462;56;28907;49;27059;30
5814224;5961890;355;24835;119;75;24976;118;99;28389;109;92;28415;55;28996;49;27147;31
5814225;5961890;381;26656;119;75;24993;143;131;48835;131;109;31606;56;28608;50;28285;32
5814226;5961890;377;26422;125;79;26320;141;127;48601;127;106;31372;56;28433;50;28110;32
5814227;5961890;373;26107;125;79;26320;135;123;48286;125;101;31057;54;29430;47;28271;30
5814253;5961890;322;22524;95;60;22256;59;51;23505;72;50;23479;41;23714;36;23440;22
5814254;5961890;325;22716;97;62;22845;80;69;26760;84;65;26760;41;23928;36;23654;22
5814255;5961890;324;22663;98;62;23206;78;68;26706;80;64;26706;41;24103;36;23829;22
5814256;5961890;342;23956;101;64;23729;68;58;24056;79;59;24056;43;24506;38;24232;23
5814257;5961890;349;24402;104;66;24330;76;64;24480;86;65;24480;43;24989;38;24715;23
5814258;5961890;344;24104;103;65;24063;71;59;24182;79;60;24182;43;24830;37;24557;23
5814259;5961890;347;24325;103;65;24196;73;62;24402;86;63;24402;43;25100;38;24826;23
5814260;5961890;351;24605;108;68;24002;85;76;28284;88;75;28284;45;27526;39;27252;24
5814261;5961890;348;24350;108;68;24002;85;72;28029;87;71;28029;45;26297;40;26024;25
5814262;5961890;346;24210;107;67;23764;79;64;27463;79;63;27463;45;26171;39;25897;24
5814263;5961890;344;24097;106;67;23649;79;62;27351;79;61;27351;45;26430;39;26156;24
5814264;5961890;338;23668;107;68;23821;69;56;26933;75;55;26933;45;26487;40;26213;25
5814265;5961890;334;23405;106;67;23628;66;53;26684;71;52;26684;46;26724;40;26450;25
