from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5791353;5874358;267;18686;68;43;17107;73;58;19206;85;55;19068;32;19268;29;19268;20
5791354;5874358;264;18454;63;40;15899;70;54;18974;85;51;18835;34;19859;30;19859;20
5791355;5874358;257;17976;63;40;15812;64;49;18635;79;47;18496;33;20040;30;20040;20
5791356;5874358;258;18038;63;40;15760;70;54;18983;85;52;18844;34;20665;30;20665;21
5791357;5874358;259;18126;64;41;16189;73;57;19051;85;54;18913;34;20779;30;20779;21
5791358;5874358;260;18177;64;41;16189;120;100;19290;123;99;19152;34;15407;30;15407;21
5791359;5874358;257;17979;64;41;16189;112;97;19093;113;96;18954;33;15730;29;15730;21
5791360;5874358;258;18033;75;47;16754;116;98;19147;117;97;19008;33;16098;29;16098;21
5791361;5874358;263;18387;84;53;18847;124;103;19500;125;102;19362;33;16452;29;16452;21
5791362;5874358;267;18698;84;53;18847;128;107;19812;131;106;19673;34;16760;30;16760;21
5791363;5874358;292;20411;84;53;18847;148;119;24614;127;82;27964;40;23874;36;23878;26
5793258;5874358;272;19072;66;42;16857;84;61;19592;91;60;19453;34;20532;31;20532;21
5793259;5874358;268;18771;66;42;16800;77;57;19292;85;56;19153;34;20372;30;20372;21
5793260;5874358;269;18806;65;41;16387;77;57;19326;85;56;19188;34;20336;30;20336;20
5793261;5874358;255;17849;62;39;15547;70;53;18771;79;50;18632;34;20117;29;20117;20
5793262;5874358;253;17745;62;39;15589;70;53;18769;79;50;18630;34;20542;30;20542;21
5793263;5874358;254;17792;62;39;15589;77;56;18352;85;55;18213;34;21648;30;21648;21
5793264;5874358;253;17724;61;39;15301;112;93;18837;111;92;18698;33;15351;28;15351;20
5793265;5874358;254;17764;61;39;15239;112;94;18878;113;93;18739;33;15683;28;15683;20
5793266;5874358;254;17773;66;42;15283;112;94;18887;113;93;18748;33;15880;29;15880;21
5793267;5874358;265;18548;66;42;15283;128;105;19661;131;104;19523;33;16675;29;16675;21
5793268;5874358;271;18945;84;53;18847;136;111;20059;135;110;21926;34;16902;30;16902;21
5793269;5874358;296;20711;81;51;18366;158;128;25296;127;91;28645;39;15714;35;15714;27
5793270;5874358;293;20531;81;51;18366;153;126;25115;127;89;28465;39;23982;35;24077;27
5795164;5874358;274;19146;66;42;16800;84;62;19667;91;61;19528;34;20656;30;20656;21
5795165;5874358;275;19228;66;42;16800;84;63;19748;91;62;19610;34;22432;30;22432;21
5795166;5874358;274;19158;61;39;15276;84;62;19679;91;61;19540;34;22282;30;22282;21
5795167;5874358;250;17524;62;39;15513;70;54;18070;85;51;17931;33;20667;29;20667;21
5795168;5874358;250;17524;61;39;15301;70;54;18070;85;51;17932;34;21229;30;21229;21
5795169;5874358;252;17605;61;39;15301;70;55;18165;85;52;18026;34;21452;30;21452;21
5795170;5874358;249;17454;61;39;15239;113;89;18568;107;89;18429;34;15089;29;15089;21
5795171;5874358;248;17373;61;39;15141;113;88;18486;107;87;18348;33;15391;28;15391;20
5795172;5874358;253;17707;66;42;15283;112;93;18821;111;92;18682;33;15833;29;15833;21
5795173;5874358;256;17936;66;42;15283;112;96;19050;113;96;18911;33;15924;29;15924;21
5795174;5874358;254;17746;66;42;15283;112;94;18859;111;93;18720;33;15558;29;15558;21
5795175;5874358;253;17683;66;42;15283;112;93;18796;111;92;18658;33;15694;29;15694;21
5795176;5874358;294;20567;64;41;15094;153;126;25151;127;89;28501;34;15218;30;15218;22
5797069;5874358;259;18118;67;42;17648;113;75;20708;111;90;21505;-1;-1;-1;-1;-1
5797070;5874358;276;19345;67;42;17648;84;65;19865;91;64;19727;35;20935;31;20935;22
5797071;5874358;278;19462;61;39;15276;84;67;19982;91;66;19844;34;22335;30;22335;21
5797072;5874358;252;17615;61;39;15276;70;55;18161;85;52;18022;34;22051;29;22051;21
5797073;5874358;248;17330;61;39;15276;70;51;17876;79;48;17737;33;22136;29;22136;20
5797074;5874358;246;17212;60;38;15031;64;50;17772;79;47;17633;33;21000;29;21000;20
5797075;5874358;249;17421;61;39;15239;70;53;17980;79;50;17842;34;21333;29;21333;21
5797076;5874358;245;17137;61;39;15141;108;85;18251;103;84;18112;34;15037;29;15037;21
5797077;5874358;247;17264;61;39;15141;108;87;18377;105;86;18239;33;15469;28;15469;20
5797078;5874358;251;17597;66;42;15283;112;92;18711;107;91;18572;33;16006;29;16006;21
5797079;5874358;250;17504;66;42;15283;112;90;18618;107;89;18479;33;15843;29;15843;21
5797080;5874358;251;17549;66;42;15283;112;91;18663;107;90;18524;33;15053;29;15053;21
5797081;5874358;251;17535;66;42;15283;112;91;18649;107;90;18510;33;15673;29;15673;21
5797082;5874358;248;17329;64;41;15094;124;108;18088;118;87;28365;34;15205;30;15205;22
5798974;5874358;239;16745;62;39;16217;106;55;19335;104;89;21444;28;17078;25;17078;17
5798975;5874358;282;19705;68;43;17493;88;70;20226;103;69;20087;35;21282;32;21282;22
5798976;5874358;281;19700;68;43;17493;88;70;20220;103;69;20081;35;21170;31;21170;22
5798977;5874358;282;19706;61;39;15276;88;70;20227;103;69;20088;34;22375;29;22375;21
5798978;5874358;245;17145;59;38;14700;70;52;17699;79;50;17561;34;21846;29;21846;21
5798979;5874358;242;16968;59;37;14590;67;50;17523;79;47;17384;34;22204;30;22204;21
5798980;5874358;242;16969;59;38;14709;67;50;17523;79;47;17384;33;21364;28;21364;20
5798981;5874358;246;17240;60;38;15009;70;54;17794;85;51;17656;34;21752;29;21752;21
5798982;5874358;242;16969;61;39;15141;104;83;18083;99;82;17944;34;14897;29;14897;21
5798983;5874358;241;16844;61;39;15141;104;81;17957;97;80;17818;32;14837;28;14837;20
5798984;5874358;241;16837;64;40;14551;101;81;17950;97;80;17812;32;14829;28;14829;20
5798985;5874358;246;17201;64;40;14551;108;86;18315;103;85;18176;32;14721;28;14721;20
5798986;5874358;244;17063;66;42;15283;104;84;18177;101;83;18038;32;14987;28;14987;20
5798987;5874358;247;17319;66;42;15283;109;88;18433;107;87;18294;33;15446;29;15446;21
5798988;5874358;242;16913;62;39;14560;111;101;17656;114;88;28430;33;14681;29;14681;21
5800879;5874358;232;16249;61;38;15879;91;53;20636;97;84;20531;29;16799;25;16799;17
5800880;5874358;236;16528;62;39;16213;96;57;20915;103;88;20809;28;17074;25;17074;17
5800881;5874358;284;19910;62;39;16213;91;73;20430;103;72;20292;35;16703;32;16703;22
5800882;5874358;244;17057;68;43;17493;84;69;18469;95;69;18330;33;14953;29;14953;21
5800883;5874358;244;17093;60;38;15023;88;70;18505;101;69;18366;33;14730;29;14730;21
5800884;5874358;243;17014;59;38;14700;70;51;17592;79;48;17453;33;21663;29;21663;20
5800885;5874358;239;16750;59;38;14688;61;48;17365;79;45;17226;33;21365;28;21365;20
5800886;5874358;237;16602;59;38;14686;64;50;17508;79;47;17370;32;21656;28;21656;20
5800887;5874358;239;16722;60;38;15009;70;54;17782;79;51;17643;32;21741;28;21741;20
5800888;5874358;231;16180;60;38;13799;91;71;17294;93;70;17155;31;14013;27;14013;19
5800889;5874358;237;16584;60;38;13799;98;77;17698;95;76;17559;32;14602;28;14602;20
5800890;5874358;238;16660;60;38;13922;98;78;17774;97;77;17635;32;14515;28;14515;20
5800891;5874358;241;16871;63;40;14494;104;81;17985;99;80;17846;32;14392;28;14392;20
5800892;5874358;240;16808;64;40;14551;101;80;17921;97;79;17783;32;14866;28;14866;20
5800893;5874358;242;16969;64;40;14551;104;83;18083;99;82;17944;32;15407;28;15407;20
5800894;5874358;240;16822;62;39;14560;109;100;17566;111;92;28688;33;14687;29;14687;21
5800895;5874358;237;16583;61;39;14391;105;96;17326;106;89;28449;32;14587;28;14587;21
5802783;5874358;231;16151;60;38;15629;85;52;20538;96;83;20432;29;16796;25;16796;17
5802784;5874358;229;16032;60;38;15629;82;50;20419;96;81;20313;29;16767;25;16767;17
5802785;5874358;233;16310;62;39;16200;91;54;20698;98;85;20592;29;16273;25;16273;17
5802786;5874358;246;17194;62;39;16213;91;71;18606;101;70;18467;33;16455;29;16455;21
5802787;5874358;242;16957;62;39;16213;84;68;18369;95;67;18230;33;14764;29;14764;21
5802788;5874358;239;16759;60;38;15032;84;65;18171;91;64;18032;33;14517;28;14517;20
5802789;5874358;239;16760;60;38;15032;84;65;18172;91;64;18033;34;21904;29;21904;21
5802790;5874358;240;16828;61;38;15083;70;51;17614;79;48;17476;34;21426;29;21426;21
5802791;5874358;233;16330;57;36;14111;67;50;16972;79;47;16833;32;21699;27;21699;20
5802792;5874358;237;16566;57;36;14110;70;53;17208;79;51;17070;32;22002;28;22002;20
5802793;5874358;228;15952;60;38;13799;84;68;17066;87;67;16927;31;13954;27;13954;19
5802794;5874358;233;16288;60;38;13799;91;73;17401;93;72;17262;31;14239;27;14239;19
5802795;5874358;233;16288;60;38;13922;91;73;17402;93;72;17263;32;14240;28;14240;20
5802796;5874358;234;16402;63;40;14481;91;74;17516;93;74;17377;32;14436;27;14436;20
5802797;5874358;239;16763;63;40;14536;98;80;17877;97;79;17738;32;14757;28;14757;20
5802798;5874358;242;16938;62;39;14208;104;82;18051;99;81;17912;32;14500;28;14500;20
5802799;5874358;232;16266;59;38;13973;102;92;17009;100;84;16912;31;14000;27;14000;20
5802800;5874358;231;16186;60;38;14071;102;91;16930;99;83;16833;32;14168;28;14168;20
5802801;5874358;236;16555;60;38;14241;105;96;17298;106;88;17201;32;14527;28;14527;20
5804689;5874358;228;15985;61;39;15535;79;50;20372;91;72;19670;29;16488;26;16488;18
5804690;5874358;226;15814;60;38;15310;77;47;20202;94;78;20096;29;16479;26;16479;17
5804691;5874358;229;16015;64;41;15442;92;55;20726;96;83;18994;27;16463;24;16463;16
5804692;5874358;232;16207;66;42;15352;98;57;20918;98;86;19186;29;16902;26;16902;18
5804693;5874358;242;16958;66;42;15352;84;68;18370;95;67;18231;32;14828;28;14828;20
5804694;5874358;236;16519;61;39;15210;84;62;17931;91;61;17792;32;14434;28;14434;20
5804695;5874358;235;16445;61;39;15210;84;61;17857;89;60;17718;34;21990;29;21990;21
5804696;5874358;231;16169;56;36;13832;61;48;16837;79;45;16698;32;13974;27;13974;19
5804697;5874358;230;16100;56;36;13871;61;47;16742;79;44;16604;31;22035;27;22035;19
5804698;5874358;238;16628;58;37;14469;70;54;17270;85;51;17132;33;22103;28;22103;20
5804699;5874358;225;15730;59;37;13556;84;65;16844;85;64;16705;31;13670;27;13670;19
5804700;5874358;224;15688;58;37;13423;84;64;16802;85;63;16663;31;13610;26;13610;19
5804701;5874358;228;15938;60;38;13907;84;68;17052;87;67;16913;31;14000;27;14000;19
5804702;5874358;229;16002;59;37;13558;84;69;17116;87;68;16977;32;13818;27;13818;20
5804703;5874358;231;16152;62;39;14208;91;71;17265;93;70;17127;32;13993;28;13993;20
5804704;5874358;233;16300;62;39;14208;91;73;17414;93;72;17275;32;14392;28;14392;20
5804705;5874358;229;16022;62;39;14208;98;88;16765;94;81;16668;32;13814;28;13814;20
5804706;5874358;228;15982;59;38;13967;98;88;16725;94;80;16629;31;14104;27;14104;20
5804707;5874358;232;16256;60;38;14241;102;92;17000;100;84;16903;32;14617;28;14617;20
5806593;5874358;229;16000;62;39;15628;72;50;20387;86;66;19232;30;16584;26;16584;18
5806594;5874358;223;15630;59;37;15221;77;45;20018;91;71;19590;29;16237;25;16237;17
5806595;5874358;223;15596;58;37;15119;77;44;19984;94;75;19878;28;16119;25;16119;17
5806596;5874358;225;15781;64;41;15442;83;51;20492;94;80;18760;27;15846;24;15846;16
5806597;5874358;231;16156;66;42;15352;92;57;20868;98;85;19135;31;16755;28;16755;19
5806598;5874358;235;16466;64;41;14851;105;56;19381;103;87;19000;30;16987;27;16987;18
5806599;5874358;234;16355;57;36;13904;84;59;17767;89;58;17628;32;14185;28;14185;20
5806600;5874358;230;16127;57;36;13904;77;56;17540;85;55;17401;31;14042;27;14042;19
5806601;5874358;228;15928;56;36;13832;64;50;16950;79;47;16811;31;13895;27;13895;19
5806602;5874358;232;16211;57;36;14067;61;49;16879;79;46;16740;31;22173;27;22173;19
5806603;5874358;234;16359;57;36;14110;70;51;17028;79;48;16889;32;13616;27;13616;20
5806604;5874358;225;15726;57;36;13275;84;65;16839;85;64;16701;30;13553;26;13553;19
5806605;5874358;220;15413;57;36;13275;84;60;16526;83;59;16388;30;13416;26;13416;19
5806606;5874358;223;15600;58;37;13549;84;63;16714;85;62;16575;31;13477;26;13477;19
5806607;5874358;225;15783;59;37;13555;84;66;16896;85;65;16758;31;13839;27;13839;19
5806608;5874358;230;16103;60;38;13774;88;70;17217;93;69;17078;31;14183;27;14183;19
5806609;5874358;235;16423;62;39;14208;94;75;17537;93;74;17398;32;14364;28;14364;20
5806610;5874358;224;15666;57;36;13318;94;83;16410;94;76;16313;31;13551;27;13551;19
5806611;5874358;226;15826;57;36;13318;98;86;16569;94;78;16473;31;13956;27;13956;19
5806612;5874358;227;15860;58;37;13532;102;89;16816;97;82;16719;31;14106;27;14106;20
5806613;5874358;228;15991;64;41;15266;128;112;18432;111;91;19576;34;15405;30;15405;22
5808496;5874358;229;16057;61;39;15623;71;55;20733;77;57;20417;30;16514;27;16514;18
5808497;5874358;233;16327;63;40;15934;78;55;20714;89;71;19584;31;16963;27;16963;18
5808498;5874358;232;16223;63;40;15804;81;53;20610;91;73;19705;30;16753;27;16753;18
5808499;5874358;220;15382;58;37;15083;77;46;20093;94;74;18361;28;15978;25;15978;17
5808500;5874358;224;15672;72;46;15273;83;50;20384;94;78;18651;30;15551;27;15551;18
5808501;5874358;236;16507;75;48;15428;109;56;19421;103;88;19041;30;17065;27;17065;19
5808502;5874358;236;16519;64;41;14851;109;57;19433;103;88;19053;30;17263;27;17263;19
5808503;5874358;235;16453;62;39;14755;84;61;17865;89;60;17726;30;14313;27;14313;19
5808504;5874358;231;16141;57;36;13904;77;56;17553;85;55;17414;31;13933;27;13933;19
5808505;5874358;225;15761;55;35;13553;70;53;17173;79;50;17035;31;13612;27;13612;19
5808506;5874358;224;15676;55;35;13484;70;53;17162;79;50;17023;31;13586;27;13586;19
5808507;5874358;221;15458;57;36;13330;84;58;16379;81;57;16240;32;13390;27;13390;19
5808508;5874358;218;15273;56;35;13042;73;58;16194;81;55;16055;30;13091;26;13091;19
5808509;5874358;217;15216;56;35;12935;77;58;16330;81;57;16191;30;13166;26;13166;19
5808510;5874358;222;15517;56;36;13045;84;62;16631;83;61;16492;31;13655;27;13655;19
5808511;5874358;220;15396;60;38;13774;84;60;16510;83;59;16371;31;14057;27;14057;19
5808512;5874358;223;15640;60;38;13774;94;83;16383;94;75;16286;31;14242;27;14242;19
5808513;5874358;221;15439;55;35;13042;91;80;16182;94;73;16086;30;13041;26;13041;19
5808514;5874358;219;15354;57;36;13318;91;79;16097;94;71;16000;30;13301;26;13301;19
5808515;5874358;224;15645;58;37;13532;94;83;16388;94;75;16292;31;13565;27;13565;20
5808516;5874358;223;15632;64;40;14077;98;86;16626;94;79;16529;31;14024;27;14024;20
5808517;5874358;221;15457;64;40;14077;100;84;15877;94;77;15781;31;14210;27;14210;20
5808518;5874358;226;15815;64;40;14077;102;89;16262;100;83;16166;34;15684;30;15684;22
5810399;5874358;226;15793;60;38;15321;72;52;20153;68;53;20153;29;16119;26;16119;17
5810400;5874358;228;15971;61;39;15451;75;55;20331;74;56;20331;31;16545;27;16545;19
5810401;5874358;236;16515;63;40;16012;81;57;20903;94;74;19772;31;17099;27;17099;19
5810402;5874358;215;15061;63;40;16012;73;48;20235;89;70;18040;31;15624;27;15624;19
5810403;5874358;216;15132;61;38;15040;73;48;20249;89;71;18111;27;15952;24;15952;16
5810404;5874358;225;15778;75;48;15428;83;51;20489;94;80;18757;28;15558;25;15558;17
5810405;5874358;237;16564;75;48;15428;109;57;19478;105;88;19098;30;17217;27;17217;18
5810406;5874358;238;16669;62;39;14755;109;59;19583;105;90;19203;31;17312;27;17312;19
5810407;5874358;240;16834;61;39;14572;109;60;19550;113;92;19368;31;14061;27;14061;19
5810408;5874358;230;16076;56;36;13497;73;57;17488;85;55;17350;31;13727;27;13727;19
5810409;5874358;221;15464;55;35;13358;64;50;16133;79;47;15994;30;13351;26;13351;19
5810410;5874358;218;15275;54;34;13072;61;47;15944;79;44;15805;30;13174;26;13174;18
5810411;5874358;222;15529;54;34;13092;84;59;16450;83;58;16312;30;13338;26;13338;19
5810412;5874358;214;14980;55;35;12969;70;53;15901;75;51;15762;30;13033;26;13033;19
5810413;5874358;212;14822;53;34;12539;70;54;15936;77;51;17803;30;12821;26;12821;18
5810414;5874358;214;14994;55;35;12857;70;56;16108;77;53;15969;30;13083;26;13083;19
5810415;5874358;220;15401;55;35;12857;84;60;16515;83;59;16376;30;13399;26;13399;19
5810416;5874358;215;15084;60;38;13774;86;75;15827;88;67;15730;30;12828;26;12828;19
5810417;5874358;215;15052;55;35;13042;86;75;15795;87;67;15698;30;12908;26;12908;19
5810418;5874358;219;15310;55;35;13042;91;78;16053;94;71;15956;30;13338;26;13338;19
5810419;5874358;226;15844;57;36;13492;98;86;16587;94;78;16491;31;13689;27;13689;19
5810420;5874358;222;15559;64;40;14077;100;85;15980;94;79;15883;31;14092;27;14092;20
5810421;5874358;221;15444;64;40;14077;100;84;15865;94;77;15768;31;14199;27;14199;20
5810422;5874358;224;15686;64;40;14077;100;87;16107;94;81;16010;29;15519;26;15519;20
5810423;5874358;206;14417;65;42;14660;122;103;15816;103;84;19100;29;18198;26;17304;20
5810457;5874358;196;13686;51;33;13131;76;69;15642;73;56;16235;24;13840;21;13844;14
5810458;5874358;194;13550;55;35;13934;75;68;19065;73;54;16099;24;14395;21;14398;14
5810462;5874358;195;13632;61;39;14060;69;55;18282;68;53;21396;27;15821;23;15825;16
5810463;5874358;195;13631;61;39;13984;63;52;18059;65;49;21172;27;15893;23;15896;16
5810464;5874358;201;14056;63;40;14464;64;54;18261;65;52;21375;28;16302;24;16306;16
5812300;5874358;219;15358;59;37;14923;72;52;17709;62;47;19719;29;15726;26;15726;17
5812301;5874358;223;15590;59;38;15126;72;49;19950;68;50;19950;29;16203;26;16203;17
5812302;5874358;227;15896;60;38;15267;75;54;20257;72;55;20257;29;16630;26;16630;17
5812303;5874358;215;15073;63;40;16012;78;56;20807;89;70;18052;27;17164;24;17164;16
5812304;5874358;212;14819;61;38;15040;75;52;20561;86;66;17798;27;15395;24;15395;16
5812305;5874358;212;14870;61;38;15040;75;53;20618;86;67;17849;26;14963;24;14963;16
5812306;5874358;214;14983;60;38;14820;75;57;19386;88;69;17962;29;15821;26;15821;17
5812307;5874358;216;15121;59;38;14717;83;66;19651;88;71;18100;29;15699;26;15699;17
5812308;5874358;221;15442;59;38;14217;94;82;18943;92;80;18922;31;16915;28;16915;19
5812309;5874358;221;15455;61;39;14572;94;82;18955;94;80;18934;31;13995;27;13995;19
5812310;5874358;224;15652;57;36;13582;101;85;19152;97;83;19132;31;13801;27;13801;19
5812311;5874358;220;15411;57;36;13558;64;49;16079;79;46;15940;30;13355;26;13355;19
5812312;5874358;216;15112;53;34;12959;61;45;15836;77;43;15697;30;13103;26;13103;18
5812313;5874358;213;14940;53;33;12747;61;48;16050;75;46;15911;29;12814;25;12814;18
5812314;5874358;212;14868;53;34;12720;64;49;15608;73;46;17474;30;12830;26;12830;18
5812315;5874358;208;14564;53;33;12384;67;52;15792;73;49;15653;29;12527;25;12527;18
5812316;5874358;211;14765;54;34;12601;70;54;15483;77;53;17350;29;12898;25;12898;18
5812317;5874358;214;15011;54;34;12601;77;58;15729;77;56;17596;29;13305;25;13305;18
5812318;5874358;214;14948;54;34;12601;86;73;15691;82;65;15594;29;12687;25;12687;18
5812319;5874358;211;14801;55;35;13042;81;71;15544;82;63;15448;29;12917;25;12917;18
5812320;5874358;223;15643;57;36;13492;94;83;16387;94;75;16290;31;13406;27;13406;19
5812321;5874358;224;15666;57;36;13492;94;83;16409;94;76;16312;31;13774;27;13774;20
5812322;5874358;213;14913;57;36;13492;96;76;15334;94;69;15237;31;14202;27;14202;20
5812323;5874358;217;15170;64;40;14077;98;80;15591;94;73;15494;31;13548;27;13548;20
5812324;5874358;225;15763;69;44;14415;100;88;16184;97;82;16087;29;18387;26;17493;20
5812325;5874358;205;14378;69;44;14415;122;102;15777;103;82;18168;29;18205;26;17312;20
5812353;5874358;166;11586;46;30;11710;55;38;12327;54;38;12327;21;12364;18;12367;12
5812354;5874358;168;11791;48;30;12008;56;41;12533;58;37;12500;21;12583;18;12587;12
5812355;5874358;176;12342;50;32;12586;58;50;13109;62;45;13076;22;12721;19;12724;13
5812356;5874358;175;12224;50;32;12582;58;48;12969;62;43;12936;22;13142;19;13146;13
5812358;5874358;205;14315;50;32;12860;86;76;19022;87;69;17172;22;13822;19;13826;13
5812359;5874358;202;14113;58;37;13590;84;73;18820;80;66;16970;24;13851;21;13855;14
5812360;5874358;197;13778;57;36;13761;81;68;18485;77;61;16635;24;14801;21;14804;14
5812361;5874358;195;13640;58;37;13991;77;64;18176;72;60;17230;24;14773;21;14776;14
5812362;5874358;193;13479;57;36;13659;72;57;17708;71;53;16746;24;15377;21;15381;14
5812363;5874358;191;13366;58;37;13688;68;56;17592;72;53;16739;25;15307;22;15311;15
5812364;5874358;191;13394;59;38;13692;66;51;17567;64;49;20681;26;15550;22;15554;15
5812365;5874358;193;13495;59;38;13697;66;52;17674;66;50;20788;26;16018;23;16022;15
5812366;5874358;201;14056;63;40;14493;68;58;18520;69;59;17424;29;16698;25;16702;17
5814173;5874358;346;24220;102;64;25865;111;89;31429;131;94;31429;46;26942;41;26931;29
5814174;5874358;356;24898;105;67;26486;120;99;32107;137;104;32107;47;27582;42;27571;29
5814175;5874358;357;24990;105;67;26486;120;100;32199;137;105;32199;47;26084;41;26073;29
5814176;5874358;326;22837;91;58;23615;145;130;34269;157;135;34269;44;24470;39;24458;27
5814201;5874358;217;15172;58;37;14782;68;45;17523;62;44;19533;28;15746;25;15746;17
5814202;5874358;220;15422;58;37;14965;72;53;17773;62;48;19782;29;15407;26;15407;17
5814203;5874358;227;15914;56;35;14355;75;54;20274;72;55;20274;28;16340;24;16340;17
5814204;5874358;212;14864;56;35;14355;75;55;19267;86;67;17843;28;15428;24;15428;17
5814205;5874358;208;14594;55;35;13982;72;51;18997;86;63;17573;27;15061;24;15061;16
5814206;5874358;208;14592;60;38;14922;72;51;18995;86;63;17571;26;14816;24;14816;16
5814207;5874358;211;14739;59;38;14717;74;53;19142;85;65;17718;28;15454;25;15454;17
5814208;5874358;213;14902;58;37;14400;74;56;19305;85;67;17881;29;15590;26;15590;17
5814209;5874358;218;15295;59;38;14217;94;80;18795;91;78;18774;31;16742;27;16742;19
5814210;5874358;218;15232;59;38;14217;91;79;18732;91;77;18711;31;16734;27;16734;19
5814211;5874358;221;15448;57;36;13582;94;82;18948;92;80;18928;31;14044;27;14044;19
5814212;5874358;221;15492;54;34;13208;67;50;16160;79;47;16021;30;13516;26;13516;19
5814213;5874358;216;15146;54;34;13208;67;50;16188;77;48;16049;30;13436;26;13436;19
5814214;5874358;211;14794;52;33;12516;61;47;15466;75;44;17333;29;12685;25;12685;18
5814215;5874358;209;14656;52;33;12414;61;45;15328;73;42;15189;29;12724;25;12724;18
5814216;5874358;206;14395;53;33;12702;64;49;15113;73;47;14974;30;12401;26;12401;19
5814217;5874358;206;14417;54;34;12601;64;50;15135;73;48;14996;29;12357;25;12357;18
5814218;5874358;207;14484;54;34;12601;64;50;15202;75;49;15063;29;12993;25;12993;18
5814219;5874358;211;14743;51;32;12011;77;70;15487;82;63;15390;29;12597;25;12597;18
5814220;5874358;208;14559;51;32;12011;76;68;15303;82;60;15206;29;12677;25;12677;18
5814221;5874358;227;15909;57;36;13492;98;87;16653;94;79;16556;29;13756;25;13756;18
5814222;5874358;228;15929;57;36;13492;98;87;16672;94;80;16575;31;13946;27;13946;20
5814223;5874358;210;14695;66;42;13289;93;73;15116;86;66;15019;31;13468;27;13468;20
5814224;5874358;209;14648;66;42;13289;91;72;15069;82;66;14973;31;13557;27;13557;21
5814225;5874358;205;14373;65;41;13307;122;102;15772;103;82;18164;32;18436;28;17543;21
5814226;5874358;202;14139;69;44;14415;119;98;15538;99;79;17929;32;18262;28;17368;21
5814227;5874358;197;13824;69;44;14415;113;93;15223;97;74;17615;29;18127;26;18131;20
5814253;5874358;158;11071;44;28;11121;56;42;12719;62;38;12686;21;12412;18;12416;12
5814254;5874358;161;11266;46;30;11710;75;63;19367;77;60;19367;21;12626;18;12630;12
5814255;5874358;160;11213;48;30;12071;74;63;19314;75;60;19314;21;12801;18;12805;12
5814256;5874358;179;12504;50;32;12594;64;52;13270;65;48;13237;23;13203;20;13207;13
5814257;5874358;185;12950;53;34;13195;70;58;13694;72;54;13661;23;13686;20;13690;13
5814258;5874358;181;12652;52;33;12928;65;54;13396;65;50;13363;22;13528;20;13532;13
5814259;5874358;184;12872;53;33;13061;68;57;13617;72;53;13584;23;13798;20;13802;13
5814260;5874358;201;14090;58;37;13590;83;73;18797;79;66;16947;24;16224;21;16228;14
5814261;5874358;198;13835;58;37;13590;82;69;18542;77;62;16692;25;14995;22;14999;15
5814262;5874358;196;13747;58;37;13471;76;61;17976;72;57;17030;24;14869;21;14873;14
5814263;5874358;195;13635;57;36;13357;76;59;17863;71;56;16918;25;15128;22;15132;15
5814264;5874358;189;13206;59;37;13546;66;53;17446;69;51;20560;25;15185;22;15188;15
5814265;5874358;186;13007;58;37;13394;63;50;17196;64;48;20310;25;15422;22;15425;15
