from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5844508;5968821;328;22932;100;63;23121;60;44;22528;61;44;22706;41;23773;36;23749;22
5844509;5968821;331;23150;100;63;23440;67;47;22746;63;47;22924;42;23817;37;23793;23
5844510;5968821;335;23477;101;64;23742;67;51;22186;71;53;22364;42;24569;37;24545;23
5846247;5968821;510;35715;158;100;36184;127;110;40402;135;105;35918;77;40100;68;40068;44
5846248;5968821;508;35534;156;99;35930;127;107;40221;135;103;35737;76;39827;67;39795;43
5846249;5968821;501;35096;155;98;35651;118;101;39783;129;96;35300;75;39610;67;39578;43
5846250;5968821;499;34942;153;97;35283;115;99;39629;129;94;35146;74;39359;66;39327;41
5846251;5968821;496;34716;150;95;34911;115;95;39402;122;91;34919;74;39215;65;39183;41
5846252;5968821;488;34183;149;94;34589;115;93;39234;122;89;34750;73;38940;64;38908;41
5846266;5968821;-1;-1;119;75;29355;-1;-1;-1;-1;-1;-1;65;36076;54;36024;35
5846267;5968821;-1;-1;120;76;29617;-1;-1;-1;-1;-1;-1;65;36064;54;36013;35
5846268;5968821;-1;-1;120;76;29617;-1;-1;-1;-1;-1;-1;65;36005;54;35953;35
5846269;5968821;-1;-1;121;77;27811;-1;-1;-1;-1;-1;-1;65;35820;54;35768;35
5846270;5968821;398;27853;121;77;27811;115;100;29313;134;102;29313;65;34662;54;34610;35
5846271;5968821;396;27693;121;77;27811;115;98;29153;134;100;29153;65;33583;54;33532;35
5846272;5968821;391;27402;119;75;27701;115;94;28862;128;96;28862;65;33437;54;33385;35
5846273;5968821;387;27119;116;73;27404;107;90;28579;128;92;28579;64;33181;53;33129;34
5846274;5968821;385;26956;114;72;27212;102;87;28416;128;89;28416;64;32967;53;32915;34
5846275;5968821;379;26530;115;73;27244;95;81;27990;116;83;27990;63;32642;53;32590;34
5846276;5968821;377;26374;109;69;26484;94;79;27834;116;81;27834;63;32416;53;32364;34
5846277;5968821;376;26302;109;69;26386;91;78;27762;116;80;27762;61;32178;51;32127;32
5846278;5968821;369;25802;108;68;26078;84;71;27262;116;73;27262;61;31874;51;31823;32
5846279;5968821;366;25628;107;68;25847;84;68;27088;116;70;27088;61;31482;50;31430;32
5846280;5968821;359;25129;105;67;25402;84;70;27172;116;72;27172;60;31177;50;31125;31
5846281;5968821;355;24854;104;66;25066;84;68;26321;116;70;26321;59;30921;49;30870;31
5846282;5968821;352;24611;105;66;24940;83;65;26078;101;64;26078;59;30691;49;30639;31
5846283;5968821;348;24360;107;68;25215;83;67;26209;108;66;26209;59;30375;49;30324;31
5846284;5968821;343;24032;101;64;24181;84;67;25524;116;69;25524;60;30132;50;30080;31
5846285;5968821;342;23951;101;64;24181;83;66;25443;116;68;25443;58;29895;48;29844;30
5846286;5968821;339;23731;100;63;23868;84;68;25593;112;70;25593;58;29880;48;29829;30
5846287;5968821;336;23533;99;63;23723;89;75;25033;108;77;25033;58;29635;48;29583;30
5846288;5968821;336;23530;97;62;23157;89;75;25030;108;77;25030;58;29418;48;29366;29
5846289;5968821;335;23445;100;63;24317;89;74;24944;108;76;24944;60;28869;50;28869;31
5846290;5968821;334;23367;100;63;24317;89;73;24867;104;75;24867;60;30137;50;30137;31
5846291;5968821;344;24070;100;63;24317;107;78;26744;104;89;28364;60;30134;50;30134;31
5846292;5968821;327;22897;97;61;22889;92;69;25666;100;80;27286;59;28696;49;28696;31
5846293;5968821;322;22570;95;60;22716;87;65;25339;95;76;26958;58;28614;48;28614;29
5846294;5968821;322;22525;96;61;22810;87;64;25312;95;76;26580;58;28585;48;28585;30
5846295;5968821;330;23122;97;62;22952;90;64;24947;95;75;26566;58;28556;48;28556;30
5846296;5968821;325;22752;99;63;23326;86;61;24239;91;72;25859;59;28928;49;28928;30
5846297;5968821;324;22709;98;62;23140;90;63;24332;91;74;25951;59;28823;49;28823;30
5846298;5968821;322;22519;101;64;23498;90;69;24760;98;76;25620;60;29264;50;29264;31
5846299;5968821;327;22858;104;66;24067;94;74;25099;102;81;25958;61;29570;50;29570;31
5846300;5968821;321;22488;102;65;23808;96;80;25529;99;83;26138;61;30313;51;30313;32
5846301;5968821;322;22521;102;65;23808;100;79;30590;102;83;27437;-1;30826;-1;30524;-1
5846302;5968821;321;22463;110;69;25477;91;74;30220;102;78;27067;58;30497;51;30195;31
5846303;5968821;325;22759;106;67;25002;86;72;30086;107;73;26934;58;30151;51;29850;31
5846304;5968821;336;23491;106;67;25002;86;71;29723;112;72;26571;56;29752;50;29451;30
5846305;5968821;336;23543;106;67;24740;86;71;29691;112;72;26539;56;29736;49;29434;30
5846306;5968821;339;23708;105;66;24625;86;70;29395;112;71;26242;56;29592;49;29291;29
5846307;5968821;342;23941;105;66;24625;86;72;29581;112;74;26428;55;25643;48;28875;29
5846308;5968821;-1;-1;103;65;24228;-1;-1;-1;-1;-1;-1;55;25583;48;28815;29
5846309;5968821;-1;-1;100;63;23445;-1;-1;-1;-1;-1;-1;54;25330;47;28562;28
5846310;5968821;-1;-1;97;62;22363;-1;-1;-1;-1;-1;-1;54;24337;47;24337;28
5846311;5968821;-1;-1;97;62;22363;-1;-1;-1;-1;-1;-1;52;23960;46;23960;28
5846312;5968821;315;22018;96;61;21368;99;79;27251;101;83;27251;52;23309;46;23309;28
5846313;5968821;311;21796;96;61;21368;98;76;27029;100;80;27029;50;23085;44;23085;26
5846314;5968821;309;21620;96;61;21368;95;73;26853;99;77;26853;50;22767;44;22767;26
5846315;5968821;301;21097;94;60;21124;90;73;26825;95;77;26825;49;22253;43;22253;26
5846316;5968821;299;20910;92;58;20726;88;76;27057;92;80;27057;49;22052;43;22052;26
5846317;5968821;290;20319;88;56;20111;81;73;25737;83;77;21641;49;21509;43;21509;25
5846318;5968821;284;19869;86;55;19875;75;65;22024;76;71;21222;47;20585;41;20622;24
5846319;5968821;285;19975;87;55;19964;74;61;21763;77;69;21763;47;21187;41;21225;24
5846320;5968821;283;19776;86;55;19804;71;57;21484;74;68;21186;49;21437;43;21474;25
5846321;5968821;284;19852;86;54;19847;72;57;21167;75;68;21170;49;20979;43;21016;25
5846322;5968821;284;19850;86;55;19837;70;58;21274;74;64;21314;49;21027;43;21082;25
5846323;5968821;286;19994;87;55;19908;68;60;21586;73;60;21295;50;21254;43;21292;25
5846324;5968821;285;19981;87;55;19947;64;56;21295;70;56;21004;50;21277;44;21315;26
5846325;5968821;289;20245;87;55;20113;66;56;21681;69;56;21391;49;21668;43;21705;25
5846326;5968821;285;19933;86;55;20114;67;60;22184;71;63;29704;49;21619;42;21657;25
5846327;5968821;281;19695;85;54;19823;66;60;22288;71;60;21910;47;21173;41;21211;25
5846328;5968821;282;19754;85;54;19927;73;68;24468;79;68;22895;48;21232;41;21269;25
5846329;5968821;285;19950;87;55;20273;76;67;22534;81;70;23090;48;21402;42;21439;25
5846330;5968821;289;20198;87;55;20273;80;71;22782;86;68;23339;48;21819;42;21856;26
5846331;5968821;293;20517;87;55;20469;84;75;23101;87;73;23658;49;22005;43;22043;26
5846332;5968821;296;20720;89;56;20838;87;78;23304;88;75;23861;50;22269;44;22306;27
5846333;5968821;299;20958;91;57;21052;94;82;23542;93;79;24098;50;22583;44;22620;27
5846334;5968821;302;21146;91;57;21052;94;84;23730;97;82;24286;51;28774;44;27035;27
5846335;5968821;290;20328;91;57;21052;105;88;23263;108;77;24862;51;28617;44;26878;27
5846336;5968821;287;20081;92;59;20666;100;85;23015;105;74;24614;47;21954;41;21954;26
5846337;5968821;285;19956;92;59;20666;100;83;22891;102;72;24490;47;23185;41;23185;26
5846338;5968821;296;20689;92;59;20666;84;76;23617;87;66;25216;47;22956;41;22956;25
5846339;5968821;292;20440;91;58;20322;82;71;22209;84;63;24968;47;22698;41;22698;25
5846340;5968821;290;20268;91;58;20312;80;70;22084;84;61;24843;46;23164;41;22668;25
5846341;5968821;293;20539;91;58;20328;82;74;22355;86;65;25114;47;23333;41;23333;26
5846342;5968821;298;20829;91;58;20328;87;79;23804;90;69;25404;48;23303;42;23303;26
5846343;5968821;302;21122;99;62;22542;96;83;24097;96;73;25696;49;23628;43;23628;27
5846344;5968821;298;20863;99;62;22542;99;88;24420;102;78;26019;-1;-1;-1;-1;-1
5846345;5968821;299;20938;99;62;22542;100;92;24716;105;82;26315;-1;-1;-1;-1;-1
5846346;5968821;293;20500;114;72;24158;98;89;23331;108;90;23033;48;23730;42;23608;28
5846347;5968821;295;20617;114;72;24158;102;91;23448;108;92;23150;47;-1;41;-1;26
5846348;5968821;301;21053;114;72;24158;94;79;22649;100;81;22351;46;23278;41;23156;26
5846349;5968821;307;21487;118;75;24713;94;78;22581;98;80;22283;46;23098;40;22976;25
5846350;5968821;297;20824;118;75;24713;79;66;21751;87;67;21751;44;22354;39;22232;24
5846351;5968821;301;21051;118;75;24713;82;70;21978;90;71;21978;45;22731;39;22609;24
5846352;5968821;281;19638;98;62;21943;71;60;21299;76;61;21299;43;21823;38;21701;23
5846353;5968821;277;19421;98;62;21943;68;58;21146;76;59;21146;42;20348;37;20226;22
5846354;5968821;284;19881;87;55;18487;68;57;21128;76;58;21128;42;21754;37;21632;22
5846355;5968821;270;18924;87;55;18487;59;53;19596;63;51;19596;37;18999;32;18877;19
5846356;5968821;268;18743;84;53;18850;59;50;18598;64;48;18598;37;18942;32;18820;19
5846357;5968821;269;18823;84;53;18850;55;40;18718;61;38;18718;41;19696;36;19525;21
5846358;5968821;268;18743;84;53;18839;57;41;18809;59;39;18809;42;19567;36;19760;21
5846359;5968821;275;19247;85;54;19136;59;47;19188;62;45;19188;42;20014;37;19843;22
5846360;5968821;272;19024;86;54;19009;60;50;20398;64;48;19441;42;19906;37;19735;22
5846361;5968821;275;19238;87;55;19332;60;46;19891;63;53;19780;44;20069;38;19898;23
5846362;5968821;278;19483;87;55;19405;57;45;19798;62;53;22020;43;20612;37;20442;22
5846363;5968821;282;19721;-1;-1;-1;59;47;19770;62;54;22097;43;20496;38;20325;22
5846364;5968821;283;19783;91;58;20140;59;48;19851;63;55;22178;44;20856;38;20685;23
5846365;5968821;282;19767;91;58;19883;63;55;20329;66;60;22233;44;21182;38;21011;23
5846366;5968821;280;19575;92;58;19999;59;48;20371;60;54;21835;44;24130;38;24106;23
5846367;5968821;281;19636;94;60;20109;60;49;20432;61;55;21896;44;23861;39;23796;24
5846368;5968821;281;19670;91;58;19737;62;58;21659;62;57;21659;43;24084;38;24150;24
5846369;5968821;282;19772;93;59;19970;58;52;21876;59;56;23743;43;24104;38;24080;23
5846370;5968821;281;19696;93;59;20014;57;53;22268;57;55;23667;-1;24037;-1;24013;-1
5846371;5968821;282;19752;93;59;19931;50;46;21737;51;46;21737;43;24117;37;24092;23
5846372;5968821;286;20021;92;58;20098;50;47;22599;51;45;22599;43;23855;38;23836;23
5846373;5968821;288;20132;94;59;20388;53;46;22765;54;44;22765;42;23775;37;23751;23
5846374;5968821;291;20371;93;59;20544;55;48;22872;56;46;22872;42;23743;37;23719;24
5846375;5968821;295;20623;94;60;20645;56;47;22010;56;45;22010;42;23508;37;23484;23
5846376;5968821;294;20600;94;60;20692;57;46;21986;59;44;21986;43;23538;38;23514;23
5846377;5968821;298;20863;95;60;20838;59;48;21914;60;47;21914;43;23592;38;23568;23
5846378;5968821;301;21102;97;61;21083;62;49;21998;63;48;21998;43;23780;38;23756;23
5846379;5968821;304;21306;97;61;21310;62;48;21678;63;47;21678;43;24046;38;23948;23
5846380;5968821;308;21537;99;63;21534;63;51;21862;63;50;21862;43;23770;38;23746;23
5846381;5968821;312;21824;99;63;21660;68;53;21632;69;52;21632;43;23953;38;23911;23
5848124;5968821;513;35876;157;99;36108;127;112;40563;142;108;36079;76;40166;68;40135;43
5848125;5968821;511;35748;157;99;36108;127;110;40435;135;106;35951;76;40257;68;40225;43
5848126;5968821;501;35064;152;96;35131;118;100;39751;129;96;35267;76;39480;68;39448;43
5848127;5968821;497;34804;152;96;35131;115;97;39492;122;92;35008;74;39188;66;39156;41
5848128;5968821;493;34517;150;95;34905;115;93;39204;122;88;34720;74;38907;65;38875;41
5848129;5968821;489;34256;149;94;34589;111;89;38943;122;84;34459;73;38673;64;38641;41
5848130;5968821;492;34458;149;94;34589;111;86;38778;122;82;34294;73;38483;64;38452;41
5848131;5968821;496;34729;148;94;34552;115;93;38940;122;88;34457;73;38578;64;38546;40
5848141;5968821;-1;-1;144;91;33776;-1;-1;-1;-1;-1;-1;71;36339;60;36288;40
5848142;5968821;-1;-1;119;75;29355;-1;-1;-1;-1;-1;-1;65;36296;54;36244;35
5848143;5968821;-1;-1;132;83;29921;-1;-1;-1;-1;-1;-1;65;36279;54;36227;35
5848144;5968821;-1;-1;132;83;29921;-1;-1;-1;-1;-1;-1;69;36156;58;36105;39
5848145;5968821;-1;-1;121;77;27811;-1;-1;-1;-1;-1;-1;65;39647;54;36360;35
5848146;5968821;-1;-1;121;77;27811;-1;-1;-1;-1;-1;-1;65;39414;54;36127;35
5848147;5968821;398;27873;121;77;27811;115;100;29333;134;102;29333;65;33863;54;33811;35
5848148;5968821;396;27742;121;77;27811;115;99;29201;134;101;29201;65;33758;54;33706;35
5848149;5968821;395;27621;121;77;27811;115;97;29081;128;99;29081;65;33676;54;33625;35
5848150;5968821;389;27219;116;73;27405;115;91;28679;128;93;28679;64;33166;53;33114;34
5848151;5968821;387;27113;116;73;27405;107;90;28573;128;92;28573;64;32927;53;32875;34
5848152;5968821;387;27083;115;73;27278;107;89;28543;128;91;28543;63;33186;53;33135;34
5848153;5968821;389;27206;115;73;27278;115;91;28666;128;93;28666;63;33361;53;33309;34
5848154;5968821;373;26076;108;68;26111;89;75;27536;116;77;27536;61;32225;51;32173;32
5848155;5968821;370;25871;108;68;26111;88;72;27331;116;74;27331;61;31936;51;31885;32
5848156;5968821;373;26120;109;69;26480;89;75;27580;116;77;27580;62;32257;51;32205;32
5848157;5968821;377;26372;109;69;26480;94;79;27832;116;81;27832;62;31403;51;31351;32
5848158;5968821;360;25197;104;66;25066;88;73;26663;116;75;26663;59;31150;49;31098;31
5848159;5968821;356;24912;106;67;25005;84;69;26379;116;71;26379;59;30819;49;30767;31
5848160;5968821;349;24457;106;67;24786;88;73;26621;116;75;26621;60;30737;50;30685;31
5848161;5968821;344;24110;104;66;24477;84;68;25602;116;70;25602;60;30222;50;30170;31
5848162;5968821;339;23754;101;64;24075;83;64;25322;101;64;25322;58;29818;48;29767;30
5848163;5968821;335;23480;99;63;23723;82;63;25254;101;63;25254;58;29548;48;29496;30
5848164;5968821;333;23322;99;63;23723;84;68;25570;108;70;25570;58;29376;48;29324;30
5848165;5968821;331;23158;97;62;23157;84;70;24658;104;72;24658;58;29241;48;29189;29
5848166;5968821;330;23103;99;63;23492;84;69;24602;100;71;24602;59;28833;49;28781;31
5848167;5968821;330;23110;99;63;23492;84;69;24609;100;71;24609;59;29190;49;29190;31
5848168;5968821;327;22914;99;63;23277;87;72;24812;100;74;24812;59;29209;49;29209;30
5848169;5968821;327;22876;97;61;22889;87;73;24374;100;77;25017;59;28668;49;28668;31
5848170;5968821;319;22359;95;60;22641;86;66;23856;91;73;24450;58;28327;48;28327;30
5848171;5968821;317;22189;95;60;22492;80;62;23768;91;70;24361;57;28192;47;28192;29
5848172;5968821;319;22346;96;61;22681;86;63;23828;91;71;24422;58;28455;48;28455;30
5848173;5968821;321;22498;96;61;22822;87;63;24383;91;74;26002;58;28483;48;28483;30
5848174;5968821;322;22569;98;62;23193;90;63;24324;91;74;25943;59;28897;49;28897;30
5848175;5968821;318;22291;100;63;23382;90;66;24551;91;73;25392;59;29117;49;29117;30
5848176;5968821;316;22101;100;63;23506;92;74;25141;98;78;25750;-1;29430;-1;29430;-1
5848177;5968821;319;22344;102;65;23808;93;78;25385;99;81;25994;61;30436;51;30436;32
5848178;5968821;319;22320;102;65;23808;100;80;30629;99;84;27476;-1;30640;-1;30640;-1
5848179;5968821;318;22236;110;69;25477;101;81;30761;100;86;27608;-1;30718;-1;30416;-1
5848180;5968821;321;22502;106;67;25002;104;85;31026;103;90;27874;-1;30567;-1;30266;-1
5848181;5968821;310;21724;106;67;25002;104;89;31280;110;90;28128;-1;29998;-1;29696;-1
5848182;5968821;308;21537;106;67;24740;105;92;31514;117;93;28362;-1;29951;-1;29650;-1
5848183;5968821;307;21511;106;67;24740;112;97;31862;120;98;28710;56;29781;49;29479;29
5848184;5968821;307;21486;106;67;24740;119;102;32220;124;104;29068;56;29945;49;29644;29
5848185;5968821;-1;-1;106;67;24740;-1;-1;-1;-1;-1;-1;53;25575;47;28807;30
5848186;5968821;-1;-1;97;62;22363;-1;-1;-1;-1;-1;-1;52;24244;46;24244;28
5848187;5968821;327;22872;97;62;22363;110;91;28106;116;95;28106;52;24103;46;24103;28
5848188;5968821;325;22737;97;62;22363;109;89;27971;116;93;27971;52;23844;46;23844;28
5848189;5968821;315;22055;97;62;22363;99;80;27288;101;84;27288;52;23234;46;23234;28
5848190;5968821;311;21790;93;59;21236;98;76;27023;100;80;27023;51;23077;45;23077;27
5848191;5968821;308;21579;93;59;21236;95;73;26812;99;77;26812;50;22664;44;22664;26
5848192;5968821;304;21291;93;59;21236;94;70;26648;96;74;26648;50;22509;44;22509;26
5848193;5968821;297;20764;90;57;20340;89;78;22969;91;83;22086;50;22457;44;22457;26
5848194;5968821;293;20490;90;57;20340;84;74;22694;84;79;21812;49;21572;43;21572;25
5848195;5968821;285;19932;87;55;19855;75;66;22136;77;71;21254;48;21074;42;21074;24
5848196;5968821;281;19647;86;55;19732;71;61;21460;73;67;20969;49;20998;43;21035;25
5848197;5968821;279;19563;86;54;19628;69;56;21108;71;67;21068;49;20879;42;20916;25
5848198;5968821;278;19484;85;54;19495;66;53;20870;69;63;20870;48;20581;42;20618;24
5848199;5968821;280;19596;85;54;19519;69;59;21296;71;65;20946;49;20691;42;20626;25
5848200;5968821;281;19679;86;55;19706;66;57;21206;70;58;20915;50;21101;43;20811;25
5848201;5968821;282;19744;87;55;19739;65;56;21108;70;57;20818;50;21042;44;21080;26
5848202;5968821;285;19982;86;55;19674;68;61;21443;72;61;21745;50;21363;43;21401;26
5848203;5968821;282;19773;86;55;19946;70;63;22425;74;66;29920;48;21252;41;21290;25
5848204;5968821;280;19566;87;55;20306;69;61;22366;73;64;22623;47;21072;41;21109;25
5848205;5968821;280;19603;85;54;19772;72;65;24317;75;66;22743;47;21097;41;21134;25
5848206;5968821;283;19824;87;55;20463;75;65;22408;79;69;22964;48;21307;42;21344;25
5848207;5968821;287;20085;86;55;20282;80;69;22669;83;66;23225;49;21546;42;21584;26
5848208;5968821;290;20323;88;56;20552;82;72;22907;86;70;23464;49;21799;43;21836;26
5848209;5968821;294;20582;89;56;20780;84;76;23166;87;74;23722;50;22036;44;22074;27
5848210;5968821;298;20863;91;57;21052;91;80;23447;90;78;24004;51;22449;44;22486;27
5848211;5968821;302;21136;91;57;21052;94;84;23720;97;81;24276;51;22716;44;22753;27
5848212;5968821;291;20340;91;57;21052;105;88;23274;108;77;24874;51;21612;44;21612;27
5848213;5968821;287;20067;92;59;20666;100;85;23002;105;74;24601;-1;21924;-1;21924;-1
5848214;5968821;282;19706;92;59;20666;91;79;22640;93;68;24240;-1;21925;-1;21925;-1
5848215;5968821;285;19927;90;57;19831;77;65;21785;83;57;24544;46;22316;40;22316;25
5848216;5968821;284;19890;90;57;19831;75;64;21659;81;55;24418;46;22322;40;22322;25
5848217;5968821;291;20342;91;58;20312;82;71;22158;84;62;24917;47;22725;41;22725;26
5848218;5968821;295;20653;91;58;20312;85;76;23629;87;66;25228;47;23560;42;23065;26
5848219;5968821;296;20723;91;58;20312;85;77;23698;87;67;25297;48;23340;42;23340;26
5848220;5968821;292;20421;91;58;20328;100;91;24680;105;81;26279;-1;-1;-1;-1;-1
5848221;5968821;294;20568;99;62;22542;99;88;24423;102;78;26022;-1;-1;-1;-1;-1
5848222;5968821;286;20035;99;62;22542;106;95;23740;106;95;20474;48;22200;42;22078;28
5848223;5968821;291;20397;114;72;24158;96;87;23227;105;89;22929;48;-1;42;-1;27
5848224;5968821;289;20260;114;72;24158;96;84;23008;103;86;22710;48;-1;42;-1;26
5848225;5968821;294;20594;114;72;24158;98;89;23341;108;90;23043;48;-1;43;-1;27
5848226;5968821;303;21179;118;75;24713;82;71;22106;98;73;21808;45;22586;39;22464;24
5848227;5968821;300;21022;118;75;24713;82;69;21949;87;70;21949;45;22616;39;22494;24
5848228;5968821;301;21088;90;57;19024;82;70;22016;90;71;22016;45;22615;39;22492;24
5848229;5968821;276;19288;90;57;19024;70;61;19738;79;61;19440;41;19812;36;19690;21
5848230;5968821;275;19280;90;57;19024;68;59;19602;76;59;19305;40;20302;35;20180;21
5848231;5968821;268;18744;87;55;18487;59;50;18822;67;48;18524;39;19124;34;19002;20
5848232;5968821;267;18656;87;55;18487;56;48;18733;60;47;18436;38;18974;33;18852;20
5848233;5968821;268;18745;87;55;18487;58;50;18600;63;48;18600;37;18702;32;18580;19
5848234;5968821;262;18321;84;53;18662;56;43;18936;61;41;18936;41;19173;36;19002;21
5848235;5968821;264;18502;84;53;18638;57;43;18917;59;41;18917;41;19158;36;18987;21
5848236;5968821;267;18666;85;54;18792;59;43;18249;62;47;18576;41;19396;36;19225;21
5848237;5968821;269;18795;84;54;18777;59;43;18550;64;49;18705;41;19802;36;19631;22
5848238;5968821;276;19334;87;55;19323;60;48;20073;65;57;19244;44;20357;39;20866;23
5848239;5968821;275;19234;88;56;19311;59;46;19335;61;52;21663;42;20124;37;19952;22
5848240;5968821;276;19336;89;56;19462;59;40;19126;61;53;22019;42;20326;37;20155;22
5848241;5968821;276;19354;90;57;19432;58;48;19855;59;54;21820;43;20663;38;20492;22
5848242;5968821;281;19657;90;57;19438;63;53;20219;64;59;22122;44;24236;38;24212;23
5848243;5968821;276;19287;90;57;19160;55;44;20083;55;50;21547;43;24010;37;23986;23
5848244;5968821;280;19634;90;57;19474;60;49;20430;61;55;21894;42;23744;37;23720;23
5848245;5968821;277;19358;90;57;19569;60;55;21401;60;55;21930;43;23944;37;23920;23
5848246;5968821;278;19426;90;57;19523;58;52;21192;57;52;21319;42;23805;37;23781;23
5848247;5968821;277;19402;91;57;19588;56;53;23343;57;51;23343;42;23695;37;23670;23
5848248;5968821;280;19598;91;58;19626;53;47;21868;54;48;22195;43;23851;37;23827;23
5848249;5968821;282;19741;90;57;19681;55;48;22678;55;46;22678;42;23471;37;23447;23
5848250;5968821;285;19951;91;58;20095;54;46;22520;54;44;22520;42;23570;37;23546;23
5848251;5968821;289;20244;92;59;20369;56;46;22241;58;45;22241;42;23613;37;23589;23
5848252;5968821;290;20282;93;59;20419;54;44;21838;56;42;21838;41;23273;36;23198;23
5848253;5968821;293;20482;93;59;20349;56;43;21564;58;42;21564;42;23100;37;23076;23
5848254;5968821;297;20780;93;59;20546;56;45;21676;59;44;21676;42;23359;37;23335;23
5848255;5968821;301;21046;95;60;20865;56;44;21371;59;43;21371;43;23594;37;23496;23
5848256;5968821;303;21192;96;61;21122;57;43;20962;61;42;20962;43;23315;38;23291;23
5848257;5968821;306;21400;97;62;21400;57;45;21083;61;44;21083;42;23418;37;23394;23
5848258;5968821;310;21688;98;62;21642;63;49;21344;63;48;21344;43;23405;38;23381;23
5848259;5968821;313;21891;99;63;21788;63;50;21398;65;49;21398;42;23405;37;23381;23
5849999;5968821;519;36304;157;99;36108;145;127;37545;145;122;36068;76;40433;68;40402;43
5850000;5968821;511;35804;157;99;36108;133;119;40052;142;115;35568;76;40471;68;40440;43
5850001;5968821;502;35172;152;96;35131;118;102;39859;129;98;35375;76;39670;68;39638;43
5850002;5968821;499;34962;152;96;35131;115;99;39649;129;95;35165;74;39426;66;39394;41
5850003;5968821;497;34768;150;95;34905;115;96;39455;122;92;34971;74;39149;65;39117;41
5850004;5968821;491;34397;149;94;34589;111;91;39084;122;86;34600;73;38797;64;38765;41
5850005;5968821;494;34556;149;94;34589;111;86;38747;122;82;34263;73;38422;64;38390;41
5850006;5968821;489;34205;145;92;33852;101;81;38397;109;77;33913;71;38115;63;38083;39
5850007;5968821;488;34186;145;92;33852;101;81;38377;109;76;33893;71;38390;63;38358;39
5850008;5968821;488;34132;145;92;33806;108;84;38343;115;80;33860;72;38093;63;38061;39
5850009;5968821;488;34168;145;92;33929;108;85;38379;115;80;33895;72;38242;63;38210;39
5850014;5968821;-1;-1;144;91;33776;-1;-1;-1;-1;-1;-1;71;40334;60;40283;40
5850015;5968821;-1;-1;144;91;33776;-1;-1;-1;-1;-1;-1;71;37164;60;37113;40
5850016;5968821;-1;-1;144;91;33776;-1;-1;-1;-1;-1;-1;71;36244;60;36193;40
5850017;5968821;-1;-1;132;83;29921;-1;-1;-1;-1;-1;-1;69;36087;58;36036;39
5850018;5968821;-1;-1;132;83;29921;-1;-1;-1;-1;-1;-1;69;39772;58;36486;39
5850019;5968821;-1;-1;132;83;29921;-1;-1;-1;-1;-1;-1;69;39722;58;36435;39
5850020;5968821;-1;-1;132;83;29921;-1;-1;-1;-1;-1;-1;69;39745;58;36458;39
5850021;5968821;-1;-1;121;77;27811;-1;-1;-1;-1;-1;-1;65;39328;54;36041;35
5850022;5968821;-1;-1;121;77;27811;-1;-1;-1;-1;-1;-1;65;38697;54;35410;35
5850023;5968821;400;27966;121;77;27811;115;102;29426;134;104;29426;65;34007;54;33955;35
5850024;5968821;399;27963;121;77;27811;115;102;29423;134;104;29423;66;33831;55;33779;36
5850025;5968821;391;27394;116;73;27405;115;94;28854;128;96;28854;64;33393;53;33341;34
5850026;5968821;392;27424;115;73;27306;115;94;28884;128;96;28884;64;33260;53;33208;34
5850027;5968821;391;27390;116;73;27347;115;94;28850;128;96;28850;64;33442;53;33390;34
5850028;5968821;396;27744;119;75;27752;115;99;29203;134;101;29203;63;33383;53;33331;34
5850029;5968821;377;26376;109;69;26404;94;79;27836;116;81;27836;61;32575;51;32524;32
5850030;5968821;374;26146;109;69;26404;89;76;27606;116;78;27606;61;32254;51;32202;32
5850031;5968821;376;26321;109;69;26404;91;78;27781;116;80;27781;62;32420;51;32368;32
5850032;5968821;378;26468;109;69;26404;95;80;27928;116;82;27928;62;32656;51;32604;32
5850033;5968821;364;25491;113;72;25523;89;77;26958;116;79;26958;61;31017;51;30965;32
5850034;5968821;359;25159;113;72;25523;88;73;26626;116;75;26626;61;30770;51;30718;32
5850035;5968821;351;24585;107;68;24912;89;76;26841;116;78;26841;61;30679;51;30628;32
5850036;5968821;346;24185;104;66;24535;84;70;25753;116;72;25753;60;30396;50;30345;31
5850037;5968821;346;24254;104;66;24465;89;75;26092;116;77;26092;60;30079;50;30028;31
5850038;5968821;339;23721;99;63;23723;91;77;25187;112;79;25187;58;29662;48;29610;30
5850039;5968821;336;23540;99;63;23492;89;75;25006;108;77;25006;59;29304;49;29252;30
5850040;5968821;328;22932;97;62;23157;84;67;24487;100;69;24487;58;28982;48;28930;29
5850041;5968821;325;22754;96;61;22932;83;64;24254;93;63;24254;58;28742;48;28690;29
5850042;5968821;328;22984;97;61;23068;84;67;24483;100;69;24483;58;28974;48;28974;30
5850043;5968821;330;23135;99;63;23160;88;74;24976;100;76;24976;59;29513;49;29513;30
5850044;5968821;324;22658;97;61;22858;88;70;24155;100;77;24748;59;28595;49;28595;30
5850045;5968821;319;22359;97;61;22646;86;66;23856;91;73;24450;58;28338;48;28338;30
5850046;5968821;314;21996;94;59;22204;80;61;23493;91;68;24087;57;28005;47;28005;29
5850047;5968821;317;22194;95;60;22448;80;61;23702;91;69;24295;58;28283;48;28283;29
5850048;5968821;321;22476;96;61;22703;86;66;24565;91;73;24577;58;28734;48;28734;29
