from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5797077;5958354;424;29673;137;116;32723;53;33513
5797078;5958354;-1;-1;-1;-1;-1;55;34051
5797079;5958354;-1;-1;-1;-1;-1;53;33887
5797080;5958354;428;29959;138;121;33009;49;33098
5797081;5958354;428;29944;138;120;32994;53;33718
5797082;5958354;425;29739;154;135;36267;50;33250
5798974;5958354;416;29142;94;78;30193;-1;-1
5798975;5958354;459;32115;124;99;34572;58;36266
5798976;5958354;459;32110;124;99;34567;60;36153
5798977;5958354;-1;-1;-1;-1;-1;54;34249
5798978;5958354;-1;-1;-1;-1;-1;52;33720
5798979;5958354;420;29379;94;77;31869;53;34078
5798980;5958354;420;29378;94;77;31869;52;33454
5798981;5958354;424;29650;99;80;32141;55;33842
5798982;5958354;420;29379;132;112;32429;49;32941
5798983;5958354;418;29253;129;110;32303;52;32882
5798984;5958354;418;29246;129;110;32296;54;32873
5798985;5958354;423;29612;136;116;32662;50;32765
5798986;5958354;421;29473;132;114;32523;50;33031
5798987;5958354;425;29729;137;117;32779;53;33491
5798988;5958354;419;29323;146;129;35851;49;32725
5800879;5958354;409;28645;89;71;29696;39;31566
5800880;5958354;413;28925;93;75;29976;-1;-1
5800881;5958354;462;32320;129;102;34777;37;31701
5800882;5958354;421;29467;124;98;32816;53;33471
5800883;5958354;421;29503;124;99;32851;52;33248
5800884;5958354;-1;-1;-1;-1;-1;52;33537
5800885;5958354;417;29159;94;74;31711;51;33239
5800886;5958354;414;29012;94;76;31855;53;33197
5800887;5958354;416;29132;99;80;32128;55;33831
5800888;5958354;408;28590;124;101;31640;50;32057
5800889;5958354;414;28994;128;107;32044;50;32646
5800890;5958354;415;29070;128;108;32120;52;32559
5800891;5958354;418;29281;132;111;32331;48;32436
5800892;5958354;417;29217;129;110;32267;50;32873
5800893;5958354;420;29379;132;112;32429;52;33039
5800894;5958354;418;29232;146;128;35760;49;32731
5800895;5958354;414;28992;140;124;35520;49;32632
5802783;5958354;408;28547;89;69;29598;39;31499
5802784;5958354;406;28428;89;68;29479;41;31730
5802785;5958354;410;28707;89;72;29758;-1;-1
5802786;5958354;-1;-1;-1;-1;-1;37;31453
5802787;5958354;420;29366;124;97;32715;51;33282
5802788;5958354;417;29168;120;94;32517;51;33035
5802789;5958354;417;29169;120;94;32518;53;33778
5802790;5958354;418;29238;94;78;31960;52;33300
5802791;5958354;411;28739;94;77;31318;51;32841
5802792;5958354;414;28976;99;80;31555;52;33027
5802793;5958354;405;28361;122;98;31412;49;31999
5802794;5958354;410;28697;124;103;31747;48;32284
5802795;5958354;410;28698;124;103;31748;48;32285
5802796;5958354;412;28811;128;104;31861;49;32481
5802797;5958354;417;29172;129;109;32223;50;32799
5802798;5958354;419;29348;132;112;32398;52;32532
5802799;5958354;410;28676;135;121;31371;48;32045
5802800;5958354;409;28596;135;120;31292;48;32213
5802801;5958354;412;28806;140;124;35493;50;32572
5804689;5958354;405;28381;89;67;29432;39;31486
5804690;5958354;403;28211;88;65;29262;40;31477
5804691;5958354;406;28411;89;72;29786;39;31461
5804692;5958354;409;28603;93;75;29978;43;31900
5804693;5958354;420;29368;124;97;32716;53;33346
5804694;5958354;413;28928;111;90;32277;51;32952
5804695;5958354;412;28855;111;89;32203;53;33864
5804696;5958354;408;28578;94;75;31183;50;32492
5804697;5958354;407;28510;94;73;31089;50;32582
5804698;5958354;415;29038;99;81;31617;51;33128
5804699;5958354;402;28140;117;95;31190;48;31715
5804700;5958354;401;28099;114;94;31149;48;31655
5804701;5958354;405;28348;122;98;31398;50;32044
5804702;5958354;406;28411;122;98;31461;49;31863
5804703;5958354;408;28562;122;101;31612;48;32038
5804704;5958354;410;28709;128;103;31760;51;32458
5804705;5958354;406;28432;133;117;31127;47;31859
5804706;5958354;406;28393;133;117;31088;51;32148
5804707;5958354;-1;-1;-1;-1;-1;52;32661
5806593;5958354;406;28397;88;67;29448;40;32000
5806594;5958354;400;28027;88;62;29078;39;31235
5806595;5958354;400;27993;88;61;29044;38;31118
5806596;5958354;403;28177;89;69;29552;36;30844
5806597;5958354;408;28553;92;74;29928;40;31753
5806598;5958354;412;28863;94;79;30238;40;31986
5806599;5958354;411;28765;107;88;32113;50;32703
5806600;5958354;408;28537;107;85;31886;51;32560
5806601;5958354;405;28338;94;76;31296;50;32414
5806602;5958354;409;28620;94;75;31225;50;32611
5806603;5958354;411;28769;94;78;31373;50;31660
5806604;5958354;402;28136;117;95;31186;48;31598
5806605;5958354;397;27823;110;90;30873;49;31460
5806606;5958354;400;28010;111;93;31060;48;31521
5806607;5958354;403;28193;118;95;31243;50;31884
5806608;5958354;407;28513;121;100;31564;51;32228
5806609;5958354;412;28833;128;104;31883;50;32410
5806610;5958354;401;28077;132;112;30772;48;31595
5806611;5958354;403;28236;133;115;30932;50;32001
5806612;5958354;407;28482;132;118;31177;52;32151
5806613;5958354;400;28015;157;140;36626;52;33450
5808496;5958354;406;28453;88;72;29793;41;32057
5808497;5958354;410;28723;89;72;29774;41;32020
5808498;5958354;409;28619;89;70;29670;40;31751
5808499;5958354;397;27778;88;63;29153;38;30976
5808500;5958354;401;28069;89;67;29444;35;30549
5808501;5958354;413;28904;94;79;30279;40;32063
5808502;5958354;413;28916;94;79;30291;43;32261
5808503;5958354;412;28862;111;89;32211;53;32831
5808504;5958354;408;28551;107;85;31900;51;32471
5808505;5958354;402;28172;99;80;31520;49;32130
5808506;5958354;401;28085;94;79;31508;49;32104
5808507;5958354;398;27867;107;88;30725;48;31434
5808508;5958354;395;27683;106;85;30541;47;31135
5808509;5958354;395;27625;106;87;30675;47;31211
5808510;5958354;399;27927;111;92;30977;50;31700
5808511;5958354;397;27806;110;90;30856;53;32101
5808512;5958354;-1;-1;-1;-1;-1;52;32287
5808513;5958354;398;27849;128;109;30545;47;31085
5808514;5958354;397;27764;124;108;30460;46;31345
5808515;5958354;401;28055;132;112;30750;47;31609
5808516;5958354;404;28292;131;115;30988;51;32069
5808517;5958354;404;28290;130;114;33061;53;32254
5808518;5958354;398;27839;137;119;33446;54;33729
5810399;5958354;403;28189;92;70;31113;-1;-1
5810400;5958354;405;28367;92;73;31290;43;32198
5810401;5958354;413;28911;92;75;29963;43;32157
5810402;5958354;392;27457;88;65;29296;38;30622
5810403;5958354;393;27528;88;65;29310;38;30950
5810404;5958354;402;28175;89;69;29550;38;30556
5810405;5958354;-1;-1;-1;-1;-1;42;32216
5810406;5958354;415;29065;98;81;30440;41;32745
5810407;5958354;-1;-1;-1;-1;-1;51;32580
5810408;5958354;-1;-1;-1;-1;-1;49;32245
5810409;5958354;398;27874;94;76;30479;48;31870
5810410;5958354;395;27685;94;74;30290;49;31692
5810411;5958354;399;27939;111;89;30797;48;31382
5810412;5958354;391;27390;98;81;30248;47;31078
5810413;5958354;389;27232;94;82;30282;46;30865
5810414;5958354;391;27404;101;84;30454;49;31128
5810415;5958354;397;27811;110;90;30861;52;31444
5810416;5958354;393;27494;122;104;30189;48;30873
5810417;5958354;392;27462;122;103;30157;46;30952
5810418;5958354;396;27720;123;107;30415;47;31391
5810419;5958354;404;28254;133;115;30950;50;32074
5810420;5958354;407;28475;130;115;33164;52;32137
5810421;5958354;401;28098;130;114;33049;53;32244
5810422;5958354;399;27959;136;117;33291;52;33564
5810423;5958354;393;27540;154;137;33074;45;31639
5810457;5958354;332;23256;93;82;31986;38;31318
5810458;5958354;328;22972;89;78;31730;38;31872
5810462;5958354;325;22722;81;65;31535;41;33298
5810463;5958354;325;22716;76;61;31312;41;33370
5810464;5958354;325;22757;76;64;31514;42;33627
5812300;5958354;397;27755;91;64;30679;-1;-1
5812301;5958354;400;27986;91;67;30910;-1;-1
5812302;5958354;404;28293;95;72;31216;46;32418
5812303;5958354;-1;-1;-1;-1;-1;43;32221
5812304;5958354;389;27216;88;70;29622;38;30393
5812305;5958354;390;27267;88;71;29678;34;29962
5812306;5958354;-1;-1;-1;-1;-1;40;30819
5812307;5958354;-1;-1;-1;-1;-1;40;30697
5812308;5958354;398;27839;108;93;29797;40;32348
5812309;5958354;398;27851;108;93;29809;50;32513
5812310;5958354;-1;-1;-1;-1;-1;50;32320
5812311;5958354;397;27820;94;76;30425;48;31873
5812312;5958354;393;27521;94;72;30182;48;31622
5812313;5958354;391;27350;94;75;30397;47;31332
5812314;5958354;390;27278;94;77;29954;46;30875
5812315;5958354;385;26973;93;80;30138;46;30572
5812316;5958354;388;27175;101;82;29829;49;30942
5812317;5958354;392;27421;105;86;30075;51;31349
5812318;5958354;391;27357;122;102;30053;46;30731
5812319;5958354;389;27210;118;100;29906;48;30961
5812320;5958354;401;28054;132;112;30749;47;31454
5812321;5958354;401;28075;132;112;30771;50;31929
5812322;5958354;404;28276;128;106;32518;53;32246
5812323;5958354;408;28533;128;110;32775;54;31618
5812324;5958354;406;28392;136;118;33368;47;31828
5812325;5958354;395;27640;154;137;33036;44;31647
5812353;5958354;328;22968;115;91;27715;36;29841
5812354;5958354;331;23174;113;94;27921;36;30060
5812355;5958354;339;23725;109;98;33133;35;30201
5812356;5958354;337;23606;108;96;32993;37;30620
5812358;5958354;336;23518;102;86;32276;41;31299
5812359;5958354;333;23316;95;83;32074;39;31328
5812360;5958354;328;22980;89;78;31739;39;32278
5812361;5958354;326;22843;84;74;31430;39;32250
5812362;5958354;323;22630;81;67;30962;43;32855
5812363;5958354;322;22517;81;65;30846;39;32785
5812364;5958354;321;22484;78;60;30821;41;33028
5812365;5958354;323;22580;81;62;30929;41;33465
5812366;5958354;321;22483;76;68;31774;43;33886
5814173;5958354;486;34023;115;89;36301;60;36476
5814174;5958354;496;34701;129;99;36979;61;36457
5814175;5958354;497;34793;129;100;37071;60;35994
5814176;5958354;466;32640;156;130;39140;61;36093
5814201;5958354;394;27570;86;61;30493;-1;-1
5814202;5958354;397;27818;91;65;30742;41;30405
5814203;5958354;-1;-1;-1;-1;-1;39;29928
5814204;5958354;-1;-1;-1;-1;-1;39;30426
5814205;5958354;386;26990;88;68;28057;37;30059
5814206;5958354;386;26989;87;68;28056;35;29815
5814207;5958354;388;27136;88;70;28202;38;30452
5814208;5958354;390;27299;88;72;28365;39;30588
5814209;5958354;396;27691;104;90;29649;39;32175
5814210;5958354;395;27628;104;90;29586;42;32167
5814211;5958354;-1;-1;-1;-1;-1;52;32562
5814212;5958354;-1;-1;-1;-1;-1;50;32034
5814213;5958354;394;27556;94;77;30535;51;31954
5814214;5958354;389;27204;94;75;29812;47;31203
5814215;5958354;387;27066;94;73;29675;48;30768
5814216;5958354;383;26805;93;77;29459;47;30446
5814217;5958354;383;26827;93;77;29481;50;30401
5814218;5958354;-1;-1;-1;-1;-1;50;31037
5814219;5958354;388;27153;118;99;29849;46;30641
5814220;5958354;385;26969;118;96;29665;48;30721
5814221;5958354;405;28319;133;116;31015;50;31804
5814222;5958354;405;28338;133;116;31034;52;32062
5814223;5958354;401;28058;128;103;32300;53;31538
5814224;5958354;400;28012;124;102;32254;54;31627
5814225;5958354;-1;-1;-1;-1;-1;47;31876
5814226;5958354;393;27504;153;133;32796;45;31701
5814227;5958354;388;27189;146;125;32408;45;31857
5814253;5958354;321;22455;111;96;32569;40;29889
5814254;5958354;324;22647;96;74;33249;40;30103
5814255;5958354;323;22593;96;73;33195;39;30278
5814256;5958354;341;23886;111;100;33294;38;30681
5814257;5958354;348;24333;117;106;33719;37;31164
5814258;5958354;343;24034;113;102;33420;38;31005
5814259;5958354;346;24255;115;105;33641;41;31275
5814260;5958354;333;23293;95;83;32051;42;33701
5814261;5958354;329;23037;90;79;31795;40;32473
5814262;5958354;327;22898;82;71;31230;39;32346
5814263;5958354;326;22785;82;69;31118;39;32605
5814264;5958354;319;22356;81;63;30700;39;32662
5814265;5958354;316;22093;74;60;30451;40;32899
5814266;5958354;315;22061;82;65;30799;42;33364
5814267;5958354;317;22168;83;69;40704;40;26685
5814268;5958354;314;21984;75;65;34268;40;26550
5816065;5958354;491;34377;123;96;36756;62;38421
5816068;5958354;480;33626;115;85;36004;56;37506
5816069;5958354;484;33878;115;88;36257;56;37704
5816070;5958354;471;32957;102;74;35235;57;37853
5816071;5958354;471;32951;102;75;35290;58;37696
5816072;5958354;472;33045;102;76;35383;57;36233
5816073;5958354;457;32014;115;80;35675;57;36097
5816074;5958354;452;31656;122;94;36647;57;35767
5816075;5958354;467;32702;156;131;39202;57;35616
5816099;5958354;404;28257;95;71;31169;36;30304
5816100;5958354;388;27188;91;63;30608;37;30235
5816101;5958354;387;27105;92;69;30999;39;30263
5816102;5958354;-1;-1;-1;-1;-1;38;29773
5816103;5958354;-1;-1;-1;-1;-1;38;30334
5816104;5958354;382;26762;87;64;27829;37;30083
5816105;5958354;382;26773;87;65;27840;35;29564
5816106;5958354;385;26976;87;67;28042;37;30169
5816107;5958354;390;27319;88;72;28385;38;30559
5816108;5958354;393;27518;102;88;29476;38;30667
5816109;5958354;390;27323;97;85;29281;41;31894
5816110;5958354;394;27551;102;88;29510;41;32135
5816111;5958354;-1;-1;-1;-1;-1;43;32602
5816112;5958354;-1;-1;-1;-1;-1;43;32994
5816113;5958354;387;27093;94;76;29881;49;31264
5816114;5958354;383;26793;93;72;29404;46;30347
5816115;5958354;379;26533;93;73;29418;45;30073
5816116;5958354;379;26540;93;74;29194;48;30300
5816117;5958354;383;26787;93;77;29441;48;30290
5816118;5958354;382;26762;107;94;29458;45;30073
5816119;5958354;383;26788;115;94;29484;49;30619
5816120;5958354;404;28298;128;106;32540;54;32059
5816121;5958354;402;28164;128;104;32406;50;31963
5816122;5958354;397;27764;119;99;32006;49;31247
5816123;5958354;396;27749;119;99;31991;52;31481
5816124;5958354;397;27821;124;100;32063;53;31569
5816125;5958354;-1;-1;-1;-1;-1;48;31956
5816126;5958354;392;27409;153;132;32701;47;32047
5816127;5958354;385;26974;142;121;32192;46;31861
5816152;5958354;311;21795;100;78;33509;40;29734
5816153;5958354;322;22549;94;73;33151;40;30535
5816154;5958354;319;22333;93;70;32935;43;30375
5816155;5958354;320;22414;93;71;33016;42;30473
5816156;5958354;347;24311;117;106;33698;38;31215
5816157;5958354;346;24235;115;105;33621;40;31176
5816158;5958354;315;22083;85;72;30671;43;33732
5816159;5958354;315;22044;84;72;30633;43;33682
5816160;5958354;315;22043;84;72;30632;41;32929
5816161;5958354;320;22387;90;77;30976;42;33843
5816162;5958354;312;21832;77;62;30117;40;26322
5816163;5958354;312;21844;74;60;30457;42;33471
5816164;5958354;313;21879;72;60;30439;40;33133
5816165;5958354;312;21816;75;63;30670;41;33429
5816166;5958354;310;21730;78;68;31007;39;26266
5816167;5958354;309;21627;78;65;34284;42;26421
5817963;5958354;496;34697;129;100;37076;57;38211
5817964;5958354;492;34431;123;96;36809;58;38152
5817965;5958354;490;34267;122;94;36646;57;37704
5817966;5958354;486;34005;115;90;36384;56;37428
5817967;5958354;473;33112;115;80;35629;56;37376
5817968;5958354;472;33045;102;75;35299;56;37692
5817969;5958354;468;32768;91;71;35023;56;37582
5817970;5958354;467;32698;91;71;35037;57;37814
5817971;5958354;460;32184;102;75;35304;56;36282
5817972;5958354;455;31840;109;79;35604;56;35952
5817973;5958354;450;31500;122;92;36492;55;35600
5817974;5958354;448;31362;115;90;36353;55;35393
5817975;5958354;441;30877;122;92;36492;55;35067
5817976;5958354;439;30739;123;97;36877;54;34752
5817977;5958354;438;30632;129;101;37133;57;34860
5817997;5958354;404;28313;95;72;31225;43;31645
5817998;5958354;405;28369;95;73;31281;39;30440
5817999;5958354;387;27121;91;64;30677;37;30094
5818000;5958354;383;26780;87;65;30770;36;29823
5818001;5958354;382;26771;87;64;29701;39;29812
5818002;5958354;382;26774;87;64;27822;38;30361
5818003;5958354;379;26546;87;61;27594;36;29682
5818004;5958354;379;26513;87;61;27579;36;29374
5818005;5958354;382;26732;87;64;27798;39;31666
5818006;5958354;390;27318;93;77;28697;38;30600
5818007;5958354;386;27022;93;79;28820;39;30943
5818008;5958354;391;27357;97;86;29315;38;31721
5818009;5958354;393;27489;102;88;29468;39;31992
5818010;5958354;390;27317;107;93;29799;40;32367
5818011;5958354;389;27227;116;105;30701;40;32794
5818012;5958354;389;27214;114;105;30688;41;33179
5818013;5958354;381;26656;93;80;29611;47;30349
5818014;5958354;377;26402;93;76;29357;45;29916
5818015;5958354;375;26262;93;74;29149;48;29958
5818016;5958354;384;26854;93;78;29508;46;30117
5818017;5958354;378;26460;107;90;29155;46;30073
5818018;5958354;378;26435;107;90;29130;47;30014
5818019;5958354;404;28268;128;106;32510;50;30249
5818020;5958354;401;28085;128;103;32327;49;30722
5818021;5958354;397;27817;124;99;32059;48;31133
5818022;5958354;393;27481;119;95;31723;51;31197
5818023;5958354;395;27677;119;97;31919;47;30920
5818024;5958354;399;27909;124;101;32151;49;32084
5818025;5958354;367;25702;109;85;30289;47;31457
5818026;5958354;366;25606;105;84;30193;46;31448
5818027;5958354;387;27114;142;123;32332;48;31557
5818052;5958354;312;21808;93;68;32805;37;30350
5818053;5958354;314;22011;87;65;32613;41;30217
5818054;5958354;318;22226;93;68;32828;43;30419
5818055;5958354;351;24561;117;110;33947;39;31412
5818056;5958354;351;24576;119;110;33962;41;31563
5818057;5958354;314;21951;83;70;30539;42;33709
5818058;5958354;311;21742;83;67;30331;42;33552
5818059;5958354;310;21716;83;67;30305;40;33126
5818060;5958354;311;21774;83;68;30362;43;33848
5818061;5958354;308;21556;71;58;29840;40;26186
5818062;5958354;310;21696;77;61;30088;40;26348
5818063;5958354;307;21463;82;65;30812;44;33676
5818064;5958354;309;21661;78;67;30945;39;26256
5818065;5958354;306;21415;76;65;34782;39;25971
5818066;5958354;308;21594;82;69;41277;40;25928
5818067;5958354;312;21865;85;72;30332;42;26009
5818068;5958354;313;21943;86;70;30366;42;26185
5818069;5958354;317;22173;87;73;30596;43;26154
5818070;5958354;-1;-1;-1;-1;-1;48;28761
5818071;5958354;347;24308;90;80;40461;46;28648
5818072;5958354;318;22235;83;65;28318;39;26266
5819860;5958354;496;34750;129;101;37128;57;38249
5819861;5958354;481;33701;122;92;36508;56;37905
5819862;5958354;478;33475;115;89;36281;57;37693
5819863;5958354;474;33173;115;85;35979;55;37321
5819864;5958354;471;32948;115;81;35754;55;37129
5819865;5958354;468;32783;102;74;35238;55;36986
5819866;5958354;469;32827;97;72;35081;56;37650
5819867;5958354;465;32584;91;71;35013;55;37515
5819868;5958354;470;32926;102;74;34864;58;36429
5819869;5958354;455;31842;115;86;36083;56;35902
5819870;5958354;450;31479;115;85;35994;56;35626
5819871;5958354;447;31315;115;88;36236;57;35468
5819872;5958354;447;31287;115;91;36457;54;34952
5819873;5958354;439;30749;123;97;36874;54;34669
5819874;5958354;433;30289;129;100;37060;54;34482
5819875;5958354;450;31476;142;113;37977;56;34334
5819876;5958354;451;31547;142;114;38048;58;34545
5819893;5958354;410;28669;99;77;31581;44;31684
5819894;5958354;-1;-1;-1;-1;-1;42;31505
5819895;5958354;388;27158;92;71;30173;39;31332
5819896;5958354;385;26944;91;68;29958;37;30023
5819897;5958354;382;26738;87;65;29752;36;29726
5819898;5958354;380;26626;87;62;29556;36;29663
5819899;5958354;379;26499;86;60;29429;37;29521
5819900;5958354;381;26670;87;63;27718;36;29714
5819901;5958354;374;26201;87;63;27699;36;29177
5819902;5958354;-1;-1;-1;-1;-1;40;31693
5819903;5958354;384;26903;97;85;29296;38;31383
5819904;5958354;382;26721;97;82;29050;40;31383
5819905;5958354;386;27045;97;84;29192;39;32352
5819906;5958354;393;27519;107;92;31600;41;32352
5819907;5958354;388;27135;106;94;29887;39;32308
5819908;5958354;385;26962;107;97;30095;40;32658
5819909;5958354;386;27034;111;103;30508;40;33097
5819910;5958354;381;26643;93;80;29598;47;30339
5819911;5958354;379;26500;93;78;29454;45;29923
5819912;5958354;371;25976;92;73;28628;47;29683
5819913;5958354;374;26153;92;76;28805;46;29336
5819914;5958354;378;26443;107;90;29138;44;29489
5819915;5958354;373;26109;99;85;28804;47;29869
5819916;5958354;376;26295;104;88;28990;49;30017
5819917;5958354;389;27248;111;91;32073;47;30399
5819918;5958354;387;27123;107;89;31948;47;30693
5819919;5958354;391;27344;119;93;31586;51;31181
5819920;5958354;396;27737;119;98;31979;49;31335
5819921;5958354;-1;-1;-1;-1;-1;45;30724
5819922;5958354;365;25520;100;82;30107;45;31298
5819923;5958354;362;25331;97;80;29918;44;31214
5819924;5958354;363;25388;97;81;29975;47;31374
5819949;5958354;309;21611;94;78;33532;37;30318
5819950;5958354;315;22065;85;66;32667;40;30112
5819951;5958354;315;22050;85;65;32431;41;30127
5819952;5958354;314;21982;88;68;32330;43;30014
5819953;5958354;312;21871;83;72;29762;41;31588
5819954;5958354;308;21593;83;68;29483;43;26494
5819955;5958354;305;21366;82;65;29296;41;33412
5819956;5958354;306;21387;82;62;29976;42;33473
5819957;5958354;305;21324;81;61;29913;40;26164
5819958;5958354;303;21230;71;56;29561;40;25918
5819959;5958354;306;21424;83;69;30621;39;25672
5819960;5958354;302;21170;77;67;30330;39;25913
5819961;5958354;303;21219;80;72;29969;39;25792
5819962;5958354;301;21071;75;67;34946;39;25594
5819963;5958354;307;21457;78;67;30041;41;25761
5819964;5958354;307;21465;76;63;29783;40;25715
5819965;5958354;309;21603;79;64;30026;41;25870
5819966;5958354;312;21858;83;68;30282;44;26168
5819967;5958354;313;21924;77;65;30275;42;25706
5819968;5958354;-1;-1;-1;-1;-1;40;25787
5819969;5958354;308;21581;77;56;27664;40;26750
5821755;5958354;513;35943;192;135;37999;59;38764
5821756;5958354;490;34304;129;101;37110;57;38637
5821757;5958354;485;33921;123;95;36727;57;38083
5821758;5958354;487;34065;123;97;36871;60;37923
5821759;5958354;475;33225;115;85;36031;57;37452
5821760;5958354;470;32921;115;81;35727;55;37086
5821761;5958354;465;32521;103;77;35480;54;36762
5821762;5958354;471;32957;102;74;35261;56;37704
5821763;5958354;464;32495;91;67;34415;55;36653
5821764;5958354;469;32820;97;72;34757;57;37026
5821765;5958354;457;32000;115;88;36240;56;36070
5821766;5958354;454;31749;115;89;36263;55;35674
5821767;5958354;455;31830;115;90;36345;58;36123
5821768;5958354;459;32153;122;94;36668;60;36505
5821769;5958354;439;30741;129;103;37278;57;34872
5821770;5958354;433;30297;129;105;37397;54;34378
5821771;5958354;427;29921;129;105;37404;54;34133
5821772;5958354;432;30217;135;108;37658;55;34037
5821773;5958354;461;32273;147;124;38774;54;33733
5821788;5958354;-1;-1;-1;-1;-1;39;31688
5821789;5958354;-1;-1;-1;-1;-1;43;31507
5821790;5958354;384;26915;107;88;31375;40;31357
5821791;5958354;382;26749;106;86;31209;40;31393
5821792;5958354;387;27082;92;70;30097;37;30051
5821793;5958354;381;26679;87;64;29693;36;29598
5821794;5958354;375;26228;86;57;29243;35;29319
5821795;5958354;374;26189;86;60;29445;36;29208
5821796;5958354;371;25943;83;58;28855;34;28795
5821797;5958354;374;26164;87;62;29163;36;28916
5821798;5958354;376;26316;87;64;29315;36;28657
5821799;5958354;379;26520;102;87;30912;38;31396
5821800;5958354;379;26552;97;86;29349;40;31202
5821801;5958354;-1;-1;-1;-1;-1;42;32596
5821802;5958354;-1;-1;-1;-1;-1;43;32544
5821803;5958354;389;27199;107;98;30178;40;32483
5821804;5958354;381;26664;106;100;30333;41;32948
5821805;5958354;381;26690;104;88;29616;46;30185
5821806;5958354;379;26550;104;86;29475;47;30106
5821807;5958354;373;26116;92;75;28768;44;29471
5821808;5958354;367;25705;87;70;28404;45;29403
5821809;5958354;368;25780;91;74;28689;44;29213
5821810;5958354;370;25896;95;82;28592;45;29512
5821811;5958354;372;26031;99;84;28726;46;29791
5821812;5958354;375;26264;104;87;28959;47;30022
5821813;5958354;383;26787;104;84;31612;46;30295
5821814;5958354;384;26855;107;85;31680;49;30687
5821815;5958354;382;26766;104;84;31590;50;30310
5821816;5958354;383;26782;104;84;31606;48;31226
5821817;5958354;-1;-1;-1;-1;-1;44;30708
5821818;5958354;365;25548;100;83;30136;44;30799
5821819;5958354;357;25016;97;75;29604;44;30869
5821820;5958354;363;25382;97;81;29970;45;31228
5821821;5958354;357;24995;99;83;30129;43;30642
5821846;5958354;307;21459;88;71;32519;40;30032
5821847;5958354;310;21714;80;64;32061;40;29743
5821848;5958354;309;21630;81;66;32169;40;29740
