from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5874295;5911249;357;24964;105;67;24234;108;86;36008;112;90;27810;56;31453;48;31467;31
5874296;5911249;340;23830;104;66;23838;98;75;35229;104;86;31860;54;31190;47;31204;30
5874297;5911249;341;23873;104;66;23821;98;77;35376;111;86;26878;55;31488;47;31502;30
5874298;5911249;337;23566;103;65;23551;93;73;25977;99;82;31596;55;31873;48;29305;31
5874299;5911249;317;22156;98;62;22241;93;78;31630;99;82;31934;55;28855;48;28646;31
5874300;5911249;314;21966;97;62;22132;89;76;31439;96;79;31713;51;27529;44;27321;28
5874301;5911249;314;21972;97;62;22132;89;76;31446;96;78;31636;51;27792;44;27583;28
5874302;5911249;318;22264;97;62;22132;93;80;31737;96;79;31116;51;27564;44;27355;28
5874303;5911249;318;22281;102;65;22326;96;80;31754;101;84;30244;52;27720;44;27511;29
5874304;5911249;318;22266;102;65;22326;96;80;31739;101;84;30229;52;28100;44;27891;29
5874305;5911249;296;20702;94;60;20612;97;81;23609;99;87;23940;50;25953;43;25745;27
5874306;5911249;292;20454;95;60;20735;92;77;23361;97;83;23692;50;26078;43;25869;27
5874307;5911249;292;20463;95;60;20939;92;78;23370;97;84;23701;49;26444;41;26236;26
5874308;5911249;284;19908;95;60;20863;93;78;21658;89;73;21990;49;26591;42;26382;26
5874309;5911249;282;19710;92;58;20182;84;75;21461;89;70;21792;49;25458;42;25249;26
5874310;5911249;278;19471;92;58;20187;75;62;21476;75;60;21807;47;25450;41;25241;26
5874311;5911249;279;19501;91;58;19898;87;68;21490;85;66;21821;47;25321;40;25113;25
5874312;5911249;282;19771;90;57;19827;85;71;21991;93;72;21452;47;24910;40;24580;25
5874313;5911249;278;19481;90;57;19827;81;69;21837;86;70;21298;47;25431;40;25222;25
5874314;5911249;269;18796;90;57;19893;92;81;21961;90;75;21006;47;24454;40;24246;25
5874315;5911249;262;18355;85;54;18723;77;65;20816;84;66;20277;43;24785;36;21985;22
5874316;5911249;260;18233;85;54;18633;77;63;20694;84;64;20155;43;24833;36;22002;23
5874317;5911249;263;18422;85;54;18630;77;66;20883;87;67;20343;43;23521;36;21637;23
5874318;5911249;249;17416;77;49;16610;77;66;20895;84;67;20355;41;22187;34;20303;21
5874319;5911249;234;16401;77;49;16610;70;53;18655;70;54;21530;41;21816;34;19932;21
5874320;5911249;233;16337;78;49;16393;74;54;18420;68;55;21663;40;21021;34;20047;21
5874321;5911249;236;16503;78;49;16393;77;62;19341;82;64;18802;40;20598;35;18714;22
5874322;5911249;224;15668;75;48;15734;86;74;20186;88;76;19647;38;20124;33;18240;22
5874323;5911249;219;15348;74;47;15400;80;71;19915;84;79;16411;38;19866;33;17982;21
5874324;5911249;219;15344;73;46;15188;86;77;20339;88;81;16551;-1;19818;-1;17934;-1
5874325;5911249;213;14885;72;46;15050;81;74;16093;81;74;16093;38;19188;33;17304;21
5874326;5911249;209;14633;73;47;14940;78;71;15840;79;73;21859;37;19001;32;17117;20
5874327;5911249;208;14564;72;46;14519;78;72;21789;78;72;21789;36;18915;31;17031;20
5874328;5911249;203;14224;72;46;14519;74;67;21450;74;67;21450;36;18314;31;16430;20
5874329;5911249;203;14228;72;46;14519;74;67;21453;74;67;21453;36;18619;31;16735;20
5874330;5911249;194;13551;72;46;14519;56;51;23300;56;51;23300;36;18340;31;16456;20
5874331;5911249;190;13269;60;38;13013;53;47;23018;53;47;23018;33;16872;28;14989;18
5874332;5911249;183;12831;59;37;12811;44;41;22580;44;41;22580;33;16755;28;14871;18
5874333;5911249;180;12626;60;38;12757;43;40;22475;44;40;22475;33;14658;28;14657;18
5874334;5911249;177;12355;56;35;12223;46;41;12951;47;44;22758;32;14082;27;14081;17
5874335;5911249;172;12034;55;35;12143;52;44;13190;52;42;13202;32;14125;27;14123;18
5874336;5911249;167;11689;54;34;11826;49;40;12136;48;37;12856;32;15972;28;13414;17
5874337;5911249;164;11509;52;33;11538;50;39;12328;54;39;12692;29;12732;25;12731;16
5874338;5911249;161;11286;51;32;11251;52;41;12484;55;41;12847;31;15413;26;13218;17
5874339;5911249;157;10997;51;32;11220;56;44;12680;55;44;13043;30;12471;26;12469;17
5874340;5911249;154;10789;49;31;10839;59;46;16183;57;47;13301;30;12313;26;12311;17
5874341;5911249;150;10523;48;31;10353;58;42;15917;61;54;12070;28;11911;24;11909;16
5874342;5911249;150;10478;48;31;10354;56;42;15928;59;50;11791;29;11929;25;11927;16
5874343;5911249;151;10588;47;30;9774;61;46;16196;61;51;11901;29;11608;25;11607;16
5874344;5911249;136;9514;45;29;9439;50;37;14975;56;42;10634;28;11191;24;11190;16
5874345;5911249;133;9315;45;29;9428;50;36;14874;58;42;10629;27;10943;23;10941;15
5874346;5911249;129;9017;44;28;9131;50;36;14563;58;46;10872;26;10607;22;10605;15
5874347;5911249;126;8794;43;27;8836;50;35;14363;56;45;9877;26;10503;22;10501;14
5874348;5911249;126;8799;42;27;8760;55;39;14655;58;45;9882;26;10398;22;10396;15
5874349;5911249;118;8281;40;25;8251;44;35;9057;57;37;9289;24;9748;21;9747;14
5874350;5911249;115;8062;39;25;8134;50;38;8862;55;40;8862;26;10363;22;10361;14
5874351;5911249;116;8110;39;25;8067;44;34;8605;53;36;8605;26;10426;22;10424;14
5874352;5911249;119;8344;38;24;8170;44;34;8619;53;36;8619;26;10760;22;10758;15
5874353;5911249;108;7548;36;23;7686;45;35;8118;47;38;8118;26;8618;23;8616;15
5874354;5911249;104;7314;35;22;7384;40;32;7885;43;35;7885;26;8357;22;8356;14
5874355;5911249;106;7440;34;22;7521;40;31;8016;43;34;8016;22;8106;19;8104;12
5874356;5911249;103;7224;33;21;7196;41;31;7379;42;34;7565;22;8277;18;8275;12
5874357;5911249;101;7044;32;21;7175;41;31;7026;41;35;7056;28;8089;24;8087;15
5874358;5911249;96;6728;30;19;6865;39;30;6772;39;31;6741;29;7918;25;7916;16
5874359;5911249;94;6596;29;19;6596;38;29;7500;37;29;7500;23;9145;19;9143;13
5874360;5911249;93;6532;30;19;6571;36;27;7353;35;27;7353;23;8633;20;7276;13
5874361;5911249;92;6444;29;18;6539;35;27;7189;35;27;7189;22;8451;19;7094;13
5874362;5911249;92;6468;29;18;6396;34;26;9363;34;29;9375;23;8790;19;8789;13
5874363;5911249;91;6371;28;18;6230;34;27;9230;34;30;9242;24;9102;20;9147;13
5874364;5911249;91;6397;29;19;6534;34;28;9325;34;31;9338;20;7100;16;7037;11
5874365;5911249;87;6069;28;18;6156;36;30;8876;36;32;8889;23;8109;19;8108;13
5874366;5911249;83;5826;27;17;5743;36;30;8592;36;32;8605;23;8167;19;8165;12
5874367;5911249;83;5838;27;17;5748;35;29;8569;35;29;8469;24;8365;20;8363;13
5874368;5911249;87;6076;29;18;6170;34;26;8193;35;25;8193;24;8861;20;8859;14
5874369;5911249;90;6298;30;19;6547;35;28;8326;35;27;8326;25;8921;21;8919;14
5874370;5911249;90;6309;30;19;6348;35;29;7906;34;30;8473;24;9211;20;9209;14
5874371;5911249;86;6007;29;18;6070;30;27;8057;33;24;8057;23;10575;20;10046;13
5874372;5911249;84;5881;29;18;5980;32;27;7234;33;27;8024;23;10724;20;10732;14
5874373;5911249;83;5800;29;19;5997;30;25;6866;29;26;6866;23;10817;20;10825;13
5874374;5911249;85;5962;28;18;5848;27;25;6699;27;22;6213;22;13611;19;13202;13
5874375;5911249;83;5809;28;18;5780;26;21;6061;23;21;6061;22;13431;19;13041;12
5874376;5911249;85;5925;29;18;6004;22;19;5904;21;19;5904;23;13767;19;13377;13
5874377;5911249;86;6025;28;18;5954;20;17;5742;20;17;5742;24;13228;20;13699;13
5874378;5911249;95;6622;28;18;6140;25;23;7243;25;20;6526;24;11991;20;11810;13
5874379;5911249;91;6347;29;18;6336;23;20;5966;22;20;5966;25;12484;21;12303;14
5874380;5911249;92;6412;29;19;6326;25;21;7013;25;19;7013;25;11745;21;11564;14
5874381;5911249;93;6513;30;19;6519;26;21;7036;25;19;7036;25;11791;21;11610;14
5874382;5911249;100;6998;31;20;6757;31;25;8122;31;25;8122;27;15777;23;11947;15
5874383;5911249;99;6952;32;20;6791;31;25;7645;31;23;7645;23;11267;20;11086;13
5874384;5911249;102;7158;34;21;7251;33;28;7851;33;26;7851;24;11646;21;11465;14
5874385;5911249;105;7350;36;23;7441;39;34;8676;38;31;8624;24;11486;21;11306;14
5874386;5911249;111;7760;36;23;7883;37;31;9570;39;28;9519;23;13529;19;13348;13
5874387;5911249;115;8069;36;23;7894;38;34;9755;41;31;9704;23;13611;20;13430;14
5874388;5911249;119;8319;37;24;8269;42;37;10006;49;34;9954;23;13864;20;13683;14
5874389;5911249;125;8764;39;25;8617;38;30;10406;41;26;10355;23;13370;20;13189;13
5874390;5911249;126;8848;40;25;8828;40;32;10709;41;28;10658;23;12985;20;12804;13
5874391;5911249;130;9106;43;27;9388;40;32;10727;41;28;10676;24;13477;20;13296;13
5874392;5911249;135;9427;42;27;9351;42;32;11043;41;28;10992;24;13799;21;13619;14
5874393;5911249;140;9784;44;28;9453;46;37;11400;47;33;11349;25;14177;22;13996;15
5874394;5911249;141;9856;44;28;9577;48;38;11835;47;33;11784;25;14267;22;14000;15
5874395;5911249;140;9812;45;29;9820;47;39;12374;48;37;12051;26;14483;23;14303;15
5874396;5911249;146;10222;46;29;10046;50;39;12750;52;41;12684;28;14589;24;14408;16
5874397;5911249;162;11332;51;32;11128;64;49;14356;61;47;12619;29;15612;25;15431;17
5874398;5911249;161;11286;51;32;11129;63;49;14311;61;46;12574;29;15726;25;15545;17
5874399;5911249;168;11763;54;34;11701;70;56;14408;68;49;13050;30;16066;26;15885;18
5874400;5911249;174;12174;54;34;11701;75;64;15368;73;55;12957;31;16452;27;16271;18
5874401;5911249;175;12220;55;35;12454;75;64;15414;73;56;13003;30;15489;26;15308;19
5874402;5911249;181;12635;55;35;12454;83;70;15829;79;62;13418;31;15912;27;15731;20
5874403;5911249;185;12953;57;36;12675;88;77;13812;85;66;13736;-1;16221;-1;16040;-1
5874404;5911249;187;13124;57;36;12675;90;80;13983;87;69;13907;-1;16453;-1;16272;-1
5874405;5911249;191;13380;65;41;13903;94;85;19658;91;73;14162;-1;16868;-1;16687;-1
5874406;5911249;195;13667;65;41;13903;99;88;14526;100;77;14450;-1;17118;-1;16937;-1
5874407;5911249;200;14011;65;41;13903;108;97;17584;101;82;14794;-1;17500;-1;17319;-1
5874408;5911249;208;14534;65;41;13903;119;93;24936;110;86;18249;34;17617;30;17436;22
5876113;5911249;513;35877;156;99;36772;110;90;38488;114;95;37873;72;40638;65;40016;41
5876114;5911249;522;36506;156;99;36772;103;92;36870;105;90;39393;72;40450;64;39827;41
5876115;5911249;518;36261;153;97;36405;103;89;36624;105;87;39147;71;40069;64;39447;41
5876116;5911249;516;36132;153;97;36260;101;87;36495;105;85;39018;71;40160;64;39538;41
5876117;5911249;522;36539;155;98;36523;109;95;37074;108;93;39597;72;40645;65;40023;41
5876118;5911249;523;36594;155;98;36523;109;96;37129;111;94;39652;72;39206;65;38583;41
5876119;5911249;499;34911;145;92;35063;98;81;35289;99;79;37813;67;38779;60;38156;38
5876120;5911249;497;34799;145;92;35039;98;80;35228;99;78;37751;67;38614;60;37991;38
5876121;5911249;502;35139;146;92;35213;100;85;35569;102;83;38092;68;38983;61;38360;38
5876122;5911249;505;35349;146;92;35213;103;88;35779;105;86;38302;68;38487;61;38306;38
5876123;5911249;470;32922;147;93;32747;122;113;37496;129;110;39405;68;38140;61;37959;39
5876124;5911249;465;32530;147;93;32747;127;117;37792;132;114;39700;68;37697;61;37516;39
5876125;5911249;462;32315;144;91;32426;122;113;37535;129;110;39444;67;37441;60;37260;39
5876126;5911249;462;32360;144;91;32328;127;117;37831;135;114;39739;67;37500;60;37320;38
5876127;5911249;458;32032;143;91;32286;98;74;38072;108;75;37924;66;38933;58;39346;35
5876128;5911249;454;31755;138;87;32816;95;70;37203;108;71;37055;65;38528;58;38941;35
5876129;5911249;455;31820;138;87;32804;88;67;37015;108;68;36866;65;38310;58;38723;35
5876130;5911249;446;31224;136;86;32342;98;74;37513;108;75;37365;65;38035;57;38448;34
5876131;5911249;445;31150;135;86;32225;98;75;36844;108;76;36696;65;37754;57;38167;34
5876132;5911249;433;30341;141;89;31246;98;77;36958;108;78;36810;65;38247;57;38660;35
5876133;5911249;422;29548;141;89;31246;113;90;37832;120;91;37684;65;38830;57;39243;35
5876134;5911249;418;29280;134;85;30117;108;86;36884;120;87;36736;66;37992;58;38405;36
5876135;5911249;419;29307;136;86;30376;113;86;36911;120;87;36763;66;38304;58;38717;36
5876136;5911249;435;30465;136;86;30430;127;103;38069;132;104;37920;66;38509;58;38921;36
5876137;5911249;431;30157;140;89;31126;124;99;37761;132;100;37613;68;39148;60;39561;38
5876138;5911249;431;30205;140;89;31126;124;99;37808;132;100;37660;68;39224;60;39637;38
5876139;5911249;435;30451;141;89;31380;127;103;38055;132;104;37907;68;39470;61;39883;38
5876140;5911249;-1;-1;147;93;32371;-1;-1;-1;-1;-1;-1;70;39707;63;40120;40
5876141;5911249;-1;-1;147;93;32371;-1;-1;-1;-1;-1;-1;70;40079;63;40491;40
5876142;5911249;380;26626;147;93;32371;123;103;35179;122;98;36271;70;40480;63;40893;40
5876143;5911249;390;27290;120;76;27899;132;122;35991;129;107;36936;58;33239;51;33253;33
5876144;5911249;376;26323;118;75;27262;119;98;34876;119;93;35968;57;32822;49;32836;32
5876145;5911249;374;26192;118;75;27262;116;97;34745;117;92;35837;57;32167;49;32181;32
5876146;5911249;375;26236;118;75;27262;116;97;34789;119;92;35881;57;33135;49;33149;32
5876147;5911249;378;26466;122;77;28054;120;100;35019;120;95;36111;59;33353;51;33367;34
5876148;5911249;362;25327;114;72;25633;113;89;35591;114;93;35936;55;31285;48;31299;31
5876149;5911249;359;25149;114;72;25565;110;86;35412;111;90;35758;55;31115;48;31129;31
5876150;5911249;353;24687;110;69;24853;107;82;35731;111;86;27534;55;31018;48;31032;31
5876151;5911249;348;24392;107;68;24521;102;78;35436;111;82;27238;54;30796;47;30810;30
5876152;5911249;343;23997;105;67;24252;97;72;35041;104;77;26868;54;30682;47;30696;30
5876153;5911249;347;24258;106;67;24484;97;76;35302;107;80;27104;54;31041;47;31055;31
5876154;5911249;366;25629;106;67;24548;113;93;35892;124;101;29052;55;31507;48;31521;31
5876155;5911249;366;25608;98;62;22241;113;93;35872;120;100;29031;55;31297;48;31311;31
5876156;5911249;312;21812;98;62;22241;89;73;31286;96;77;29776;51;27548;44;27339;28
5876157;5911249;309;21617;97;61;22012;86;71;31090;92;75;29580;50;27322;44;27113;27
5876158;5911249;309;21612;96;61;21626;86;71;31086;92;75;29575;50;27184;43;26976;27
5876159;5911249;314;22010;102;65;22326;89;76;31483;99;80;29973;52;27954;44;27745;29
5876160;5911249;315;22044;102;65;22326;89;77;31518;99;81;30007;51;26121;43;25913;27
5876161;5911249;291;20396;94;59;20548;86;68;31556;89;77;33346;50;25833;43;25624;27
5876162;5911249;291;20354;94;60;20576;89;77;32414;94;79;22436;50;25989;43;25780;27
5876163;5911249;288;20141;94;60;20530;89;74;32200;89;79;23378;50;25842;43;25633;27
5876164;5911249;282;19731;91;58;19894;86;76;21482;89;71;21813;49;25268;42;25060;26
5876165;5911249;280;19603;91;58;19853;84;74;21354;88;69;21685;49;25193;42;24984;26
5876166;5911249;275;19279;90;57;19631;75;62;21018;75;60;21349;46;24846;40;24637;25
5876167;5911249;275;19229;89;56;19406;77;65;21218;77;63;21549;46;24960;39;24630;25
5876168;5911249;286;20041;90;57;19444;89;75;22261;93;76;21722;47;24936;40;24605;25
5876169;5911249;275;19240;92;58;19408;89;73;21810;89;67;22142;44;25086;38;24877;24
5876170;5911249;264;18464;91;58;19952;89;77;21400;88;70;20675;44;24334;38;24125;24
5876171;5911249;280;19611;86;54;18853;104;91;21821;105;86;21821;43;24453;37;24244;23
5876172;5911249;266;18608;86;54;18758;83;69;21133;86;71;20593;43;24781;36;24573;23
5876173;5911249;255;17822;85;54;18630;89;74;21112;90;76;20940;43;24844;36;21976;23
5876174;5911249;253;17718;77;49;16619;83;70;21197;89;72;20657;41;22032;34;20148;21
5876175;5911249;230;16134;76;48;16327;64;49;18388;62;50;21264;40;21629;34;19745;20
5876176;5911249;230;16120;76;48;16284;63;51;18570;64;52;21446;40;21730;34;19846;21
5876177;5911249;232;16259;75;48;16196;77;57;18153;70;58;21396;40;21750;34;19866;21
5876178;5911249;224;15697;76;48;16336;86;75;20215;88;76;19676;40;20112;34;18228;21
5876179;5911249;217;15214;74;47;15400;81;76;20283;82;77;16276;38;19748;33;17864;21
5876180;5911249;216;15117;74;47;15400;80;75;16180;82;75;16180;38;19553;33;17669;21
5876181;5911249;210;14707;71;45;14817;79;72;15914;81;72;15914;37;19228;32;17344;20
5876182;5911249;208;14559;73;47;14940;77;69;15766;78;72;21785;37;18797;32;16913;20
5876183;5911249;206;14421;68;43;13989;75;68;15629;77;70;22264;35;18665;31;16781;19
5876184;5911249;200;14018;67;42;13801;70;64;21244;72;64;21244;35;18271;31;16387;19
5876185;5911249;203;14217;67;42;13801;74;67;21443;74;67;21443;36;18587;31;16703;20
5876186;5911249;200;13999;60;38;13170;70;64;21225;70;64;21225;35;18291;30;16408;19
5876187;5911249;192;13452;60;38;13170;54;50;23201;54;50;23201;34;16647;29;14763;18
5876188;5911249;186;13035;60;38;13170;47;44;22784;47;44;22784;33;16773;29;14889;18
5876189;5911249;179;12557;58;37;12607;51;46;22944;51;46;22944;33;16720;29;14837;18
5876190;5911249;176;12318;56;35;12218;54;50;23186;53;47;13525;34;15852;29;13968;18
5876191;5911249;173;12141;56;36;12300;54;48;12975;54;43;13308;30;13327;26;13326;16
5876192;5911249;168;11739;-1;-1;-1;51;44;12379;55;40;13099;31;14936;26;15097;16
5876193;5911249;163;11406;53;33;11343;49;39;12331;50;37;12572;30;15117;26;15278;17
5876194;5911249;159;11113;51;33;11147;49;40;12364;47;37;12364;32;14820;27;14981;18
5876195;5911249;159;11130;51;32;11103;55;45;12369;53;42;12694;32;15487;27;15648;18
5876196;5911249;164;11455;49;31;10829;58;49;13082;58;49;12704;32;15961;28;16122;18
5876197;5911249;161;11267;47;30;10308;56;47;12516;55;45;12516;32;12402;28;12401;18
5876198;5911249;146;10201;47;30;10184;54;43;15998;55;46;11515;29;12054;25;12052;17
5876199;5911249;144;10079;47;30;10137;55;44;10879;52;44;11392;30;12602;26;12600;18
5876200;5911249;145;10130;47;30;10119;52;43;15662;54;45;11444;29;11935;25;11933;16
5876201;5911249;136;9503;46;29;9405;55;41;14962;63;48;11035;27;11111;23;11110;15
5876202;5911249;130;9101;44;28;9152;54;37;14550;61;50;11179;26;10771;23;10769;15
5876203;5911249;126;8799;43;27;8876;50;37;14538;58;46;9907;26;10433;22;10432;15
5876204;5911249;122;8548;42;26;8613;51;39;14658;57;43;9679;25;10098;22;10096;14
5876205;5911249;120;8392;41;26;8402;51;39;14076;55;41;9578;31;10138;27;10136;19
5876206;5911249;114;8013;38;24;7981;51;40;8984;55;42;8984;25;10227;22;10225;14
5876207;5911249;110;7682;38;24;7911;55;46;14605;53;45;9224;26;10388;22;10387;14
5876208;5911249;123;8576;36;23;7252;50;38;8852;55;40;8852;25;10845;21;10843;14
5876209;5911249;124;8647;36;23;7252;50;39;8923;55;41;8923;25;9257;21;9255;14
5876210;5911249;102;7114;34;22;7114;40;31;7834;43;34;7834;26;8866;21;8864;14
5876211;5911249;100;6984;34;21;6965;38;28;7456;38;31;7497;25;8919;21;8917;14
5876212;5911249;100;7010;33;21;7060;38;32;6984;38;31;6984;24;8403;20;8401;13
5876213;5911249;97;6769;32;20;6794;38;30;6754;38;31;6754;23;8152;20;8150;13
5876214;5911249;93;6532;31;20;6622;37;27;6517;37;28;6517;20;7830;17;7828;12
5876215;5911249;92;6423;29;18;6461;40;31;7630;37;31;7630;20;7156;17;7154;12
5876216;5911249;89;6256;-1;-1;-1;34;25;7238;34;25;7238;23;8505;19;7152;13
5876217;5911249;88;6160;27;17;6158;30;23;6905;32;23;6905;22;8284;19;6927;13
5876218;5911249;92;6439;28;18;6146;36;31;9738;37;35;7756;23;6620;19;6618;13
5876219;5911249;88;6167;28;18;6217;34;29;9394;35;33;7618;22;6845;19;6843;13
5876220;5911249;83;5821;26;17;5890;34;28;8775;34;30;8788;23;8871;19;8869;13
5876221;5911249;83;5818;27;17;5805;34;26;8603;34;28;8616;23;8328;19;8326;13
5876222;5911249;81;5704;28;18;5676;34;28;8470;34;30;8482;23;8443;19;7649;13
5876223;5911249;80;5577;26;17;5502;33;26;8308;34;28;8321;23;8398;19;8397;13
5876224;5911249;82;5761;28;18;5727;32;28;7883;34;28;7944;23;8091;20;8181;13
5876225;5911249;85;5956;28;18;6055;33;28;7935;34;29;7996;23;8129;20;8219;13
5876226;5911249;85;5933;28;18;5998;31;24;7580;32;27;7592;23;8378;20;8220;13
5876227;5911249;83;5806;28;18;5810;30;24;7038;30;25;7038;23;8640;19;8638;13
5876228;5911249;80;5621;27;17;5686;28;23;6984;28;24;6984;22;8848;19;8846;13
5876229;5911249;79;5561;28;18;5692;27;21;6627;27;22;6627;22;13368;19;12978;13
5876230;5911249;80;5633;27;17;5518;24;21;6342;24;21;6342;21;13263;18;12854;12
5876231;5911249;81;5640;27;17;5594;22;19;5905;21;19;5905;21;13209;18;12819;12
5876232;5911249;81;5687;-1;-1;-1;18;16;5681;18;16;5681;22;13500;18;12837;12
5876233;5911249;82;5739;27;17;5700;16;12;5434;16;12;5434;23;13004;19;12823;13
5876234;5911249;84;5895;26;17;5848;17;13;5506;17;13;5506;23;11798;19;11617;13
5876235;5911249;86;5993;27;17;5897;18;16;5668;18;16;5668;23;11916;20;11735;13
5876236;5911249;87;6101;27;18;6057;23;20;5996;23;19;7006;23;11941;20;11624;13
5876237;5911249;90;6327;29;18;6301;25;20;6945;25;18;6945;23;11365;20;11184;13
5876238;5911249;94;6559;30;19;6562;27;22;7406;27;20;7406;23;11125;20;10944;13
5876239;5911249;96;6730;31;20;6691;32;25;7667;33;23;7667;23;11069;20;10888;13
5876240;5911249;99;6896;31;20;6761;32;26;8170;33;24;8170;23;11089;19;10908;13
5876241;5911249;111;7777;34;22;7434;37;29;9463;39;26;9412;22;11415;19;11234;13
5876242;5911249;109;7625;35;22;7680;35;27;9312;37;24;9260;22;10907;19;10726;13
5876243;5911249;114;7950;35;22;7680;38;32;9637;41;29;9585;23;11266;20;11085;13
5876244;5911249;117;8178;37;24;8269;38;31;9847;42;28;9796;19;10551;17;10371;11
5876245;5911249;120;8422;40;26;8946;38;30;10374;39;26;10323;23;13425;20;13244;13
5876246;5911249;124;8702;39;25;8628;40;33;10768;39;29;10716;24;13457;20;13277;14
5876247;5911249;127;8916;41;26;8857;39;32;10738;39;28;10687;24;13707;21;13526;14
5876248;5911249;131;9177;42;27;9051;42;32;11023;40;28;10972;25;13751;21;13570;14
5876249;5911249;132;9229;43;27;9154;43;35;11269;43;31;11218;25;14087;22;13907;15
5876250;5911249;138;9664;45;28;9720;48;41;12822;47;36;11582;26;14385;22;14204;15
5876251;5911249;139;9728;45;29;9530;49;41;12522;50;45;12522;27;14856;23;14675;16
5876252;5911249;145;10136;46;29;10078;50;38;12692;52;40;12597;27;14662;23;14481;15
5876253;5911249;154;10809;49;31;10912;53;42;13373;55;43;12414;28;15315;25;15134;17
5876254;5911249;159;11097;49;31;10912;56;46;14121;55;44;12385;29;15686;25;15505;17
5876255;5911249;172;12033;53;34;12034;73;62;15227;72;53;12816;30;15269;27;15088;19
5876256;5911249;170;11881;53;34;12034;68;59;15075;69;51;12663;30;15059;26;14878;19
5876257;5911249;171;11990;53;34;12039;72;61;15184;72;53;12773;30;15427;26;15246;19
5876258;5911249;177;12372;54;34;12182;79;66;15566;77;58;13155;30;15595;27;15414;19
5876259;5911249;179;12505;54;34;12209;81;68;15699;77;60;13288;30;16518;27;16337;19
5876260;5911249;191;13376;54;34;12209;95;84;14235;91;73;14159;-1;16687;-1;16506;-1
5876261;5911249;195;13639;65;41;13903;98;84;19616;100;76;14422;-1;16996;-1;16816;-1
5876262;5911249;196;13753;65;41;13903;96;79;19257;98;78;14536;-1;16990;-1;16810;-1
5876263;5911249;200;14022;65;41;13903;103;80;19368;106;79;17738;34;17219;30;17038;22
5876264;5911249;204;14310;65;41;13903;107;85;19656;110;83;18026;34;17443;30;17262;22
5876265;5911249;205;14341;65;41;13903;107;85;19687;110;83;18056;34;17473;30;17292;22
5876274;5911249;273;19090;80;50;18998;91;64;24898;99;79;24898;33;20577;29;20270;21
5876275;5911249;271;18966;80;50;18998;85;63;24774;99;78;24774;33;20557;29;20249;21
5876278;5911249;352;24668;95;60;23462;136;125;39505;137;106;28591;40;26784;36;26603;25
5876279;5911249;355;24847;96;61;23587;144;128;39684;137;109;28770;41;26910;36;26730;25
5877971;5911249;513;35922;153;97;35986;99;90;36709;105;88;39232;71;40371;64;39748;41
5877972;5911249;520;36406;153;97;36157;104;93;36941;105;91;39464;72;40535;65;39913;41
5877973;5911249;494;34597;143;90;34587;98;81;34817;99;79;37341;66;38090;59;37468;37
5877974;5911249;494;34565;144;91;34691;98;81;34785;99;79;37308;67;38319;59;37697;37
5877975;5911249;501;35055;145;92;34980;98;84;35484;102;82;38007;67;38708;60;38085;38
5877976;5911249;502;35135;146;92;35213;100;85;35565;102;83;38088;68;39004;61;38382;38
5877977;5911249;505;35348;146;92;35213;103;88;35777;105;86;38300;68;36044;61;35863;38
5877978;5911249;469;32855;144;91;32837;135;122;38117;138;119;40025;64;36138;57;35957;36
5877979;5911249;466;32636;145;92;32577;128;118;37897;135;115;39806;68;37639;61;37459;39
5877980;5911249;459;32133;143;90;32208;127;118;37883;132;115;39792;67;37496;60;37315;38
5877981;5911249;458;32067;143;91;32286;135;122;38178;132;119;40086;67;37285;60;37104;38
5877982;5911249;460;32198;143;90;32206;135;124;38308;135;121;40217;67;37360;60;37179;38
5877983;5911249;457;31999;138;87;32903;98;73;37448;108;74;37300;66;38718;58;39131;35
5877984;5911249;449;31413;138;88;32960;98;75;36826;108;76;36678;66;38719;58;39132;35
5877985;5911249;447;31264;135;86;32193;95;73;36677;108;74;36529;65;37757;57;38170;34
5877986;5911249;441;30845;135;85;31826;95;71;36539;108;72;36391;64;37719;56;38132;34
5877987;5911249;440;30821;135;85;31826;98;74;36722;108;75;36574;64;38303;56;38716;34
5877988;5911249;422;29547;134;85;30117;108;83;36702;120;84;36554;65;37392;57;37805;35
5877989;5911249;417;29202;134;85;30117;108;82;36619;120;83;36471;66;37927;58;38340;36
5877990;5911249;414;28958;134;85;30117;113;86;36907;120;87;36759;66;38281;58;38694;36
5877991;5911249;423;29615;139;88;30882;113;91;37218;120;92;37070;66;38523;59;38936;37
5877992;5911249;426;29844;139;88;30882;113;94;37448;126;95;37300;67;38782;59;39195;37
5877993;5911249;430;30119;140;89;31177;121;98;37722;126;99;37574;68;39006;60;39419;38
5877994;5911249;434;30362;141;89;31380;127;101;37966;132;102;37818;68;39435;61;39848;38
5877995;5911249;-1;-1;123;78;27545;-1;-1;-1;-1;-1;-1;59;39822;51;40235;33
5877996;5911249;381;26675;121;77;27347;126;112;35376;122;98;36321;58;32391;51;32405;33
5877997;5911249;378;26440;121;77;27359;120;100;34993;119;95;36085;58;32365;51;32379;33
5877998;5911249;376;26345;120;76;27105;119;99;34898;119;94;35990;58;32334;50;32348;33
5877999;5911249;372;26047;115;73;26551;116;94;34600;116;89;35693;56;31641;48;31655;31
