from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5810415;5980222;418;29241;124;104;39287;137;112;43196;58;37367;51;35591
5810416;5980222;413;28923;130;118;38615;137;129;38434;53;36796;47;35020
5810417;5980222;413;28891;127;117;38582;137;128;38401;52;36875;45;35099
5810418;5980222;416;29149;136;121;38841;143;131;38841;53;37305;46;35529
5810419;5980222;424;29684;139;129;39375;150;139;39375;55;37657;48;35880
5810420;5980222;427;29905;140;132;39596;150;139;43759;57;38060;50;36283
5810421;5980222;430;30121;142;132;39054;150;138;43644;59;38167;52;36390
5810422;5980222;434;30363;145;135;39296;153;141;43886;58;39487;51;37710
5810423;5980222;462;32312;174;156;42096;172;156;43393;56;38444;50;38444
5810457;5980222;510;35721;113;103;42417;111;99;47300;47;38470;41;38210
5810458;5980222;508;35584;110;99;42161;109;96;47044;47;39024;41;38764
5810462;5980222;509;35659;97;86;41967;94;79;45446;50;40451;44;40191
5810463;5980222;509;35659;92;83;41744;91;77;44943;50;40522;44;40262
5810464;5980222;510;35707;92;85;41946;91;78;45058;51;40932;45;40672
5812300;5980222;396;27709;95;73;36403;84;67;36555;43;34775;37;34775
5812301;5980222;399;27940;96;76;36635;88;70;36786;46;35252;39;35252
5812302;5980222;404;28247;102;81;36941;90;75;37093;49;35679;43;35679
5812303;5980222;392;27443;98;84;37290;87;70;32085;47;36213;41;36213
5812304;5980222;388;27189;94;80;37043;87;66;31838;42;34443;36;34443
5812305;5980222;389;27240;94;81;37101;87;67;31896;38;34012;33;34012
5812306;5980222;391;27352;96;83;35868;87;70;30663;44;34869;39;34869
5812307;5980222;393;27491;101;85;36006;94;72;30802;44;34748;38;34748
5812308;5980222;397;27793;116;106;37426;109;89;32014;44;35964;39;35964
5812309;5980222;397;27806;118;106;37438;109;89;32027;57;37962;49;36186
5812310;5980222;400;28003;120;109;37635;116;92;32224;56;37769;48;35992
5812311;5980222;418;29250;106;86;38674;136;100;38851;55;37323;47;35546
5812312;5980222;414;28951;100;83;38431;130;98;38426;54;37071;46;35294
5812313;5980222;411;28780;105;86;38645;133;101;38640;53;36781;46;35005
5812314;5980222;410;28707;105;87;38203;128;102;38198;52;36798;45;35021
5812315;5980222;406;28403;109;89;38387;121;101;42473;52;36495;45;34719
5812316;5980222;409;28605;111;92;38078;133;107;38074;55;36865;47;35089
5812317;5980222;412;28851;120;100;38501;134;109;43011;57;37273;49;35496
5812318;5980222;411;28787;127;116;38479;137;127;38297;51;36654;45;34878
5812319;5980222;409;28640;126;114;38332;135;125;38151;53;36884;47;35108
5812320;5980222;421;29483;139;126;39174;150;136;39174;52;37373;45;35597
5812321;5980222;421;29505;139;126;39196;150;136;39196;55;37742;48;35965
5812322;5980222;424;29706;138;124;38523;146;131;41092;59;38169;52;36393
5812323;5980222;428;29963;142;128;38780;149;134;43370;59;37515;52;35739
5812324;5980222;435;30440;147;136;39373;153;142;43963;59;38633;52;38633
5812325;5980222;461;32273;174;155;42057;172;156;43354;56;38452;49;38452
5812353;5980222;480;33620;131;110;40154;128;105;36780;45;36993;40;36733
5812354;5980222;483;33825;131;113;40360;131;108;36985;45;37213;39;36953
5812355;5980222;491;34377;129;119;43564;131;122;43943;44;37350;38;37090
5812356;5980222;489;34259;129;117;43424;129;120;43803;46;37772;40;37512
5812358;5980222;519;36342;116;107;42707;117;103;47590;50;38452;44;38192
5812359;5980222;516;36141;113;104;42506;115;100;47388;47;38481;41;38221
5812360;5980222;512;35805;110;99;42170;109;96;47053;48;39430;42;39170
5812361;5980222;510;35667;107;97;48553;106;91;46743;48;39402;42;39143
5812362;5980222;507;35506;101;88;41393;104;89;38810;52;40007;45;39747
5812363;5980222;506;35393;98;87;41277;102;90;41277;49;39937;42;39677
5812364;5980222;506;35421;97;82;41252;94;77;45328;50;40180;44;39920
5812365;5980222;507;35522;96;83;41360;94;77;45321;51;40648;45;40388
5812366;5980222;506;35432;92;84;46346;93;82;45317;53;41328;46;41068
5814173;5980222;401;28092;126;106;34383;125;99;34165;59;33818;53;33751
5814174;5980222;411;28771;131;116;35062;132;109;34844;60;34458;54;34391
5814175;5980222;412;28862;133;117;35153;132;110;34936;66;45133;58;45122
5814176;5980222;414;29003;149;121;39331;160;140;37005;61;43518;52;43507
5814201;5980222;393;27523;95;70;36217;84;64;36369;44;34795;38;34795
5814202;5980222;397;27773;95;74;36467;84;68;36619;46;34456;40;34456
5814203;5980222;404;28264;102;81;36959;90;75;37110;46;35389;40;35389
5814204;5980222;389;27233;94;82;35749;87;68;30544;43;34476;37;34476
5814205;5980222;385;26964;90;78;35479;85;64;30275;41;34110;35;34110
5814206;5980222;385;26962;90;78;35477;83;64;30272;39;33865;34;33865
5814207;5980222;387;27109;93;80;35624;87;66;30420;42;34502;36;34502
5814208;5980222;390;27271;94;82;35787;87;69;30582;43;34639;37;34639
5814209;5980222;395;27646;116;104;37278;109;87;31867;44;35791;38;35791
5814210;5980222;394;27582;115;103;37215;105;86;31804;46;35783;40;35783
5814211;5980222;397;27799;116;106;37432;109;89;32020;58;38012;51;36235
5814212;5980222;419;29331;106;88;38755;136;102;38932;56;37483;49;35707
5814213;5980222;414;28985;106;88;38783;133;103;38778;57;37403;49;35627
5814214;5980222;409;28634;104;85;38061;130;100;38057;53;36652;45;34876
5814215;5980222;407;28496;100;83;37923;121;98;37919;54;36691;47;34915
5814216;5980222;403;28235;105;87;37708;127;102;37704;52;36369;45;34593
5814217;5980222;404;28256;105;87;37730;127;102;37725;55;36324;48;34548
5814218;5980222;405;28323;106;88;37797;127;103;37792;56;36960;49;35184
5814219;5980222;408;28583;125;113;38274;135;124;38093;51;36564;45;34788
5814220;5980222;406;28399;125;110;38090;128;117;37257;54;36644;47;34868
5814221;5980222;425;29749;140;130;39440;150;140;39440;56;37723;49;35947
5814222;5980222;425;29768;140;130;39460;150;140;39460;57;37913;50;36137
5814223;5980222;421;29488;135;121;38304;140;127;42895;57;37436;51;35660
5814224;5980222;421;29441;135;120;38258;137;126;42848;59;37525;52;35748
5814225;5980222;461;32268;174;155;42053;172;156;43349;59;38683;52;38683
5814226;5980222;458;32034;169;152;41818;168;152;43317;56;38508;50;38508
5814227;5980222;453;31719;163;147;41504;163;147;43002;56;38374;49;38374
5814253;5980222;473;33106;125;103;39640;122;101;39825;49;37042;43;36782
5814254;5980222;476;33300;105;84;38337;108;83;38521;49;37255;43;36996
5814255;5980222;475;33246;105;84;38284;101;82;38468;48;37431;42;37171
5814256;5980222;493;34538;131;122;43726;132;124;44105;47;37833;41;37573
5814257;5980222;500;34984;137;128;44150;135;125;38144;46;38316;40;38056
5814258;5980222;496;34686;133;124;43852;134;121;37846;47;38158;41;37898
5814259;5980222;499;34907;136;128;44072;135;124;38067;50;38427;44;38168
5814260;5980222;516;36117;113;104;42482;115;100;47364;52;40854;45;40594
5814261;5980222;512;35862;110;100;42227;111;96;47109;49;39625;43;39365
5814262;5980222;511;35774;105;92;41661;105;93;39078;48;39498;42;39239
5814263;5980222;509;35662;104;90;41548;105;91;38965;48;39758;42;39498
5814264;5980222;503;35233;98;85;41131;97;81;46022;48;39814;42;39554
5814265;5980222;500;35035;93;82;47536;93;76;45672;49;40051;42;39791
5814266;5980222;500;35011;103;86;41231;100;82;46092;51;40512;44;40252
5814267;5980222;502;35118;95;82;46495;95;79;46300;54;41944;47;41685
5814268;5980222;499;34934;90;79;46291;90;77;46096;54;41809;47;41549
5816065;5980222;401;28080;128;112;34838;132;105;34620;56;33401;50;33333
5816068;5980222;391;27370;118;102;34127;125;95;33909;55;32709;49;32641
5816069;5980222;394;27582;126;105;34339;125;98;34121;55;32588;49;32521
5816070;5980222;386;27026;103;91;33317;112;84;33099;56;32735;50;32668
5816071;5980222;387;27061;105;91;33372;112;85;33154;56;32579;51;32512
5816072;5980222;388;27154;106;93;33464;112;86;33247;56;33115;50;33047
5816073;5980222;391;27356;112;97;33757;113;90;33540;57;33120;52;33053
5816074;5980222;400;28019;120;96;38237;126;104;34512;59;34088;53;34021
5816075;5980222;415;29064;149;122;39392;162;140;37067;61;43591;53;43580
5816099;5980222;403;28211;102;80;36894;94;74;37046;43;35203;37;35203
5816100;5980222;388;27143;91;72;36333;84;66;36485;42;34285;36;34285
5816101;5980222;387;27058;96;78;36724;88;71;36876;44;34314;38;34314
5816102;5980222;386;27053;96;79;35754;88;72;35906;42;33824;36;33824
5816103;5980222;386;27004;90;78;35520;85;65;30315;42;34385;36;34385
5816104;5980222;382;26735;86;75;35250;79;61;30046;41;34134;35;34134
5816105;5980222;382;26746;86;75;35262;79;61;30057;38;33615;33;33615
5816106;5980222;385;26948;90;78;35464;83;64;30259;41;34220;36;34220
5816107;5980222;390;27291;94;83;35806;87;69;30602;42;34609;36;34609
5816108;5980222;392;27472;112;102;37104;105;85;31693;42;34718;36;34718
5816109;5980222;390;27276;109;99;36909;103;82;31498;45;35510;39;35510
5816110;5980222;393;27506;112;102;37138;105;85;31727;46;35750;40;35750
5816111;5980222;400;28017;117;103;40650;115;92;32238;47;36217;41;36217
5816112;5980222;399;27906;125;101;40531;130;116;38556;47;36610;41;36610
5816113;5980222;407;28522;105;86;38130;127;101;38125;55;36713;47;34937
5816114;5980222;403;28222;100;83;37653;121;98;37648;52;36270;45;34494
5816115;5980222;399;27962;100;83;37667;117;98;37662;51;35996;44;34220
5816116;5980222;400;27970;100;83;37443;117;98;37438;54;36223;47;34447
5816117;5980222;403;28216;105;87;37689;127;102;37685;54;36213;47;34437
5816118;5980222;403;28192;121;111;36670;128;114;37049;50;35996;43;34220
5816119;5980222;403;28218;122;111;36698;128;114;37076;54;36542;47;34765
5816120;5980222;425;29728;140;125;38545;146;131;41113;59;37978;52;36202
5816121;5980222;423;29594;137;123;38411;141;128;43001;56;37849;49;36073
5816122;5980222;417;29194;128;117;38011;135;123;42602;54;37143;47;35366
5816123;5980222;417;29179;128;117;37996;135;122;42586;57;37379;50;35602
5816124;5980222;418;29251;130;118;38068;135;123;42658;58;37467;51;35691
5816125;5980222;458;32091;171;152;41876;172;153;43172;60;38764;53;38764
5816126;5980222;456;31939;165;150;41724;164;151;43223;58;38538;52;38538
5816127;5980222;450;31504;159;144;41289;158;144;42787;55;38036;49;38036
5816152;5980222;464;32448;108;88;38597;108;86;38782;49;36886;43;36626
5816153;5980222;474;33202;105;83;38240;101;81;38424;49;37687;43;37427
5816154;5980222;471;32987;105;85;38244;94;78;38209;52;37257;46;37257
5816155;5980222;472;33067;105;86;38324;97;79;38289;52;37354;46;37354
5816156;5980222;499;34962;137;127;44128;135;124;38122;47;38368;41;38108
5816157;5980222;498;34887;136;127;44052;135;123;38047;49;38328;43;38068
5816158;5980222;499;34907;110;95;41102;106;98;41102;52;40884;46;40624
5816159;5980222;498;34869;108;94;41064;106;97;41064;52;40834;46;40575
5816160;5980222;498;34868;108;94;41063;106;97;41063;50;40081;44;39821
5816161;5980222;503;35212;111;99;41407;108;97;48244;52;40995;45;40735
5816162;5980222;496;34707;96;83;40547;97;82;46540;51;40999;45;40739
5816163;5980222;496;34720;95;81;40888;94;79;45884;52;40623;45;40364
5816164;5980222;498;34828;94;81;47455;94;77;45754;50;40286;43;40026
5816165;5980222;497;34765;96;82;47150;94;79;46956;50;40581;44;40321
5816166;5980222;495;34679;100;83;47263;97;80;47068;51;40898;44;40638
5816167;5980222;494;34576;92;80;46306;93;77;46112;55;41680;48;41420
5817963;5980222;406;28401;133;117;35158;132;110;34940;56;33767;50;33700
5817964;5980222;402;28134;128;113;34891;132;106;34673;57;33555;52;33488
5817965;5980222;400;27971;126;111;34728;126;104;34510;56;33172;50;33105
5817966;5980222;396;27708;126;107;34466;125;100;34248;56;33057;50;32990
5817967;5980222;383;26816;112;96;33711;113;89;33493;54;32259;49;32192
5817968;5980222;387;27091;105;92;33382;112;85;33164;54;32576;48;32509
5817969;5980222;383;26814;103;88;33105;112;81;32887;55;32466;49;32399
5817970;5980222;383;26810;103;88;33120;112;81;32903;56;32698;50;32631
5817971;5980222;385;26985;105;92;33386;112;85;33168;55;32712;50;32645
5817972;5980222;390;27284;109;96;33686;113;89;33468;56;33031;50;32964
5817973;5980222;398;27864;120;94;38082;126;102;34357;57;33933;51;33866
5817974;5980222;396;27725;119;92;37943;125;100;34218;57;33726;51;33659
5817975;5980222;389;27240;120;94;38104;126;102;34357;58;34005;52;42751
5817976;5980222;387;27102;120;94;37430;130;107;34741;58;34228;50;42394
5817977;5980222;386;26995;122;92;37323;130;111;34997;59;42096;51;42085
5817997;5980222;404;28268;102;81;36950;95;75;37102;46;35272;39;35272
5817998;5980222;405;28323;102;82;37006;100;76;37158;46;35388;40;35388
