from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5844448;5961860;283;19804;81;65;25003;35;23205
5844449;5961860;280;19634;81;65;24944;36;23099
5844450;5961860;283;19828;84;68;25138;36;22993
5844451;5961860;286;20012;89;76;22856;35;23263
5844452;5961860;285;19935;89;75;22778;35;23327
5844453;5961860;288;20176;93;79;23019;36;23627
5844454;5961860;293;20501;100;83;23344;37;23966
5844455;5961860;298;20826;104;88;23669;39;24404
5844456;5961860;337;23575;111;99;32899;49;29846
5844457;5961860;297;20781;109;93;30162;51;29808
5844458;5961860;296;20727;109;92;30108;38;24412
5844459;5961860;-1;-1;-1;-1;-1;35;24224
5844460;5961860;301;21059;95;79;30429;35;24152
5844461;5961860;299;20913;91;77;30283;34;23859
5844462;5961860;297;20781;89;73;31082;34;23896
5844463;5961860;302;21153;91;77;31381;35;24377
5844464;5961860;308;21527;99;87;30936;35;24652
5844465;5961860;308;21561;102;87;30970;37;24747
5844466;5961860;319;22302;109;92;33263;37;25324
5844467;5961860;320;22396;112;94;33357;37;25335
5844468;5961860;337;23597;121;106;30266;40;28445
5844469;5961860;332;23268;120;101;29937;38;27966
5844470;5961860;329;23002;116;98;29760;38;27767
5844471;5961860;336;23499;117;98;29754;38;27749
5844472;5961860;340;23820;118;99;29305;37;27153
5844473;5961860;345;24161;111;95;28995;36;26766
5844474;5961860;350;24528;107;91;28739;36;26596
5844475;5961860;348;24375;105;86;28385;36;26304
5844476;5961860;347;24290;105;87;28443;38;26258
5844477;5961860;342;23939;87;71;26307;37;25878
5844478;5961860;338;23674;83;68;26122;40;25417
5844479;5961860;334;23354;80;62;25691;33;24691
5844480;5961860;334;23352;80;62;25677;34;24699
5844481;5961860;336;23498;77;64;25832;34;24846
5844482;5961860;341;23892;81;70;26230;36;25268
5844483;5961860;346;24188;81;69;27094;37;25794
5844484;5961860;346;24238;81;70;27143;42;25909
5844485;5961860;346;24244;81;70;26467;40;25677
5844486;5961860;349;24435;83;73;26657;38;25843
5844487;5961860;352;24652;88;79;27101;42;26202
5844488;5961860;356;24949;85;75;25835;42;26198
5844489;5961860;360;25207;86;74;26679;43;28217
5844490;5961860;361;25275;80;71;26474;41;27994
5844491;5961860;364;25445;76;66;26115;41;28010
5844492;5961860;363;25400;73;63;25947;41;27743
5844493;5961860;362;25313;69;60;25702;40;27796
5844494;5961860;364;25510;65;54;25258;43;28032
5844495;5961860;369;25841;67;58;25589;43;32174
5844496;5961860;373;26106;73;64;25959;43;32007
5844497;5961860;376;26331;75;68;26248;47;32075
5844498;5961860;376;26338;82;72;26549;44;31942
5844499;5961860;381;26664;86;77;26875;44;32236
5844500;5961860;382;26751;87;82;32926;50;33025
5844501;5961860;386;27020;89;80;32627;46;32794
5844502;5961860;391;27375;89;82;30920;45;32404
5844506;5961860;403;28212;73;61;29965;-1;-1
5844507;5961860;407;28468;75;62;30035;53;33654
5844508;5961860;412;28816;79;64;32087;53;33607
5844509;5961860;415;29034;81;67;32304;53;33863
5844510;5961860;419;29364;91;72;31744;54;34123
5846247;5961860;410;28675;127;98;30233;49;33864
5846248;5961860;407;28495;127;95;30053;49;33599
5846249;5961860;401;28057;116;89;29615;50;33382
5846250;5961860;399;27903;116;87;29461;50;33114
5846251;5961860;395;27675;116;84;29234;50;32895
5846252;5961860;393;27507;110;82;29813;50;32711
5846266;5961860;-1;-1;-1;-1;-1;45;28931
5846267;5961860;-1;-1;-1;-1;-1;45;28931
5846268;5961860;-1;-1;-1;-1;-1;45;28931
5846269;5961860;-1;-1;-1;-1;-1;51;30524
5846270;5961860;-1;-1;-1;-1;-1;49;30898
5846271;5961860;353;24733;119;96;30798;46;29813
5846272;5961860;349;24442;117;92;30506;46;29667
5846273;5961860;345;24160;110;88;30224;46;29411
5846274;5961860;343;23996;110;86;30060;46;29197
5846275;5961860;337;23571;109;80;29635;46;28872
5846276;5961860;334;23414;103;77;29478;47;28646
5846277;5961860;333;23343;97;76;29407;44;28409
5846278;5961860;326;22842;87;68;28906;42;27425
5846279;5961860;324;22668;87;66;28732;44;27846
5846280;5961860;317;22170;87;67;28817;42;24746
5846281;5961860;313;21894;87;66;27965;41;24473
5846282;5961860;309;21652;82;62;27723;41;24330
5846283;5961860;306;21401;82;64;27854;40;23944
5846284;5961860;301;21073;87;65;27169;40;23701
5846285;5961860;300;20992;82;64;27087;40;23464
5846286;5961860;297;20771;86;66;27237;40;23449
5846287;5961860;294;20573;95;73;26677;43;23204
5846288;5961860;294;20571;95;73;26675;43;22987
5846289;5961860;293;20486;94;72;26590;39;22489
5846290;5961860;292;20408;85;70;26511;42;23758
5846291;5961860;302;21111;106;79;25212;43;23755
5846292;5961860;285;19937;86;71;24132;38;22318
5846293;5961860;280;19611;83;67;23806;38;22235
5846294;5961860;279;19565;83;67;23428;38;22205
5846295;5961860;288;20163;83;67;23413;38;22281
5846296;5961860;283;19792;82;64;22706;38;22548
5846297;5961860;282;19748;82;65;22799;38;22443
5846298;5961860;279;19559;86;66;22467;39;22884
5846299;5961860;284;19898;91;71;22806;39;23190
5846300;5961860;-1;-1;-1;-1;-1;43;23933
5846301;5961860;279;19561;103;87;23897;49;28869
5846302;5961860;279;19503;102;85;28387;47;28540
5846303;5961860;283;19799;103;83;28254;45;28195
5846304;5961860;293;20532;108;82;27891;42;27796
5846305;5961860;294;20584;111;81;27860;42;27779
5846306;5961860;296;20748;113;81;27563;43;27635
5846307;5961860;-1;-1;-1;-1;-1;47;27858
5846308;5961860;-1;-1;-1;-1;-1;38;26503
5846309;5961860;-1;-1;-1;-1;-1;38;26254
5846310;5961860;-1;-1;-1;-1;-1;36;24848
5846311;5961860;-1;-1;-1;-1;-1;41;25033
5846312;5961860;-1;-1;-1;-1;-1;38;24360
5846313;5961860;283;19813;108;80;27522;37;24137
5846314;5961860;281;19636;103;78;27346;36;23818
5846315;5961860;273;19113;97;77;27318;34;23305
5846316;5961860;270;18925;97;81;27550;35;23104
5846317;5961860;262;18335;89;77;23356;33;22561
5846318;5961860;268;18778;87;76;24347;29;21694
5846319;5961860;268;18751;86;72;24086;32;22764
5846320;5961860;272;19071;79;68;23826;32;23013
5846321;5961860;278;19456;79;68;23810;34;22611
5846322;5961860;278;19454;84;68;24326;34;22660
5846323;5961860;280;19596;85;65;24307;34;22853
5846324;5961860;280;19601;79;60;24017;35;22876
5846325;5961860;283;19844;80;61;24403;36;23363
5846326;5961860;279;19518;81;65;24906;34;23057
5846327;5961860;275;19282;81;65;24923;33;22707
5846328;5961860;276;19340;83;67;22183;34;22766
5846329;5961860;279;19535;85;69;22378;34;22936
5846330;5961860;283;19784;88;73;22627;37;23353
5846331;5961860;287;20103;89;77;22946;38;23539
5846332;5961860;290;20307;97;80;23150;39;23803
5846333;5961860;293;20543;101;84;23387;41;24117
5846334;5961860;-1;-1;-1;-1;-1;51;30002
5846335;5961860;295;20668;109;91;30048;50;29805
5846336;5961860;292;20420;104;88;29800;46;24153
5846337;5961860;290;20295;101;86;29676;36;23658
5846338;5961860;300;21032;95;79;30402;34;24065
5846339;5961860;297;20784;91;75;30154;34;23873
5846340;5961860;295;20620;89;74;30028;34;23708
5846341;5961860;298;20891;93;78;30300;35;24366
5846342;5961860;303;21181;97;82;30589;35;24222
5846343;5961860;307;21473;99;86;30882;36;24583
5846344;5961860;311;21796;107;90;31205;39;25522
5846345;5961860;316;22093;109;95;31501;41;26400
5846346;5961860;324;22674;127;111;30665;41;28529
5846347;5961860;326;22791;128;113;30783;38;28225
5846348;5961860;332;23227;120;102;29984;40;28077
5846349;5961860;338;23661;120;101;29915;39;27897
5846350;5961860;344;24064;118;99;29285;37;27153
5846351;5961860;350;24466;118;92;29313;39;27530
5846352;5961860;344;24089;110;85;26849;36;26622
5846353;5961860;341;23872;102;80;26632;37;25147
5846354;5961860;348;24332;107;90;28662;40;25653
5846355;5961860;334;23376;83;70;25891;35;23792
5846356;5961860;331;23198;83;70;25918;32;23741
5846357;5961860;333;23279;77;61;25616;33;24534
5846358;5961860;331;23199;78;62;25707;35;24809
5846359;5961860;339;23702;83;68;26085;35;24892
5846360;5961860;335;23479;82;72;26339;34;24634
5846361;5961860;338;23694;80;71;28275;36;24889
5846362;5961860;342;23939;77;70;28181;37;25491
5846363;5961860;345;24176;81;69;26399;36;25374
5846364;5961860;347;24259;81;70;26481;38;25733
5846365;5961860;350;24509;85;80;29207;42;26060
5846366;5961860;352;24647;81;74;28810;41;26155
5846367;5961860;353;24714;78;69;25402;39;26924
5846368;5961860;358;25067;76;66;25229;40;27147
5846369;5961860;360;25179;75;65;26042;41;27725
5846370;5961860;359;25103;73;64;25966;40;27652
5846371;5961860;359;25161;67;56;25435;42;27758
5846372;5961860;364;25511;67;57;25506;42;28229
5846373;5961860;366;25623;69;60;25694;43;28346
5846374;5961860;369;25862;73;62;25819;42;31690
5846375;5961860;373;26114;75;65;26079;42;31709
5846376;5961860;373;26090;79;69;26366;43;31450
5846377;5961860;376;26354;85;76;32529;44;31483
5846378;5961860;380;26594;89;81;32185;48;31671
5846379;5961860;383;26797;85;77;31891;43;32039
5846380;5961860;386;27029;84;79;32041;43;32135
5846381;5961860;390;27315;87;82;32247;45;32187
5848124;5961860;412;28836;127;100;30395;50;33934
5848125;5961860;410;28708;127;98;30267;52;34026
5848126;5961860;400;28024;116;89;29582;49;33252
5848127;5961860;397;27765;116;85;29323;48;32958
5848128;5961860;393;27476;110;82;29782;47;32679
5848129;5961860;389;27216;110;78;29521;47;32444
5848130;5961860;386;27051;105;76;29356;48;32276
5848131;5961860;388;27193;110;83;29518;49;32137
5848141;5961860;-1;-1;-1;-1;-1;45;28931
5848142;5961860;-1;-1;-1;-1;-1;45;28931
5848143;5961860;-1;-1;-1;-1;-1;45;28931
5848144;5961860;-1;-1;-1;-1;-1;45;28931
5848145;5961860;-1;-1;-1;-1;-1;45;28931
5848146;5961860;-1;-1;-1;-1;-1;45;28931
5848147;5961860;-1;-1;-1;-1;-1;50;30093
5848148;5961860;354;24782;119;97;30846;49;29988
5848149;5961860;352;24661;119;95;30726;49;29906
5848150;5961860;347;24259;112;89;30323;46;29396
5848151;5961860;341;23889;110;88;30218;45;29157
5848152;5961860;345;24123;110;87;30187;47;29416
5848153;5961860;346;24246;112;89;30310;50;29591
5848154;5961860;330;23117;96;73;29181;45;28455
5848155;5961860;327;22911;87;69;28975;42;27211
5848156;5961860;331;23160;96;74;29225;44;27587
5848157;5961860;334;23412;103;77;29476;45;24971
5848158;5961860;318;22237;91;70;28308;44;24649
5848159;5961860;314;21952;87;66;28023;43;24478
5848160;5961860;307;21497;87;70;28265;41;24302
5848161;5961860;302;21150;87;66;27245;39;23791
5848162;5961860;297;20794;82;62;26967;39;23387
5848163;5961860;293;20521;81;61;26898;38;23117
5848164;5961860;291;20363;85;66;27215;39;22944
5848165;5961860;289;20198;85;67;26302;41;22810
5848166;5961860;288;20144;85;66;26247;38;22401
5848167;5961860;288;20150;85;66;26253;38;22817
5848168;5961860;285;19954;84;69;26456;38;22517
5848169;5961860;285;19917;88;72;21853;38;22290
5848170;5961860;277;19399;82;65;21335;37;21946
5848171;5961860;275;19230;77;62;21122;37;21834
5848172;5961860;277;19386;81;63;21269;38;22204
5848173;5961860;279;19538;83;66;22850;37;22103
5848174;5961860;280;19609;82;65;22790;38;22517
5848175;5961860;276;19332;81;63;22239;38;22737
5848176;5961860;273;19140;86;68;22596;41;23050
5848177;5961860;277;19385;93;71;22841;45;24056
5848178;5961860;277;19361;100;84;23697;40;23708
5848179;5961860;275;19277;100;82;23613;43;28235
5848180;5961860;279;19542;104;86;23878;48;28611
5848181;5961860;268;18777;106;90;24131;45;28041
5848182;5961860;266;18591;109;93;24366;45;27994
5848183;5961860;265;18564;113;98;24714;46;27824
5848184;5961860;-1;-1;-1;-1;-1;40;27410
5848185;5961860;-1;-1;-1;-1;-1;38;26541
5848186;5961860;-1;-1;-1;-1;-1;43;25295
5848187;5961860;-1;-1;-1;-1;-1;40;25120
5848188;5961860;-1;-1;-1;-1;-1;39;24902
5848189;5961860;287;20071;113;84;27781;36;24285
5848190;5961860;283;19806;108;80;27515;36;24129
5848191;5961860;280;19595;103;77;27305;35;23715
5848192;5961860;276;19308;100;75;27140;36;23560
5848193;5961860;268;18781;95;84;23803;36;23509
5848194;5961860;264;18506;90;80;23528;34;22688
5848195;5961860;262;18336;88;72;22969;32;22125
5848196;5961860;275;19233;87;69;23893;33;22630
5848197;5961860;274;19149;78;67;23708;33;22536
5848198;5961860;273;19088;75;63;23442;33;22221
5848199;5961860;274;19199;82;65;23585;33;22324
5848200;5961860;275;19282;85;62;23928;34;22510
5848201;5961860;277;19364;79;60;23831;34;22641
5848202;5961860;280;19602;85;67;24758;36;22962
5848203;5961860;277;19359;82;66;22440;35;22792
5848204;5961860;274;19151;83;63;22211;34;22606
5848205;5961860;274;19189;83;64;22032;34;22631
5848206;5961860;277;19410;85;68;22253;34;22841
5848207;5961860;281;19671;88;71;22514;34;23080
5848208;5961860;284;19909;89;75;22752;35;23333
5848209;5961860;288;20168;93;78;23011;36;23570
5848210;5961860;292;20449;97;82;23293;39;23983
5848211;5961860;296;20722;102;86;23565;42;24250
5848212;5961860;-1;-1;-1;-1;-1;47;23875
5848213;5961860;292;20407;104;87;29787;45;24075
5848214;5961860;286;20045;101;82;29426;34;23508
5848215;5961860;290;20270;87;69;29730;34;23381
5848216;5961860;289;20233;86;68;29603;36;23362
5848217;5961860;296;20695;89;75;30104;34;23644
5848218;5961860;300;21006;97;79;30414;35;24104
5848219;5961860;301;21075;97;80;30483;37;24331
5848220;5961860;315;22056;109;94;31465;39;24833
5848221;5961860;311;21799;107;91;31208;38;25877
5848222;5961860;317;22210;126;117;31073;39;26209
5848223;5961860;322;22570;125;110;30562;38;26119
5848224;5961860;320;22434;121;107;30343;40;28476
5848225;5961860;325;22767;127;111;30676;42;28912
5848226;5961860;351;24594;118;94;29440;37;27385
5848227;5961860;349;24437;118;92;29284;39;27415
5848228;5961860;350;24503;118;93;29350;38;27413
5848229;5961860;339;23739;103;80;26626;34;24610
5848230;5961860;339;23732;100;78;26492;38;25100
5848231;5961860;331;23195;89;67;25710;36;23922
5848232;5961860;330;23107;83;66;25622;34;23768
5848233;5961860;331;23200;83;70;25907;32;23501
5848234;5961860;325;22777;79;64;25834;33;24051
5848235;5961860;328;22958;77;64;25816;33;24036
5848236;5961860;330;23122;82;71;25475;34;24274
5848237;5961860;332;23251;82;74;25604;35;24623
5848238;5961860;340;23790;84;74;28456;37;25177
5848239;5961860;338;23690;78;68;25965;36;25066
5848240;5961860;340;23824;77;68;26322;36;25204
5848241;5961860;344;24055;79;74;28795;38;25541
5848242;5961860;349;24399;85;78;29097;43;26261
5848243;5961860;348;24363;77;70;28522;40;26035
5848244;5961860;353;24710;78;69;25416;39;26849
5848245;5961860;354;24754;76;65;25098;41;27048
5848246;5961860;355;24824;73;62;24888;39;26976
5848247;5961860;354;24811;69;62;25857;40;27315
5848248;5961860;357;25020;67;58;25565;44;27565
5848249;5961860;360;25232;73;62;25855;41;27845
5848250;5961860;363;25442;73;63;25906;42;28142
5848251;5961860;368;25735;75;68;26245;42;31519
5848252;5961860;368;25773;75;68;26255;41;31152
5848253;5961860;371;25974;77;67;26340;41;30991
5848254;5961860;375;26270;83;73;32291;43;31250
5848255;5961860;379;26537;85;71;27080;42;31751
5848256;5961860;381;26683;84;72;31576;43;31546
5848257;5961860;384;26892;81;74;31699;42;31623
5848258;5961860;388;27178;79;69;29662;42;31638
5848259;5961860;391;27383;78;65;29390;44;31783
5849999;5961860;411;28769;132;115;31130;53;34210
5850000;5961860;404;28269;130;107;29883;55;34240
5850001;5961860;402;28132;116;90;29691;52;33442
5850002;5961860;399;27923;116;87;29481;51;33196
5850003;5961860;396;27728;116;84;29286;50;32926
5850004;5961860;391;27356;110;80;29661;49;32568
5850005;5961860;386;27020;105;75;29325;47;32217
5850006;5961860;381;26670;105;70;28975;46;31931
5850007;5961860;381;26649;105;70;28955;47;31624
5850008;5961860;380;26596;105;74;28921;47;31682
5850009;5961860;380;26633;105;75;28958;50;31904
5850014;5961860;-1;-1;-1;-1;-1;45;31633
5850015;5961860;-1;-1;-1;-1;-1;45;31633
5850016;5961860;-1;-1;-1;-1;-1;45;28931
5850017;5961860;-1;-1;-1;-1;-1;45;28931
5850018;5961860;-1;-1;-1;-1;-1;45;28931
5850019;5961860;-1;-1;-1;-1;-1;45;28931
5850020;5961860;-1;-1;-1;-1;-1;45;28931
5850021;5961860;-1;-1;-1;-1;-1;44;28697
5850022;5961860;-1;-1;-1;-1;-1;43;28212
5850023;5961860;-1;-1;-1;-1;-1;52;30237
5850024;5961860;-1;-1;-1;-1;-1;51;30061
5850025;5961860;-1;-1;-1;-1;-1;49;29623
5850026;5961860;338;23652;119;92;30529;48;29490
5850027;5961860;338;23655;117;92;30495;50;29672
5850028;5961860;-1;-1;-1;-1;-1;50;29613
5850029;5961860;334;23396;103;77;29481;42;26684
5850030;5961860;330;23127;97;74;29251;43;27027
5850031;5961860;333;23276;97;77;29425;46;27494
5850032;5961860;-1;-1;-1;-1;-1;48;27988
5850033;5961860;322;22531;97;76;28602;43;24586
5850034;5961860;317;22200;87;70;28271;40;24335
5850035;5961860;309;21626;96;74;28486;41;24246
5850036;5961860;303;21226;87;69;27398;42;23965
5850037;5961860;304;21295;96;73;27736;42;23648
5850038;5961860;297;20762;96;76;26832;40;23230
5850039;5961860;294;20580;94;73;26651;39;22873
5850040;5961860;285;19973;81;65;26131;37;22551
5850041;5961860;283;19795;81;61;25898;37;22311
5850042;5961860;286;20024;81;64;26128;39;22590
5850043;5961860;288;20176;88;73;26621;39;22856
5850044;5961860;281;19698;86;69;21635;38;22248
5850045;5961860;277;19399;82;65;21335;37;22017
5850046;5961860;272;19036;75;61;25028;36;21626
5850047;5961860;275;19235;77;61;21143;39;21903
5850048;5961860;279;19515;82;65;21424;40;22355
5850049;5961860;272;19072;88;70;22743;37;22075
5850050;5961860;268;18784;86;65;22401;40;22382
5850051;5961860;279;19505;96;73;22961;43;23238
5850052;5961860;279;19561;96;74;23017;47;24328
5850053;5961860;277;19420;100;78;23270;40;23708
5850054;5961860;273;19075;100;83;23658;48;28616
5850055;5961860;281;19673;105;88;24009;37;20280
5850056;5961860;272;19007;106;91;24195;38;20381
5850057;5961860;264;18482;112;96;24580;41;27714
5850058;5961860;260;18216;112;98;24689;40;27429
5850059;5961860;260;18184;121;103;25042;40;27410
5850060;5961860;-1;-1;-1;-1;-1;39;20730
5850061;5961860;-1;-1;-1;-1;-1;40;25108
5850062;5961860;298;20887;120;96;28596;38;24954
5850063;5961860;293;20535;118;90;28245;37;24713
5850064;5961860;289;20225;118;86;27934;37;24530
5850065;5961860;288;20175;115;85;27884;37;24354
5850066;5961860;282;19775;105;71;26915;35;23940
5850067;5961860;282;19719;101;71;26903;38;24085
5850068;5961860;253;17696;97;85;23888;36;23565
5850069;5961860;267;18658;91;82;23680;34;22814
5850070;5961860;258;18079;85;68;22712;32;21870
5850071;5961860;270;18901;93;81;24740;29;21137
5850072;5961860;269;18843;82;65;23591;33;22323
5850073;5961860;268;18795;73;59;23259;32;22090
5850074;5961860;271;18948;75;60;23334;32;22150
5850075;5961860;271;18998;76;58;23423;32;22216
5850076;5961860;274;19152;85;63;23943;34;22603
5850077;5961860;279;19557;85;65;24120;40;23016
5850078;5961860;281;19661;87;70;24985;35;22847
5850079;5961860;271;18985;83;64;22034;33;22530
5850080;5961860;268;18788;83;64;22009;32;22187
5850081;5961860;279;19535;85;69;22378;34;22551
5850082;5961860;285;19951;89;75;22795;37;23350
5850083;5961860;287;20083;89;77;22926;38;23788
5850084;5961860;291;20359;97;81;23202;38;23951
5850085;5961860;293;20518;100;83;23362;40;24109
5850086;5961860;297;20756;102;87;23599;42;24231
5850087;5961860;-1;-1;-1;-1;-1;44;23688
5850088;5961860;283;19786;99;78;29167;43;23924
5850089;5961860;283;19818;99;79;29199;43;24055
5850090;5961860;286;20052;89;70;29761;33;23141
5850091;5961860;288;20137;84;67;29546;33;23212
5850092;5961860;292;20465;89;71;29874;36;23691
5850093;5961860;298;20892;93;78;30301;37;24069
5850094;5961860;318;22286;112;99;31792;40;24451
5850095;5961860;317;22178;112;96;31586;38;24752
5850096;5961860;314;21995;126;117;26888;37;25693
5850097;5961860;315;22034;126;117;26927;38;26030
5850098;5961860;317;22184;125;111;30669;39;26166
5850099;5961860;328;22929;128;114;30838;40;28981
5850100;5961860;326;22836;128;112;30745;41;28885
5850101;5961860;330;23100;129;116;31009;43;29068
5850102;5961860;335;23474;103;81;26644;35;24847
5850103;5961860;334;23396;99;75;26284;34;24650
5850104;5961860;335;23415;92;71;25951;34;24322
5850105;5961860;332;23243;89;68;25778;34;24124
5850106;5961860;331;23180;89;67;25715;32;23770
5850107;5961860;326;22803;83;62;25318;33;23677
5850108;5961860;329;23052;83;65;25567;32;23302
5850109;5961860;321;22495;75;62;24848;36;23835
5850110;5961860;324;22683;74;65;25035;33;23861
5850111;5961860;327;22865;76;67;25217;33;24005
5850112;5961860;332;23215;79;68;25445;34;24532
5850113;5961860;331;23179;77;68;25998;34;24471
5850114;5961860;334;23396;77;64;25730;35;24699
5850115;5961860;338;23649;77;68;25983;38;25004
5850116;5961860;349;24462;83;75;28840;42;25777
5850117;5961860;348;24336;77;70;28557;41;26156
5850118;5961860;343;24014;73;65;28192;37;25883
5850119;5961860;350;24481;73;63;24959;38;26088
5850120;5961860;350;24467;71;60;24811;39;26632
5850121;5961860;352;24612;73;62;24936;39;26759
5850122;5961860;351;24577;67;56;24473;39;27034
5850123;5961860;355;24864;67;59;24716;41;27534
5850124;5961860;358;25071;73;62;24923;41;27838
5850125;5961860;362;25355;75;67;26229;42;30765
5850126;5961860;363;25434;75;65;25754;41;30722
5850127;5961860;364;25509;75;65;25795;41;30901
5850128;5961860;368;25736;77;68;26311;41;30758
5850129;5961860;374;26204;81;70;31956;43;31269
5850130;5961860;376;26289;81;69;26984;42;31651
5850131;5961860;380;26578;79;69;31389;42;31354
5850132;5961860;383;26837;80;70;31428;42;31414
5850133;5961860;387;27099;81;73;31210;41;31185
5850134;5961860;388;27183;82;74;31288;41;31247
5850135;5961860;395;27646;72;60;29022;37;30228
5850136;5961860;393;27500;73;62;29185;51;30670
5851873;5961860;406;28435;126;111;30796;51;33391
5851874;5961860;402;28123;124;105;29738;51;33208
5851875;5961860;399;27901;121;103;30262;54;33266
5851876;5961860;399;27931;118;93;29866;47;32885
5851877;5961860;398;27828;124;100;30370;54;33172
5851878;5961860;400;27983;124;102;30525;52;32786
5851879;5961860;-1;-1;-1;-1;-1;49;32330
5851880;5961860;379;26522;105;69;28873;46;31734
5851881;5961860;375;26271;105;69;28860;45;31480
5851882;5961860;374;26183;105;69;28508;47;31538
5851883;5961860;374;26200;110;81;28722;45;31351
5851884;5961860;375;26233;110;81;28755;46;31475
5851885;5961860;379;26540;116;86;29062;48;31838
5851887;5961860;-1;-1;-1;-1;-1;45;31633
5851888;5961860;-1;-1;-1;-1;-1;45;31633
5851889;5961860;-1;-1;-1;-1;-1;45;31633
5851890;5961860;-1;-1;-1;-1;-1;45;28931
5851891;5961860;-1;-1;-1;-1;-1;45;28931
5851892;5961860;-1;-1;-1;-1;-1;45;28931
5851893;5961860;-1;-1;-1;-1;-1;45;28931
5851894;5961860;-1;-1;-1;-1;-1;45;28931
5851895;5961860;-1;-1;-1;-1;-1;44;28697
5851896;5961860;-1;-1;-1;-1;-1;50;28684
5851897;5961860;-1;-1;-1;-1;-1;48;28191
5851898;5961860;-1;-1;-1;-1;-1;48;28022
5851899;5961860;-1;-1;-1;-1;-1;48;27778
5851900;5961860;337;23557;119;95;30750;48;27615
5851901;5961860;332;23264;119;95;30693;50;29646
5851902;5961860;330;23100;117;94;29243;45;26880
5851903;5961860;328;22995;110;81;29770;41;26449
5851904;5961860;326;22823;103;77;29469;43;26785
5851905;5961860;330;23124;109;79;29625;46;27123
5851906;5961860;-1;-1;-1;-1;-1;48;27936
5851907;5961860;323;22610;97;77;28681;43;24737
5851908;5961860;315;22062;109;81;28954;41;24575
5851909;5961860;313;21902;103;78;28794;41;24375
5851910;5961860;307;21516;96;73;27688;40;24078
5851911;5961860;300;21023;101;79;28119;42;24481
5851912;5961860;296;20755;96;76;26861;43;24611
5851913;5961860;290;20322;85;68;26393;38;23069
5851914;5961860;286;20000;81;64;26071;38;22800
5851915;5961860;283;19809;77;61;25879;39;22966
5851916;5961860;277;19413;75;59;25768;38;21987
5851917;5961860;274;19197;82;68;26390;37;21766
5851918;5961860;271;18994;81;67;25150;37;21560
5851919;5961860;269;18823;77;64;24979;36;21295
5851920;5961860;267;18719;74;60;20599;37;21426
5851921;5961860;271;18938;78;64;20894;36;21427
5851922;5961860;273;19126;81;67;21082;37;21812
5851923;5961860;273;19109;88;71;22780;38;22106
5851924;5961860;266;18595;88;69;22680;41;22561
5851925;5961860;270;18917;91;71;22787;44;23158
5851926;5961860;265;18585;96;78;20816;40;23835
5851927;5961860;267;18691;99;80;20921;39;20116
5851928;5961860;273;19105;102;86;25549;36;20119
5851929;5961860;250;17524;102;85;24156;33;20007
5851930;5961860;250;17485;101;84;19552;36;20251
5851931;5961860;-1;-1;-1;-1;-1;33;19978
5851932;5961860;259;18160;117;102;24954;40;27429
5851933;5961860;255;17817;117;102;25001;32;20165
5851934;5961860;253;17739;124;107;25330;39;20722
5851935;5961860;253;17703;127;112;25692;36;20485
5851936;5961860;298;20841;120;95;28551;38;24962
5851937;5961860;296;20741;118;93;28450;37;24816
5851938;5961860;291;20394;118;88;28103;37;24658
5851939;5961860;286;20050;110;75;27190;37;24337
5851940;5961860;286;20006;110;75;27146;35;23976
5851941;5961860;284;19885;110;73;27025;39;24342
5851942;5961860;249;17401;99;88;24076;38;23651
5851943;5961860;257;17958;85;67;22591;31;21598
5851944;5961860;274;19145;92;75;23196;33;21613
5851945;5961860;262;18370;86;64;22421;35;22392
5851946;5961860;265;18545;85;64;23397;34;22144
5851947;5961860;265;18555;73;60;23093;32;21815
5851948;5961860;266;18645;73;59;22998;31;21768
5851949;5961860;267;18689;78;61;23182;33;21869
5851950;5961860;274;19208;85;66;23853;35;22711
5851951;5961860;271;18996;89;72;21872;33;22406
5851952;5961860;270;18892;88;70;21769;34;22301
5851953;5961860;266;18654;85;67;21530;33;22146
5851954;5961860;266;18612;83;66;21489;33;22191
5851955;5961860;269;18860;85;70;22425;32;22381
5851956;5961860;273;19076;89;73;22640;33;22605
5851957;5961860;277;19378;89;77;22943;34;22954
5851958;5961860;282;19716;97;82;23281;34;23176
5851959;5961860;275;19248;101;85;22767;35;23526
5851960;5961860;277;19401;101;87;22920;36;23594
5851961;5961860;277;19396;92;73;28777;42;23445
5851962;5961860;279;19521;95;75;28902;43;23751
5851963;5961860;285;19948;89;70;29332;33;23139
5851964;5961860;281;19695;84;66;29079;33;22773
5851965;5961860;294;20560;89;73;29969;34;23604
5851966;5961860;297;20805;91;76;30214;37;24033
5851967;5961860;313;21896;120;104;32127;40;24227
5851968;5961860;316;22133;121;101;31965;41;25373
5851969;5961860;313;21880;123;115;26773;38;25384
5851970;5961860;309;21653;120;112;26546;38;25663
5851971;5961860;309;21617;120;111;26509;38;25651
5851972;5961860;313;21900;124;115;26793;39;25913
5851973;5961860;316;22111;126;118;27004;42;29172
5851974;5961860;330;23091;129;116;30999;43;29091
5851975;5961860;332;23228;129;118;31136;42;29057
5851976;5961860;335;23448;103;80;26618;35;24841
5851977;5961860;330;23088;100;79;26569;35;23912
5851978;5961860;329;23011;103;81;26650;34;24317
5851979;5961860;333;23296;90;69;25831;33;23971
5851980;5961860;327;22912;84;63;25448;32;23575
