from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5791362;5961894;405;28323;136;86;31089;157;133;33686;163;135;33686;60;33749;53;31860;32
5791363;5961894;440;30803;136;86;31089;155;119;46901;164;118;42425;63;36022;56;36050;36
5793258;5961894;410;28697;123;78;29099;108;86;33467;126;93;33467;57;32602;50;32489;30
5793259;5961894;406;28397;123;78;29042;103;82;33166;120;89;33166;56;32442;49;32329;29
5793260;5961894;406;28431;122;77;28629;103;83;33201;120;90;33201;56;32405;49;32293;29
5793261;5961894;392;27475;119;76;27789;97;76;32646;114;83;32646;56;32186;49;32074;29
5793262;5961894;391;27370;119;76;27831;97;76;32644;114;83;32644;57;32611;50;32499;29
5793263;5961894;392;27418;119;76;27831;105;81;32226;120;88;32226;57;33717;50;33605;29
5793264;5961894;391;27349;118;75;27543;142;119;32712;140;125;36746;59;32339;52;30450;31
5793265;5961894;391;27389;118;75;27481;142;119;32752;143;126;36786;59;32671;52;30782;31
5793266;5961894;391;27398;124;78;27526;142;119;32762;143;126;36795;59;32868;52;30980;31
5793267;5961894;402;28173;124;78;27526;155;130;33536;160;132;33536;59;33663;52;31775;31
5793268;5961894;408;28570;136;86;31089;165;146;33934;166;138;33934;60;33890;53;32001;32
5793269;5961894;438;30668;136;86;30608;170;129;47582;163;128;43107;63;32702;56;30813;37
5793270;5961894;436;30488;136;86;30608;164;126;47401;163;125;42926;63;36131;56;36249;37
5795164;5961894;411;28772;123;78;29042;110;87;33542;126;94;33542;57;32725;50;32613;30
5795165;5961894;412;28853;123;78;29042;112;89;33623;126;96;33623;57;34502;50;34389;30
5795166;5961894;411;28783;119;75;27519;110;88;33553;126;95;33553;60;34351;53;34239;31
5795167;5961894;388;27149;119;75;27755;97;77;31944;120;84;31944;57;32737;50;32624;29
5795168;5961894;388;27150;118;75;27543;97;77;31945;120;84;31945;58;33299;51;33186;30
5795169;5961894;389;27231;118;75;27543;97;79;32039;120;86;32039;58;33521;51;33408;30
5795170;5961894;387;27079;118;75;27481;142;115;32442;139;122;36476;58;32077;51;30189;30
5795171;5961894;386;26998;118;75;27383;142;114;32361;139;120;36395;59;32379;52;30490;31
5795172;5961894;390;27332;124;78;27526;142;118;32696;140;125;36729;59;32821;52;30932;31
5795173;5961894;394;27561;124;78;27526;142;122;32924;143;128;36958;59;32912;52;31023;31
5795174;5961894;391;27371;124;78;27526;142;119;32734;140;126;36768;60;32546;52;30657;32
5795175;5961894;390;27308;124;78;27526;142;118;32671;140;125;36705;60;32683;52;30794;32
5795176;5961894;436;30524;121;77;27336;164;127;47438;163;126;42962;60;32206;53;30317;32
5797069;5961894;396;27730;116;74;27913;127;85;28333;134;119;33004;-1;-1;-1;-1;-1
5797070;5961894;414;28970;116;74;27913;112;90;33740;126;97;33740;58;33004;51;32892;30
5797071;5961894;416;29087;119;75;27519;112;92;33857;126;99;33857;60;34404;53;34292;31
5797072;5961894;389;27240;119;75;27519;97;78;32036;120;85;32036;59;34121;52;34008;31
5797073;5961894;385;26956;119;75;27519;97;74;31751;114;81;31751;57;34205;50;34093;30
5797074;5961894;383;26838;118;74;27273;92;73;31646;114;80;31646;57;33070;50;32957;30
5797075;5961894;386;27046;118;75;27481;97;76;31855;114;83;31855;58;33402;51;33290;30
5797076;5961894;382;26762;118;75;27383;137;110;32125;136;117;36159;59;32025;52;30136;31
5797077;5961894;384;26889;118;75;27383;137;112;32252;137;119;36286;59;32457;52;30568;31
5797078;5961894;389;27223;124;78;27526;142;117;32586;139;124;36619;59;32994;52;31105;31
5797079;5961894;388;27130;124;78;27526;142;115;32493;139;122;36526;59;32831;52;30942;31
5797080;5961894;388;27174;124;78;27526;142;116;32538;139;123;36571;60;32042;52;30153;32
5797081;5961894;388;27160;124;78;27526;142;116;32524;139;123;36557;60;32662;52;30773;32
5797082;5961894;385;26954;121;77;27336;145;125;47301;148;124;42826;60;32193;53;30304;32
5798974;5961894;377;26357;112;71;26482;114;66;26960;116;100;31631;50;29148;44;29035;25
5798975;5961894;419;29330;125;79;29735;115;95;34100;137;102;34100;58;33351;51;33239;31
5798976;5961894;419;29325;125;79;29735;115;95;34095;137;102;34095;58;33239;51;33126;30
5798977;5961894;419;29332;119;75;27519;115;95;34102;137;102;34102;59;34444;52;34332;31
5798978;5961894;382;26770;116;74;26943;97;76;31574;114;83;31574;59;33915;52;33803;31
5798979;5961894;380;26594;116;73;26832;94;73;31397;114;80;31397;60;34273;53;34161;31
5798980;5961894;380;26594;116;74;26951;94;73;31398;114;80;31398;58;33433;51;33321;30
5798981;5961894;384;26866;117;74;27251;97;77;31669;120;84;31669;59;33821;52;33709;31
5798982;5961894;380;26594;118;75;27383;132;108;31958;133;115;31958;59;31885;52;29996;31
5798983;5961894;378;26469;118;75;27383;132;106;31832;131;113;35866;58;31825;51;29936;30
5798984;5961894;378;26462;121;76;26793;130;106;31825;131;113;35859;58;31817;51;29928;30
5798985;5961894;383;26827;121;76;26793;137;111;32190;136;118;36223;59;31709;51;29820;31
5798986;5961894;381;26689;124;78;27526;132;109;32052;135;116;36085;59;31975;51;30086;31
5798987;5961894;385;26945;124;78;27526;137;113;32308;139;120;36341;60;32434;52;30545;32
5798988;5961894;379;26538;119;75;26802;138;126;47367;144;125;42892;59;31669;52;29780;32
5800879;5961894;369;25861;111;70;26145;99;68;26464;108;94;30541;51;28868;45;28756;26
5800880;5961894;373;26140;112;71;26478;106;72;26743;113;98;30820;50;29144;44;29031;25
5800881;5961894;422;29535;112;71;26478;118;98;34305;137;105;34305;58;28772;51;28659;31
5800882;5961894;381;26682;125;79;29735;112;95;32344;130;102;32344;59;35946;52;35834;31
5800883;5961894;382;26718;118;74;27265;117;95;32379;136;102;32379;59;35723;52;35611;31
5800884;5961894;381;26639;116;74;26942;97;74;31467;114;81;31467;59;33732;51;33619;30
5800885;5961894;377;26375;116;74;26930;89;71;31240;114;78;31240;58;33435;51;33322;30
5800886;5961894;375;26227;116;74;26928;92;73;31383;114;80;31383;58;33725;51;33613;30
5800887;5961894;376;26348;117;74;27251;97;77;31657;114;84;31657;58;33810;51;33697;30
5800888;5961894;369;25806;117;74;26041;120;97;31168;125;103;35202;57;31001;50;29112;30
5800889;5961894;374;26209;117;74;26041;127;102;31572;127;109;35606;58;31590;51;29701;30
5800890;5961894;376;26285;118;74;26164;127;103;31648;130;110;35682;58;31503;51;29614;30
5800891;5961894;379;26496;120;76;26737;132;106;31859;133;113;31859;58;31380;51;29491;30
5800892;5961894;378;26433;121;76;26793;130;106;31796;130;112;35830;59;31854;51;29965;31
5800893;5961894;380;26594;121;76;26793;132;108;31957;133;115;31957;59;32395;51;30506;31
5800894;5961894;378;26448;119;75;26802;137;124;31456;139;128;43150;59;31675;52;29786;32
5800895;5961894;374;26208;118;75;26634;135;121;31216;136;125;42910;59;31575;52;29686;31
5802783;5961894;368;25763;110;70;25894;94;66;26366;106;93;30442;51;28866;45;28753;26
5802784;5961894;366;25644;110;70;25894;91;65;26246;106;91;30323;51;28836;45;28724;26
5802785;5961894;370;25922;112;71;26466;101;69;26525;108;95;30602;51;28342;45;28230;26
5802786;5961894;383;26819;112;71;26478;120;97;32481;136;104;32481;59;28524;52;28412;31
5802787;5961894;380;26582;112;71;26478;112;93;32244;130;100;32244;59;35757;52;35645;31
5802788;5961894;377;26384;118;74;27274;112;90;32046;126;97;32046;59;35510;52;35398;31
5802789;5961894;377;26385;118;74;27274;112;90;32046;126;97;32046;59;33973;52;33860;31
5802790;5961894;378;26453;118;75;27325;97;74;31489;114;81;31489;59;33495;52;33383;31
5802791;5961894;371;25955;114;72;26353;94;73;30847;114;80;30847;58;33768;51;33656;30
5802792;5961894;374;26191;114;72;26353;97;77;31083;114;84;31083;59;34071;51;33959;31
5802793;5961894;365;25577;117;74;26041;112;93;30940;120;100;34974;57;30942;50;29053;30
5802794;5961894;370;25913;117;74;26041;120;98;31276;126;105;35310;58;31227;51;29339;30
5802795;5961894;370;25913;118;74;26164;120;98;31276;126;105;35310;58;31228;51;29339;30
5802796;5961894;372;26027;120;76;26724;120;100;31390;126;107;35424;58;31425;51;29536;30
5802797;5961894;377;26388;121;76;26779;127;105;31751;130;112;35785;58;31745;51;29856;31
5802798;5961894;379;26563;119;75;26450;132;107;31926;133;114;31926;59;31488;51;29599;31
5802799;5961894;370;25891;117;74;26215;131;116;30899;131;120;31374;58;30988;51;29100;31
5802800;5961894;369;25812;117;74;26313;131;115;30820;129;119;31294;58;31156;51;29267;31
5802801;5961894;374;26180;118;75;26483;135;120;31188;135;125;31662;58;31515;51;29627;31
5804689;5961894;366;25597;111;70;25801;87;64;26200;100;82;29680;52;28557;46;28444;26
5804690;5961894;363;25426;110;69;25575;86;61;26029;103;88;30106;51;28548;45;28436;26
5804691;5961894;366;25627;114;72;25786;99;69;26554;106;93;29004;49;28532;44;28420;24
5804692;5961894;369;25819;116;74;25875;106;72;26746;108;96;29196;52;28971;46;28859;26
5804693;5961894;380;26583;116;74;25875;112;93;32244;130;100;32244;59;35821;51;35709;31
5804694;5961894;373;26144;118;75;27453;112;87;31805;126;94;31805;59;35427;51;35315;31
5804695;5961894;372;26070;118;75;27453;112;86;31731;124;93;31731;59;34060;52;33947;31
5804696;5961894;368;25794;114;72;26075;89;71;30712;114;78;30712;58;34509;51;34396;30
5804697;5961894;368;25725;114;72;26113;89;70;30617;114;77;30617;58;34104;50;33992;30
5804698;5961894;375;26253;116;73;26711;97;78;31145;120;85;31145;59;34172;52;34060;31
5804699;5961894;362;25355;116;74;25798;112;90;30718;118;97;34752;57;30659;50;28770;30
5804700;5961894;362;25314;115;73;25666;112;90;30677;118;96;34710;57;30599;50;28710;30
5804701;5961894;365;25564;118;74;26149;112;93;30927;120;100;34960;57;30988;50;29099;30
5804702;5961894;366;25627;116;73;25800;112;94;30990;120;101;35024;58;30806;51;28917;30
5804703;5961894;368;25777;119;75;26450;120;96;31140;125;103;35174;58;30981;51;29092;31
5804704;5961894;370;25925;119;75;26450;120;98;31288;126;105;35322;58;31380;51;29491;31
5804705;5961894;366;25647;119;75;26450;128;113;30655;127;117;31129;58;30803;51;28914;31
5804706;5961894;366;25607;117;74;26209;128;112;30616;127;116;31090;58;31092;51;29203;31
5804707;5961894;370;25882;118;75;26483;131;116;30890;131;120;31364;58;31605;51;29716;31
5806593;5961894;366;25612;111;71;25894;82;64;26215;97;76;29242;52;28654;46;28541;26
5806594;5961894;361;25242;109;69;25487;84;59;25845;100;81;29600;51;28307;45;28194;26
5806595;5961894;360;25209;108;69;25384;86;58;25812;103;85;29888;51;28189;44;28076;25
5806596;5961894;363;25393;114;72;25786;91;66;26320;103;90;28770;49;27915;44;27803;24
5806597;5961894;368;25768;116;74;25875;101;71;26695;108;95;29145;53;28825;47;28712;27
5806598;5961894;373;26079;114;72;25843;112;66;27006;113;99;30049;52;29057;46;28944;27
5806599;5961894;371;25980;114;72;26146;112;85;31642;124;92;31642;58;35178;51;35065;30
5806600;5961894;368;25753;114;72;26146;105;81;31414;120;88;31414;58;35035;51;34922;30
5806601;5961894;365;25554;114;72;26075;92;73;30824;114;80;30824;58;34430;50;34317;30
5806602;5961894;369;25836;114;72;26309;89;72;30754;114;79;30754;58;34243;51;34130;30
5806603;5961894;371;25984;114;72;26353;97;74;30902;114;81;30902;58;30604;51;28715;30
5806604;5961894;362;25351;115;73;25517;112;90;30714;118;97;34748;56;30541;49;28652;29
5806605;5961894;358;25038;115;73;25517;112;86;30401;116;92;34435;57;30404;50;28515;30
5806606;5961894;360;25225;116;73;25791;112;88;30588;118;95;34622;57;30465;50;28576;30
5806607;5961894;363;25408;116;73;25797;112;91;30771;119;98;34805;57;30827;50;28938;30
5806608;5961894;368;25728;117;74;26016;117;95;31091;125;102;35125;57;31171;50;29283;30
5806609;5961894;372;26049;119;75;26450;122;100;31412;126;107;35445;58;31352;51;29463;31
5806610;5961894;361;25292;114;72;25560;121;108;30300;124;112;30774;57;30539;50;28650;30
5806611;5961894;364;25451;114;72;25560;127;110;30460;126;114;30934;57;30944;50;29055;30
5806612;5961894;367;25698;116;73;25774;130;118;29873;128;118;31180;58;31095;51;29206;30
5806613;5961894;390;27314;121;77;27508;156;139;49402;142;127;34037;61;32393;53;30504;33
5808496;5961894;367;25669;111;70;25889;82;69;26560;85;66;29470;53;28584;46;28471;27
5808497;5961894;371;25939;112;71;26200;88;69;26542;98;81;29594;53;29032;47;28920;27
5808498;5961894;369;25835;113;72;26070;89;67;26438;100;83;29715;53;28822;46;28710;27
5808499;5961894;357;24994;108;68;25348;86;60;25921;103;84;28371;51;28047;44;27934;25
5808500;5961894;361;25284;122;77;26137;91;64;26211;103;88;28662;52;27620;46;27508;27
5808501;5961894;373;26119;125;79;26292;114;67;27046;113;99;30090;53;29134;47;29022;27
5808502;5961894;373;26131;114;72;25843;114;67;27058;113;99;30102;53;29332;46;29220;27
5808503;5961894;373;26078;112;71;25747;112;86;31740;124;93;31740;53;35306;46;35194;27
5808504;5961894;368;25766;114;72;26146;105;82;31428;120;89;31428;58;34926;51;34814;30
5808505;5961894;363;25387;113;71;25795;97;76;31048;114;83;31048;57;34605;50;34493;30
5808506;5961894;361;25301;113;71;25726;97;76;31036;114;83;31036;57;30574;50;28685;30
5808507;5961894;358;25083;115;73;25572;112;83;30254;115;91;34331;58;30378;51;28489;30
5808508;5961894;356;24898;113;72;25284;100;81;30069;115;88;34146;56;30079;49;28190;29
5808509;5961894;355;24841;113;71;25178;105;83;30204;115;90;34238;56;30154;49;28265;29
5808510;5961894;359;25142;113;72;25288;112;87;30506;116;94;34539;57;30643;50;28754;30
5808511;5961894;357;25022;117;74;26016;112;85;30385;116;92;34418;57;31045;50;29156;30
5808512;5961894;361;25265;117;74;26016;121;107;30274;124;111;30748;57;31230;50;29341;30
5808513;5961894;358;25064;112;71;25285;119;105;30073;124;109;30547;57;30029;50;28140;30
5808514;5961894;357;24979;114;72;25560;119;103;29988;122;107;30462;57;30289;50;28400;30
5808515;5961894;361;25270;116;73;25774;121;107;30279;124;112;30753;57;30553;50;28664;30
5808516;5961894;364;25508;121;76;26320;128;111;30516;126;115;30990;58;31012;51;29123;31
5808517;5961894;370;25919;121;76;26320;129;113;30169;126;113;30242;58;31198;51;29309;31
5808518;5961894;376;26304;121;76;26320;130;118;30554;131;119;30627;61;32672;53;30783;33
5810399;5961894;363;25405;110;70;25587;85;67;29206;76;62;29206;51;28188;45;28075;26
5810400;5961894;365;25583;111;70;25717;87;69;29384;84;64;29384;53;28615;47;28502;27
5810401;5961894;373;26127;113;71;26278;89;71;26730;103;84;29782;53;29168;47;29056;27
5810402;5961894;352;24673;113;71;26278;83;62;26063;98;80;28050;53;27693;47;27581;27
5810403;5961894;353;24744;110;70;25306;83;62;26076;98;81;28121;50;28021;44;27908;25
5810404;5961894;363;25390;125;79;26292;91;66;26317;103;90;28767;51;27627;45;27514;25
5810405;5961894;374;26176;125;79;26292;114;68;27103;116;100;30147;53;29287;46;29174;27
5810406;5961894;375;26281;112;71;25747;114;69;27208;116;102;30252;53;29381;47;29269;27
5810407;5961894;378;26446;111;71;25564;114;72;27373;122;104;30417;57;31049;50;29160;30
5810408;5961894;367;25701;114;72;25739;100;81;31363;120;88;31363;57;30715;50;28826;30
5810409;5961894;358;25090;112;71;25601;92;73;30008;114;80;30008;57;30339;50;28451;29
5810410;5961894;356;24900;111;70;25314;89;70;29818;114;77;29818;56;30162;49;28273;29
5810411;5961894;359;25154;111;70;25334;112;84;30325;116;92;34403;56;30326;49;28437;29
5810412;5961894;352;24605;113;71;25211;97;77;29776;111;87;29776;56;30022;49;28133;29
5810413;5961894;349;24448;111;70;24782;97;77;29811;111;84;33845;56;29809;49;27920;29
5810414;5961894;352;24619;112;71;25099;97;80;29982;112;86;34016;56;30071;49;28182;29
5810415;5961894;358;25027;112;71;25099;112;85;30390;116;92;34423;57;30388;50;28499;30
5810416;5961894;353;24709;117;74;26016;116;99;29718;118;104;30192;56;29817;49;27928;29
5810417;5961894;353;24677;112;71;25285;116;99;29685;116;103;30160;56;29896;49;28007;29
5810418;5961894;356;24935;112;71;25285;119;103;29944;122;107;30418;57;30326;50;28437;30
5810419;5961894;364;25469;114;72;25735;127;110;30478;126;114;30952;57;30677;50;28788;30
5810420;5961894;367;25691;121;76;26320;129;114;30271;127;115;30344;58;31080;51;29191;31
5810421;5961894;370;25906;121;76;26320;129;112;30157;126;113;30230;58;31187;51;29298;31
5810422;5961894;374;26148;121;76;26320;130;116;30399;127;117;30472;55;32507;49;30618;31
5810423;5961894;386;27019;122;77;26899;148;132;48927;138;120;33562;55;29139;49;29139;31
5810457;5961894;352;24617;103;65;24413;86;76;30750;85;72;31077;45;25957;40;25959;24
5810458;5961894;348;24332;107;68;24368;84;74;30613;85;70;30940;45;26512;40;26513;24
5810462;5961894;344;24082;109;69;24399;75;66;28788;77;64;28788;45;27856;40;27382;25
5810463;5961894;344;24077;109;69;24323;70;63;28565;72;61;28565;45;27928;40;27453;25
5810464;5961894;345;24118;109;69;24355;70;66;28767;72;64;28767;44;30469;39;30499;26
5812300;5961894;357;24971;108;69;25188;81;61;28772;71;56;28772;51;27796;45;27683;26
5812301;5961894;360;25202;109;69;25392;83;64;29004;76;59;29004;51;28273;45;28160;26
5812302;5961894;364;25508;110;70;25533;87;68;29310;80;63;29310;51;28700;45;28587;26
5812303;5961894;353;24685;113;71;26278;88;70;26635;98;80;28062;50;29233;44;29121;25
5812304;5961894;349;24431;110;70;25306;86;67;26388;97;76;27808;50;27464;44;27351;25
5812305;5961894;350;24482;110;70;25306;86;67;26446;97;77;27859;49;27032;43;26920;24
5812306;5961894;351;24595;110;69;25085;86;71;25213;98;79;27972;51;27890;45;27777;26
5812307;5961894;353;24733;109;69;24982;93;81;28704;98;80;28110;51;27768;45;27656;26
5812308;5961894;358;25054;109;69;25210;107;99;29917;108;98;29323;54;28984;47;28872;28
5812309;5961894;358;25067;111;71;25564;108;82;26577;113;98;29336;57;30983;50;29094;30
5812310;5961894;361;25264;114;72;25825;112;84;26774;113;100;30126;57;30789;50;28900;30
5812311;5961894;358;25036;114;72;25801;92;72;29954;114;79;29954;56;30343;49;28454;29
5812312;5961894;353;24737;111;70;25201;89;69;29710;113;76;29710;56;30091;49;28202;29
5812313;5961894;351;24565;110;70;24989;89;72;29925;111;82;29925;56;29802;49;27913;29
5812314;5961894;350;24493;110;70;24963;92;72;29482;108;82;29482;56;29818;49;27929;29
5812315;5961894;346;24189;110;69;24626;94;75;29666;107;82;33700;55;29515;48;27627;29
5812316;5961894;348;24391;111;70;24843;97;78;29358;110;86;33992;55;29886;49;27997;29
5812317;5961894;352;24636;111;70;24843;105;81;29604;112;90;34238;55;30293;49;28404;29
5812318;5961894;351;24573;111;70;24843;116;97;29582;114;102;30056;56;29675;49;27786;29
5812319;5961894;349;24426;112;71;25285;110;95;29435;112;100;29909;56;29905;49;28016;29
5812320;5961894;361;25269;114;72;25735;121;107;30277;124;112;30751;57;30394;50;28505;30
5812321;5961894;361;25291;114;72;25735;121;108;30299;124;112;30773;58;30762;51;28873;30
5812322;5961894;364;25492;114;72;25735;124;105;29626;122;106;29699;58;31190;51;29301;30
5812323;5961894;368;25748;121;76;26320;126;109;29883;124;109;29956;58;30536;51;28647;30
5812324;5961894;375;26226;126;80;26653;130;117;30476;128;118;30549;55;29328;49;29328;31
5812325;5961894;385;26980;126;80;26653;148;133;49812;138;118;32630;55;29146;49;29146;31
5812353;5961894;330;23118;98;62;22992;65;51;24131;73;53;24131;43;24481;38;24482;22
5812354;5961894;333;23324;99;63;23290;66;54;24337;76;56;24337;43;24700;38;24701;22
5812355;5961894;341;23875;102;64;23868;71;63;24913;81;65;24913;44;24838;39;24839;23
5812356;5961894;339;23757;102;64;23865;68;61;24773;79;63;24773;44;25259;39;25261;22
5812358;5961894;355;24878;102;65;24142;94;85;29528;100;85;29528;44;25939;39;25941;23
5812359;5961894;353;24676;109;69;24107;92;82;29326;94;82;29326;46;25968;41;25970;24
5812360;5961894;348;24341;109;69;24158;89;77;28991;90;77;28991;46;26918;41;26919;24
5812361;5961894;346;24202;110;69;24388;86;73;28682;84;73;28682;46;26890;41;26891;24
5812362;5961894;343;23990;108;69;24057;80;66;28214;82;66;28214;45;27495;39;27407;24
5812363;5961894;341;23877;108;68;24046;77;65;28098;82;65;28098;45;27424;40;27337;25
5812364;5961894;341;23844;108;68;24031;74;60;28073;75;60;28073;44;27667;39;27236;25
5812365;5961894;342;23940;108;68;24036;74;61;28181;75;61;28181;44;28054;39;27579;25
5812366;5961894;341;23843;108;68;24157;72;65;37372;75;69;30418;44;30681;40;30712;26
5814173;5961894;436;30538;131;83;30735;113;93;33810;130;95;33810;68;39012;58;38888;37
5814174;5961894;446;31216;134;85;31356;117;102;34488;136;104;34488;69;39652;58;39528;37
5814175;5961894;447;31308;134;85;31356;117;104;34580;136;106;34580;69;38154;59;38030;37
5814176;5961894;417;29155;120;76;29394;147;132;36650;159;135;36650;66;36539;56;36415;35
5814201;5961894;354;24784;108;68;25047;79;58;28586;71;53;28586;51;27815;44;27703;25
5814202;5961894;358;25034;108;69;25230;81;62;28836;71;57;28836;51;27476;45;27364;26
5814203;5961894;365;25526;106;67;24621;87;69;29327;80;64;29327;50;28409;44;28297;25
5814204;5961894;350;24476;106;67;24621;86;69;25094;97;77;27853;50;27497;44;27384;25
5814205;5961894;346;24206;105;66;24247;82;66;24825;97;73;27584;49;27130;43;27018;24
5814206;5961894;346;24204;110;70;25188;82;65;24822;97;73;27581;49;26885;43;26773;24
5814207;5961894;348;24351;109;69;24982;84;68;24970;97;75;27728;50;27523;44;27410;25
5814208;5961894;350;24514;108;68;24665;86;70;25132;97;77;27891;51;27659;45;27547;26
5814209;5961894;356;24907;109;69;25210;107;97;29769;108;96;29176;53;28811;47;28699;27
5814210;5961894;355;24844;109;69;25210;105;96;29706;108;95;29112;53;28804;47;28691;27
5814211;5961894;358;25060;114;72;25825;107;99;29923;108;98;29329;57;31032;50;29144;30
5814212;5961894;359;25117;111;71;25450;94;73;30034;114;80;30034;57;30504;50;28615;29
5814213;5961894;354;24771;111;71;25450;94;74;30063;113;81;30063;56;30424;49;28535;29
5814214;5961894;349;24419;109;69;24758;89;70;29341;109;80;29341;55;29673;48;27784;29
5814215;5961894;347;24282;109;69;24656;89;68;29203;107;78;29203;55;29712;48;27823;28
5814216;5961894;343;24020;110;70;24944;92;72;28988;106;83;28988;56;29390;49;27501;29
5814217;5961894;343;24042;111;70;24843;92;73;29009;106;84;29009;55;29345;49;27456;29
5814218;5961894;344;24109;111;70;24843;92;74;29076;109;85;29076;55;29981;49;28092;29
5814219;5961894;348;24369;108;68;24253;105;95;29377;111;99;29851;56;29585;49;27696;29
5814220;5961894;345;24185;108;68;24253;104;92;29193;110;96;29667;56;29665;49;27776;29
5814221;5961894;365;25535;114;72;25735;128;111;30543;126;115;31017;56;30744;49;28855;29
5814222;5961894;365;25554;114;72;25735;128;112;30563;127;116;31037;58;30934;51;29045;30
5814223;5961894;361;25273;123;78;25531;120;102;29407;118;102;29480;58;30457;51;28568;30
5814224;5961894;360;25227;123;78;25531;120;101;29361;115;102;29434;57;30545;51;28656;31
5814225;5961894;385;26976;122;77;25549;148;133;49807;138;118;32625;58;29378;51;29378;32
5814226;5961894;382;26741;126;80;26653;146;129;49572;135;115;32391;58;29203;51;29203;32
5814227;5961894;378;26426;126;80;26653;138;125;49258;132;111;32076;55;29364;49;29364;31
5814253;5961894;323;22604;96;61;22403;66;57;24523;79;59;24498;43;24529;38;24530;22
5814254;5961894;326;22797;98;62;22992;85;71;29637;90;70;26679;43;24743;38;24744;22
5814255;5961894;325;22743;99;63;23353;83;71;29583;85;69;26626;43;24918;38;24919;22
5814256;5961894;343;24037;102;64;23877;75;65;25074;87;67;25074;45;25320;40;25322;23
5814257;5961894;350;24483;105;67;24477;83;71;25498;94;73;25498;45;25803;40;25805;23
5814258;5961894;345;24184;104;66;24211;78;67;25200;87;69;25200;45;25645;39;25647;23
5814259;5961894;349;24405;104;66;24343;80;70;25421;94;72;25421;45;25915;39;25916;23
5814260;5961894;352;24653;109;69;24107;91;82;29303;92;82;29303;46;26835;41;26734;24
5814261;5961894;349;24398;109;69;24107;90;78;29048;90;78;29048;46;27112;40;27114;25
5814262;5961894;347;24258;107;68;23869;85;70;28482;83;70;28482;45;26986;40;26987;24
5814263;5961894;345;24145;107;68;23754;85;69;28370;82;69;28370;45;27245;40;27246;24
5814264;5961894;339;23716;108;68;23926;75;63;27952;80;63;27952;44;27302;39;27087;25
5814265;5961894;335;23453;106;67;23734;71;59;27703;75;59;27703;44;27291;38;26816;25
