from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5785640;5934906;364;25503;133;114;26922;43;25884
5785641;5934906;327;22886;139;117;27128;43;26201
5785642;5934906;328;22966;139;118;27245;45;26385
5785643;5934906;332;23259;149;123;30322;51;28942
5787544;5934906;357;25014;127;107;26433;50;26602
5787545;5934906;358;25083;127;108;26502;50;26592
5787546;5934906;-1;-1;-1;-1;-1;43;25412
5787547;5934906;325;22773;149;124;30410;42;25803
5787548;5934906;322;22548;139;120;27354;40;25924
5787549;5934906;324;22682;149;124;30430;42;26167
5787550;5934906;361;25263;193;181;32231;48;28741
5789447;5934906;318;22247;82;67;23666;45;26210
5789448;5934906;318;22245;87;68;23687;45;25943
5789449;5934906;-1;-1;-1;-1;-1;45;26186
5789450;5934906;-1;-1;-1;-1;-1;49;26505
5789451;5934906;-1;-1;-1;-1;-1;44;25419
5789452;5934906;317;22209;139;117;24135;42;25311
5789453;5934906;318;22245;139;118;24171;40;25488
5789454;5934906;319;22332;139;119;24258;40;25752
5789455;5934906;322;22508;139;121;24435;42;25972
5789456;5934906;359;25104;190;178;32071;46;28651
5791353;5934906;323;22607;92;73;24026;45;26500
5791354;5934906;320;22375;87;69;23794;44;26197
5791355;5934906;313;21898;82;64;23455;43;25757
5791356;5934906;314;21959;87;69;23803;45;25910
5791357;5934906;-1;-1;-1;-1;-1;49;26496
5791358;5934906;-1;-1;-1;-1;-1;42;24805
5791359;5934906;313;21900;134;113;23826;40;25129
5791360;5934906;314;21955;134;113;23881;42;25497
5791361;5934906;319;22308;139;119;24235;43;25851
5791362;5934906;323;22619;149;125;27414;45;26159
5791363;5934906;359;25099;190;178;32066;48;28547
5793258;5934906;328;22992;100;78;24412;45;26846
5793259;5934906;324;22693;96;74;24112;47;26710
5793260;5934906;325;22726;96;74;24145;46;26123
5793261;5934906;311;21771;87;68;23591;43;25633
5793262;5934906;310;21666;87;68;23589;45;25732
5793263;5934906;-1;-1;-1;-1;-1;48;25638
5793264;5934906;-1;-1;-1;-1;-1;42;24750
5793265;5934906;310;21685;127;110;23612;40;25082
5793266;5934906;310;21694;127;110;23620;43;25279
5793267;5934906;-1;-1;-1;-1;-1;47;26074
5793268;5934906;-1;-1;-1;-1;-1;47;26300
5793269;5934906;-1;-1;-1;-1;-1;44;25113
5793270;5934906;354;24784;187;174;31751;47;28002
5795164;5934906;330;23068;100;79;24487;47;26994
5795165;5934906;331;23149;100;80;24569;45;25661
5795166;5934906;-1;-1;-1;-1;-1;45;25510
5795167;5934906;306;21445;87;69;22889;43;25131
5795168;5934906;306;21446;87;69;22890;43;25219
5795169;5934906;308;21526;92;70;22984;46;25442
5795170;5934906;305;21375;127;107;23387;40;24488
5795171;5934906;304;21294;127;106;23306;41;24789
5795172;5934906;309;21629;127;109;23555;43;25232
5795173;5934906;-1;-1;-1;-1;-1;44;25323
5795174;5934906;310;21667;127;109;23593;42;24957
5795175;5934906;309;21604;127;108;23530;43;25093
5795176;5934906;355;24820;188;174;31787;40;24617
5797069;5934906;315;22026;96;81;25013;26;22759
5797070;5934906;332;23265;108;82;24685;47;27273
5797071;5934906;334;23382;112;84;24801;43;25563
5797072;5934906;-1;-1;-1;-1;-1;43;25280
5797073;5934906;304;21251;82;66;22696;43;25364
5797074;5934906;302;21134;82;65;22592;42;24990
5797075;5934906;305;21342;82;68;22800;44;25323
5797076;5934906;301;21058;127;103;23071;40;24435
5797077;5934906;303;21185;127;105;23197;44;24868
5797078;5934906;-1;-1;-1;-1;-1;45;25405
5797079;5934906;-1;-1;-1;-1;-1;43;25242
5797080;5934906;307;21470;127;109;23482;39;24452
5797081;5934906;307;21456;127;109;23468;43;25072
5797082;5934906;304;21250;149;124;25691;40;24604
5798974;5934906;295;20653;80;61;23641;-1;-1
5798975;5934906;338;23626;112;87;25046;48;27620
5798976;5934906;337;23621;112;87;25040;50;27508
5798977;5934906;-1;-1;-1;-1;-1;44;25603
5798978;5934906;-1;-1;-1;-1;-1;42;25074
5798979;5934906;298;20890;82;65;22343;43;25433
5798980;5934906;298;20890;82;65;22342;43;24808
5798981;5934906;302;21161;87;69;22614;45;25196
5798982;5934906;298;20890;122;100;22902;39;24296
5798983;5934906;297;20765;117;99;22777;42;24236
5798984;5934906;297;20757;117;99;22769;44;24227
5798985;5934906;302;21123;127;104;23135;40;24120
5798986;5934906;300;20984;122;102;22997;40;24385
5798987;5934906;303;21240;127;105;23253;43;24845
5798988;5934906;298;20834;139;118;22492;39;24079
5800879;5934906;288;20157;76;54;23144;29;22366
5800880;5934906;292;20436;80;58;23424;-1;-1
5800881;5934906;340;23831;117;90;25250;28;22528
5800882;5934906;300;20979;112;86;23289;44;24825
5800883;5934906;300;21014;112;87;23325;43;24603
5800884;5934906;-1;-1;-1;-1;-1;42;24891
5800885;5934906;295;20671;82;63;22185;41;24594
5800886;5934906;293;20523;82;65;22329;43;24551
5800887;5934906;295;20643;87;68;22601;45;25185
5800888;5934906;287;20102;112;89;22114;40;23412
5800889;5934906;293;20505;117;95;22517;40;24001
5800890;5934906;294;20581;117;96;22594;42;23914
5800891;5934906;297;20792;122;99;22804;38;23790
5800892;5934906;296;20728;117;98;22740;40;24228
5800893;5934906;298;20890;122;100;22902;42;24394
5800894;5934906;296;20744;139;117;22401;39;24086
5800895;5934906;293;20503;133;113;22161;39;23986
5802783;5934906;287;20058;76;53;23046;29;22299
5802784;5934906;285;19940;76;51;22927;31;22530
5802785;5934906;289;20218;76;55;23206;-1;-1
5802786;5934906;-1;-1;-1;-1;-1;27;22280
5802787;5934906;298;20878;112;85;23188;41;24636
5802788;5934906;295;20680;108;82;22990;41;24390
5802789;5934906;295;20681;108;82;22991;43;25132
5802790;5934906;296;20749;82;66;22434;42;24654
5802791;5934906;289;20251;82;65;21791;41;24196
5802792;5934906;293;20488;87;68;22029;42;24381
5802793;5934906;284;19873;110;86;21885;39;23353
5802794;5934906;289;20209;112;91;22221;39;23638
5802795;5934906;289;20209;112;91;22221;38;23639
5802796;5934906;290;20323;117;92;22335;39;23835
5802797;5934906;295;20684;117;98;22696;41;24154
5802798;5934906;298;20859;122;100;22871;42;23887
5802799;5934906;288;20187;127;109;21845;38;23399
5802800;5934906;287;20108;127;108;21765;38;23567
5802801;5934906;293;20476;133;113;22134;40;23926
5804689;5934906;284;19892;76;51;22880;29;22286
5804690;5934906;282;19723;75;48;22710;30;22277
5804691;5934906;285;19923;76;56;23234;29;22261
5804692;5934906;287;20115;80;58;23426;33;22700
5804693;5934906;298;20879;112;85;23190;43;24700
5804694;5934906;292;20439;100;79;22750;41;24306
5804695;5934906;291;20366;100;78;22677;43;25219
5804696;5934906;287;20089;82;63;21656;40;23847
5804697;5934906;286;20021;82;62;21562;40;23937
5804698;5934906;294;20549;87;69;22090;42;24482
5804699;5934906;281;19651;105;83;21663;38;23069
5804700;5934906;280;19610;101;82;21622;38;23009
5804701;5934906;284;19860;110;86;21872;40;23398
5804702;5934906;285;19923;110;87;21935;39;23217
5804703;5934906;287;20073;112;89;22085;38;23392
5804704;5934906;289;20221;117;91;22233;41;23813
5804705;5934906;285;19943;125;105;21601;37;23213
5804706;5934906;284;19904;125;105;21562;41;23502
5804707;5934906;-1;-1;-1;-1;-1;42;24016
5806593;5934906;284;19908;76;51;22896;30;22800
5806594;5934906;279;19538;75;46;22526;29;22036
5806595;5934906;279;19504;75;45;22492;28;21918
5806596;5934906;281;19689;76;52;23000;26;21644
5806597;5934906;287;20064;79;58;23375;30;22554
5806598;5934906;291;20374;80;62;23685;30;22786
5806599;5934906;290;20276;96;76;22587;40;24057
5806600;5934906;286;20049;96;73;22359;41;23914
5806601;5934906;284;19849;82;65;21770;40;23768
5806602;5934906;288;20131;82;64;21699;40;23965
5806603;5934906;290;20280;82;66;21847;40;23015
5806604;5934906;281;19647;105;83;21660;38;22952
5806605;5934906;276;19334;97;78;21346;39;22815
5806606;5934906;279;19521;98;81;21533;38;22876
5806607;5934906;281;19704;105;84;21716;40;23238
5806608;5934906;286;20025;111;88;22037;41;23583
5806609;5934906;291;20344;117;93;22357;41;23764
5806610;5934906;280;19588;124;100;21246;38;22950
5806611;5934906;282;19747;125;103;21405;41;23355
5806612;5934906;286;19993;126;106;21651;42;23505
5806613;5934906;309;21609;152;128;28577;42;24804
5808496;5934906;285;19965;76;56;23241;31;22857
5808497;5934906;289;20234;76;55;23222;31;22820
5808498;5934906;288;20131;76;54;23118;30;22551
5808499;5934906;276;19289;75;47;22601;28;21776
5808500;5934906;280;19580;76;51;22891;25;21376
5808501;5934906;292;20415;80;63;23727;30;22863
5808502;5934906;292;20427;80;63;23739;32;23061
5808503;5934906;291;20374;100;78;22684;43;24186
5808504;5934906;287;20063;96;73;22373;41;23826
5808505;5934906;281;19683;87;68;21994;39;23484
5808506;5934906;280;19597;82;68;21981;39;23458
5808507;5934906;277;19379;96;76;21199;38;22789
5808508;5934906;274;19194;94;73;21014;37;22490
5808509;5934906;273;19137;94;75;21149;37;22565
5808510;5934906;278;19439;98;80;21451;40;23054
5808511;5934906;276;19318;97;78;21330;43;23456
5808512;5934906;-1;-1;-1;-1;-1;42;23642
5808513;5934906;277;19360;119;97;21018;37;22440
5808514;5934906;275;19276;113;96;20933;36;22700
5808515;5934906;280;19566;124;100;21224;37;22964
5808516;5934906;283;19804;125;103;21461;41;23423
5808517;5934906;289;20215;126;111;23531;43;23609
5808518;5934906;294;20599;134;115;22257;44;25083
5810399;5934906;281;19701;79;59;21397;-1;-1
5810400;5934906;284;19878;79;60;23516;33;22999
5810401;5934906;292;20423;79;58;23410;33;22957
5810402;5934906;271;18969;75;49;22743;28;21422
5810403;5934906;272;19040;75;49;22757;27;21750
5810404;5934906;281;19686;76;52;22998;28;21383
5810405;5934906;-1;-1;-1;-1;-1;32;23016
5810406;5934906;294;20577;84;65;23888;31;23546
5810407;5934906;-1;-1;-1;-1;-1;41;23934
5810408;5934906;-1;-1;-1;-1;-1;39;23600
5810409;5934906;277;19385;82;65;20952;39;23224
5810410;5934906;274;19196;82;62;20763;39;23046
5810411;5934906;278;19451;98;77;21271;38;22737
5810412;5934906;270;18901;87;69;20721;37;22432
5810413;5934906;268;18744;82;70;20756;37;22219
5810414;5934906;270;18916;92;72;20928;39;22482
5810415;5934906;276;19322;97;78;21334;42;22798
5810416;5934906;271;19005;113;92;20663;38;22227
5810417;5934906;271;18973;113;92;20631;36;22307
5810418;5934906;275;19231;113;95;20889;38;22745
5810419;5934906;282;19766;125;103;21423;40;23428
5810420;5934906;286;19986;126;106;21644;42;23491
5810421;5934906;289;20202;126;111;23519;43;23598
5810422;5934906;292;20444;133;113;22102;42;24918
5810423;5934906;316;22136;153;137;36537;37;24729
5810457;5934906;348;24356;89;75;28891;32;25074
5810458;5934906;346;24219;85;72;28636;32;25628
5810462;5934906;346;24208;77;63;28243;35;27055
5810463;5934906;346;24202;73;59;28020;35;27126
5810464;5934906;346;24243;73;62;28222;36;27383
5812300;5934906;275;19267;79;53;20963;-1;-1
5812301;5934906;279;19498;79;57;21194;-1;-1
5812302;5934906;283;19804;83;61;21501;36;23219
5812303;5934906;-1;-1;-1;-1;-1;33;23022
5812304;5934906;268;18728;76;53;23070;28;21193
5812305;5934906;268;18778;76;54;23126;24;20762
5812306;5934906;-1;-1;-1;-1;-1;30;21619
5812307;5934906;-1;-1;-1;-1;-1;29;21497
5812308;5934906;276;19350;95;76;23245;30;23148
5812309;5934906;277;19363;95;76;23257;40;23867
5812310;5934906;-1;-1;-1;-1;-1;40;23674
5812311;5934906;276;19332;82;64;20899;38;23228
5812312;5934906;272;19033;82;60;20656;38;22976
5812313;5934906;269;18862;82;63;20870;38;22686
5812314;5934906;268;18789;82;65;20427;37;22229
5812315;5934906;264;18484;82;68;20611;36;21926
5812316;5934906;267;18686;92;70;20303;39;22297
5812317;5934906;270;18933;94;74;20549;41;22704
5812318;5934906;270;18869;113;90;20526;36;22086
5812319;5934906;267;18722;108;88;20379;38;22316
5812320;5934906;279;19565;124;100;21223;37;22809
5812321;5934906;280;19586;124;100;21244;40;23284
5812322;5934906;283;19787;124;104;22988;43;23601
5812323;5934906;286;20045;125;107;23245;44;22972
5812324;5934906;293;20521;133;114;22179;40;24876
5812325;5934906;316;22097;153;137;36499;37;24692
5812353;5934906;318;22255;111;90;23520;30;23597
5812354;5934906;321;22461;109;93;23726;30;23816
5812355;5934906;329;23012;105;92;30039;29;23957
5812356;5934906;327;22893;103;90;29898;32;24376
5812358;5934906;357;24976;99;79;29182;35;25056
5812359;5934906;354;24774;91;76;28980;33;25085
5812360;5934906;349;24439;85;72;28644;33;26034
5812361;5934906;347;24301;79;67;28336;33;26006
5812362;5934906;345;24116;75;61;27868;37;26611
5812363;5934906;343;24003;75;59;27755;34;26541
5812364;5934906;342;23970;73;59;27529;35;26784
5812365;5934906;344;24066;75;60;27636;36;27221
5812366;5934906;342;23970;73;64;28531;38;27642
5814173;5934906;335;23445;84;61;24131;45;22586
5814174;5934906;345;24124;99;70;24809;45;22567
5814175;5934906;346;24216;99;72;24901;45;22104
5814176;5934906;315;22062;129;101;26970;46;22203
5814201;5934906;273;19081;75;51;20777;-1;-1
5814202;5934906;276;19330;79;54;21026;31;21205
5814203;5934906;-1;-1;-1;-1;-1;29;20728
5814204;5934906;-1;-1;-1;-1;-1;29;21226
5814205;5934906;264;18502;76;51;21505;27;20860
5814206;5934906;264;18500;75;51;21503;25;20616
5814207;5934906;266;18647;76;53;21650;28;21252
5814208;5934906;269;18810;76;56;21813;29;21388
5814209;5934906;274;19203;92;74;23097;29;22975
5814210;5934906;273;19139;92;73;23034;31;22968
5814211;5934906;-1;-1;-1;-1;-1;42;23917
5814212;5934906;-1;-1;-1;-1;-1;40;23388
5814213;5934906;272;19067;82;65;21008;41;23308
5814214;5934906;267;18715;82;63;20286;37;22557
5814215;5934906;265;18578;82;61;20148;39;22123
5814216;5934906;262;18316;81;65;19932;37;21800
5814217;5934906;262;18338;81;65;19954;40;21756
5814218;5934906;-1;-1;-1;-1;-1;40;22392
5814219;5934906;267;18664;108;87;20322;36;21995
5814220;5934906;264;18481;108;85;20138;38;22076
5814221;5934906;283;19831;125;104;21488;40;23159
5814222;5934906;284;19850;125;104;21508;42;23417
5814223;5934906;280;19569;123;100;22770;43;22893
5814224;5934906;279;19523;118;100;22724;44;22981
5814225;5934906;-1;-1;-1;-1;-1;40;24661
5814226;5934906;312;21858;153;133;36259;37;24481
5814227;5934906;308;21544;144;126;29094;36;24253
5814253;5934906;311;21741;109;94;29043;34;23646
5814254;5934906;313;21934;93;75;27739;34;23859
5814255;5934906;313;21880;93;74;27685;33;24034
5814256;5934906;331;23173;107;94;30200;32;24437
5814257;5934906;337;23619;113;100;30624;31;24920
5814258;5934906;333;23321;109;96;30326;32;24762
5814259;5934906;336;23542;111;99;30547;35;25031
5814260;5934906;354;24751;91;76;28957;36;27458
5814261;5934906;350;24495;87;72;28701;34;26229
5814262;5934906;348;24384;77;64;28135;33;26102
5814263;5934906;347;24272;77;63;28023;34;26362
5814264;5934906;341;23842;75;61;27408;33;26418
5814265;5934906;337;23579;69;58;27158;34;26655
5814266;5934906;336;23547;77;63;27507;36;27120
5814267;5934906;338;23655;79;60;35195;38;28548
5814268;5934906;335;23470;71;57;34991;38;28413
5816065;5934906;340;23800;93;67;24585;46;24531
5816068;5934906;329;23048;84;57;23834;41;23616
5816069;5934906;333;23301;84;60;24087;41;23814
5816070;5934906;320;22379;70;46;23065;42;23963
5816071;5934906;320;22374;70;46;23119;42;23806
5816072;5934906;321;22467;70;48;23213;41;22343
5816073;5934906;306;21437;83;52;23505;42;22207
5816074;5934906;301;21078;92;66;24477;42;21877
5816075;5934906;316;22124;129;102;27032;42;21726
5816099;5934906;282;19769;83;60;21454;26;21104
5816100;5934906;267;18700;79;52;20893;27;21035
5816101;5934906;266;18616;79;58;21284;29;21064
5816102;5934906;-1;-1;-1;-1;-1;27;20574
5816103;5934906;-1;-1;-1;-1;-1;28;21134
5816104;5934906;261;18274;75;48;21277;27;20883
5816105;5934906;261;18284;75;48;21287;25;20365
5816106;5934906;264;18487;75;51;21490;27;20969
5816107;5934906;269;18830;76;56;21833;28;21359
5816108;5934906;272;19029;89;72;22924;28;21467
5816109;5934906;269;18834;84;69;22729;31;22694
5816110;5934906;272;19063;89;72;22957;31;22935
5816111;5934906;-1;-1;-1;-1;-1;33;23402
5816112;5934906;-1;-1;-1;-1;-1;33;23795
5816113;5934906;266;18605;82;64;20354;39;22618
5816114;5934906;261;18304;81;60;19878;36;21702
5816115;5934906;258;18044;80;60;19892;35;21427
5816116;5934906;258;18051;80;61;19668;38;21654
5816117;5934906;261;18298;81;65;19914;38;21645
5816118;5934906;261;18273;96;82;19931;35;21427
5816119;5934906;261;18300;104;82;19957;39;21973
5816120;5934906;283;19810;124;104;23010;44;23413
5816121;5934906;281;19675;124;102;22876;41;23318
5816122;5934906;275;19275;113;96;22476;39;22601
5816123;5934906;275;19261;113;96;22461;42;22835
5816124;5934906;276;19333;118;97;22533;43;22924
5816125;5934906;-1;-1;-1;-1;-1;41;24722
5816126;5934906;311;21763;153;132;36164;39;24418
5816127;5934906;305;21328;140;123;28878;37;24038
5816152;5934906;301;21082;97;79;28000;34;23490
5816153;5934906;312;21836;91;74;27642;34;24291
5816154;5934906;309;21620;91;71;27426;37;24132
5816155;5934906;310;21701;91;72;27506;36;24229
5816156;5934906;337;23598;113;100;30603;32;24971
5816157;5934906;336;23522;111;99;30527;34;24932
5816158;5934906;336;23541;83;70;27379;37;27488
5816159;5934906;336;23502;81;70;27340;37;27438
5816160;5934906;336;23502;81;70;27340;35;26685
5816161;5934906;341;23846;87;75;27684;37;27599
5816162;5934906;333;23319;71;60;26825;36;27603
5816163;5934906;333;23330;69;58;27165;37;27227
5816164;5934906;334;23365;67;58;27147;34;26890
5816165;5934906;333;23302;69;56;27798;35;27185
5816166;5934906;332;23216;73;58;27951;36;27502
5816167;5934906;330;23113;75;57;35007;40;28284
5817963;5934906;345;24120;99;72;24906;42;24321
5817964;5934906;341;23853;93;68;24639;43;24262
5817965;5934906;338;23689;92;66;24475;42;23814
5817966;5934906;335;23427;84;62;24213;41;23538
5817967;5934906;322;22535;83;51;23458;41;23486
5817968;5934906;321;22467;70;46;23129;40;23802
5817969;5934906;317;22191;60;42;22853;41;23692
5817970;5934906;316;22121;60;42;22866;42;23924
5817971;5934906;309;21606;70;47;23134;41;22392
5817972;5934906;304;21262;77;51;23434;40;22062
5817973;5934906;299;20923;92;64;24321;40;21710
5817974;5934906;297;20784;84;62;24183;39;21503
5817975;5934906;290;20300;92;64;24322;40;21177
5817976;5934906;288;20162;93;69;24707;39;20862
5817977;5934906;286;20055;99;73;24963;42;20970
5817997;5934906;283;19824;83;61;21509;33;22446
5817998;5934906;284;19881;83;62;21566;29;21240
5817999;5934906;266;18633;79;53;20961;27;20894
5818000;5934906;261;18291;75;55;21055;26;20623
5818001;5934906;261;18282;75;53;19985;29;20613
5818002;5934906;261;18285;75;48;21270;28;21161
5818003;5934906;258;18058;75;45;21042;26;20482
5818004;5934906;257;18024;75;44;21027;26;20201
5818005;5934906;261;18243;75;48;21246;29;22466
5818006;5934906;269;18830;80;60;22145;28;21400
5818007;5934906;265;18533;80;62;22268;29;21744
5818008;5934906;270;18868;84;69;22763;28;22521
5818009;5934906;271;19000;89;71;22916;29;22792
5818010;5934906;269;18829;95;76;23247;30;23167
5818011;5934906;268;18738;101;89;24149;30;23594
5818012;5934906;268;18725;100;89;24136;31;23979
5818013;5934906;260;18168;80;67;20084;37;21703
5818014;5934906;256;17914;80;64;19830;35;21271
5818015;5934906;254;17773;80;61;19623;38;21312
5818016;5934906;262;18366;81;66;19982;36;21471
5818017;5934906;257;17971;95;77;19629;36;21428
5818018;5934906;256;17946;95;77;19604;37;21368
5818019;5934906;283;19779;124;103;22979;41;21604
5818020;5934906;280;19596;123;101;22796;39;22077
5818021;5934906;276;19328;118;97;22529;38;22487
5818022;5934906;271;18992;113;92;22193;41;22551
5818023;5934906;274;19188;113;95;22389;37;22274
5818024;5934906;277;19420;118;98;22620;41;24662
5818025;5934906;277;19389;102;85;23206;37;22583
5818026;5934906;276;19293;100;83;23108;36;22574
5818027;5934906;307;21468;140;125;29018;37;22683
5818052;5934906;301;21095;91;69;27296;32;24107
5818053;5934906;304;21298;85;66;27104;35;23973
5818054;5934906;307;21513;91;69;27318;37;24176
5818055;5934906;341;23847;113;103;30852;33;25168
5818056;5934906;341;23863;115;103;30868;35;25319
5818057;5934906;334;23409;79;69;27247;36;27465
5818058;5934906;331;23201;79;66;27039;36;27308
5818059;5934906;331;23175;79;65;27013;34;26882
5818060;5934906;332;23232;79;66;27070;37;27604
5818061;5934906;329;23042;67;56;26548;36;27466
5818062;5934906;331;23183;71;59;26796;35;27235
5818063;5934906;328;22950;77;63;27520;38;27433
5818064;5934906;331;23147;73;58;35884;35;27207
5818065;5934906;327;22901;71;56;28103;36;27494
5818066;5934906;330;23081;79;60;35767;39;27943
5818067;5934906;334;23352;83;64;36039;41;28264
5818068;5934906;335;23429;83;64;26136;42;28649
5818069;5934906;338;23659;83;67;26365;44;29020
5818070;5934906;-1;-1;-1;-1;-1;44;29756
5818071;5934906;368;25795;87;71;34952;42;29643
5818072;5934906;359;25149;89;77;28318;40;27679
5819860;5934906;345;24172;99;73;24958;42;24359
5819861;5934906;330;23124;92;64;24337;41;24015
5819862;5934906;327;22897;84;61;24111;41;23803
5819863;5934906;323;22596;84;56;23809;40;23431
5819864;5934906;320;22370;83;53;23583;40;23239
5819865;5934906;317;22205;70;46;23067;40;23096
5819866;5934906;318;22249;65;42;22911;41;23760
5819867;5934906;314;22007;60;41;22843;40;23625
5819868;5934906;319;22349;70;45;22694;43;22539
5819869;5934906;304;21265;84;58;23912;40;22013
5819870;5934906;299;20901;84;56;23823;41;21736
5819871;5934906;296;20737;84;60;24065;42;21578
5819872;5934906;296;20710;84;63;24287;39;21062
5819873;5934906;288;20171;93;69;24704;38;20779
5819874;5934906;282;19712;99;72;24890;39;20592
5819875;5934906;299;20899;114;85;25807;40;20444
5819876;5934906;300;20969;114;86;25877;43;20655
5819893;5934906;288;20180;87;66;21865;34;22484
5819894;5934906;-1;-1;-1;-1;-1;32;22305
5819895;5934906;267;18669;79;60;20457;29;22133
5819896;5934906;264;18455;79;57;20243;27;20823
5819897;5934906;261;18249;75;54;20037;26;20526
5819898;5934906;259;18137;75;51;19841;26;20463
5819899;5934906;257;18011;75;49;19714;27;20321
5819900;5934906;260;18182;75;46;21166;26;20514
5819901;5934906;253;17712;75;46;21147;26;20004
5819902;5934906;-1;-1;-1;-1;-1;30;22493
5819903;5934906;263;18414;84;69;22743;28;22183
5819904;5934906;260;18232;84;65;22498;30;22183
5819905;5934906;265;18556;84;67;22640;29;23153
5819906;5934906;272;19031;95;81;21885;31;23152
5819907;5934906;266;18646;94;77;23335;29;23108
5819908;5934906;264;18473;94;80;23543;30;23458
5819909;5934906;265;18545;98;86;23956;30;23898
5819910;5934906;259;18155;80;67;20071;37;21694
5819911;5934906;257;18011;80;65;19928;35;21277
5819912;5934906;250;17488;78;61;19102;37;21038
5819913;5934906;252;17664;78;63;19278;36;20690
5819914;5934906;256;17954;95;77;19612;34;20843
5819915;5934906;252;17620;88;72;19278;37;21223
5819916;5934906;254;17806;92;75;19464;39;21372
5819917;5934906;268;18760;106;89;21960;37;21753
5819918;5934906;266;18634;103;87;21835;37;22048
5819919;5934906;269;18855;113;90;22056;41;22535
5819920;5934906;275;19249;113;96;22449;39;22461
5819921;5934906;-1;-1;-1;-1;-1;35;21850
5819922;5934906;274;19207;96;82;23024;35;22424
5819923;5934906;272;19018;94;79;22835;34;22341
5819924;5934906;272;19074;94;80;22880;37;22500
5819949;5934906;299;20897;91;79;28022;31;24075
5819950;5934906;305;21352;83;67;27158;34;23868
5819951;5934906;308;21541;83;66;26922;35;23883
5819952;5934906;310;21680;85;69;26821;37;23770
5819953;5934906;313;21887;79;70;26470;35;25344
5819954;5934906;315;22071;79;66;26191;39;24358
5819955;5934906;318;22237;77;63;26004;35;27168
5819956;5934906;326;22846;77;60;26684;36;27229
5819957;5934906;325;22783;75;60;26621;36;27537
5819958;5934906;325;22717;67;55;26268;37;27661
5819959;5934906;327;22910;79;67;27329;37;24831
5819960;5934906;324;22656;73;66;27037;38;25493
5819961;5934906;324;22705;77;63;35973;37;28212
5819962;5934906;322;22557;71;58;28278;38;28014
5819963;5934906;328;22943;77;59;25606;40;28329
5819964;5934906;328;22951;73;57;25656;40;28356
5819965;5934906;330;23089;77;59;25831;41;28712
5819966;5934906;333;23344;81;63;26108;44;29034
5819967;5934906;337;23559;79;65;26720;42;27261
5819968;5934906;-1;-1;-1;-1;-1;41;27342
5819969;5934906;350;24495;83;68;27664;40;28164
5821755;5934906;362;25365;161;99;25818;43;24874
5821756;5934906;339;23726;99;72;24939;42;24747
5821757;5934906;333;23343;93;67;24557;42;24193
5821758;5934906;336;23487;93;69;24700;44;24033
5821759;5934906;324;22647;84;57;23861;42;23562
5821760;5934906;319;22343;83;53;23557;40;23196
5821761;5934906;313;21943;71;49;23310;39;22872
5821762;5934906;320;22380;70;46;23091;41;23814
5821763;5934906;313;21917;60;38;22245;40;22763
5821764;5934906;318;22242;65;43;22587;42;23136
5821765;5934906;306;21422;84;60;24069;41;22180
5821766;5934906;302;21171;84;60;24093;40;21784
5821767;5934906;304;21253;84;61;24175;43;22233
5821768;5934906;308;21576;92;66;24497;44;22615
5821769;5934906;288;20164;99;75;25107;42;20982
5821770;5934906;282;19720;99;76;25227;39;20488
5821771;5934906;276;19344;99;72;22052;38;20243
5821772;5934906;281;19639;105;77;22348;40;20147
5821773;5934906;310;21696;123;96;26604;39;19843
5821788;5934906;-1;-1;-1;-1;-1;29;22488
5821789;5934906;-1;-1;-1;-1;-1;33;22308
5821790;5934906;263;18426;95;77;21659;30;22157
5821791;5934906;261;18261;94;75;21494;30;22193
5821792;5934906;266;18594;79;59;20382;27;20851
5821793;5934906;260;18190;75;53;19978;26;20398
5821794;5934906;253;17740;75;47;19528;25;20119
5821795;5934906;253;17701;75;49;19729;26;20008
5821796;5934906;249;17455;71;43;20401;24;19595
5821797;5934906;252;17675;75;47;20709;26;19743
5821798;5934906;255;17828;75;49;20862;26;19485
5821799;5934906;258;18032;89;72;22966;28;22196
5821800;5934906;258;18063;84;70;22797;30;22002
5821801;5934906;-1;-1;-1;-1;-1;32;23397
5821802;5934906;-1;-1;-1;-1;-1;33;23344
5821803;5934906;267;18710;94;82;23626;30;23283
5821804;5934906;260;18175;93;84;23780;31;23748
5821805;5934906;260;18201;92;75;20089;36;26888
5821806;5934906;258;18061;92;73;19949;37;26810
5821807;5934906;252;17627;78;63;19241;34;20825
5821808;5934906;246;17216;76;57;18878;35;20757
5821809;5934906;247;17291;78;62;19162;34;20567
5821810;5934906;249;17408;83;69;19065;35;20866
5821811;5934906;251;17542;88;71;19200;36;21145
5821812;5934906;254;17775;92;75;19433;37;21376
5821813;5934906;261;18299;99;82;21499;36;21649
5821814;5934906;262;18367;102;83;21567;39;22042
5821815;5934906;261;18277;99;82;21477;40;21664
5821816;5934906;261;18293;99;82;21493;37;22352
5821817;5934906;-1;-1;-1;-1;-1;34;21834
5821818;5934906;275;19235;96;82;23053;33;21925
5821819;5934906;267;18703;90;78;22735;34;21995
5821820;5934906;272;19069;94;80;22875;35;22354
5821821;5934906;267;18682;97;84;33083;33;21827
5821846;5934906;299;20930;85;72;27010;34;23788
5821847;5934906;306;21411;77;65;26552;34;23499
5821848;5934906;306;21434;77;67;26660;34;23496
5821849;5934906;310;21670;81;72;27020;35;23308
5821850;5934906;311;21751;77;62;25905;37;24202
