from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5793265;5975374;401;28057;119;75;27935;129;107;29392;131;114;33425;62;30265;55;28526;31
5793266;5975374;401;28066;124;79;27980;129;107;29401;131;114;33434;62;30462;55;28723;31
5793267;5975374;412;28841;124;79;27980;142;118;30175;149;121;30175;62;31257;55;29518;31
5793268;5975374;418;29238;141;89;31543;152;132;30573;155;127;30573;63;31483;56;29744;32
5793269;5975374;448;31336;139;88;31063;161;118;44284;165;130;37991;68;30296;61;28557;37
5793270;5975374;445;31156;139;88;31063;155;115;44104;165;127;37810;68;33184;61;31446;37
5795164;5975374;421;29440;123;78;29497;100;75;30181;113;83;30181;57;30319;51;30357;30
5795165;5975374;422;29521;123;78;29497;101;77;30262;113;85;30262;57;32096;51;32133;30
5795166;5975374;421;29451;119;75;27973;100;76;30192;113;84;30192;60;31945;54;31982;31
5795167;5975374;397;27817;120;76;28210;87;65;28583;107;73;28583;57;30331;51;30368;29
5795168;5975374;397;27818;119;75;27997;87;65;28584;107;73;28584;59;30892;53;30930;30
5795169;5975374;399;27899;119;75;27997;87;67;28678;107;75;28678;59;31115;53;31152;30
5795170;5975374;396;27747;119;75;27935;129;103;29081;127;110;33115;59;29671;52;27932;30
5795171;5975374;395;27666;118;75;27838;129;102;29000;127;108;33034;62;29972;55;28233;31
5795172;5975374;400;28001;124;79;27980;129;106;29335;129;113;33368;62;30415;55;28676;31
5795173;5975374;403;28229;124;79;27980;129;110;29563;131;116;33597;62;30506;55;28767;31
5795174;5975374;401;28039;124;79;27980;129;107;29373;129;114;33407;62;30140;56;28401;32
5795175;5975374;400;27976;124;79;27980;129;106;29310;129;113;33344;62;30276;56;28537;32
5795176;5975374;446;31192;122;77;27791;155;116;44140;165;127;37847;63;29800;56;28061;33
5797069;5975374;406;28398;117;74;28368;117;79;27474;122;107;29013;-1;-1;-1;-1;-1
5797070;5975374;423;29638;117;74;28368;101;78;30379;113;86;30379;58;30598;52;30635;30
5797071;5975374;425;29755;119;75;27973;101;80;30496;113;88;30496;61;31998;54;32035;32
5797072;5975374;399;27908;119;75;27973;87;66;28675;107;74;28675;60;31714;54;31752;31
5797073;5975374;395;27624;119;75;27973;87;62;28390;101;70;28390;58;31799;52;31836;30
5797074;5975374;393;27506;118;75;27728;81;61;28285;101;69;28285;58;30663;52;30701;30
5797075;5975374;396;27714;119;75;27935;87;64;28494;101;72;28494;59;30996;52;31034;30
5797076;5975374;392;27430;118;75;27838;124;98;28764;125;105;32798;60;29618;53;27879;31
5797077;5975374;394;27557;118;75;27838;124;100;28891;126;107;32925;62;30051;55;28312;31
5797078;5975374;398;27891;124;79;27980;129;105;29225;127;112;33258;62;30588;55;28849;31
5797079;5975374;397;27798;124;79;27980;129;103;29132;127;110;33166;62;30424;55;28686;31
5797080;5975374;398;27842;124;79;27980;129;104;29177;127;111;33210;62;29635;56;27896;32
5797081;5975374;398;27829;124;79;27980;129;104;29163;127;111;33196;62;30255;56;28516;32
5797082;5975374;395;27622;122;77;27791;133;114;44003;138;125;37710;63;29787;56;28048;33
5798974;5975374;386;27025;112;71;26937;103;59;26101;103;88;27640;51;26741;46;26779;25
5798975;5975374;429;29998;126;80;30190;105;83;30739;125;91;30739;58;30945;52;30982;31
5798976;5975374;428;29993;126;80;30190;105;83;30734;125;91;30734;58;30833;52;30870;30
5798977;5975374;429;30000;119;75;27973;105;83;30741;125;91;30741;60;32038;53;32075;31
5798978;5975374;392;27439;117;74;27397;87;64;28213;101;72;28213;60;31509;53;31546;31
5798979;5975374;389;27262;116;74;27287;84;61;28036;101;69;28036;60;31867;54;31905;31
5798980;5975374;389;27262;117;74;27406;84;61;28037;101;69;28037;59;31027;52;31064;30
5798981;5975374;393;27534;118;75;27706;87;65;28308;107;73;28308;60;31415;53;31452;31
5798982;5975374;389;27262;118;75;27838;119;96;28596;121;104;28596;60;29479;53;27740;31
5798983;5975374;388;27137;118;75;27838;119;94;28471;119;101;32505;61;29419;54;27680;31
5798984;5975374;388;27130;121;77;27248;117;94;28464;119;101;32498;61;29410;54;27671;31
5798985;5975374;393;27495;121;77;27248;124;99;28829;125;106;32862;61;29302;54;27564;31
5798986;5975374;391;27357;124;79;27980;119;97;28691;124;104;32724;61;29568;54;27829;31
5798987;5975374;394;27613;124;79;27980;124;101;28947;127;108;32980;62;30028;56;28289;32
5798988;5975374;389;27206;119;76;27257;127;114;28186;134;119;27353;61;29262;55;27524;32
5800879;5975374;379;26529;111;70;26599;87;59;25605;95;81;27144;52;26462;46;26500;26
5800880;5975374;383;26808;112;71;26933;93;63;25884;100;85;27423;51;26737;46;26775;25
5800881;5975374;431;30203;112;71;26933;107;86;30944;125;94;30944;58;26366;52;26403;31
5800882;5975374;391;27350;126;80;30190;101;83;28983;118;91;28983;62;33540;55;33577;31
5800883;5975374;391;27386;118;75;27719;106;83;29018;124;91;29018;62;33317;55;33354;31
5800884;5975374;390;27307;117;74;27396;87;62;28106;101;70;28106;59;31326;53;31363;31
5800885;5975374;386;27043;117;74;27385;79;59;27879;101;67;27879;59;31028;52;31066;30
5800886;5975374;384;26895;117;74;27382;81;61;28022;101;69;28022;59;31319;53;31357;30
5800887;5975374;386;27016;118;75;27706;87;65;28296;101;73;28296;59;31404;53;31441;30
5800888;5975374;378;26474;118;75;26495;108;85;27808;112;91;31841;60;28595;53;26856;30
5800889;5975374;384;26877;118;75;26495;115;90;28212;115;97;32245;61;29184;54;27445;30
5800890;5975374;385;26953;118;75;26619;115;91;28287;117;98;32321;61;29097;54;27358;31
5800891;5975374;388;27164;121;77;27191;119;94;28498;121;102;28498;61;28973;54;27235;31
5800892;5975374;387;27101;121;77;27248;117;93;28435;117;100;32469;61;29448;54;27709;31
5800893;5975374;389;27262;121;77;27248;119;96;28596;121;104;28596;61;29989;54;28250;31
5800894;5975374;387;27116;119;76;27257;125;112;28095;126;118;27262;61;29269;55;27530;32
5800895;5975374;384;26876;119;75;27088;123;109;27856;125;114;27022;61;29169;55;27430;31
5802783;5975374;378;26431;110;70;26349;83;58;25507;93;79;27046;52;26459;46;26497;26
5802784;5975374;376;26312;110;70;26349;79;56;25387;93;77;26926;52;26430;46;26467;26
5802785;5975374;380;26590;112;71;26920;89;60;25666;95;81;27205;52;25936;46;25973;26
5802786;5975374;393;27487;112;71;26933;108;85;29120;124;93;29120;62;26118;55;26155;31
5802787;5975374;389;27250;112;71;26933;101;81;28883;118;89;28883;62;33351;55;33388;31
5802788;5975374;386;27052;118;75;27729;101;78;28685;113;86;28685;61;33104;55;33141;31
5802789;5975374;386;27053;118;75;27729;101;78;28685;113;86;28685;60;31567;53;31604;31
5802790;5975374;387;27121;118;75;27779;87;62;28128;101;70;28128;60;31089;53;31127;31
5802791;5975374;380;26623;115;73;26808;84;61;27486;101;69;27486;59;31362;53;31400;30
5802792;5975374;384;26859;115;73;26807;87;65;27722;101;73;27722;60;31665;53;31702;31
5802793;5975374;375;26245;118;75;26495;101;81;27580;108;88;31613;60;28536;53;26797;30
5802794;5975374;380;26581;118;75;26495;108;86;27915;114;93;31949;60;28821;54;27082;30
5802795;5975374;380;26581;118;75;26619;108;86;27916;114;93;31949;61;28822;54;27083;31
5802796;5975374;381;26695;121;77;27178;108;88;28029;114;95;32063;60;29018;54;27279;30
5802797;5975374;387;27056;121;77;27233;115;93;28390;117;100;32424;61;29339;54;27600;31
5802798;5975374;389;27231;119;76;26905;119;95;28565;121;103;28565;61;29082;54;27343;31
5802799;5975374;379;26559;117;74;26670;118;104;27538;120;110;26705;60;28582;54;26843;31
5802800;5975374;378;26480;117;74;26768;118;103;27459;117;109;26626;61;28750;54;27011;31
5802801;5975374;384;26848;118;75;26938;123;108;27828;125;114;26994;61;29109;54;27370;31
5804689;5975374;375;26265;112;71;26255;75;55;25341;86;68;26283;52;26151;47;26188;26
5804690;5975374;373;26094;110;70;26030;75;53;25170;90;74;26709;52;26142;46;26180;26
5804691;5975374;376;26295;115;73;26240;87;60;25695;93;79;25607;50;26126;45;26163;25
5804692;5975374;378;26487;117;74;26330;93;63;25887;95;82;25799;52;26565;47;26602;26
5804693;5975374;389;27251;117;74;26330;101;81;28884;118;89;28884;61;33415;54;33452;31
5804694;5975374;383;26812;119;75;27907;101;75;28444;113;83;28444;61;33021;54;33058;31
5804695;5975374;382;26738;119;75;27907;101;74;28370;112;82;28370;60;31653;54;31691;31
5804696;5975374;378;26462;114;72;26529;79;59;27351;101;67;27351;60;32102;54;32140;30
5804697;5975374;377;26393;114;72;26567;79;58;27256;101;66;27256;59;31698;53;31736;30
5804698;5975374;385;26921;116;73;27165;87;66;27784;107;74;27784;60;31766;53;31803;31
5804699;5975374;372;26024;117;74;26253;101;78;27358;105;85;31391;60;28252;53;26513;30
5804700;5975374;371;25982;116;73;26120;101;78;27316;105;84;31350;59;28192;53;26453;30
5804701;5975374;375;26232;118;75;26604;101;81;27566;108;88;31600;60;28581;53;26842;30
5804702;5975374;376;26296;116;74;26254;101;82;27630;108;89;31663;60;28400;54;26661;30
5804703;5975374;378;26445;119;76;26905;108;84;27779;112;91;31813;61;28574;54;26836;31
5804704;5975374;380;26593;119;76;26905;108;86;27927;114;93;31961;61;28974;54;27235;31
5804705;5975374;376;26315;119;76;26905;115;101;27294;117;106;26461;61;28396;54;26657;31
5804706;5975374;375;26275;117;74;26664;115;100;27255;117;106;26422;60;28685;54;26946;31
5804707;5975374;379;26550;118;75;26938;118;104;27529;120;110;26696;61;29198;54;27460;31
5806593;5975374;375;26280;112;71;26348;70;55;25356;83;62;25845;53;26248;47;26285;26
5806594;5975374;370;25910;109;69;25941;73;50;24986;86;67;26203;52;25900;46;25938;26
5806595;5975374;370;25877;109;69;25839;75;50;24952;90;71;26491;51;25782;46;25820;25
5806596;5975374;372;26061;115;73;26240;79;57;25461;90;76;25373;50;25509;45;25546;25
5806597;5975374;378;26436;117;74;26330;89;62;25836;95;81;25748;54;26418;48;26456;27
5806598;5975374;382;26747;115;73;26298;99;60;26146;100;86;26059;53;26650;47;26688;27
5806599;5975374;381;26648;114;72;26600;101;73;28281;112;81;28281;61;32772;54;32809;31
5806600;5975374;377;26421;114;72;26600;94;69;28053;107;77;28053;60;32629;54;32666;30
5806601;5975374;375;26222;114;72;26529;81;61;27464;101;69;27464;60;32024;54;32061;30
5806602;5975374;379;26504;115;73;26764;79;60;27393;101;68;27393;60;31836;53;31874;30
5806603;5975374;381;26652;115;73;26807;87;62;27541;101;70;27541;60;28198;54;26459;30
5806604;5975374;372;26019;115;73;25972;101;78;27353;105;85;31387;59;28135;53;26396;30
5806605;5975374;367;25706;115;73;25972;101;74;27040;103;80;31074;59;27998;53;26259;30
5806606;5975374;370;25893;116;74;26246;101;76;27227;105;83;31261;59;28058;53;26320;30
5806607;5975374;373;26076;116;74;26252;101;79;27410;107;86;31444;60;28421;53;26682;30
5806608;5975374;377;26396;117;74;26470;106;83;27730;112;90;31764;60;28765;53;27026;30
5806609;5975374;382;26717;119;76;26905;110;88;28051;114;95;32084;61;28946;54;27207;31
5806610;5975374;371;25960;115;73;26015;109;96;26939;112;101;26106;59;28133;53;26394;30
5806611;5975374;373;26119;115;73;26015;114;98;27099;115;104;26266;59;28538;53;26799;30
5806612;5975374;377;26366;116;73;26229;117;107;26512;117;107;26512;60;28688;54;26949;31
5806613;5975374;400;27982;122;77;27962;145;128;46104;135;127;35387;63;29987;56;28248;33
5808496;5975374;376;26337;112;71;26344;70;59;25385;72;54;25385;53;26178;48;26215;27
5808497;5975374;380;26607;113;71;26655;76;60;25682;85;67;26197;54;26626;48;26663;27
5808498;5975374;379;26503;113;72;26524;77;59;25579;86;69;26318;53;26416;48;26453;27
5808499;5975374;367;25662;108;69;25803;75;51;25061;90;70;24974;51;25641;46;25678;26
5808500;5975374;371;25953;122;78;26592;79;55;25352;90;74;25265;53;25214;47;25251;27
5808501;5975374;383;26787;126;80;26746;103;60;26187;100;86;26099;53;26728;48;26765;27
5808502;5975374;383;26799;115;73;26298;103;61;26199;100;87;26111;53;26926;48;26963;27
5808503;5975374;382;26746;113;71;26202;101;74;28379;112;82;28379;53;32900;48;32938;27
5808504;5975374;378;26434;114;72;26600;94;70;28067;107;78;28067;60;32520;54;32557;30
5808505;5975374;372;26055;113;72;26250;87;64;27687;101;72;27687;60;32199;53;32236;30
5808506;5975374;371;25969;113;72;26181;87;64;27675;101;72;27675;60;28168;53;26429;30
5808507;5975374;368;25751;115;73;26026;101;71;26893;102;79;30970;60;27972;54;26233;30
5808508;5975374;365;25566;114;72;25739;89;69;26708;102;76;30786;59;27673;52;25934;30
5808509;5975374;364;25509;113;72;25632;94;71;26843;102;78;30877;59;27748;53;26009;29
5808510;5975374;369;25811;114;72;25742;101;75;27145;103;82;31178;60;28237;53;26498;30
5808511;5975374;367;25690;117;74;26470;101;73;27024;103;80;31058;60;28638;53;26900;30
5808512;5975374;370;25933;117;74;26470;109;95;26913;112;101;26079;60;28824;53;27085;30
5808513;5975374;368;25732;113;71;25739;107;93;26712;111;98;25879;59;27623;53;25884;30
5808514;5975374;366;25647;115;73;26015;107;91;26627;109;97;25793;59;27883;53;26144;30
5808515;5975374;371;25939;116;73;26229;109;95;26918;112;101;26085;60;28147;53;26408;30
5808516;5975374;374;26176;121;77;26774;115;99;27155;115;104;26322;60;28606;54;26867;31
5808517;5975374;380;26587;121;77;26774;116;102;26808;117;104;26808;60;28792;54;27053;31
5808518;5975374;385;26972;121;77;26774;117;107;27193;121;107;27193;63;30266;56;28527;33
5810399;5975374;372;26073;111;70;26041;72;55;25122;63;50;25122;52;25782;46;25819;26
5810400;5975374;375;26251;111;70;26171;74;57;25299;70;52;25299;54;26208;48;26246;27
5810401;5975374;383;26795;113;72;26732;77;63;25871;90;70;26385;54;26762;48;26800;27
5810402;5975374;362;25341;113;72;26732;72;53;25204;85;66;24653;54;25287;48;25325;27
5810403;5975374;363;25412;111;70;25760;72;54;25217;85;67;24724;50;25615;45;25652;25
5810404;5975374;372;26058;126;80;26746;79;57;25458;90;76;25370;51;25221;46;25258;26
5810405;5975374;383;26844;126;80;26746;103;61;26244;103;87;26156;53;26880;48;26918;27
5810406;5975374;385;26949;113;71;26202;103;63;26349;103;89;26262;54;26975;48;27013;27
5810407;5975374;387;27114;112;71;26019;103;65;26514;109;91;26426;60;28643;53;26904;30
5810408;5975374;377;26370;114;72;26194;89;69;28002;107;77;28002;60;28309;53;26570;30
5810409;5975374;368;25758;112;71;26055;81;61;26647;101;69;26647;59;27933;53;26194;30
5810410;5975374;365;25568;111;71;25768;79;58;26457;101;66;26457;59;27755;52;26016;29
5810411;5975374;369;25822;111;71;25789;101;72;26964;103;80;31042;59;27920;53;26181;29
5810412;5975374;361;25273;113;72;25665;87;65;26415;99;73;26415;59;27615;52;25876;29
5810413;5975374;359;25116;111;70;25236;87;65;26450;98;72;30484;59;27402;52;25663;29
5810414;5975374;361;25287;113;71;25554;87;68;26621;100;74;30655;59;27665;52;25926;30
5810415;5975374;367;25695;113;71;25554;101;73;27029;103;80;31062;59;27981;53;26242;30
5810416;5975374;363;25377;117;74;26470;104;87;26357;107;93;25523;58;27410;52;25671;30
5810417;5975374;362;25345;113;71;25739;104;87;26324;105;93;25491;58;27490;52;25751;30
5810418;5975374;366;25603;113;71;25739;107;91;26583;109;96;25749;59;27919;53;26181;30
5810419;5975374;373;26137;114;72;26189;114;98;27117;115;104;26284;60;28271;53;26532;30
5810420;5975374;377;26359;121;77;26774;116;103;26910;117;105;26910;60;28674;54;26935;31
5810421;5975374;380;26574;121;77;26774;116;101;26796;117;103;26796;60;28781;54;27042;31
5810422;5975374;383;26816;121;77;26774;117;105;27038;120;107;27038;60;30101;55;28362;33
5810423;5975374;403;28219;128;81;27970;139;121;45629;134;120;34912;60;29481;55;29481;33
5810457;5975374;388;27172;111;71;26881;79;65;27731;77;60;27731;54;29123;47;29162;27
5810458;5975374;384;26887;115;73;26880;76;63;27594;77;58;27594;54;29678;47;29717;27
5810462;5975374;381;26637;120;76;26912;66;58;27387;67;60;33365;58;31104;50;31143;29
5810463;5975374;380;26632;120;76;26836;60;54;27163;62;55;27163;58;31176;50;31215;29
5810464;5975374;381;26673;120;76;26868;59;57;27304;61;57;27304;57;31585;50;31624;29
5812300;5975374;366;25639;109;69;25643;68;49;24687;57;44;24687;52;25389;46;25427;26
5812301;5975374;370;25870;110;69;25846;70;52;24919;63;47;24919;52;25867;46;25904;26
5812302;5975374;374;26176;110;70;25987;74;56;25225;67;51;25225;52;26293;46;26331;26
5812303;5975374;362;25353;113;72;26732;76;61;25776;85;66;24665;50;26827;45;26864;25
5812304;5975374;359;25100;111;70;25760;74;58;25529;83;62;24412;50;25058;45;25095;25
5812305;5975374;359;25150;111;70;25760;74;59;25587;83;63;24462;49;24626;44;24663;24
5812306;5975374;361;25263;110;70;25540;74;62;24354;85;65;24575;52;25484;46;25521;26
5812307;5975374;363;25401;110;69;25437;80;69;24619;85;67;24713;52;25362;46;25399;26
5812308;5975374;367;25723;110;70;25664;95;87;25832;95;84;25926;54;26578;49;26615;28
5812309;5975374;368;25735;112;71;26019;97;75;25718;100;84;25939;60;28577;53;26838;30
5812310;5975374;370;25932;115;73;26279;101;78;25915;100;87;26136;60;28383;53;26644;30
5812311;5975374;367;25704;114;72;26255;81;60;26593;101;68;26593;59;27937;53;26198;29
5812312;5975374;363;25405;111;70;25656;79;57;26349;100;65;26349;58;27685;52;25946;29
5812313;5975374;360;25233;110;70;25444;79;60;26564;99;68;26564;58;27395;52;25656;29
5812314;5975374;359;25161;110;70;25417;81;60;26121;95;68;26121;58;27412;52;25673;29
5812315;5975374;355;24857;110;70;25081;84;63;26305;93;70;30339;57;27109;51;25370;29
5812316;5975374;358;25059;111;71;25297;87;66;25997;96;74;30631;58;27480;52;25741;29
5812317;5975374;361;25304;111;71;25297;94;69;26243;100;78;30877;58;27887;52;26148;29
5812318;5975374;361;25241;111;71;25297;104;85;26221;104;91;25387;58;27268;52;25530;29
5812319;5975374;358;25094;113;71;25739;99;83;26074;102;89;25240;58;27499;52;25760;29
5812320;5975374;371;25937;114;72;26189;109;95;26916;112;101;26083;60;27988;53;26249;30
5812321;5975374;371;25959;114;72;26189;109;96;26938;112;101;26105;60;28356;54;26617;30
5812322;5975374;374;26160;114;72;26189;111;94;26265;110;96;26265;60;28783;54;27045;30
5812323;5975374;377;26416;121;77;26774;113;98;26522;113;100;26522;60;28130;54;26391;30
5812324;5975374;384;26894;132;83;27724;117;106;27115;120;108;27115;60;29670;55;29670;33
5812325;5975374;403;28180;132;83;27724;139;122;46514;134;119;33980;60;29488;55;29488;33
5812353;5975374;366;25632;106;67;25459;68;57;25422;73;52;25422;52;27647;44;27686;25
5812354;5975374;369;25838;108;68;25757;69;55;25629;75;55;25629;52;27866;45;27905;25
5812355;5975374;377;26389;110;70;26335;73;64;26205;78;64;26205;53;28004;46;28043;26
5812356;5975374;375;26271;110;70;26332;71;62;26064;77;62;26064;53;28425;45;28464;26
5812358;5975374;392;27433;110;70;26609;87;79;28127;91;74;28668;53;29105;46;29144;26
5812359;5975374;389;27231;118;75;26620;84;76;27925;85;71;28466;55;29134;48;29173;27
5812360;5975374;384;26896;117;74;26671;81;71;27590;82;66;28130;55;30084;48;30123;27
5812361;5975374;382;26758;118;75;26901;78;67;27280;76;64;27992;55;30056;48;30095;27
5812362;5975374;379;26545;117;74;26569;72;60;26813;73;57;26736;55;30661;48;30700;28
5812363;5975374;378;26432;118;75;26558;68;58;26696;73;55;26622;56;30591;48;30630;28
5812364;5975374;377;26399;118;75;26544;65;53;26672;65;54;26672;56;30833;49;30872;28
5812365;5975374;378;26495;118;75;26549;65;55;26779;65;56;26779;57;31302;49;31341;28
5812366;5975374;377;26398;119;75;26670;60;53;34074;64;59;27399;58;31981;51;32020;30
5814173;5975374;432;30273;131;83;30722;100;78;30413;116;81;30413;70;36605;60;36631;37
5814174;5975374;442;30952;135;85;31342;104;87;31091;123;90;31091;70;37245;60;37272;37
5814175;5975374;443;31043;135;85;31342;104;89;31183;123;92;31183;70;35747;61;35774;37
5814176;5975374;413;28891;121;76;29380;133;118;33253;146;121;33253;67;34133;58;34159;35
5814201;5975374;364;25452;108;69;25502;66;46;24501;57;41;24501;51;25409;46;25446;25
5814202;5975374;367;25702;109;69;25685;68;50;24751;57;45;24751;52;25070;46;25107;26
5814203;5975374;374;26194;106;67;25075;74;57;25242;67;52;25242;51;26003;45;26041;25
5814204;5975374;359;25144;106;67;25075;74;61;24235;83;63;24456;51;25091;45;25128;25
5814205;5975374;355;24874;105;67;24702;70;57;23966;83;59;24187;50;24724;45;24762;25
5814206;5975374;355;24872;111;70;25643;70;57;23963;83;59;24184;49;24479;44;24516;24
5814207;5975374;357;25019;110;69;25437;72;59;24110;83;61;24331;51;25117;46;25154;25
5814208;5975374;360;25182;108;68;25120;74;61;24273;83;63;24494;52;25253;46;25291;26
5814209;5975374;365;25575;110;70;25664;95;85;25684;95;82;25779;54;26405;48;26443;27
5814210;5975374;364;25512;110;70;25664;93;84;25621;95;81;25715;54;26397;48;26435;27
5814211;5975374;368;25728;115;73;26279;95;87;25838;95;84;25932;60;28626;53;26887;30
5814212;5975374;368;25785;112;71;25905;84;61;26674;101;69;26674;59;28097;53;26359;29
5814213;5975374;363;25439;112;71;25905;84;62;26702;100;70;26702;59;28017;53;26278;29
5814214;5975374;358;25088;110;69;25212;79;58;25980;95;66;25980;58;27266;52;25528;29
5814215;5975374;356;24950;109;69;25111;79;56;25842;93;64;25842;58;27306;51;25567;29
5814216;5975374;353;24688;110;70;25399;81;60;25627;92;69;25627;59;26983;52;25244;29
5814217;5975374;353;24710;111;71;25297;81;61;25648;92;70;25648;58;26939;52;25200;29
5814218;5975374;354;24777;111;71;25297;81;62;25715;95;71;25715;58;27575;52;25836;29
5814219;5975374;358;25037;108;69;24707;94;83;26016;100;88;25183;58;27178;52;25440;29
5814220;5975374;355;24853;108;69;24707;93;80;25832;98;86;24999;58;27259;52;25520;29
5814221;5975374;374;26203;114;72;26189;115;99;27182;116;105;26349;58;28338;52;26599;29
5814222;5975374;375;26222;114;72;26189;115;100;27202;117;105;26368;60;28527;54;26788;30
5814223;5975374;371;25941;123;78;25986;108;91;26046;107;93;26046;60;28050;54;26311;30
5814224;5975374;370;25895;123;78;25986;108;90;26000;106;92;26000;60;28139;54;26400;32
5814225;5975374;403;28175;123;78;26003;139;122;46509;134;119;33975;61;29720;55;29720;32
5814226;5975374;399;27941;132;83;27724;136;119;46275;132;115;33741;61;29545;55;29545;32
5814227;5975374;395;27626;132;83;27724;128;114;45960;126;111;33426;60;29410;55;29410;33
5814253;5975374;359;25118;104;66;24870;69;58;25789;77;58;25789;51;27695;44;27734;25
5814254;5975374;362;25311;106;67;25459;79;60;26618;81;59;26618;52;27909;44;27948;25
5814255;5975374;361;25257;108;68;25820;76;59;26565;75;58;26565;52;28084;45;28123;25
5814256;5975374;379;26551;110;70;26344;78;66;26366;84;66;26366;54;28486;47;28525;27
5814257;5975374;386;26997;113;72;26944;86;72;26790;91;72;26790;54;28970;47;29009;27
5814258;5975374;381;26699;112;71;26678;81;68;26492;84;68;26492;53;28811;46;28850;26
5814259;5975374;385;26919;113;71;26810;82;71;26713;91;71;26713;54;29081;46;29120;26
5814260;5975374;389;27208;118;75;26620;84;76;27902;83;71;28442;55;31507;48;31546;27
5814261;5975374;385;26953;118;75;26620;82;72;27646;82;67;28187;56;30278;48;30317;28
5814262;5975374;383;26813;118;75;26382;76;64;27081;75;60;27004;55;30152;48;30191;28
5814263;5975374;381;26700;117;74;26267;75;62;26968;74;59;26891;55;30411;48;30450;28
5814264;5975374;375;26271;119;75;26439;67;56;26551;71;56;26729;56;30468;49;30507;28
5814265;5975374;372;26008;117;74;26246;62;51;35264;67;54;26301;56;30705;49;30744;28
