from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5872512;5978639;250;17466;59;50;18638;58;48;19164;33;20910;29;20947
5872513;5978639;253;17704;54;45;18309;51;41;18404;34;21559;30;21596
5872514;5978639;250;17530;53;42;18108;51;42;18454;35;22246;30;22293
5872515;5978639;250;17470;51;41;17689;50;41;17689;37;22584;33;22632
5872516;5978639;249;17447;50;38;17506;50;38;17506;36;22231;31;22269
5872517;5978639;249;17419;49;37;17205;50;37;17205;36;23354;31;23347
5872518;5978639;250;17480;48;40;17029;47;38;17018;37;23770;32;23763
5872519;5978639;251;17601;45;38;16931;46;38;16906;37;22939;32;23982
5872520;5978639;255;17835;46;39;17362;46;39;17830;39;22321;33;22315
5872521;5978639;255;17839;46;38;17423;46;39;17423;39;22009;33;22002
5872522;5978639;257;17981;48;40;17538;49;41;17538;37;21879;31;21872
5872523;5978639;259;18119;50;41;17778;51;47;19183;38;22125;32;22118
5872524;5978639;261;18236;53;46;19016;54;50;19619;40;25114;35;22151
5872525;5978639;265;18518;55;48;19134;57;51;19736;35;21221;30;21214
5872526;5978639;269;18807;59;53;18506;63;54;18506;35;22001;31;21994
5872527;5978639;269;18803;58;51;18304;62;51;18304;35;21509;30;21503
5872528;5978639;273;19089;56;46;17957;64;46;17957;34;21509;29;21503
5872529;5978639;274;19156;58;50;18778;63;50;18778;33;22826;29;22819
5872530;5978639;278;19479;60;52;18903;65;52;18903;32;22857;28;22850
5872531;5978639;285;19950;56;50;19296;60;50;19296;28;20676;25;20670
5872532;5978639;286;20012;58;46;19043;61;46;19043;31;22028;27;22022
5872533;5978639;288;20150;57;49;18881;60;49;18881;33;22259;29;22252
5872534;5978639;291;20384;56;48;22211;61;49;22211;35;22587;30;22334
5872535;5978639;295;20655;59;48;22444;62;49;22444;34;23146;29;23053
5872536;5978639;299;20900;63;51;22652;68;52;22652;35;23495;31;23402
5872537;5978639;296;20711;67;60;20928;70;56;20928;35;23680;30;23674
5872538;5978639;298;20881;70;62;21404;70;58;21404;38;23899;33;23893
5872539;5978639;318;22280;82;71;22599;86;68;22599;38;25086;33;25079
5872540;5978639;319;22314;82;71;22632;86;68;22632;39;25139;34;25132
5872541;5978639;320;22420;83;73;22739;86;70;22739;39;25271;34;25265
5872542;5978639;323;22597;86;74;22916;86;72;22916;41;25671;36;25664
5872543;5978639;325;22744;92;82;23429;91;80;23429;41;24635;36;24629
5872544;5978639;324;22690;99;85;24095;94;77;22314;41;24943;37;24937
5872545;5978639;328;22974;102;90;24379;97;81;22598;43;25365;39;25358
5872546;5978639;335;23421;110;96;24826;108;88;23045;44;25678;39;25672
5872547;5978639;341;23867;118;99;25272;112;94;23491;46;26065;41;26058
5872548;5978639;342;23911;118;100;25316;114;95;23535;49;26257;44;26250
5872549;5978639;345;24133;118;103;25538;114;98;23758;53;26818;49;26811
5872550;5978639;-1;-1;-1;-1;-1;-1;-1;-1;52;26731;47;26724
5874257;5978639;481;33669;106;96;35549;105;93;36164;55;35769;48;35737
5874258;5978639;486;34050;102;88;35017;101;85;35632;55;35681;48;35649
5874259;5978639;480;33576;92;82;34543;100;79;35158;54;35247;47;35215
5874260;5978639;476;33287;90;77;34254;94;74;34869;54;35034;47;35002
5874261;5978639;473;33143;90;80;34444;97;77;35058;54;34850;47;34818
5874262;5978639;468;32768;90;78;34061;97;75;34676;52;34415;45;34383
5874263;5978639;466;32586;90;79;33708;97;76;34323;51;34144;45;34112
5874264;5978639;465;32537;90;79;33570;97;76;34185;55;34409;48;34377
5874265;5978639;470;32869;96;84;33902;100;81;34516;57;34411;50;34379
5874266;5978639;488;34150;114;102;35184;121;99;35184;52;34316;46;34316
5874267;5978639;489;34219;114;103;35252;121;100;35252;49;34021;43;34021
5874268;5978639;431;30187;114;104;35287;121;101;35287;50;33812;44;33812
5874269;5978639;435;30435;120;108;35607;127;105;35607;51;33714;46;33714
5874270;5978639;442;30914;91;67;30723;115;77;34186;54;34704;47;34672
5874271;5978639;437;30567;91;67;30717;115;77;34180;52;34286;46;34254
5874272;5978639;436;30536;101;75;30601;121;85;34064;52;33979;45;33947
5874273;5978639;432;30215;91;70;30279;115;80;33742;54;34250;48;34218
5874274;5978639;430;30106;101;75;30611;121;85;34074;52;33580;46;33548
5874275;5978639;423;29576;101;82;30337;127;91;33800;51;33837;45;33805
5874276;5978639;417;29176;101;79;30117;121;88;33580;52;33680;46;33648
5874277;5978639;411;28786;101;83;30447;127;92;33910;53;34133;47;34101
5874278;5978639;421;29493;108;86;30734;127;97;34269;55;34373;49;34341
5874279;5978639;409;28647;108;87;30083;126;98;33618;53;33769;46;33737
5874280;5978639;423;29595;127;100;31032;139;112;34567;53;34811;47;34779
5874281;5978639;421;29501;125;99;30938;139;110;34473;54;34770;47;34738
5874282;5978639;423;29618;127;101;31055;139;112;34590;56;35121;50;35089
5874283;5978639;428;29946;127;105;31383;144;117;34918;58;35518;51;35486
5874284;5978639;435;30449;135;113;31885;154;124;35420;57;35282;50;35250
5874285;5978639;448;31362;144;126;32799;169;133;36334;57;35700;51;35669
5874286;5978639;395;27634;129;111;28827;137;116;29835;56;35748;50;35716
5874287;5978639;391;27398;126;108;28591;133;113;29598;51;33747;45;33969
5874288;5978639;388;27186;126;105;28379;131;110;29386;51;33536;45;33759
5874289;5978639;382;26760;115;93;28025;122;103;28960;51;33243;45;33465
5874290;5978639;386;26996;126;102;28188;124;106;29196;51;33611;45;33834
5874291;5978639;387;27109;126;104;28302;127;109;29309;54;34138;48;34361
5874292;5978639;370;25920;104;86;28896;120;105;29084;48;32143;42;32366
5874293;5978639;367;25718;104;83;28694;120;102;28882;50;32255;45;32478
5874294;5978639;365;25566;104;78;28964;113;101;26664;50;31974;44;32197
5874295;5978639;366;25640;104;79;29038;116;102;26738;48;32200;43;32423
5874296;5978639;355;24856;90;68;28258;105;86;25604;48;31938;43;32160
5874297;5978639;356;24899;90;70;28405;106;86;25647;51;32235;45;32458
5874298;5978639;351;24592;92;72;29211;101;82;25340;52;32620;47;30261
5874299;5978639;329;23050;95;84;28009;100;88;25736;50;29602;44;29602
5874300;5978639;327;22860;92;82;27819;99;84;25515;44;28277;39;28277
5874301;5978639;327;22866;92;81;30204;95;77;34405;47;28539;42;28539
5874302;5978639;331;23158;98;83;30383;99;86;25618;46;28311;41;28311
5874303;5978639;331;23175;102;86;28134;102;93;28134;46;28467;41;28467
5874304;5978639;331;23159;102;86;28118;102;96;28118;50;28847;44;28847
5874305;5978639;309;21596;99;85;25768;104;91;25606;44;26701;38;26701
5874306;5978639;305;21348;95;82;25520;101;87;25358;43;26825;38;26825
5874307;5978639;305;21357;95;82;25529;101;87;25366;44;27192;38;27192
5874308;5978639;297;20801;91;81;24653;98;79;24811;44;27338;39;27338
5874309;5978639;294;20604;87;78;24282;98;77;24614;41;26205;36;26205
5874310;5978639;291;20365;77;64;24470;76;63;24628;41;26197;35;26197
5874311;5978639;291;20394;81;70;24485;85;71;24311;42;26069;37;26069
5874312;5978639;299;20921;85;74;20962;93;74;20962;40;25658;35;25536
5874313;5978639;291;20374;82;72;20808;93;72;20808;41;26178;36;26178
5874314;5978639;281;19689;91;81;24744;96;81;23828;37;25202;33;25202
5874315;5978639;279;19505;79;67;19766;87;66;19766;38;25532;33;24877
5874316;5978639;277;19383;79;65;19644;80;64;19644;40;25581;35;24895
5874317;5978639;280;19572;79;68;19832;90;68;19832;40;24530;35;24530
5874318;5978639;265;18565;79;68;19844;89;68;19844;40;23196;35;23196
5874319;5978639;251;17551;72;55;17796;70;54;17623;35;22825;30;22825
5874320;5978639;250;17487;77;56;17929;70;56;17756;36;22439;32;22940
5874321;5978639;258;18041;79;65;18309;79;64;18309;36;22016;32;21637
5874322;5978639;252;17671;89;77;19154;90;77;19154;33;21542;29;21163
5874323;5978639;248;17351;84;73;18884;88;73;18884;34;21284;30;20906
5874324;5978639;252;17638;90;79;19307;89;79;19307;36;21235;32;20857
5874325;5978639;252;17634;83;78;19108;85;81;19217;32;20606;28;20228
5874326;5978639;248;17381;80;74;18855;82;74;18682;32;20419;28;20040
5874327;5978639;247;17312;80;72;18313;82;78;19494;34;20333;30;19954
5874328;5978639;242;16973;77;67;17974;75;71;17982;30;19732;27;19354
5874329;5978639;243;16976;77;67;17977;75;71;17985;33;20037;29;19659
5874330;5978639;250;17514;56;51;17211;56;51;17211;33;19758;30;19380
5874331;5978639;246;17232;52;47;16929;52;47;16929;29;18059;25;18059
5874332;5978639;242;16953;46;41;16491;46;41;16491;28;17942;24;17942
5874333;5978639;245;17124;44;39;16387;44;39;16387;29;17608;26;17608
5874334;5978639;245;17130;50;44;16672;50;44;16672;28;18020;25;18020
5874335;5978639;242;16955;53;48;17017;53;48;17017;28;18063;25;18063
5874336;5978639;237;16609;56;49;16404;54;49;16404;25;16702;22;16702
5874337;5978639;235;16430;58;51;16414;56;48;16472;26;16775;23;16813
5874338;5978639;236;16494;59;54;16569;58;51;16668;27;16716;24;16754
5874339;5978639;238;16690;64;56;16591;61;55;16591;28;16917;24;16955
5874340;5978639;242;16948;67;60;16849;65;59;16849;30;17294;26;17331
5874341;5978639;243;16980;71;60;19685;71;64;17495;29;18181;25;18219
5874342;5978639;239;16701;71;61;19022;73;60;17215;28;18199;25;18237
5874343;5978639;240;16812;73;67;17326;75;62;17326;30;18652;27;18689
5874344;5978639;241;16860;67;55;20014;72;62;17374;30;18539;26;18576
5874345;5978639;243;17010;68;55;20009;72;66;17663;32;18799;28;18836
5874346;5978639;239;16712;69;55;20540;72;66;17940;31;19014;27;19051
5874347;5978639;237;16597;68;54;20514;73;64;17826;32;20460;28;20497
5874348;5978639;242;16915;68;59;20838;75;69;18144;31;20355;27;20393
5874349;5978639;237;16587;64;55;18791;71;59;21211;29;19723;26;19761
5874350;5978639;243;17005;67;60;18364;73;65;22334;31;20338;27;20376
5874351;5978639;244;17053;65;56;18106;70;62;22076;33;20401;29;20438
5874352;5978639;247;17314;66;56;18121;70;62;22091;33;20735;29;20773
5874353;5978639;243;17014;66;57;17662;69;61;16872;30;20635;26;20673
5874354;5978639;240;16780;63;54;17428;66;62;16711;30;20878;26;20318
5874355;5978639;242;16906;61;54;17454;66;57;16394;30;20067;26;20067
5874356;5978639;238;16690;60;53;16132;66;53;16132;30;19996;26;20732
5874357;5978639;238;16663;60;53;16128;66;53;16128;30;19808;26;20544
5874358;5978639;234;16348;60;51;25868;63;58;15716;30;19637;27;20373
5874359;5978639;235;16422;63;59;16067;65;57;16950;34;20864;29;21600
5874360;5978639;234;16358;64;58;17167;64;55;16825;33;20594;29;20594
5874361;5978639;232;16270;60;53;16420;61;49;16420;33;20412;29;20412
5874362;5978639;235;16443;56;49;16163;58;45;16163;33;20673;29;20673
5874363;5978639;234;16370;54;48;16043;58;44;16043;33;20984;29;20873
5874364;5978639;232;16255;52;46;15916;57;42;15916;29;19061;25;18999
5874365;5978639;234;16361;59;54;16824;59;50;16482;31;19829;27;19866
5874366;5978639;237;16559;62;50;19952;61;54;19753;31;19886;27;19923
5874367;5978639;238;16646;62;56;19777;61;54;19729;32;20084;28;20122
5874368;5978639;241;16884;60;51;19501;61;52;19501;32;20580;28;20617
5874369;5978639;245;17170;63;54;19634;59;47;19079;32;20640;28;20678
5874370;5978639;247;17322;62;51;19020;59;46;19020;33;20930;29;20967
5874371;5978639;247;17278;55;45;18604;51;40;18604;35;22295;31;21804
5874372;5978639;246;17231;56;47;18431;55;43;18571;38;22443;34;22491
5874373;5978639;245;17151;53;45;17963;53;45;17963;36;22536;31;22584
5874374;5978639;247;17261;51;39;17157;50;39;17157;36;23228;31;23202
5874375;5978639;244;17104;47;37;16861;48;38;16861;34;23048;30;23042
5874376;5978639;246;17210;46;35;16705;45;36;16705;35;23384;30;23378
5874377;5978639;247;17309;44;34;16618;45;34;16618;36;23706;31;23700
5874378;5978639;256;17907;49;41;17479;49;42;17479;35;21830;31;21824
5874379;5978639;252;17631;48;38;16927;48;38;16927;38;22323;33;22317
5874380;5978639;253;17696;49;38;17966;49;41;17966;36;21584;30;21577
5874381;5978639;254;17798;49;39;17989;51;42;17989;36;21630;31;21624
5874382;5978639;261;18282;55;47;18550;56;52;19566;38;21967;33;21961
5874383;5978639;261;18236;52;43;18598;55;44;18598;34;21106;29;21100
5874384;5978639;263;18443;55;46;18804;58;47;18804;35;21485;31;21478
5874385;5978639;266;18634;59;50;19577;64;51;19577;34;21326;30;21319
5874386;5978639;269;18806;54;45;17891;60;45;17891;33;23085;29;21052
5874387;5978639;271;18991;55;46;17772;62;48;17772;33;23167;28;21134
5874388;5978639;275;19241;58;50;18022;66;52;18022;34;23420;29;21387
5874389;5978639;281;19685;55;45;18607;58;45;18607;33;22616;28;22609
5874390;5978639;282;19710;54;43;18466;59;43;18466;31;22230;27;22224
5874391;5978639;285;19947;56;46;18677;57;46;18677;35;22722;31;22715
5874392;5978639;289;20260;56;47;21945;60;47;21945;35;23045;30;23038
5874393;5978639;293;20508;61;52;22302;66;52;22302;35;23422;30;23416
5874394;5978639;294;20570;64;53;22737;64;54;20788;35;23512;30;23419
5874395;5978639;293;20526;65;58;20746;65;54;20746;36;23729;31;23722
5874396;5978639;299;20936;67;57;21122;67;54;21122;37;23835;32;23828
5874397;5978639;315;22030;82;66;22349;84;64;22349;37;24857;33;24851
5874398;5978639;314;21984;82;65;22303;83;63;22303;38;24972;34;24965
5874399;5978639;321;22461;84;72;22780;86;70;22780;40;25311;35;25305
5874400;5978639;319;22335;92;80;23740;89;72;21959;40;25697;35;25690
5874401;5978639;320;22381;92;81;23786;89;73;22005;41;24564;36;24557
5874402;5978639;326;22796;99;87;24201;95;79;22420;42;24987;38;24980
5874403;5978639;330;23114;103;92;24519;97;83;22738;42;25296;37;25290
5874404;5978639;333;23284;107;94;24690;105;86;22909;42;25528;37;25521
5874405;5978639;336;23540;110;98;24945;108;89;23164;44;25942;40;25936
5874406;5978639;340;23827;117;99;25232;112;93;23452;48;26192;43;26186
5874407;5978639;345;24172;119;104;25577;114;98;23796;50;26575;45;26568
5874408;5978639;352;24672;140;117;35841;120;96;24725;51;26692;47;26685
5876113;5978639;477;33401;108;96;35006;110;91;34252;58;35949;51;35917
5876114;5978639;486;34030;100;88;34998;100;85;35612;56;35761;49;35729
5876115;5978639;483;33785;96;85;34752;100;82;35367;54;35380;47;35348
5876116;5978639;481;33656;94;83;34623;98;80;35238;56;35471;49;35439
5876117;5978639;487;34063;102;91;35202;101;88;35817;57;35956;49;35925
5876118;5978639;487;34118;106;92;35256;104;89;35871;54;34517;47;34485
5876119;5978639;463;32435;90;77;33417;94;74;34032;51;34090;45;34058
5876120;5978639;462;32323;90;76;33356;94;73;33971;52;33925;45;33893
5876121;5978639;467;32664;92;81;33696;97;78;34311;55;34294;48;34262
5876122;5978639;470;32874;96;84;33907;100;81;34521;54;34465;48;34465
5876123;5978639;435;30446;120;109;35624;127;106;35624;51;34118;46;34118
5876124;5978639;429;30055;122;113;35920;128;110;35920;49;33675;43;33675
5876125;5978639;426;29839;120;109;35663;127;106;35663;49;33419;43;33419
5876126;5978639;427;29884;126;113;35958;128;110;35958;51;33479;45;33479
5876127;5978639;438;30635;96;72;31052;115;82;34515;54;34335;47;34303
5876128;5978639;434;30358;91;69;30183;115;79;33646;51;33930;45;33898
5876129;5978639;430;30087;91;66;29994;115;76;33457;51;33712;45;33680
5876130;5978639;425;29761;101;73;30492;121;83;33955;51;33437;44;33405
5876131;5978639;424;29687;101;74;29824;121;83;33287;50;33156;44;33124
5876132;5978639;420;29415;101;76;29938;121;85;33401;54;33649;47;33617
5876133;5978639;409;28622;108;86;30739;126;98;34274;54;34232;48;34200
5876134;5978639;405;28355;101;85;29864;126;94;33327;51;33394;45;33362
5876135;5978639;405;28382;101;85;29890;126;94;33353;52;33706;46;33674
5876136;5978639;422;29539;125;100;30976;139;111;34511;52;33910;46;33878
5876137;5978639;418;29232;125;95;30668;136;106;34204;53;34550;47;34518
5876138;5978639;418;29279;125;96;30716;136;107;34251;55;34626;48;34594
5876139;5978639;422;29526;125;99;30962;139;111;34498;54;34872;47;34840
5876140;5978639;-1;-1;-1;-1;-1;-1;-1;-1;54;35109;48;35077
5876141;5978639;-1;-1;-1;-1;-1;-1;-1;-1;55;35480;48;35449
5876142;5978639;385;26943;121;96;28208;123;105;29143;58;35882;52;35850
5876143;5978639;394;27608;129;111;28800;137;116;29808;55;33986;49;34209
5876144;5978639;381;26640;115;91;27905;123;101;28841;51;33570;45;33792
5876145;5978639;379;26509;110;90;27774;119;99;28709;50;32914;45;33137
5876146;5978639;379;26553;110;90;27818;119;100;28754;54;33882;48;34105
5876147;5978639;383;26783;115;93;28048;123;103;28984;53;34101;47;34323
5876148;5978639;366;25644;104;82;28620;117;101;28808;48;32033;42;32255
5876149;5978639;364;25466;104;79;28442;115;98;28630;48;31863;43;32085
5876150;5978639;361;25280;101;75;28761;107;97;28540;47;31765;41;31988
5876151;5978639;359;25165;94;71;28466;108;94;26166;47;31543;41;31766
5876152;5978639;357;24996;90;65;28070;105;88;25771;47;31430;42;31652
5876153;5978639;360;25216;90;69;28331;106;92;26032;49;31789;44;32011
5876154;5978639;371;25946;104;86;28922;127;112;30054;51;32254;46;32477
5876155;5978639;370;25925;104;86;28901;127;112;30033;48;32044;43;32267
5876156;5978639;324;22706;92;79;27665;100;87;25711;44;28295;39;28295
5876157;5978639;322;22510;91;77;27469;93;75;33048;45;28069;39;28069
5876158;5978639;322;22506;91;76;27465;93;75;33044;46;27932;41;27932
5876159;5978639;327;22903;93;82;27862;101;90;27010;48;28701;42;28701
5876160;5978639;328;22938;93;83;27897;101;90;27044;44;26869;38;26869
5876161;5978639;304;21290;90;72;27935;97;85;26040;42;26580;37;26580
5876162;5978639;304;21248;94;82;28819;98;86;25258;42;26736;37;26736
5876163;5978639;300;21034;92;79;28605;98;83;25044;44;26589;39;26589
5876164;5978639;295;20624;87;78;24303;98;77;24634;42;26016;36;26016
5876165;5978639;293;20497;86;76;24175;95;75;24506;41;25940;36;25940
5876166;5978639;288;20173;76;63;24013;79;63;24170;39;25593;34;25593
5876167;5978639;287;20122;77;66;24213;82;66;24370;43;25708;38;25586
5876168;5978639;303;21191;90;78;21232;94;78;21232;40;25683;35;25561
5876169;5978639;288;20134;86;75;24805;94;74;24963;39;25833;34;25833
5876170;5978639;277;19358;89;82;24562;96;76;23496;38;25081;33;25081
5876171;5978639;293;20504;102;93;25559;112;93;24643;37;25200;33;25200
5876172;5978639;279;19502;83;72;20082;93;72;20082;41;25529;36;25529
5876173;5978639;267;18716;89;77;20429;92;77;20429;40;25592;35;24869
5876174;5978639;269;18825;83;73;20146;92;73;20146;36;23041;31;23041
5876175;5978639;247;17284;67;51;17356;67;50;17356;35;22638;30;22638
5876176;5978639;247;17270;68;54;17538;69;53;17538;36;22738;31;22738
5876177;5978639;249;17408;78;59;17489;73;58;17489;37;22758;32;22758
5876178;5978639;253;17700;89;77;19184;90;77;19184;35;21530;31;21152
5876179;5978639;246;17216;84;78;19251;85;79;19108;33;21166;29;20788
5876180;5978639;245;17120;83;75;19054;85;78;19012;35;20971;31;20593
5876181;5978639;249;17455;81;75;18929;82;75;18756;34;20646;30;20268
5876182;5978639;247;17308;79;73;18782;79;73;18608;31;20215;27;19837
5876183;5978639;245;17170;78;71;18644;77;71;18470;33;20083;29;19705
5876184;5978639;240;16767;77;64;17767;74;68;17776;30;19689;26;19311
5876185;5978639;242;16966;77;67;17966;75;71;17975;32;20005;29;19627
5876186;5978639;239;16747;75;64;17748;73;68;17756;33;19709;29;19331
5876187;5978639;249;17416;54;50;17113;54;50;17113;27;18065;24;18065
5876188;5978639;243;16998;50;44;16695;50;44;16695;28;17960;24;17960
5876189;5978639;241;16891;50;46;16856;50;46;16856;30;17907;27;17907
5876190;5978639;240;16787;54;50;17098;54;49;16489;26;17270;23;17270
5876191;5978639;240;16814;56;50;17154;56;49;16515;26;17040;23;17040
5876192;5978639;234;16408;59;52;16141;57;45;16249;25;16239;22;16277
5876193;5978639;233;16327;57;50;16294;56;48;16120;26;16420;23;16458
5876194;5978639;229;16033;58;51;16410;55;50;16237;25;16123;22;16161
5876195;5978639;229;16050;63;54;16242;60;54;15918;28;16790;25;16828
5876196;5978639;234;16385;68;62;16993;65;58;16252;32;17264;29;17302
5876197;5978639;231;16197;64;58;16064;62;56;16064;29;17490;25;17527
5876198;5978639;235;16425;68;61;16939;71;56;16939;29;18324;25;18362
5876199;5978639;233;16302;69;59;16817;70;54;16817;30;18873;26;18910
5876200;5978639;234;16354;69;60;16868;72;55;16868;33;18979;30;19016
5876201;5978639;246;17198;71;60;20647;78;62;22035;32;19126;28;19163
5876202;5978639;240;16771;72;58;20733;76;67;17999;33;20728;29;20765
5876203;5978639;240;16798;69;58;20740;74;67;18026;32;20390;28;20428
5876204;5978639;241;16854;67;61;19180;73;65;21600;30;20055;26;20092
5876205;5978639;233;16320;66;59;19080;72;64;18610;33;20113;30;20151
5876206;5978639;243;16981;68;62;18486;76;67;22456;31;20202;28;20240
5876207;5978639;239;16743;72;65;18726;76;70;16901;30;20363;27;20401
5876208;5978639;251;17546;68;60;18353;74;65;22323;40;20820;36;20857
5876209;5978639;252;17618;69;61;18425;77;66;22395;43;22405;38;21217
5876210;5978639;237;16580;63;53;17378;66;59;16512;31;21406;27;20827
5876211;5978639;235;16450;59;50;16999;65;55;16256;31;21459;27;20880
5876212;5978639;235;16476;58;51;15927;62;51;15927;33;20364;29;20364
5876213;5978639;233;16329;59;51;15950;62;51;15950;31;20113;27;20113
5876214;5978639;230;16092;59;53;16071;63;53;16071;30;19791;26;19791
5876215;5978639;232;16249;62;57;15968;64;55;16053;29;19117;25;19117
5876216;5978639;230;16082;61;56;17028;62;53;16686;33;20466;28;20470
5876217;5978639;228;15986;58;53;16398;58;49;16398;33;20245;29;20245
5876218;5978639;233;16296;54;47;16020;61;43;16020;32;18735;28;18735
5876219;5978639;229;16024;49;43;16090;57;40;15748;33;18961;28;18961
5876220;5978639;228;15970;55;49;16125;58;45;16125;36;20590;32;20628
5876221;5978639;230;16086;58;53;19764;59;51;16544;30;20047;27;20085
5876222;5978639;236;16504;61;56;19630;61;53;19630;31;20163;27;19408
5876223;5978639;234;16385;61;53;19469;57;48;19667;31;20118;27;20155
5876224;5978639;237;16569;58;50;19242;59;51;19242;33;19811;28;19940
5876225;5978639;240;16831;60;51;19294;58;49;19704;33;19848;28;19977
5876226;5978639;243;16979;61;53;18740;56;47;19558;33;20098;29;19979
5876227;5978639;244;17099;55;47;18700;51;42;18700;35;20359;30;20397
5876228;5978639;242;16972;54;46;17373;53;45;18930;35;20567;30;20605
5876229;5978639;242;16912;52;41;17146;52;41;17146;34;22985;30;22978
5876230;5978639;242;16932;48;38;16907;48;38;16907;34;22880;29;22854
5876231;5978639;242;16935;44;35;16666;45;35;16666;34;22826;30;22820
5876232;5978639;242;16971;42;31;16444;42;31;16444;35;23117;30;22838
5876233;5978639;243;17023;40;29;16309;41;29;16309;36;22834;32;23275
5876234;5978639;245;17180;42;32;16467;42;32;16467;35;21637;30;21631
5876235;5978639;247;17277;44;34;16641;45;34;16641;36;21755;31;21749
5876236;5978639;248;17385;48;39;16965;48;39;16965;36;21780;31;21638
5876237;5978639;252;17612;49;37;17898;50;40;17898;34;21204;29;21197
5876238;5978639;255;17844;50;39;18360;52;40;18360;33;20964;29;20957
5876239;5978639;257;18014;52;43;18620;56;44;18620;33;20908;29;20902
5876240;5978639;260;18180;54;44;19123;56;45;19123;34;20928;29;20922
5876241;5978639;267;18709;54;45;17481;60;47;17481;34;21254;30;21247
5876242;5978639;265;18547;53;42;17468;58;44;17468;33;20746;29;20739
5876243;5978639;270;18872;55;44;17653;60;46;17653;34;21105;29;21099
5876244;5978639;273;19099;55;48;20749;60;48;18353;28;20107;25;20101
5876245;5978639;276;19343;54;46;18611;58;46;18611;35;22670;30;22664
5876246;5978639;279;19515;57;46;18633;57;46;18633;33;22703;29;22696
5876247;5978639;282;19723;56;47;18707;57;47;18707;33;22952;29;22946
5876248;5978639;285;19984;57;48;21925;59;49;21925;34;22996;29;22990
5876249;5978639;285;19944;58;51;22171;62;51;22171;35;23333;31;23326
5876250;5978639;291;20378;63;59;20814;65;55;20814;35;23630;30;23623
5876251;5978639;291;20361;65;59;20894;67;56;20894;37;24102;32;24095
5876252;5978639;298;20850;68;56;21064;67;53;21064;36;23907;31;23901
5876253;5978639;307;21523;71;60;21745;75;57;21745;37;24561;32;24554
5876254;5978639;311;21795;73;64;22114;78;61;22114;40;24931;35;24925
5876255;5978639;317;22194;92;78;23599;89;70;21818;40;24344;35;24338
5876256;5978639;315;22041;84;75;21652;86;68;21666;39;24134;35;24127
5876257;5978639;316;22150;92;78;23556;89;69;21775;41;24502;37;24495
5876258;5978639;322;22533;95;83;23938;89;75;22157;44;24670;39;24663
5876259;5978639;324;22665;98;85;24070;95;77;22290;45;25592;41;25586
5876260;5978639;336;23537;111;98;24942;108;89;23161;45;25762;40;25756
5876261;5978639;340;23800;115;97;25204;112;92;24462;46;26071;42;26065
5876262;5978639;342;23913;113;92;24845;111;87;24102;46;26065;42;26059
5876263;5978639;345;24160;123;93;24956;117;88;24214;46;26294;42;26287
5876264;5978639;349;24448;128;98;25244;120;93;24502;49;26518;44;26511
5876265;5978639;350;24479;128;98;25274;120;93;24532;49;26548;45;26542
5876274;5978639;372;26008;106;84;25514;103;83;30520;46;29320;41;29313
5876275;5978639;370;25883;100;82;25390;103;81;30396;46;29299;41;29292
5876278;5978639;451;31586;154;138;44849;145;124;34071;56;36615;50;36609
5876279;5978639;454;31765;162;141;45028;149;126;34250;56;36741;49;36735
5877971;5978639;478;33447;98;86;34837;98;83;35452;56;35682;49;35650
5877972;5978639;485;33930;102;89;35069;101;86;35684;57;35846;50;35814
5877973;5978639;459;32121;90;77;32945;94;74;33560;50;33401;43;33369
5877974;5978639;458;32089;90;77;32913;94;74;33527;52;33630;45;33598
5877975;5978639;465;32579;90;80;33612;97;77;34226;53;34019;46;33987
5877976;5978639;467;32660;92;81;33693;97;78;34307;55;34315;48;34283
5877977;5978639;470;32872;96;84;33905;100;81;34520;50;32022;45;32022
5877978;5978639;434;30380;131;117;36244;131;114;36244;49;32116;43;32116
5877979;5978639;431;30160;129;114;36025;128;111;36025;50;33618;44;33618
5877980;5978639;424;29657;126;114;36011;128;111;36011;48;33474;42;33474
5877981;5978639;423;29591;131;118;36305;129;115;36305;48;33263;42;33263
5877982;5978639;425;29722;135;120;36436;132;117;36436;50;33338;44;33338
5877983;5978639;437;30602;96;72;30427;115;82;33890;53;34120;47;34088
5877984;5978639;424;29680;101;74;29806;115;83;33269;53;34121;46;34089
5877985;5978639;422;29531;96;72;29657;115;81;33120;51;33159;44;33127
5877986;5978639;420;29382;91;70;29518;115;79;32982;51;33121;45;33089
5877987;5978639;422;29565;96;73;29701;115;82;33164;55;33705;49;33673
5877988;5978639;409;28621;101;82;29682;126;91;33145;51;32794;44;32762
5877989;5978639;404;28276;101;81;29599;121;90;33062;51;33329;45;33297
5877990;5978639;400;28032;101;85;29886;124;94;33349;52;33683;45;33651
5877991;5978639;410;28689;108;87;30126;130;99;33661;52;33925;45;33893
5877992;5978639;413;28919;115;91;30356;136;102;33891;52;34184;46;34152
5877993;5978639;417;29193;125;95;30630;136;106;34165;52;34408;46;34376
5877994;5978639;421;29436;125;98;30873;138;109;34408;54;34837;48;34805
5877995;5978639;-1;-1;-1;-1;-1;-1;-1;-1;55;35224;48;35192
5877996;5978639;386;26992;126;102;28185;128;106;29193;51;33138;45;33361
5877997;5978639;382;26757;115;93;28022;123;103;28958;51;33112;46;33335
