from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5861283;5980222;297;20789;105;67;20441;139;123;34695;137;125;28022;46;32230;40;27037;27
5861284;5980222;293;20509;105;67;20441;135;119;34415;134;121;27742;46;32105;40;26911;27
5861285;5980222;286;20019;105;67;20441;125;107;25693;131;114;27251;46;31759;39;26566;27
5861286;5980222;286;19993;105;67;20441;120;106;25667;128;113;27226;45;31782;39;26589;26
5861287;5980222;295;20638;98;62;19629;129;114;35613;129;115;35613;44;32124;38;26930;26
5861288;5980222;298;20849;98;62;19629;120;106;35003;120;107;35003;44;32716;38;27523;26
5861289;5980222;291;20391;98;62;20339;113;102;34545;111;100;34545;44;33076;38;27883;26
5861290;5980222;288;20145;98;62;20339;112;98;34299;109;96;34299;48;33152;41;27959;29
5861291;5980222;288;20190;97;62;20329;112;99;34344;109;97;34344;48;29276;41;29276;29
5861292;5980222;292;20433;104;66;20735;106;91;33743;109;90;33831;51;29388;44;29388;28
5861293;5980222;295;20622;104;66;20735;103;92;33392;105;92;33392;51;29631;44;29631;28
5861294;5980222;318;22279;102;64;20665;102;86;32940;104;86;32940;51;28793;44;28793;28
5861295;5980222;317;22219;101;64;22556;99;85;32881;99;80;32881;49;28790;42;28790;27
5861296;5980222;322;22526;101;64;22556;87;79;32346;83;72;32346;45;27066;38;27066;24
5861297;5980222;319;22356;101;64;22556;86;78;32223;83;71;32223;45;27092;38;27092;24
5861298;5980222;312;21856;99;63;21961;81;77;32785;80;74;32785;50;26799;43;26799;27
5861299;5980222;305;21327;98;62;21544;75;70;32317;74;67;32317;46;27708;40;27708;25
5861300;5980222;307;21485;98;62;21748;81;75;32620;79;70;31948;46;27741;40;27741;25
5861301;5980222;314;21971;98;62;21767;88;81;33305;89;78;32753;46;28108;40;28108;25
5861302;5980222;310;21685;98;62;21767;88;80;33918;89;79;32823;47;28371;40;28371;26
5861303;5980222;310;21689;99;63;22017;90;80;33922;91;81;33010;47;27794;40;27794;26
5861304;5980222;310;21717;99;63;22017;96;86;37378;99;87;31876;47;27827;41;27827;26
5861305;5980222;310;21703;99;63;22017;96;86;37363;99;87;31862;48;28164;41;28164;26
5861306;5980222;317;22197;104;66;22773;104;89;28769;106;80;37407;48;29645;41;29645;26
5861307;5980222;318;22253;103;65;22440;103;91;34690;106;77;37182;49;28538;42;28538;26
5861308;5980222;316;22125;102;65;22292;103;89;34562;106;75;37054;49;28132;42;28132;26
5861309;5980222;320;22376;103;65;22384;103;90;34441;106;79;37289;49;28374;43;28374;27
5861310;5980222;368;25738;103;65;22579;124;115;40412;124;106;34703;50;28668;43;28668;27
5861311;5980222;364;25468;103;65;22614;121;108;38746;122;103;34432;50;28805;43;28805;27
5861312;5980222;363;25412;106;67;23419;119;107;38691;122;102;34377;51;29283;44;29283;28
5861313;5980222;359;25119;106;67;23419;115;103;38398;118;98;34084;51;29385;44;29385;28
5861314;5980222;351;24586;105;67;22342;108;95;37864;108;90;33551;52;29611;45;29611;29
5861315;5980222;349;24402;105;67;22342;103;92;37680;107;87;33366;52;29893;45;29893;29
5861316;5980222;347;24263;106;67;22520;101;90;37542;105;85;33228;54;30231;46;30231;29
5861317;5980222;348;24345;117;74;24944;103;92;37623;107;87;33310;54;30660;45;32279;29
5861318;5980222;352;24617;117;74;24944;108;95;37895;108;90;33582;55;31121;46;32740;30
5861319;5980222;361;25283;117;74;24944;102;94;32911;101;94;33179;54;-1;46;-1;30
5861320;5980222;367;25688;117;74;24944;97;89;32563;98;89;32832;56;-1;47;-1;31
5861321;5980222;363;25386;117;74;24944;92;84;32262;92;84;32530;52;-1;43;-1;27
5861322;5980222;357;24982;116;73;24669;87;79;31858;89;79;32126;51;30796;43;30796;27
5861323;5980222;354;24789;116;73;24636;82;76;31665;84;76;31933;51;30580;42;30580;27
5861324;5980222;359;25127;116;73;24684;80;70;37625;80;72;37625;51;30015;43;30015;27
5861325;5980222;354;24760;116;74;24856;77;68;37495;78;70;37495;51;29682;42;29682;26
5861326;5980222;359;25148;118;75;25215;75;66;37392;75;68;37392;51;29594;43;29594;27
5861327;5980222;366;25595;118;75;25455;88;82;32559;90;83;32827;50;29521;42;29521;26
5861328;5980222;367;25687;118;75;25401;88;83;32651;90;84;32919;50;30397;41;30397;26
5861329;5980222;382;26774;120;76;26179;98;91;33815;106;95;33064;50;29903;42;29903;26
5861330;5980222;376;26313;120;76;26179;82;76;32704;91;76;32704;50;29991;42;29991;26
5861331;5980222;369;25824;120;76;26179;75;68;32211;84;68;32211;50;29749;42;29749;26
5861332;5980222;370;25872;118;75;26166;71;61;31704;83;61;31704;48;29097;40;29097;25
5861333;5980222;373;26082;117;74;26245;75;67;32647;83;69;32576;52;29949;43;29949;27
5861334;5980222;376;26351;119;76;26628;78;69;32760;85;71;32689;51;30050;43;30050;27
5861335;5980222;380;26580;121;76;26778;78;69;33483;84;72;33483;52;30170;44;30170;27
5861336;5980222;385;26934;122;77;27132;77;65;33216;83;68;33216;53;30596;45;30596;28
5861337;5980222;388;27132;123;78;27357;78;66;33274;79;69;33274;54;31065;45;31046;28
5861338;5980222;390;27286;124;79;27465;78;71;34722;80;73;34722;55;31645;46;31645;28
5861339;5980222;390;27328;124;79;27565;78;69;34752;80;71;34752;56;31684;46;31684;28
5861340;5980222;392;27473;125;79;27617;77;71;35347;78;73;35347;56;31833;47;31833;29
5861341;5980222;396;27703;125;79;27778;77;73;35458;75;75;35458;56;32120;47;32120;29
5861342;5980222;398;27876;126;80;28035;77;72;32966;77;72;33165;58;32501;48;32501;29
5861343;5980222;406;28448;127;80;28119;77;69;31937;78;73;32116;59;32962;49;32962;30
5861344;5980222;407;28507;133;84;29278;77;70;31988;78;74;32168;59;35001;49;35001;30
5861345;5980222;410;28670;128;81;28750;78;72;32151;78;76;32331;57;35080;50;35080;32
5861346;5980222;412;28826;128;81;28782;80;74;34855;81;75;34855;57;37335;49;37335;31
5861347;5980222;416;29088;129;82;29360;82;71;34618;84;72;34618;57;36898;49;36898;31
5861348;5980222;420;29406;129;82;29466;77;71;34324;78;67;34256;56;36621;48;36621;31
5861349;5980222;423;29601;131;83;29763;79;66;33938;82;66;33938;55;36426;48;36426;30
5861350;5980222;427;29881;133;84;29977;79;63;33760;81;63;33760;55;36126;47;36126;30
5861351;5980222;431;30170;134;85;30430;82;66;33951;83;66;33951;54;35817;47;35817;30
5861352;5980222;434;30374;134;85;30462;83;69;34145;86;69;34145;54;35546;47;35546;29
5861353;5980222;435;30468;135;85;30526;84;72;33414;88;72;33414;55;35829;47;35829;30
5861354;5980222;452;31642;141;89;32004;85;73;34458;87;73;34526;61;38963;53;39339;33
5861355;5980222;449;31447;141;89;31909;85;70;34263;83;70;34331;61;36629;53;37233;33
5861356;5980222;448;31370;140;88;31697;77;65;33920;80;65;33988;53;35450;46;35450;29
5861357;5980222;447;31314;140;88;31647;77;65;33927;80;65;33995;55;36214;48;36818;30
5861358;5980222;452;31613;148;94;32648;83;69;34226;86;69;34294;56;36668;49;37271;30
5861359;5980222;459;32123;148;94;32688;90;70;34559;97;82;36122;58;37713;50;38317;31
5861360;5980222;457;32024;148;94;32688;89;69;35444;95;78;35803;58;37045;50;37649;31
5861361;5980222;461;32235;142;90;32740;91;72;35640;99;81;35999;59;37760;51;38364;31
5861362;5980222;466;32628;142;90;32740;101;77;35065;103;92;36833;59;37584;51;38188;32
5861363;5980222;472;33032;147;93;34161;105;83;35469;109;85;35537;59;39456;51;40060;31
5861364;5980222;472;33064;147;93;34161;105;83;35500;109;85;35569;61;39505;53;40109;33
5861365;5980222;475;33277;147;93;34121;107;86;35714;111;88;35782;61;39525;53;40129;33
5861366;5980222;494;34604;147;93;34121;114;91;37651;114;93;37719;61;40587;53;41191;33
5861367;5980222;494;34573;147;93;34121;114;93;37781;115;95;37850;61;40136;53;40569;33
5861368;5980222;492;34452;147;93;34121;115;95;37913;115;97;37982;64;40175;56;40608;37
5863090;5980222;347;24300;112;71;25400;102;82;26103;109;85;26103;53;31997;47;31997;33
5863091;5980222;349;24418;112;71;25400;105;84;26222;109;87;26222;53;31870;47;31870;33
5863092;5980222;367;25707;111;71;24405;111;95;27109;120;103;27109;52;31145;45;31145;31
5863093;5980222;351;24599;111;71;24405;99;80;26002;115;87;26002;52;27670;45;27670;31
5863094;5980222;349;24415;111;70;24383;96;78;25818;115;85;25818;51;30645;45;30645;31
5863095;5980222;344;24070;107;67;24013;93;73;25473;109;80;25473;51;30276;44;30276;30
5863096;5980222;344;24054;108;69;24203;93;72;25457;109;79;25457;51;30483;45;30483;31
5863097;5980222;345;24127;100;63;22750;93;74;25530;109;81;25530;47;29825;41;29825;28
5863098;5980222;315;22082;100;63;22750;83;60;24002;103;67;24002;47;28962;41;28962;28
5863099;5980222;314;22013;95;60;22098;74;53;23467;97;60;23467;46;28401;40;28401;27
5863100;5980222;313;21902;95;60;22098;93;71;23822;109;78;23822;46;28538;40;28538;27
5863101;5980222;313;21932;95;60;22098;93;71;23852;109;78;23852;46;28108;40;28108;27
5863102;5980222;313;21926;95;60;22098;93;71;23846;109;78;23846;46;28242;40;28242;27
5863103;5980222;316;22153;95;60;21256;93;74;24074;115;81;24074;45;28426;39;28426;27
5863104;5980222;317;22188;95;60;21256;96;79;24381;115;86;24381;45;27829;39;27829;27
5863105;5980222;320;22426;95;60;21256;102;81;24619;121;89;24619;44;27958;38;27958;26
5863106;5980222;316;22133;91;58;20653;105;87;25000;121;95;25000;44;27955;38;27955;26
5863107;5980222;314;21981;110;69;24244;105;84;23777;121;92;23777;51;27021;45;27021;33
5863108;5980222;316;22088;110;69;24244;105;86;23884;121;94;23884;51;30374;45;30268;33
5863109;5980222;-1;-1;110;69;24244;-1;-1;-1;-1;-1;-1;51;30302;45;30196;33
5863110;5980222;-1;-1;105;67;24013;-1;-1;-1;-1;-1;-1;50;30176;45;30070;33
5863111;5980222;325;22775;105;67;24013;139;115;24452;157;127;24452;50;29821;45;29716;33
5863112;5980222;323;22576;105;67;24013;131;112;24254;145;120;24254;50;29887;45;29782;33
5863113;5980222;331;23142;104;66;22251;139;120;24819;163;132;24819;50;28356;44;28356;32
5863114;5980222;331;23154;104;66;22251;139;120;24832;163;132;24832;50;28616;44;28616;32
5863115;5980222;327;22922;104;66;22251;139;117;24599;160;129;24599;50;28712;44;28712;32
5863116;5980222;327;22875;104;66;22251;139;116;24552;160;128;24552;50;29013;44;29013;32
5863117;5980222;326;22832;103;65;22400;139;116;24509;160;128;24509;50;28856;44;28856;32
5863118;5980222;326;22811;86;54;19991;139;119;42281;137;115;31783;42;25436;37;25436;26
5863119;5980222;289;20229;86;54;19991;120;100;21073;126;105;21073;43;25468;38;25468;27
5863120;5980222;291;20348;88;56;20611;120;102;21193;126;107;21193;43;25663;38;25663;27
5863121;5980222;293;20488;93;59;20604;107;95;22994;129;109;28858;43;25662;38;25662;27
5863122;5980222;296;20711;93;59;20604;105;90;22666;124;104;28530;43;25937;38;25937;27
5863123;5980222;299;20903;95;60;21123;104;88;22567;118;99;28400;44;27588;39;27588;28
5863124;5980222;298;20880;95;60;21155;104;87;22470;118;98;28303;44;27743;39;27743;28
5863125;5980222;303;21213;95;60;21155;104;91;22803;123;106;28667;44;28137;39;28137;28
5863126;5980222;308;21535;87;55;20550;104;92;22841;122;109;24123;46;28005;40;28005;29
5863127;5980222;311;21780;86;55;20523;102;88;22594;119;105;23876;43;27850;37;27850;27
5863128;5980222;297;20774;88;56;20857;85;71;21389;103;84;27253;44;26634;38;26634;27
5863129;5980222;299;20954;88;56;20857;87;74;21568;103;85;27401;44;27065;38;27065;27
5863130;5980222;302;21106;90;57;21273;102;88;22788;112;93;22788;45;27050;39;27050;28
5863131;5980222;290;20309;84;53;20230;89;77;21991;91;78;26573;42;26633;36;26633;26
5863132;5980222;286;20013;84;53;20230;85;73;21695;88;74;21695;42;25870;36;25870;26
5863133;5980222;287;20089;83;53;20102;85;74;21771;88;75;21771;41;26193;36;26193;25
5863134;5980222;293;20486;84;53;20314;87;76;22232;91;80;28273;42;26559;36;26559;26
5863135;5980222;321;22457;84;53;20314;87;76;23698;96;80;23698;42;26055;36;26055;26
5863136;5980222;317;22210;97;62;22150;86;73;25176;93;76;23451;45;29197;38;28109;27
5863137;5980222;315;22084;97;62;22150;82;71;25050;93;74;23325;45;29081;38;27993;27
5863138;5980222;311;21744;95;60;21837;82;67;24710;85;70;22985;44;28988;38;27900;26
5863139;5980222;298;20835;91;58;21025;80;70;25119;87;73;22745;45;28541;38;27390;26
5863140;5980222;295;20657;90;57;21010;74;63;24628;80;66;22254;44;28162;37;27012;26
5863141;5980222;295;20658;89;57;20930;72;60;23541;82;63;21816;43;28045;36;26832;25
5863142;5980222;293;20538;91;58;20861;77;63;24032;80;65;21949;41;27376;35;26288;25
5863143;5980222;294;20614;91;57;20586;82;70;24484;84;73;22759;41;27505;35;26417;24
5863144;5980222;294;20594;91;58;20705;82;72;24395;90;75;33088;41;27487;35;26399;25
5863145;5980222;289;20210;90;57;20558;84;72;25266;95;77;32973;41;27153;35;26065;25
5863146;5980222;287;20096;91;57;20302;93;77;24886;105;83;26114;42;26959;36;25871;25
5863147;5980222;285;19941;91;57;20118;92;74;24731;98;79;32437;41;26883;35;25795;25
5863148;5980222;287;20060;91;57;20118;93;76;24850;105;82;26078;44;28376;38;27288;27
5863149;5980222;297;20793;90;57;19974;139;123;34699;137;125;28025;46;32359;40;27166;27
5863150;5980222;295;20620;105;67;20441;138;120;34526;135;122;27852;46;32311;40;27118;27
5863151;5980222;287;20091;105;67;20441;127;108;25765;131;115;27323;45;31781;39;26588;26
5863152;5980222;282;19760;96;61;19452;121;103;25434;123;110;26993;45;31351;38;26158;26
5863153;5980222;279;19507;98;62;19629;118;100;25181;121;107;26739;44;31269;38;26076;26
5863154;5980222;280;19600;98;62;19629;119;101;25274;122;108;26832;44;31289;38;26096;26
5863155;5980222;295;20627;98;62;19629;118;102;34781;115;103;34781;44;33288;38;28094;26
5863156;5980222;286;20034;96;61;19962;112;97;34188;109;95;34188;46;29278;40;29278;27
5863157;5980222;283;19795;96;61;19962;105;90;33736;109;88;33736;50;29206;43;29206;28
5863158;5980222;288;20152;96;61;19962;102;88;33550;103;86;33550;50;29118;43;29118;28
5863159;5980222;292;20464;102;64;20665;104;88;33547;103;86;33547;50;29070;43;29070;27
5863160;5980222;308;21593;102;64;20665;100;82;33159;98;80;33159;49;28533;42;28533;27
5863161;5980222;310;21733;99;63;20189;102;84;33299;98;82;33299;49;28775;42;28775;27
5863162;5980222;320;22370;101;64;22282;88;80;32528;86;75;32528;49;27797;42;27797;27
5863163;5980222;315;22084;101;64;22282;84;77;33013;82;73;32398;45;26805;38;26805;24
5863164;5980222;315;22051;100;63;21998;83;76;32923;83;76;32923;45;26687;38;26687;24
5863165;5980222;301;21086;97;61;21323;81;74;32569;79;71;32569;46;28115;39;28115;25
5863166;5980222;306;21416;-1;-1;-1;83;80;32209;82;73;32209;46;27895;40;27895;25
5863167;5980222;309;21606;-1;-1;-1;86;83;32417;84;76;32417;47;28253;40;28253;25
5863168;5980222;304;21312;95;60;21031;87;80;36938;93;81;31467;47;28902;40;27522;26
5863169;5980222;304;21276;96;61;21262;84;77;36718;90;84;33199;47;28706;40;28706;26
5863170;5980222;305;21384;96;61;21266;88;80;33961;94;82;31544;47;27784;40;27784;26
5863171;5980222;308;21574;96;61;21266;93;83;34150;100;85;31733;48;28266;41;28266;26
5863172;5980222;314;22000;101;64;21868;103;93;34819;106;77;37209;47;27568;41;27568;25
5863173;5980222;312;21835;101;64;21868;103;91;34654;106;75;37044;47;27638;41;27638;25
5863174;5980222;314;21948;102;64;22113;100;86;34332;106;72;36861;48;27905;41;27905;26
5863175;5980222;371;25984;103;65;22376;129;122;34417;127;110;34949;49;28277;42;28277;26
5863176;5980222;325;22735;103;65;22614;103;88;34008;105;84;37648;49;28794;43;28587;26
5863177;5980222;364;25475;103;65;22614;121;108;38753;122;103;34440;50;29227;43;29227;27
5863178;5980222;359;25161;103;65;22342;115;103;38439;118;98;34126;50;29112;43;29112;27
5863179;5980222;356;24891;104;66;22458;111;99;38169;113;94;33855;54;32681;46;32681;30
5863180;5980222;328;22975;105;67;22342;102;92;33719;104;90;35506;52;32437;45;32437;29
5863181;5980222;334;23355;105;67;22342;100;94;32435;105;83;33035;52;32042;45;32042;29
5863182;5980222;343;24035;106;67;22520;101;87;37314;104;82;33000;53;30322;45;32069;29
5863183;5980222;346;24199;107;68;22835;101;90;37477;105;85;33164;54;32043;45;32043;29
5863184;5980222;347;24309;117;74;24944;103;91;37587;107;86;33274;54;32360;46;32360;30
5863185;5980222;357;24968;117;74;24944;102;94;32904;101;94;33172;54;-1;46;-1;30
5863186;5980222;361;25298;117;74;24944;101;93;32875;101;93;33143;52;31026;43;31026;27
5863187;5980222;360;25234;117;74;24944;89;82;32110;92;82;32378;52;30970;43;30970;27
5863188;5980222;357;24964;116;73;24669;86;78;31840;89;78;32108;51;30917;43;30917;27
5863189;5980222;351;24591;116;73;24669;82;73;31467;86;73;31735;50;30530;42;30530;26
5863190;5980222;349;24463;115;73;24514;79;71;31340;82;75;31409;50;30473;42;30473;26
5863191;5980222;355;24864;115;73;24598;81;73;37825;82;75;37825;48;30707;40;29969;26
5863192;5980222;360;25216;118;75;25232;80;74;32015;80;74;37763;50;29281;41;29281;26
5863193;5980222;361;25240;117;74;25520;81;77;32204;82;75;37888;50;29415;41;29415;26
5863194;5980222;367;25670;117;74;25520;88;83;32634;90;84;32902;50;29303;41;29303;26
5863195;5980222;381;26655;117;74;25498;104;97;34204;109;98;34942;50;29762;42;29762;26
5863196;5980222;380;26580;-1;-1;-1;87;81;33053;96;82;33791;50;29591;42;29591;26
5863197;5980222;367;25680;116;74;25627;74;67;32078;84;67;32078;49;29555;41;29555;25
5863198;5980222;368;25762;116;73;25851;71;62;31780;82;62;31780;47;28844;40;28844;25
5863199;5980222;370;25882;116;74;25968;75;66;31558;83;67;31558;51;29642;43;29642;26
5863200;5980222;372;26073;118;75;26351;77;71;33379;83;70;31820;51;29684;43;29684;26
5863201;5980222;379;26555;120;76;26626;80;71;33627;85;74;33627;52;30032;44;30032;27
5863202;5980222;384;26863;122;77;27045;80;68;33437;84;71;33437;53;31121;45;31102;27
5863203;5980222;385;26937;122;78;27171;79;69;34093;80;73;34093;55;31238;46;31485;28
5863204;5980222;386;27001;122;77;27186;77;67;34450;79;69;34450;55;31377;46;31497;28
5863205;5980222;386;27042;122;77;27199;75;66;34559;77;68;34559;56;31389;47;31389;29
5863206;5980222;390;27283;124;78;27495;77;71;34864;78;73;34864;56;31815;46;31815;28
5863207;5980222;393;27493;125;79;27649;77;69;31940;78;73;32120;58;32520;48;32520;30
5863208;5980222;397;27793;126;80;27933;74;67;31818;75;69;31818;59;32745;49;32941;30
5863209;5980222;401;28094;127;80;28271;74;66;31726;75;68;31726;59;33150;49;32968;30
5863210;5980222;403;28197;126;80;28366;72;65;31678;74;67;31678;59;33704;49;33704;30
5863211;5980222;410;28684;127;81;28637;78;72;32165;78;76;32345;57;35079;50;35079;32
5863212;5980222;412;28815;128;81;28857;80;77;34381;81;75;34004;57;37397;50;37397;32
5863213;5980222;416;29121;128;81;29174;79;74;34135;80;70;34204;57;37162;49;37162;31
5863214;5980222;420;29378;128;81;29174;77;71;33975;78;67;34043;56;36959;49;36959;31
5863215;5980222;425;29732;129;82;29466;82;69;34166;84;69;34166;55;36569;48;36569;30
5863216;5980222;442;30910;133;84;29977;94;78;33857;97;78;33857;55;36285;48;36285;31
5863217;5980222;439;30758;134;85;30430;90;76;33704;92;76;33704;54;35795;47;35795;30
5863218;5980222;433;30317;134;85;30476;81;69;33263;89;69;33263;54;35565;47;35565;29
5863219;5980222;429;30000;137;87;30812;79;65;32947;82;65;32947;54;35255;47;35255;29
5863220;5980222;440;30799;137;87;30812;85;76;34691;85;76;33746;54;35723;46;35723;29
5863221;5980222;445;31133;141;89;31909;88;77;34787;89;77;34855;53;35282;46;35282;29
5863222;5980222;446;31186;139;88;31396;77;65;33936;80;65;34005;54;35788;47;36392;29
5863223;5980222;449;31429;140;89;31640;80;67;34042;84;67;34110;55;36447;47;37051;30
5863224;5980222;452;31666;145;92;32320;86;70;34278;86;70;34347;56;36722;49;37326;30
5863225;5980222;459;32151;145;92;32365;86;71;34651;94;77;34833;58;36523;50;37127;31
5863226;5980222;453;31740;140;88;31899;89;64;34177;94;81;36029;58;36744;50;37347;31
5863227;5980222;458;32074;141;89;32128;94;69;34510;100;85;36278;59;37231;50;37834;31
5863228;5980222;462;32356;142;90;32220;98;73;34793;103;89;36561;59;37423;51;38027;31
5863229;5980222;467;32683;142;90;32220;101;78;35119;103;93;36888;59;40065;51;40669;31
5863230;5980222;479;33552;149;94;33180;112;90;35989;117;92;36057;64;40128;55;40732;35
5863231;5980222;478;33444;149;94;33180;112;89;35881;117;91;35949;64;40355;55;40959;35
5863232;5980222;481;33679;149;94;33180;115;92;36116;117;94;36184;65;40458;56;41062;35
5863233;5980222;490;34306;149;94;33180;117;98;38145;123;100;38214;64;39886;56;40319;37
5863234;5980222;494;34585;149;94;33180;115;96;38046;123;98;38114;64;39936;56;40369;37
5863235;5980222;499;34924;149;94;33180;123;101;38385;125;103;38454;64;40044;56;40477;37
5863236;5980222;503;35202;171;108;38306;130;105;38663;134;107;38731;64;40516;56;40949;37
5864955;5980222;344;24068;107;68;24442;99;79;25872;101;82;25872;50;28393;44;28393;32
5864956;5980222;345;24143;104;66;23625;99;80;25946;101;83;25946;49;28095;43;28095;31
5864957;5980222;341;23873;104;66;23625;99;76;25676;97;79;25676;49;27718;43;27718;31
5864958;5980222;340;23780;104;66;23625;105;83;25630;109;86;25630;49;27652;43;27652;31
5864959;5980222;338;23627;109;69;23898;102;81;25476;107;84;25476;49;27925;44;27925;32
5864960;5980222;339;23723;109;69;23967;102;83;25572;109;86;25572;50;28038;44;28038;32
5864961;5980222;347;24260;108;69;24203;93;75;25663;115;82;25663;51;30620;45;30620;31
5864962;5980222;318;22271;95;60;22113;90;63;24190;109;70;24190;51;29001;45;29001;31
5864963;5980222;315;22029;95;60;22113;78;60;23948;97;67;23948;46;28229;40;28229;28
5864964;5980222;310;21711;94;59;21825;74;55;23176;97;63;23176;46;28040;40;28040;27
5864965;5980222;311;21739;94;60;21917;90;68;23659;109;75;23659;46;28178;40;28178;27
5864966;5980222;312;21820;93;59;21430;93;70;23740;109;77;23740;45;27913;39;27913;27
5864967;5980222;310;21714;95;60;21256;90;68;23634;109;75;23634;45;28080;39;28080;27
5864968;5980222;311;21768;95;60;21256;93;74;24011;109;81;24011;45;27318;39;27318;27
5864969;5980222;315;22078;95;60;21256;96;78;24321;115;85;24321;44;27573;38;27573;26
5864970;5980222;322;22541;91;58;20653;105;83;24733;121;91;24733;44;27714;38;27714;26
5864971;5980222;316;22135;91;58;20653;105;87;23931;121;95;23931;44;27809;38;27809;26
5864972;5980222;311;21741;91;58;20653;102;81;23537;121;89;23537;44;27101;38;27101;26
5864973;5980222;313;21926;91;58;20653;105;84;23722;121;92;23722;44;27196;39;27196;27
5864974;5980222;317;22172;110;69;24244;105;87;23969;121;95;23969;51;30513;45;30407;33
5864975;5980222;-1;-1;105;67;24013;-1;-1;-1;-1;-1;-1;50;30321;45;30215;33
5864976;5980222;324;22664;100;63;21913;134;113;24342;145;121;24342;49;29850;43;29744;31
5864977;5980222;320;22434;100;63;21913;126;110;24111;145;118;24111;49;29745;43;29640;31
5864978;5980222;326;22800;104;66;22251;139;115;24478;157;127;24478;50;28208;44;28208;32
5864979;5980222;335;23423;104;66;22251;139;124;25101;163;136;25101;50;28367;44;28367;32
5864980;5980222;326;22787;104;66;22251;139;115;24464;157;127;24464;50;28514;44;28514;32
5864981;5980222;322;22525;103;65;22400;126;111;24202;145;119;24202;50;28771;44;28771;32
5864982;5980222;323;22639;103;65;22400;134;113;24316;145;121;24316;50;28798;44;28798;32
5864983;5980222;288;20186;86;54;19991;120;99;21030;126;104;21030;42;28745;37;28745;26
5864984;5980222;285;19950;86;54;19991;120;96;20795;124;101;20795;42;25251;37;25251;26
5864985;5980222;286;20048;86;54;19991;120;101;23472;130;102;20893;42;25165;37;25165;26
5864986;5980222;288;20128;93;59;20604;111;96;23128;129;109;28992;43;25610;38;25610;27
5864987;5980222;292;20423;95;60;21123;117;97;23215;129;108;29048;44;26100;39;26100;28
5864988;5980222;296;20698;95;60;21123;99;84;22287;115;97;28152;44;27555;39;27555;28
5864989;5980222;293;20490;95;60;21155;95;81;22080;114;94;27944;44;27429;39;27429;28
5864990;5980222;295;20674;95;60;21155;90;76;21689;111;86;27522;44;26993;38;26993;27
5864991;5980222;297;20822;87;55;20550;88;73;21477;103;85;27342;43;26772;37;26772;26
5864992;5980222;296;20718;87;55;20441;86;70;21333;103;87;22616;43;26383;37;26383;26
5864993;5980222;293;20503;86;55;20523;85;67;21118;97;78;26950;43;26605;37;26605;27
5864994;5980222;297;20822;86;55;20523;85;72;21436;103;85;27301;43;27191;37;27191;27
5864995;5980222;284;19850;82;52;19827;83;71;21532;88;72;21532;41;25551;35;25551;25
5864996;5980222;281;19698;82;52;19827;83;68;21380;86;69;21380;41;25757;35;25757;25
5864997;5980222;282;19730;82;52;19723;83;69;21412;86;70;21412;41;25790;35;25790;25
5864998;5980222;287;20074;82;52;19833;85;74;21756;88;75;21756;41;25717;35;25717;25
5864999;5980222;285;19969;83;53;19813;85;75;22470;89;75;21787;41;25996;36;25996;25
5865000;5980222;329;23002;84;53;19833;102;85;25967;106;88;24243;41;26013;36;26013;26
5865001;5980222;325;22753;101;64;22736;90;80;23993;103;84;23993;46;29713;40;28625;28
5865002;5980222;323;22639;97;62;22234;89;78;23880;100;82;23880;46;29206;40;28118;28
5865003;5980222;319;22356;99;63;22434;87;74;23597;96;78;23597;46;29610;39;28522;28
5865004;5980222;293;20527;89;57;20735;77;64;23505;85;67;21780;45;28497;38;27346;26
5865005;5980222;293;20522;91;58;21002;75;67;24893;83;67;21775;44;28327;38;27176;26
5865006;5980222;290;20333;89;56;20685;71;58;23399;81;61;21675;43;27945;37;26731;26
5865007;5980222;293;20522;90;57;20724;76;63;23430;81;66;21706;43;27373;37;26414;26
5865008;5980222;289;20240;90;57;20450;78;65;25002;82;70;32708;41;27456;35;26216;24
5865009;5980222;286;20025;90;57;20262;81;65;24762;84;70;32468;40;26813;34;25725;24
5865010;5980222;286;19994;90;57;20309;82;69;25049;89;74;32756;40;26876;34;25788;24
5865011;5980222;282;19744;90;57;20097;89;72;24534;98;77;32240;41;26639;35;25551;25
5865012;5980222;282;19760;90;57;19955;89;72;24550;98;77;32256;41;26729;35;25641;24
5865013;5980222;285;19959;90;57;19955;92;75;24749;101;80;32456;41;26600;35;25358;24
5865014;5980222;289;20206;89;56;19649;94;78;24996;107;85;26224;40;26710;34;25467;24
5865015;5980222;298;20827;88;56;19199;140;123;34733;137;125;28060;43;32401;37;27208;25
5865016;5980222;284;19883;88;56;19199;123;105;25557;127;112;27115;43;28026;37;25127;25
5865017;5980222;281;19640;96;61;19452;119;101;25314;123;108;26872;44;31471;38;26278;26
5865018;5980222;275;19262;96;61;19452;113;96;24937;117;103;26495;43;30921;37;25728;25
5865019;5980222;276;19330;98;62;19629;113;97;25004;118;104;26562;44;31204;38;26011;25
5865020;5980222;280;19580;98;62;19629;119;101;25254;122;108;26812;44;33413;38;28220;26
5865021;5980222;279;19523;94;59;19590;110;97;34219;109;95;34219;45;29485;39;29485;27
5865022;5980222;280;19591;94;59;19743;109;94;33956;109;92;33956;45;29271;39;29271;27
