from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5800883;5961894;382;26718;121;95;33229;49;30202
5800884;5961894;-1;-1;-1;-1;-1;49;30491
5800885;5961894;377;26375;90;71;32089;48;30193
5800886;5961894;375;26227;90;73;32233;50;30151
5800887;5961894;376;26347;95;77;32506;52;30785
5800888;5961894;369;25806;121;98;32018;46;29012
5800889;5961894;374;26209;125;103;32422;46;29600
5800890;5961894;376;26286;125;104;32498;48;29513
5800891;5961894;379;26496;130;107;32709;45;29390
5800892;5961894;378;26432;126;106;32645;47;29827
5800893;5961894;380;26594;130;109;32807;48;29993
5800894;5961894;378;26448;144;125;32306;46;29685
5800895;5961894;374;26207;137;122;32065;46;29586
5802783;5961894;368;25762;84;64;26360;36;28453
5802784;5961894;366;25644;84;63;26242;38;28684
5802785;5961894;370;25922;84;67;26521;-1;-1
5802786;5961894;-1;-1;-1;-1;-1;34;28407
5802787;5961894;380;26582;121;93;33093;48;30236
5802788;5961894;377;26384;117;90;32895;48;29989
5802789;5961894;377;26385;117;90;32896;50;30732
5802790;5961894;378;26454;90;74;32338;49;30254
5802791;5961894;371;25955;90;73;31696;48;29795
5802792;5961894;374;26192;95;77;31933;48;29981
5802793;5961894;365;25577;118;94;31789;46;28953
5802794;5961894;370;25913;121;99;32125;45;29238
5802795;5961894;370;25913;121;99;32126;45;29239
5802796;5961894;372;26027;125;101;32239;46;29435
5802797;5961894;377;26388;126;106;32600;47;29753
5802798;5961894;379;26563;130;108;32776;49;29486
5802799;5961894;370;25891;132;117;31749;44;28999
5802800;5961894;369;25812;132;116;31670;45;29167
5802801;5961894;374;26180;137;121;32038;46;29526
5804689;5961894;366;25597;84;64;29389;36;28440
5804690;5961894;363;25427;83;62;29219;37;28431
5804691;5961894;366;25627;84;69;29743;36;28415
5804692;5961894;369;25819;90;72;29935;40;28854
5804693;5961894;380;26583;121;93;33094;49;30300
5804694;5961894;373;26144;108;87;32654;48;29906
5804695;5961894;372;26070;108;86;32581;49;30818
5804696;5961894;368;25794;90;71;31561;46;29446
5804697;5961894;368;25725;90;70;31466;47;29536
5804698;5961894;375;26253;95;78;31995;48;30082
5804699;5961894;362;25355;113;91;31568;45;28669
5804700;5961894;362;25314;110;91;31527;45;28609
5804701;5961894;365;25564;118;94;31776;47;28998
5804702;5961894;366;25627;118;95;31839;46;28817
5804703;5961894;368;25777;119;97;31990;45;28992
5804704;5961894;370;25925;125;99;32137;48;29412
5804705;5961894;366;25647;129;114;31505;44;28813
5804706;5961894;366;25608;129;113;31466;47;29102
5804707;5961894;-1;-1;-1;-1;-1;49;29615
5806593;5961894;366;25612;84;65;29404;37;28954
5806594;5961894;361;25243;83;59;29035;36;28190
5806595;5961894;360;25209;83;59;29001;35;28072
5806596;5961894;363;25393;84;66;29509;33;27798
5806597;5961894;368;25768;88;69;26690;37;28708
5806598;5961894;373;26078;91;76;30194;37;28940
5806599;5961894;371;25981;104;85;32491;47;29657
5806600;5961894;368;25753;104;81;32264;48;29514
5806601;5961894;365;25553;90;73;31674;46;29368
5806602;5961894;369;25836;90;72;31603;47;29565
5806603;5961894;371;25984;90;74;31751;47;28614
5806604;5961894;362;25352;113;91;31564;45;28552
5806605;5961894;358;25038;106;87;31251;45;28414
5806606;5961894;360;25225;107;89;31438;45;28475
5806607;5961894;363;25408;114;92;31621;46;28838
5806608;5961894;368;25729;118;96;31941;48;29182
5806609;5961894;372;26049;125;101;32261;47;29364
5806610;5961894;361;25292;128;109;31150;44;28549
5806611;5961894;364;25452;129;111;31309;47;28955
5806612;5961894;367;25698;129;115;31555;49;29105
5806613;5961894;390;27314;155;141;34157;49;30404
5808496;5961894;367;25669;84;67;26238;38;29011
5808497;5961894;371;25938;84;69;29730;38;28974
5808498;5961894;369;25835;84;65;26433;37;28705
5808499;5961894;357;24994;83;60;29109;35;27930
5808500;5961894;361;25284;84;65;29400;32;27503
5808501;5961894;373;26119;91;76;30235;37;29017
5808502;5961894;373;26132;91;77;30247;39;29215
5808503;5961894;373;26078;108;86;32589;50;29785
5808504;5961894;368;25767;104;82;32278;47;29425
5808505;5961894;363;25387;95;76;31898;46;29084
5808506;5961894;361;25301;90;76;31885;46;29058
5808507;5961894;358;25083;103;84;31103;45;28388
5808508;5961894;356;24899;102;82;30919;44;28089
5808509;5961894;355;24841;102;84;31053;44;28165
5808510;5961894;359;25143;107;88;31355;47;28654
5808511;5961894;357;25022;106;86;31234;50;29055
5808512;5961894;-1;-1;-1;-1;-1;49;29241
5808513;5961894;358;25065;123;106;30923;43;28039
5808514;5961894;357;24980;120;104;30838;43;28299
5808515;5961894;361;25270;128;108;31128;44;28563
5808516;5961894;364;25508;128;112;31366;47;29023
5808517;5961894;370;25919;127;109;30347;50;29208
5808518;5961894;376;26304;134;115;30731;51;30683
5810399;5961894;363;25405;87;63;25974;-1;-1
5810400;5961894;365;25582;87;66;26151;40;29152
5810401;5961894;373;26127;88;72;29919;39;29111
5810402;5961894;352;24673;83;62;29252;35;27576
5810403;5961894;353;24744;83;63;29266;34;27904
5810404;5961894;363;25390;84;66;29506;35;27510
5810405;5961894;-1;-1;-1;-1;-1;38;29170
5810406;5961894;375;26281;95;79;30397;38;29699
5810407;5961894;-1;-1;-1;-1;-1;48;29534
5810408;5961894;-1;-1;-1;-1;-1;46;29199
5810409;5961894;358;25089;90;73;30857;45;28824
5810410;5961894;356;24900;90;70;30668;46;28646
5810411;5961894;359;25155;107;85;31175;45;28336
5810412;5961894;352;24605;94;78;30625;43;28032
5810413;5961894;349;24448;90;78;30660;43;27819
5810414;5961894;352;24620;98;81;30832;45;28082
5810415;5961894;358;25026;106;86;31239;49;28398
5810416;5961894;353;24709;117;100;30567;45;27827
5810417;5961894;353;24677;117;100;30535;43;27906
5810418;5961894;356;24935;118;104;30793;44;28345
5810419;5961894;364;25470;129;111;31328;47;29028
5810420;5961894;367;25691;127;111;30449;48;29091
5810421;5961894;370;25907;127;109;30335;50;29198
5810422;5961894;374;26148;133;113;30576;49;30518
5810423;5961894;386;27019;152;135;30381;41;28652
5810457;5961894;352;24617;88;79;29293;34;25659
5810458;5961894;348;24332;84;75;29037;35;26213
5810462;5961894;344;24082;76;62;28843;37;27639
5810463;5961894;344;24077;72;59;28619;37;27711
5810464;5961894;345;24118;72;62;28822;38;27968
5812300;5961894;357;24971;85;57;25540;-1;-1
5812301;5961894;360;25202;85;60;25771;-1;-1
5812302;5961894;364;25509;90;65;26078;43;29372
5812303;5961894;-1;-1;-1;-1;-1;40;29175
5812304;5961894;349;24432;84;67;29578;34;27347
5812305;5961894;350;24482;84;68;29635;31;26916
5812306;5961894;-1;-1;-1;-1;-1;37;27773
5812307;5961894;-1;-1;-1;-1;-1;36;27651
5812308;5961894;358;25055;105;86;26560;37;29302
5812309;5961894;358;25067;105;87;26572;47;29467
5812310;5961894;-1;-1;-1;-1;-1;46;29274
5812311;5961894;358;25036;90;72;30803;45;28827
5812312;5961894;353;24737;90;69;30560;45;28576
5812313;5961894;351;24566;90;72;30775;44;28286
5812314;5961894;350;24493;90;73;30332;43;27829
5812315;5961894;346;24188;89;76;30516;43;27526
5812316;5961894;348;24391;98;79;30207;45;27896
5812317;5961894;352;24637;101;82;30453;48;28304
5812318;5961894;351;24573;117;98;30431;43;27685
5812319;5961894;349;24426;113;96;30284;45;27915
5812320;5961894;361;25269;128;108;31127;43;28408
5812321;5961894;361;25291;128;109;31149;46;28883
5812322;5961894;364;25492;125;102;29803;50;29200
5812323;5961894;368;25749;125;105;30061;50;28572
5812324;5961894;375;26225;133;114;30653;44;28841
5812325;5961894;385;26981;152;134;30343;41;28660
5812353;5961894;330;23118;111;86;23977;33;24182
5812354;5961894;333;23324;109;89;24183;33;24401
5812355;5961894;341;23876;105;93;30441;31;24542
5812356;5961894;339;23757;103;91;30300;34;24961
5812358;5961894;355;24878;98;81;29584;38;25640
5812359;5961894;353;24676;90;80;29382;35;25669
5812360;5961894;348;24341;84;75;29046;35;26619
5812361;5961894;346;24203;79;71;28737;35;26591
5812362;5961894;343;23990;76;64;28269;39;27196
5812363;5961894;341;23877;76;63;28153;36;27126
5812364;5961894;341;23844;73;58;28129;37;27369
5812365;5961894;342;23940;76;59;28236;38;27806
5812366;5961894;341;23844;72;65;29081;40;28227
5814173;5961894;436;30537;114;93;33832;57;33430
5814174;5961894;446;31216;129;102;34511;57;33411
5814175;5961894;447;31308;129;104;34603;57;32948
5814176;5961894;416;29154;160;133;36671;58;33047
5814201;5961894;354;24785;81;54;25354;-1;-1
5814202;5961894;358;25034;85;58;25603;38;27359
5814203;5961894;-1;-1;-1;-1;-1;36;26882
5814204;5961894;-1;-1;-1;-1;-1;36;27380
5814205;5961894;346;24206;84;62;24820;34;27013
5814206;5961894;346;24205;82;61;24818;32;26770
5814207;5961894;348;24351;84;64;24965;34;27406
5814208;5961894;350;24514;84;66;25128;35;27542
5814209;5961894;356;24907;100;84;26412;36;29129
5814210;5961894;355;24843;100;83;26349;38;29122
5814211;5961894;-1;-1;-1;-1;-1;49;29516
5814212;5961894;-1;-1;-1;-1;-1;47;28988
5814213;5961894;354;24772;90;74;30913;47;28908
5814214;5961894;349;24420;90;71;30190;44;28157
5814215;5961894;347;24282;90;69;30053;45;27722
5814216;5961894;343;24020;89;73;29837;43;27400
5814217;5961894;343;24042;89;74;29859;46;27355
5814218;5961894;-1;-1;-1;-1;-1;47;27991
5814219;5961894;348;24369;113;96;30227;43;27595
5814220;5961894;345;24185;112;93;30043;45;27675
5814221;5961894;365;25535;129;112;31393;47;28758
5814222;5961894;365;25554;129;113;31412;48;29016
5814223;5961894;361;25274;125;98;29585;49;28492
5814224;5961894;360;25228;120;98;29539;51;28581
5814225;5961894;-1;-1;-1;-1;-1;44;28889
5814226;5961894;382;26741;151;131;30103;42;28714
5814227;5961894;378;26427;144;120;29693;41;28871
5814253;5961894;323;22605;108;91;29367;36;24230
5814254;5961894;326;22797;91;69;30047;36;24444
5814255;5961894;325;22743;91;69;29993;35;24619
5814256;5961894;343;24037;107;96;30602;34;25022
5814257;5961894;350;24483;113;102;31026;34;25505
5814258;5961894;345;24184;109;97;30727;34;25346
5814259;5961894;349;24405;111;101;30948;37;25616
5814260;5961894;352;24653;90;80;29359;39;28042
5814261;5961894;349;24397;85;76;29102;36;26813
5814262;5961894;347;24258;78;68;28537;35;26687
5814263;5961894;345;24146;78;67;28425;36;26946
5814264;5961894;339;23717;77;61;28007;36;27003
5814265;5961894;335;23453;69;57;27758;36;27240
5814266;5961894;335;23421;78;62;28106;38;27705
5814267;5961894;336;23529;78;64;26675;38;26467
5814268;5961894;333;23345;71;60;31066;38;26332
5816065;5961894;441;30892;123;99;34287;58;35375
5816068;5961894;431;30140;114;88;33536;53;34460
5816069;5961894;434;30393;114;92;33788;53;34658
5816070;5961894;421;29471;99;77;32766;54;34807
5816071;5961894;421;29466;99;78;32821;54;34650
5816072;5961894;422;29559;99;80;32914;53;33187
5816073;5961894;408;28529;113;84;33206;54;33051
5816074;5961894;402;28170;122;98;34178;54;32721
5816075;5961894;417;29216;160;134;36734;54;32570
5816099;5961894;364;25473;90;64;26031;33;27258
5816100;5961894;349;24404;85;56;25470;34;27189
5816101;5961894;347;24320;87;62;25861;36;27217
5816102;5961894;-1;-1;-1;-1;-1;34;26727
5816103;5961894;-1;-1;-1;-1;-1;34;27288
5816104;5961894;343;23978;82;58;24592;34;27037
5816105;5961894;343;23989;82;58;24602;31;26518
5816106;5961894;346;24191;82;61;24805;34;27123
5816107;5961894;350;24534;84;66;25148;35;27513
5816108;5961894;353;24733;99;82;26239;34;27621
5816109;5961894;351;24538;94;79;26044;38;28848
5816110;5961894;354;24767;99;82;26272;38;29089
5816111;5961894;-1;-1;-1;-1;-1;40;29556
5816112;5961894;-1;-1;-1;-1;-1;40;29948
5816113;5961894;347;24309;90;72;30259;45;28218
5816114;5961894;343;24009;89;68;29782;43;27301
5816115;5961894;339;23748;88;69;29796;42;27027
5816116;5961894;339;23756;88;70;29572;45;27254
5816117;5961894;343;24002;89;73;29819;45;27244
5816118;5961894;343;23978;102;90;29836;42;27027
5816119;5961894;343;24004;109;90;29862;45;27573
5816120;5961894;364;25514;125;102;29826;50;29013
5816121;5961894;363;25379;125;100;29691;47;28917
5816122;5961894;357;24980;115;94;29291;46;28201
5816123;5961894;357;24965;115;94;29277;49;28435
5816124;5961894;358;25037;120;95;29349;50;28523
5816125;5961894;-1;-1;-1;-1;-1;45;28969
5816126;5961894;381;26647;151;129;30009;44;29060
5816127;5961894;374;26212;139;117;29478;43;28874
5816152;5961894;314;21946;95;73;30307;36;24074
5816153;5961894;324;22699;89;68;29949;36;24876
5816154;5961894;321;22483;89;65;29734;39;24716
5816155;5961894;322;22564;89;66;29814;39;24814
5816156;5961894;349;24462;113;101;31005;34;25556
5816157;5961894;348;24385;111;100;30928;36;25517
5816158;5961894;335;23443;81;70;27979;39;28073
5816159;5961894;334;23404;80;69;27940;39;28023
5816160;5961894;334;23404;80;69;27939;37;27270
5816161;5961894;339;23748;85;74;28283;39;28184
5816162;5961894;331;23193;72;59;27424;38;28187
5816163;5961894;331;23204;70;57;27764;39;27812
5816164;5961894;332;23239;67;57;27747;37;27474
5816165;5961894;331;23177;70;60;27977;38;27769
5816166;5961894;330;23090;73;63;32039;38;28087
5816167;5961894;328;22987;73;60;31082;40;26202
5817963;5961894;446;31212;129;104;34607;54;35165
5817964;5961894;442;30945;123;100;34341;55;35106
5817965;5961894;440;30781;122;98;34177;54;34658
5817966;5961894;436;30519;114;94;33915;53;34382
5817967;5961894;423;29627;113;83;33160;53;34330
5817968;5961894;422;29559;99;78;32830;52;34646
5817969;5961894;418;29283;90;74;32554;53;34536
5817970;5961894;417;29213;90;75;32568;54;34768
5817971;5961894;410;28698;99;78;32836;53;33236
5817972;5961894;405;28354;107;83;33135;52;32906
5817973;5961894;400;28015;122;95;34023;52;32554
5817974;5961894;398;27876;114;93;33884;51;32347
5817975;5961894;391;27392;122;95;34023;52;32021
5817976;5961894;389;27254;123;101;34409;51;31706
5817977;5961894;388;27147;129;105;34664;54;31814
5817997;5961894;365;25528;90;65;26086;40;28599
5817998;5961894;365;25585;90;66;26143;35;27394
5817999;5961894;348;24337;85;57;25538;33;27048
5818000;5961894;343;23996;82;58;25631;33;26777
5818001;5961894;343;23986;82;57;24562;36;26766
5818002;5961894;343;23989;82;58;24585;35;27315
5818003;5961894;339;23762;82;55;24357;33;26636
5818004;5961894;339;23728;82;55;24342;33;26328
5818005;5961894;342;23947;82;58;24561;36;28620
5818006;5961894;350;24534;89;71;25460;34;27554
5818007;5961894;346;24237;89;72;25582;36;27897
5818008;5961894;351;24573;94;79;26078;35;28675
5818009;5961894;353;24705;99;82;26230;35;28946
5818010;5961894;350;24533;103;86;26561;36;29321
5818011;5961894;349;24443;112;103;30657;37;29748
5818012;5961894;349;24429;111;103;30644;38;30133
5818013;5961894;341;23872;88;76;29989;43;27303
5818014;5961894;337;23618;88;72;29735;42;26870
5818015;5961894;335;23477;88;69;29527;45;26912
5818016;5961894;344;24070;89;74;29886;43;27071
5818017;5961894;338;23675;102;86;29533;42;27027
5818018;5961894;338;23650;102;85;29508;44;26968
5818019;5961894;364;25483;125;101;29795;47;27203
5818020;5961894;361;25300;125;99;29612;46;27676
5818021;5961894;358;25033;120;95;29344;44;28087
5818022;5961894;353;24697;115;90;29009;47;28151
5818023;5961894;356;24892;115;93;29204;44;27874
5818024;5961894;359;25124;120;96;29436;46;29097
5818025;5961894;347;24272;103;80;27088;44;27307
5818026;5961894;345;24176;100;79;26992;43;27297
5818027;5961894;376;26351;139;119;29617;44;27406
5818052;5961894;314;21959;89;63;29603;34;24691
5818053;5961894;317;22161;83;60;29411;37;24558
5818054;5961894;320;22376;89;63;29626;40;24760
5818055;5961894;353;24711;113;105;31254;35;25753
5818056;5961894;353;24726;115;105;31269;37;25904
5818057;5961894;333;23311;79;68;27846;39;28050
5818058;5961894;330;23103;78;65;27638;38;27893
5818059;5961894;330;23077;78;64;27612;37;27467
5818060;5961894;330;23134;78;65;27670;39;28189
5818061;5961894;327;22917;67;55;27148;38;28051
5818062;5961894;329;23057;72;58;27395;37;27819
5818063;5961894;326;22824;77;62;28120;40;28017
5818064;5961894;329;23021;73;62;31960;37;27792
5818065;5961894;325;22775;71;60;31580;38;28078
5818066;5961894;328;22955;77;65;38075;38;25709
5818067;5961894;332;23226;81;69;26772;39;25791
5818068;5961894;333;23304;81;67;26806;40;25967
5818069;5961894;336;23533;82;70;27036;41;25935
5818070;5961894;-1;-1;-1;-1;-1;47;30341
5818071;5961894;367;25669;86;75;37260;45;30227
5818072;5961894;357;25023;76;57;23977;37;26047
5819860;5961894;447;31264;129;104;34659;54;35203
5819861;5961894;432;30216;122;96;34039;53;34859
5819862;5961894;428;29989;114;92;33812;53;34647
5819863;5961894;424;29688;114;88;33511;52;34275
5819864;5961894;421;29462;113;85;33285;52;34083
5819865;5961894;419;29297;99;77;32769;52;33940
5819866;5961894;419;29341;95;75;32613;53;34604
5819867;5961894;416;29099;90;74;32545;52;34469
5819868;5961894;421;29441;99;77;32395;55;33383
5819869;5961894;405;28357;114;90;33614;52;32857
5819870;5961894;400;27993;114;88;33525;53;32580
5819871;5961894;398;27829;114;92;33767;54;32422
5819872;5961894;397;27802;114;95;33988;51;31906
5819873;5961894;389;27263;123;101;34406;50;31623
5819874;5961894;383;26804;129;103;34592;51;31436
5819875;5961894;400;27991;145;117;35508;52;31288
5819876;5961894;401;28061;145;118;35579;55;31499
5819893;5961894;370;25884;95;70;26442;41;28638
5819894;5961894;-1;-1;-1;-1;-1;38;28459
5819895;5961894;348;24373;87;64;25034;36;28286
5819896;5961894;345;24159;85;61;24820;34;26977
5819897;5961894;342;23953;82;58;24614;33;26680
5819898;5961894;341;23842;82;55;24417;33;26617
5819899;5961894;339;23715;81;53;24291;34;26475
5819900;5961894;341;23886;82;57;24481;33;26668
5819901;5961894;335;23416;82;57;24163;33;26131
5819902;5961894;-1;-1;-1;-1;-1;37;28647
5819903;5961894;345;24118;94;79;26058;35;28337
5819904;5961894;342;23936;94;79;29006;37;28337
5819905;5961894;347;24260;94;78;25955;36;29306
5819906;5961894;353;24735;103;85;26462;38;29306
5819907;5961894;348;24351;102;88;26650;36;29262
5819908;5961894;345;24177;104;91;26858;37;29612
5819909;5961894;346;24249;108;100;30464;36;30051
5819910;5961894;341;23859;88;75;29976;44;27293
5819911;5961894;339;23716;88;73;29832;42;26877
5819912;5961894;331;23192;86;69;29006;44;26637
5819913;5961894;334;23369;87;72;29183;43;26290
5819914;5961894;338;23658;102;85;29516;41;26443
5819915;5961894;333;23324;94;81;29182;43;26823
5819916;5961894;336;23510;99;83;29368;45;26971
5819917;5961894;349;24464;107;86;28872;44;27353
5819918;5961894;348;24339;103;84;28746;44;27647
5819919;5961894;351;24560;115;88;28871;48;28135
5819920;5961894;356;24953;115;94;29265;46;27184
5819921;5961894;-1;-1;-1;-1;-1;41;26574
5819922;5961894;344;24090;95;78;26906;41;27148
5819923;5961894;341;23901;92;75;26717;41;27064
5819924;5961894;342;23958;92;76;26774;43;27223
5819949;5961894;311;21761;89;73;30330;33;24659
5819950;5961894;317;22216;81;61;29466;37;24453
5819951;5961894;320;22405;81;61;29230;37;24468
5819952;5961894;322;22543;83;63;29129;39;24355
5819953;5961894;325;22751;79;69;27069;38;25929
5819954;5961894;328;22935;79;65;26790;41;24942
5819955;5961894;325;22726;77;62;26603;37;27753
5819956;5961894;325;22748;77;60;27283;38;27814
5819957;5961894;324;22685;76;59;27220;38;28122
5819958;5961894;323;22591;66;54;26868;38;25699
5819959;5961894;325;22784;78;66;27928;37;25453
5819960;5961894;322;22531;73;65;27637;37;25695
5819961;5961894;323;22580;76;68;38280;36;25574
5819962;5961894;320;22431;71;62;31745;37;25376
5819963;5961894;326;22817;74;65;26481;38;25543
5819964;5961894;326;22825;71;61;26223;38;25496
5819965;5961894;328;22964;74;62;26467;38;25651
5819966;5961894;332;23219;78;66;26722;41;25949
5819967;5961894;335;23433;71;57;23998;40;25487
5819968;5961894;-1;-1;-1;-1;-1;38;25568
5819969;5961894;348;24369;71;48;23323;37;26532
5821755;5961894;464;32457;193;132;36054;55;35718
5821756;5961894;440;30818;129;104;34641;54;35591
5821757;5961894;435;30435;123;99;34258;54;35037
5821758;5961894;437;30579;123;101;34402;56;34877
5821759;5961894;425;29739;114;89;33562;54;34406
5821760;5961894;421;29435;113;84;33258;52;34040
5821761;5961894;415;29035;101;81;33012;51;33716
5821762;5961894;421;29472;99;78;32793;53;34658
5821763;5961894;414;29009;90;71;31946;52;33607
5821764;5961894;419;29334;95;76;32289;54;33980
5821765;5961894;407;28514;114;92;33771;53;33024
5821766;5961894;404;28263;114;92;33795;52;32628
5821767;5961894;405;28345;114;93;33876;55;33077
5821768;5961894;410;28668;122;98;34199;56;33459
5821769;5961894;389;27256;129;107;34809;54;31826
5821770;5961894;383;26812;129;107;32664;51;31332
5821771;5961894;378;26436;129;101;32287;50;31087
5821772;5961894;382;26731;136;105;32583;52;30991
5821773;5961894;411;28788;149;128;36305;51;30687
5821788;5961894;-1;-1;-1;-1;-1;36;28642
5821789;5961894;-1;-1;-1;-1;-1;40;28461
5821790;5961894;345;24130;103;81;26236;36;28311
5821791;5961894;342;23965;101;79;26071;37;28347
5821792;5961894;347;24298;87;63;24958;34;27005
5821793;5961894;341;23894;82;57;24555;33;26552
5821794;5961894;335;23444;81;50;24105;32;26273
5821795;5961894;334;23405;81;53;24306;33;26162
5821796;5961894;331;23159;77;51;23716;31;25749
5821797;5961894;334;23379;82;55;24024;33;25870
5821798;5961894;336;23532;82;57;24177;33;25611
5821799;5961894;339;23736;98;80;25774;35;28350
5821800;5961894;340;23767;94;81;25805;37;28156
5821801;5961894;-1;-1;-1;-1;-1;39;29550
5821802;5961894;-1;-1;-1;-1;-1;40;29498
5821803;5961894;349;24415;104;92;26941;37;29437
5821804;5961894;341;23879;102;94;27095;37;29902
5821805;5961894;342;23906;99;83;29993;43;27139
5821806;5961894;340;23765;99;81;29853;44;27060
5821807;5961894;333;23332;87;71;29145;41;26425
5821808;5961894;327;22920;82;66;28782;42;26357
5821809;5961894;329;22995;86;70;29067;41;26167
5821810;5961894;330;23112;90;78;28970;41;26466
5821811;5961894;332;23246;94;80;29104;43;26745
5821812;5961894;335;23479;99;83;29337;44;26976
5821813;5961894;343;24003;100;79;28411;43;27249
5821814;5961894;344;24071;103;80;28478;46;27641
5821815;5961894;343;23981;100;79;28389;46;27264
5821816;5961894;343;23997;100;79;28405;44;27075
5821817;5961894;-1;-1;-1;-1;-1;41;26558
5821818;5961894;345;24118;95;78;26934;40;26649
5821819;5961894;337;23586;92;71;26402;40;26718
5821820;5961894;342;23953;92;76;26768;42;27077
5821821;5961894;337;23565;95;78;26927;40;27656
5821846;5961894;311;21794;83;66;29317;36;24373
5821847;5961894;318;22274;75;59;28860;36;24084
5821848;5961894;319;22298;76;61;28967;37;24081
