from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5797082;5980222;445;31169;170;156;42644;52;36802
5798974;5980222;416;29116;104;87;37812;-1;-1
5798975;5980222;472;33018;146;122;40279;60;39818
5798976;5980222;472;33013;146;122;40274;62;39706
5798977;5980222;-1;-1;-1;-1;-1;56;37801
5798978;5980222;-1;-1;-1;-1;-1;55;37272
5798979;5980222;440;30809;114;93;37080;55;37630
5798980;5980222;440;30808;114;93;37080;55;37006
5798981;5980222;444;31080;119;97;37352;57;37394
5798982;5980222;440;30809;153;133;38050;52;36494
5798983;5980222;438;30683;150;131;37925;54;36434
5798984;5980222;438;30676;150;131;37917;56;36425
5798985;5980222;443;31042;156;139;38369;52;36317
5798986;5980222;441;30903;153;135;38144;53;36583
5798987;5980222;445;31159;157;140;38486;55;37043
5798988;5980222;439;30753;163;150;42228;51;36277
5800879;5980222;409;28619;99;79;37315;41;34564
5800880;5980222;413;28899;103;83;37595;-1;-1
5800881;5980222;475;33222;150;125;40484;40;34726
5800882;5980222;441;30897;146;121;38523;56;37023
5800883;5980222;442;30933;146;122;38558;55;36800
5800884;5980222;-1;-1;-1;-1;-1;54;37089
5800885;5980222;437;30590;114;91;36922;54;36792
5800886;5980222;435;30442;114;93;37066;56;36749
5800887;5980222;437;30562;119;97;37339;57;37383
5800888;5980222;429;30020;146;124;37347;52;35610
5800889;5980222;435;30424;149;130;37751;52;36199
5800890;5980222;436;30500;149;131;37827;54;36111
5800891;5980222;439;30711;153;132;37952;51;35988
5800892;5980222;438;30647;150;131;37888;52;36426
5800893;5980222;440;30809;153;133;38050;54;36592
5800894;5980222;438;30662;163;149;42137;51;36284
5800895;5980222;435;30422;158;145;41897;52;36184
5802783;5980222;407;28520;99;78;37217;42;34497
5802784;5980222;406;28402;99;76;37098;43;34728
5802785;5980222;410;28680;99;80;37377;-1;-1
5802786;5980222;-1;-1;-1;-1;-1;39;34478
5802787;5980222;440;30796;146;120;38422;53;36834
5802788;5980222;437;30599;141;111;37728;53;36587
5802789;5980222;437;30599;141;111;37729;56;37330
5802790;5980222;438;30668;114;95;37171;54;36852
5802791;5980222;431;30169;114;94;36529;54;36394
5802792;5980222;434;30407;119;97;36766;54;36579
5802793;5980222;426;29792;141;121;37119;51;35551
5802794;5980222;430;30127;146;126;37455;51;35836
5802795;5980222;430;30128;146;126;37455;51;35837
5802796;5980222;432;30241;149;127;37569;52;36033
5802797;5980222;437;30603;150;130;37844;53;36352
5802798;5980222;440;30778;153;133;38019;54;36085
5802799;5980222;430;30106;154;144;37078;50;35597
5802800;5980222;429;30026;154;143;36999;50;35765
5802801;5980222;434;30395;158;145;41870;52;36124
5804689;5980222;405;28355;99;76;37051;41;34484
5804690;5980222;403;28185;98;73;36881;43;34475
5804691;5980222;405;28385;99;81;37405;42;34459
5804692;5980222;408;28577;103;84;37597;45;34898
5804693;5980222;440;30798;146;120;38423;55;36898
5804694;5980222;434;30358;132;107;37487;53;36504
5804695;5980222;433;30285;132;106;37414;55;37417
5804696;5980222;429;30008;114;92;36394;52;36045
5804697;5980222;428;29940;114;90;36300;53;36135
5804698;5980222;435;30468;119;98;36828;54;36680
5804699;5980222;422;29570;139;118;36897;50;35267
5804700;5980222;422;29529;134;111;36360;51;35207
5804701;5980222;425;29778;141;121;37106;52;35596
5804702;5980222;426;29841;141;122;37169;51;35415
5804703;5980222;428;29992;144;124;37319;51;35590
5804704;5980222;431;30140;149;126;37467;53;36010
5804705;5980222;427;29862;149;140;36834;50;35411
5804706;5980222;426;29823;149;140;36795;53;35700
5804707;5980222;-1;-1;-1;-1;-1;54;36213
5806593;5980222;405;28370;98;76;37067;43;34998
5806594;5980222;400;28001;98;71;36697;41;34234
5806595;5980222;400;27967;98;70;36663;41;34116
5806596;5980222;402;28151;99;77;37171;38;33842
5806597;5980222;408;28526;102;83;37546;42;34752
5806598;5980222;412;28836;104;87;37856;43;34984
5806599;5980222;431;30195;128;105;37324;53;36255
5806600;5980222;428;29967;128;102;37097;53;36112
5806601;5980222;425;29768;114;93;36507;52;35966
5806602;5980222;429;30050;114;92;36436;53;36163
5806603;5980222;431;30199;114;94;36584;52;35213
5806604;5980222;422;29566;139;118;36893;50;35150
5806605;5980222;418;29253;129;107;36084;51;35013
5806606;5980222;421;29440;131;110;36271;50;35073
5806607;5980222;423;29623;139;118;36950;52;35436
5806608;5980222;428;29944;143;123;37271;54;35781
5806609;5980222;432;30263;149;128;37590;53;35962
5806610;5980222;422;29507;148;135;36479;50;35148
5806611;5980222;424;29666;149;138;36639;53;35553
5806612;5980222;427;29912;150;137;39721;55;35703
5806613;5980222;450;31528;172;155;41759;54;37002
5808496;5980222;406;28408;98;81;37412;43;35055
5808497;5980222;410;28696;99;81;37393;43;35018
5808498;5980222;408;28593;99;79;37289;42;34749
5808499;5980222;396;27752;98;72;36772;40;33974
5808500;5980222;401;28042;99;76;37062;37;33574
5808501;5980222;413;28878;104;88;37898;42;35061
5808502;5980222;413;28890;104;88;37910;45;35259
5808503;5980222;433;30293;132;106;37422;55;36383
5808504;5980222;428;29982;128;102;37111;53;36024
5808505;5980222;423;29602;119;96;36731;52;35682
5808506;5980222;422;29516;114;96;36718;51;35656
5808507;5980222;419;29297;128;105;35936;50;34987
5808508;5980222;416;29113;124;102;35752;49;34688
5808509;5980222;415;29055;124;104;35886;49;34763
5808510;5980222;419;29357;131;108;36188;52;35252
5808511;5980222;418;29236;129;107;36067;55;35654
5808512;5980222;-1;-1;-1;-1;-1;55;35839
5808513;5980222;418;29279;144;132;36252;49;34638
5808514;5980222;417;29194;141;131;36167;49;34898
5808515;5980222;421;29485;148;135;36457;49;35162
5808516;5980222;425;29722;148;133;39493;53;35621
5808517;5980222;430;30133;148;131;39318;56;35807
5808518;5980222;436;30518;155;136;39702;57;37281
5810399;5980222;402;28144;101;81;36627;-1;-1
5810400;5980222;405;28321;101;83;36804;45;35196
5810401;5980222;413;28885;102;83;37581;45;35155
5810402;5980222;392;27431;98;74;36914;40;33620
5810403;5980222;393;27502;98;74;36928;40;33948
5810404;5980222;402;28148;99;77;37169;40;33581
5810405;5980222;-1;-1;-1;-1;-1;44;35214
5810406;5980222;415;29039;108;90;38059;44;35743
5810407;5980222;-1;-1;-1;-1;-1;53;36132
5810408;5980222;-1;-1;-1;-1;-1;52;35798
5810409;5980222;419;29304;114;93;35690;51;35422
5810410;5980222;416;29115;114;91;35501;51;35244
5810411;5980222;420;29369;131;106;36008;51;34934
5810412;5980222;412;28820;117;98;35459;49;34630
5810413;5980222;409;28662;114;98;35493;49;34417
5810414;5980222;412;28834;119;101;35665;51;34680
5810415;5980222;418;29241;129;107;36072;55;34996
5810416;5980222;413;28924;137;127;35896;50;34425
5810417;5980222;413;28892;137;127;35864;49;34504
5810418;5980222;416;29150;139;130;36122;50;34943
5810419;5980222;424;29684;149;138;36657;53;35626
5810420;5980222;427;29905;148;132;39420;54;35689
5810421;5980222;430;30121;148;131;39305;56;35796
5810422;5980222;434;30363;154;134;39547;54;37116
5810423;5980222;462;32312;170;149;39256;50;36927
5810457;5980222;510;35721;110;100;40051;44;37557
5810458;5980222;508;35585;107;97;39927;45;38111
5810462;5980222;509;35660;97;83;45455;47;39538
5810463;5980222;509;35659;94;81;44952;47;39609
5810464;5980222;510;35707;95;85;39519;48;39866
5812300;5980222;396;27710;100;75;36193;-1;-1
5812301;5980222;399;27941;100;78;36424;-1;-1
5812302;5980222;404;28248;105;82;36730;49;35417
5812303;5980222;-1;-1;-1;-1;-1;45;35219
5812304;5980222;388;27190;98;78;37241;40;33391
5812305;5980222;389;27240;98;79;37297;36;32960
5812306;5980222;-1;-1;-1;-1;-1;43;33817
5812307;5980222;-1;-1;-1;-1;-1;42;33695
5812308;5980222;397;27794;119;101;37416;43;35346
5812309;5980222;397;27806;119;101;37428;53;36065
5812310;5980222;-1;-1;-1;-1;-1;52;35872
5812311;5980222;418;29251;114;92;35636;51;35426
5812312;5980222;414;28951;114;89;35393;50;35174
5812313;5980222;411;28780;114;92;35608;50;34884
5812314;5980222;410;28708;114;94;35165;49;34427
5812315;5980222;406;28403;114;96;35349;48;34124
5812316;5980222;409;28605;119;99;35040;51;34495
5812317;5980222;412;28851;123;103;35286;53;34902
5812318;5980222;411;28787;137;125;35760;48;34283
5812319;5980222;409;28640;135;123;35613;50;34514
5812320;5980222;421;29484;148;135;36456;49;35006
5812321;5980222;422;29505;148;135;36478;52;35482
5812322;5980222;424;29706;143;123;38774;56;35798
5812323;5980222;428;29964;144;127;39031;56;35170
5812324;5980222;435;30440;154;135;39624;52;37073
5812325;5980222;461;32273;170;149;39218;49;36889
5812353;5980222;480;33620;132;101;33148;43;36080
5812354;5980222;483;33826;131;104;33354;43;36300
5812355;5980222;491;34377;130;118;41394;42;36440
5812356;5980222;489;34259;129;116;41253;44;36859
5812358;5980222;519;36343;121;105;40537;48;37539
5812359;5980222;516;36141;113;102;40140;45;37568
5812360;5980222;512;35806;107;98;39936;45;38517
5812361;5980222;510;35668;102;93;39627;45;38489
5812362;5980222;507;35507;100;87;39159;49;39094
5812363;5980222;506;35394;99;85;39046;46;39024
5812364;5980222;506;35422;95;81;45337;47;39267
5812365;5980222;507;35523;97;81;45331;48;39705
5812366;5980222;506;35434;95;86;39615;50;40125
5814173;5980222;401;28093;122;103;35414;54;31154
5814174;5980222;411;28771;134;113;36093;54;31135
5814175;5980222;412;28863;134;114;36185;55;32124
5814176;5980222;414;29003;159;144;38254;57;32223
5814201;5980222;393;27524;96;72;36007;-1;-1
5814202;5980222;397;27773;100;75;36256;43;33403
5814203;5980222;-1;-1;-1;-1;-1;41;32926
5814204;5980222;-1;-1;-1;-1;-1;41;33424
5814205;5980222;385;26964;98;76;35676;39;33057
5814206;5980222;385;26963;97;76;35674;37;32814
5814207;5980222;387;27109;98;78;35821;40;33450
5814208;5980222;390;27272;98;81;35984;41;33586
5814209;5980222;395;27646;115;99;37268;42;35173
5814210;5980222;394;27583;115;98;37205;44;35166
5814211;5980222;-1;-1;-1;-1;-1;55;36115
5814212;5980222;-1;-1;-1;-1;-1;52;35586
5814213;5980222;414;28986;114;94;35746;53;35506
5814214;5980222;409;28634;114;92;35023;49;34755
5814215;5980222;407;28496;114;90;34886;51;34321
5814216;5980222;403;28235;113;94;34670;49;33998
5814217;5980222;404;28257;113;94;34692;52;33954
5814218;5980222;-1;-1;-1;-1;-1;52;34590
5814219;5980222;408;28583;135;122;35556;48;34193
5814220;5980222;406;28399;134;120;35372;51;34274
5814221;5980222;425;29749;149;139;36722;53;35356
5814222;5980222;425;29769;149;139;36741;54;35615
5814223;5980222;421;29488;142;120;38556;55;35091
5814224;5980222;421;29442;139;119;38510;56;35179
5814225;5980222;-1;-1;-1;-1;-1;52;36859
5814226;5980222;458;32034;169;145;38978;49;36679
5814227;5980222;453;31720;161;141;38664;49;36451
5814253;5980222;473;33107;130;109;40141;46;36129
5814254;5980222;476;33301;111;88;38823;46;36342
5814255;5980222;475;33247;111;87;38769;46;36518
5814256;5980222;493;34539;130;114;34067;44;36920
5814257;5980222;500;34985;135;120;34513;44;37403
5814258;5980222;496;34686;131;116;34214;44;37245
5814259;5980222;499;34907;133;119;34435;47;37514
5814260;5980222;516;36118;113;101;40117;49;39941
5814261;5980222;512;35862;108;98;39861;46;38712
5814262;5980222;511;35775;101;90;39427;45;38585
5814263;5980222;509;35663;101;89;39315;46;38845
5814264;5980222;503;35234;100;87;41585;46;38901
5814265;5980222;501;35035;92;80;41087;46;39138
5814266;5980222;500;35011;100;84;41356;48;39603
5814267;5980222;502;35119;100;84;40001;51;41031
5814268;5980222;499;34934;92;79;39842;50;40896
5816065;5980222;401;28081;130;110;35869;54;31101
5816068;5980222;390;27330;122;99;35118;49;30186
5816069;5980222;394;27582;122;103;35370;49;30385
5816070;5980222;386;27027;110;88;34349;50;30533
5816071;5980222;387;27062;110;89;34403;50;30376
5816072;5980222;388;27155;110;90;34496;50;30911
5816073;5980222;391;27356;121;94;34788;51;30916
5816074;5980222;400;28019;128;108;35760;52;31896
5816075;5980222;415;29065;159;145;38316;53;31746
5816099;5980222;403;28212;105;82;36683;38;33302
5816100;5980222;388;27143;100;74;36122;39;33233
5816101;5980222;387;27059;101;79;36513;41;33261
5816102;5980222;-1;-1;-1;-1;-1;40;32771
5816103;5980222;-1;-1;-1;-1;-1;40;33332
5816104;5980222;382;26736;97;73;35448;39;33081
5816105;5980222;382;26747;97;73;35458;37;32563
5816106;5980222;385;26949;97;76;35661;40;33167
5816107;5980222;390;27292;98;81;36004;40;33557
5816108;5980222;392;27473;113;97;37095;40;33665
5816109;5980222;390;27278;107;94;36900;43;34892
5816110;5980222;393;27506;113;97;37128;44;35133
5816111;5980222;-1;-1;-1;-1;-1;45;35600
5816112;5980222;-1;-1;-1;-1;-1;45;35993
5816113;5980222;407;28523;114;93;35092;51;34816
5816114;5980222;403;28223;113;89;34615;48;33900
5816115;5980222;399;27963;111;89;34629;48;33625
5816116;5980222;400;27970;111;90;34405;51;33852
5816117;5980222;403;28217;113;94;34652;51;33842
5816118;5980222;403;28192;124;110;34669;47;33625
5816119;5980222;403;28218;130;111;34695;51;34171
5816120;5980222;425;29728;143;124;38796;56;35611
5816121;5980222;423;29594;143;122;38662;53;35516
5816122;5980222;417;29194;136;116;38262;51;34799
5816123;5980222;417;29179;136;116;38247;54;35033
5816124;5980222;418;29251;139;117;38319;55;35122
5816125;5980222;-1;-1;-1;-1;-1;53;36920
5816126;5980222;456;31939;169;144;38884;51;36616
5816127;5980222;450;31504;158;138;38448;50;36236
5816152;5980222;464;32449;114;91;39083;46;35983
5816153;5980222;474;33203;109;86;38725;47;36785
5816154;5980222;471;32987;109;83;38509;50;38974
5816155;5980222;472;33068;109;84;38590;49;39072
5816156;5980222;499;34964;135;120;34492;44;37455
5816157;5980222;498;34887;133;119;34415;47;37415
5816158;5980222;499;34908;103;93;38737;49;39971
5816159;5980222;498;34869;103;92;38698;49;39921
5816160;5980222;498;34869;103;92;38698;47;39168
5816161;5980222;503;35213;108;97;39042;49;40082
5816162;5980222;496;34708;94;80;38182;48;40086
5816163;5980222;496;34721;93;78;38523;49;39710
5816164;5980222;498;34829;90;78;38505;47;39373
5816165;5980222;497;34766;92;80;40702;48;39668
5816166;5980222;495;34680;95;81;40814;48;39985
5816167;5980222;494;34577;94;79;39858;52;40767
5817963;5980222;406;28401;134;114;36189;50;30891
5817964;5980222;402;28135;130;111;35923;51;30832
5817965;5980222;400;27971;128;108;35759;49;30384
5817966;5980222;396;27709;122;104;35497;48;30108
5817967;5980222;383;26816;121;94;34742;48;30056
5817968;5980222;387;27091;110;89;34413;48;30372
5817969;5980222;383;26815;101;85;34137;49;30262
5817970;5980222;383;26809;101;85;34150;49;30495
5817971;5980222;386;26986;110;89;34418;49;30509
5817972;5980222;390;27286;116;93;34718;49;30828
5817973;5980222;398;27864;128;106;35605;50;31730
5817974;5980222;396;27725;122;104;35466;50;31522
5817975;5980222;389;27241;127;106;35605;51;31806
5817976;5980222;387;27103;128;112;35991;51;32063
5817977;5980222;386;26996;131;115;36246;54;32488
5817997;5980222;404;28268;105;82;36739;46;34643
5817998;5980222;405;28324;105;83;36795;41;33438
5817999;5980222;387;27076;100;75;36191;39;33092
5818000;5980222;382;26735;97;76;36284;38;32821
5818001;5980222;382;26726;97;74;35215;41;32810
5818002;5980222;382;26734;97;73;35441;40;33359
5818003;5980222;379;26507;97;70;35213;38;32680
5818004;5980222;378;26486;97;70;35198;38;32399
5818005;5980222;382;26706;97;73;35417;42;34664
5818006;5980222;390;27273;103;85;36316;40;33598
5818007;5980222;385;26977;103;87;36439;41;33941
5818008;5980222;390;27312;107;94;36934;41;34719
5818009;5980222;392;27464;113;96;37087;41;34990
5818010;5980222;397;27765;119;101;37418;42;35365
5818011;5980222;395;27675;127;114;38320;42;35792
5818012;5980222;395;27662;127;114;38307;43;36177
5818013;5980222;401;28086;111;96;34822;49;33901
5818014;5980222;398;27832;111;92;34568;47;33469
5818015;5980222;396;27692;111;89;34360;50;33510
5818016;5980222;404;28284;113;95;34719;49;33669
5818017;5980222;398;27890;123;106;34366;48;33626
5818018;5980222;398;27865;123;106;34341;49;33566
5818019;5980222;424;29698;143;123;38766;53;33802
5818020;5980222;422;29515;142;120;38583;51;34275
5818021;5980222;418;29247;139;117;38315;50;34685
5818022;5980222;413;28911;136;112;37979;53;34749
5818023;5980222;416;29107;136;115;38175;49;34472
5818024;5980222;419;29339;139;118;38407;53;36860
5818025;5980222;422;29565;125;102;35963;49;34781
5818026;5980222;421;29469;122;101;35867;49;34772
5818027;5980222;452;31644;158;140;38588;50;34881
5818052;5980222;464;32462;109;81;38379;44;36600
5818053;5980222;467;32665;103;79;38187;48;38816
5818054;5980222;470;32880;109;82;38402;50;39018
5818055;5980222;503;35213;135;124;34741;45;37651
5818056;5980222;503;35228;137;124;34756;47;37803
5818057;5980222;497;34776;102;91;38605;49;39948
5818058;5980222;494;34568;101;91;41216;48;39791
5818059;5980222;493;34541;100;91;41190;47;39365
5818060;5980222;494;34599;101;92;41247;49;40087
5818061;5980222;492;34432;90;76;37906;48;39949
5818062;5980222;495;34646;94;80;38154;47;39718
5818063;5980222;492;34413;99;84;41369;51;39916
5818064;5980222;494;34611;95;80;40735;47;39690
5818065;5980222;491;34365;93;78;40356;48;39977
5818066;5980222;493;34544;99;82;40619;51;40426
5818067;5980222;497;34816;100;86;40890;53;40748
5818068;5980222;498;34893;101;83;37219;54;41132
5818069;5980222;502;35123;102;87;37448;57;41503
5818070;5980222;-1;-1;-1;-1;-1;57;42239
5818071;5980222;532;37258;107;97;46244;55;42126
5818072;5980222;523;36613;103;87;38694;53;40297
5819860;5980222;406;28454;134;115;36242;49;30929
5819861;5980222;392;27405;128;106;35621;48;30585
5819862;5980222;388;27179;122;103;35394;49;30373
5819863;5980222;384;26877;122;99;35093;47;30002
5819864;5980222;381;26652;121;95;34867;47;29809
5819865;5980222;378;26487;110;88;34351;47;29666
5819866;5980222;384;26860;106;86;34195;48;30330
5819867;5980222;378;26469;101;85;34127;48;30195
5819868;5980222;380;26630;110;88;33977;51;30604
5819869;5980222;397;27764;122;100;35196;50;31268
5819870;5980222;395;27675;122;99;35107;50;31223
5819871;5980222;395;27678;122;102;35349;52;31579
5819872;5980222;395;27650;122;105;35571;51;31803
5819873;5980222;387;27112;128;111;35988;50;32024
5819874;5980222;381;26652;131;114;36174;52;32379
5819875;5980222;398;27840;143;127;37091;54;32777
5819876;5980222;399;27910;143;128;37161;56;31017
5819893;5980222;409;28623;109;87;37095;46;34682
5819894;5980222;-1;-1;-1;-1;-1;44;34503
5819895;5980222;387;27112;101;81;35687;41;34331
5819896;5980222;384;26898;100;78;35472;40;33021
5819897;5980222;381;26692;97;75;35266;38;32724
5819898;5980222;380;26581;97;72;35070;38;32661
5819899;5980222;378;26454;96;71;34943;39;32519
5819900;5980222;380;26630;97;72;35337;38;32712
5819901;5980222;374;26174;97;71;35318;39;32202
5819902;5980222;-1;-1;-1;-1;-1;42;34691
5819903;5980222;384;26858;107;94;36914;40;34381
5819904;5980222;381;26676;107;91;36669;43;34381
5819905;5980222;386;27000;107;93;36811;41;35351
5819906;5980222;396;27696;118;102;37114;43;35350
5819907;5980222;394;27583;119;102;37506;41;35306
5819908;5980222;392;27410;121;105;37714;42;35656
5819909;5980222;393;27482;125;111;38127;42;36095
5819910;5980222;401;28074;111;96;34809;50;33891
5819911;5980222;399;27930;111;94;34665;47;33475
5819912;5980222;392;27407;110;89;33839;49;33236
5819913;5980222;394;27583;110;92;34016;48;32888
5819914;5980222;398;27873;123;106;34349;46;33041
5819915;5980222;393;27539;115;101;34015;49;33421
5819916;5980222;396;27725;120;104;34201;51;33570
5819917;5980222;410;28679;129;109;37746;50;33951
5819918;5980222;408;28553;126;107;37621;50;34246
5819919;5980222;411;28774;136;110;37842;53;34733
5819920;5980222;417;29167;136;116;38235;51;34659
5819921;5980222;-1;-1;-1;-1;-1;47;34048
5819922;5980222;420;29383;119;99;35780;47;34622
5819923;5980222;417;29194;116;97;35591;47;34539
5819924;5980222;418;29250;116;98;35648;49;34698
5819949;5980222;461;32264;109;92;39105;44;36568
5819950;5980222;467;32719;102;79;38241;47;38711
5819951;5980222;470;32908;102;79;38005;48;38726
5819952;5980222;472;33046;105;82;37904;50;38613
5819953;5980222;475;33254;102;88;38321;48;37827
5819954;5980222;478;33438;101;92;40368;52;39201
5819955;5980222;480;33604;99;89;40181;47;39651
5819956;5980222;489;34213;99;86;40861;48;39712
5819957;5980222;488;34150;99;85;40798;49;40020
5819958;5980222;487;34112;89;77;37626;49;40144
5819959;5980222;491;34374;100;90;42206;50;37449
5819960;5980222;487;34120;95;88;36456;51;41073
5819961;5980222;488;34169;97;85;40824;50;40695
5819962;5980222;486;34021;92;81;40520;50;40497
5819963;5980222;492;34407;95;78;36689;53;40812
5819964;5980222;492;34415;91;76;36739;52;40839
5819965;5980222;494;34553;95;79;36915;54;41195
5819966;5980222;497;34808;99;83;37191;57;41517
5819967;5980222;500;35023;97;87;38715;55;39878
5819968;5980222;-1;-1;-1;-1;-1;53;39959
5819969;5980222;514;35959;98;78;38040;53;40782
5821755;5980222;424;29647;199;143;43911;51;31444
5821756;5980222;400;28008;134;115;36223;49;31317
5821757;5980222;395;27625;130;109;35840;49;30763
5821758;5980222;397;27769;130;111;35984;52;30603
5821759;5980222;385;26929;122;99;35144;50;30132
5821760;5980222;380;26625;121;95;34840;48;29766
5821761;5980222;375;26225;112;92;34594;47;29443
5821762;5980222;382;26713;110;88;34375;49;30384
5821763;5980222;374;26199;101;81;33528;48;29333
5821764;5980222;379;26524;106;86;33871;50;29706
5821765;5980222;399;27921;122;102;35353;51;31435
5821766;5980222;399;27945;122;103;35377;50;31320
5821767;5980222;400;28026;122;104;35458;52;31770
5821768;5980222;405;28349;128;109;35781;54;32151
5821769;5980222;387;27104;131;117;36391;54;32489
5821770;5980222;381;26661;131;119;36510;52;32434
5821771;5980222;375;26284;128;113;32070;51;30605
5821772;5980222;380;26580;134;117;32365;53;30509
5821773;5980222;409;28637;153;139;37887;52;30205
5821788;5980222;-1;-1;-1;-1;-1;41;34686
5821789;5980222;-1;-1;-1;-1;-1;45;34506
5821790;5980222;384;26869;118;98;36889;42;34355
5821791;5980222;381;26704;118;96;36723;42;34391
5821792;5980222;386;27037;101;80;35611;40;33049
5821793;5980222;380;26633;97;74;35207;38;32596
5821794;5980222;374;26183;96;68;34757;37;32317
5821795;5980222;373;26144;96;71;34959;38;32206
5821796;5980222;370;25901;93;68;34369;36;31793
5821797;5980222;373;26119;97;73;34677;38;31941
5821798;5980222;375;26271;97;75;34829;38;31683
5821799;5980222;378;26475;112;98;36426;40;34394
5821800;5980222;379;26507;107;95;36968;43;34200
5821801;5980222;-1;-1;-1;-1;-1;45;35594
5821802;5980222;-1;-1;-1;-1;-1;45;35542
5821803;5980222;395;27647;121;107;37797;43;35481
5821804;5980222;387;27112;121;109;37951;43;35946
5821805;5980222;402;28120;120;103;34827;48;39086
5821806;5980222;400;27980;120;101;34686;49;39007
5821807;5980222;394;27546;110;91;33978;46;33023
5821808;5980222;388;27135;106;86;33615;47;32955
5821809;5980222;389;27210;110;90;33900;47;32765
5821810;5980222;390;27326;112;98;33803;47;33064
5821811;5980222;392;27461;115;100;33937;49;33343
5821812;5980222;396;27694;120;103;34170;50;33574
5821813;5980222;403;28217;122;102;37285;48;33847
5821814;5980222;404;28285;125;103;37353;51;34240
5821815;5980222;403;28196;122;102;37264;52;33862
5821816;5980222;403;28212;122;102;37280;50;34550
5821817;5980222;-1;-1;-1;-1;-1;46;34032
5821818;5980222;420;29411;119;100;35809;46;34123
5821819;5980222;413;28879;115;92;35277;46;34193
5821820;5980222;418;29245;116;98;35643;47;34552
5821821;5980222;412;28858;119;100;35802;46;34025
5821846;5980222;461;32297;105;84;38093;47;38631
5821847;5980222;468;32778;96;78;37635;46;38342
5821848;5980222;469;32801;99;79;37743;47;38339
