from_id;to_id;walk_t;walk_d;bike_s_t;bike_f_t;bike_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d;car_sl_t
5793263;5978639;410;28674;123;78;28856;102;77;29438;115;85;29438;59;31894;53;31931;30
5793264;5978639;409;28605;122;77;28568;137;115;29924;137;122;33957;64;30516;57;28777;32
5793265;5978639;409;28646;122;77;28506;137;115;29964;139;122;33998;64;30848;57;29109;32
5793266;5978639;409;28655;127;81;28551;137;115;29973;139;122;34007;64;31045;57;29306;32
5793267;5978639;420;29429;127;81;28551;150;127;30748;157;130;30748;64;31840;57;30101;32
5793268;5978639;426;29827;145;91;32114;160;140;31145;163;135;31145;65;32066;58;30328;33
5793269;5978639;456;31924;142;90;31634;169;124;44749;170;135;38897;70;30879;63;29140;38
5793270;5978639;453;31744;142;90;31634;162;122;44568;170;132;38716;70;33768;63;32029;38
5795164;5978639;429;30028;126;80;30068;108;84;30753;121;92;30753;59;30902;53;30940;31
5795165;5978639;430;30109;126;80;30068;109;85;30835;121;93;30835;59;32679;53;32716;31
5795166;5978639;429;30039;122;77;28544;108;84;30765;121;92;30765;62;32528;56;32565;32
5795167;5978639;406;28405;123;78;28781;95;73;29156;115;81;29156;60;30914;53;30951;30
5795168;5978639;406;28406;122;77;28568;95;73;29157;115;81;29157;61;31475;54;31513;32
5795169;5978639;407;28487;122;77;28568;95;75;29251;115;83;29251;61;31698;54;31735;32
5795170;5978639;405;28335;122;77;28506;137;111;29654;135;118;33688;61;30254;54;28515;31
5795171;5978639;404;28254;121;77;28409;137;110;29573;135;117;33606;64;30555;57;28816;32
5795172;5978639;408;28589;127;81;28551;137;115;29907;137;121;33941;64;30998;57;29259;32
5795173;5978639;412;28817;127;81;28551;137;118;30136;139;125;34170;64;31089;57;29350;32
5795174;5978639;409;28627;127;81;28551;137;115;29945;137;122;33979;64;30723;57;28984;33
5795175;5978639;408;28564;127;81;28551;137;114;29883;137;121;33916;64;30859;57;29120;33
5795176;5978639;454;31780;125;79;28362;162;122;44604;170;133;38753;65;30383;58;28644;34
5797069;5978639;414;28986;120;76;28938;124;85;28380;130;114;29824;-1;-1;-1;-1;-1
5797070;5978639;432;30226;120;76;28938;109;86;30952;121;94;30952;60;31181;54;31218;31
5797071;5978639;433;30343;122;77;28544;109;88;31069;121;96;31069;63;32581;56;32618;33
5797072;5978639;407;28497;122;77;28544;95;75;29247;115;83;29247;62;32297;55;32335;32
5797073;5978639;403;28212;122;77;28544;95;71;28962;109;79;28962;60;32382;54;32419;31
5797074;5978639;401;28094;121;77;28299;89;69;28858;109;77;28858;60;31246;54;31284;31
5797075;5978639;404;28302;122;77;28506;95;72;29067;109;80;29067;61;31579;54;31617;31
5797076;5978639;400;28018;121;77;28409;132;106;29337;133;113;33371;62;30201;55;28462;32
5797077;5978639;402;28145;121;77;28409;132;108;29464;134;115;33497;64;30634;57;28895;32
5797078;5978639;407;28479;127;81;28551;137;113;29797;135;120;33831;64;31171;57;29432;32
5797079;5978639;406;28386;127;81;28551;137;112;29704;135;118;33738;64;31008;57;29269;32
5797080;5978639;406;28431;127;81;28551;137;112;29749;135;119;33783;64;30218;57;28479;33
5797081;5978639;406;28417;127;81;28551;137;112;29735;135;119;33769;64;30838;57;29099;33
5797082;5978639;403;28210;125;79;28362;140;120;44468;146;131;38616;65;30370;58;28631;34
5798974;5978639;394;27614;115;73;27507;110;65;27007;111;95;28451;53;27324;48;27362;26
5798975;5978639;437;30586;129;82;30760;113;92;31312;133;100;31312;61;31528;54;31565;32
5798976;5978639;437;30581;129;82;30760;113;92;31306;133;100;31306;60;31416;54;31453;31
5798977;5978639;437;30588;122;77;28544;113;92;31313;133;100;31313;62;32621;55;32658;32
5798978;5978639;400;28027;120;76;27968;95;72;28786;109;80;28786;62;32092;55;32129;32
5798979;5978639;398;27850;120;76;27857;92;69;28609;109;77;28609;63;32450;56;32488;33
5798980;5978639;398;27850;120;76;27976;92;69;28609;109;77;28609;61;31610;54;31648;31
5798981;5978639;402;28122;121;77;28276;95;73;28881;115;81;28881;62;31998;55;32035;32
5798982;5978639;398;27851;121;77;28409;127;104;29169;129;112;29169;62;30062;55;28323;32
5798983;5978639;396;27725;121;77;28409;127;102;29044;127;109;33077;63;30002;56;28263;32
5798984;5978639;396;27718;124;79;27819;125;102;29037;127;109;33070;63;29993;56;28254;32
5798985;5978639;401;28083;124;79;27819;132;107;29401;133;114;33435;63;29886;56;28147;32
5798986;5978639;399;27945;127;81;28551;127;105;29263;132;112;33297;63;30151;56;28412;32
5798987;5978639;403;28201;127;81;28551;132;109;29519;135;116;33553;64;30611;57;28872;33
5798988;5978639;397;27795;123;78;27828;135;121;44534;142;127;27925;64;29846;57;28107;33
5800879;5978639;387;27117;114;72;27170;94;67;26174;102;89;27738;54;27045;48;27083;27
5800880;5978639;391;27396;115;73;27503;100;71;26452;107;93;28016;53;27321;48;27358;26
5800881;5978639;440;30791;115;73;27503;115;95;31517;133;103;31517;61;26949;54;26986;32
5800882;5978639;399;27938;129;82;30760;109;91;29555;126;99;29555;64;34123;57;34160;32
5800883;5978639;400;27974;121;77;28290;114;91;29591;132;99;29591;64;33900;57;33938;32
5800884;5978639;399;27896;120;76;27967;95;70;28678;109;78;28678;61;31909;55;31946;32
5800885;5978639;395;27632;120;76;27955;87;67;28451;109;75;28451;61;31611;54;31649;31
5800886;5978639;393;27483;120;76;27953;89;69;28595;109;77;28595;61;31902;54;31940;31
5800887;5978639;394;27604;121;77;28276;95;73;28868;109;81;28868;61;31987;54;32024;31
5800888;5978639;387;27062;121;77;27066;116;93;28380;120;100;32414;62;29178;55;27439;31
5800889;5978639;392;27466;121;77;27066;123;98;28784;123;105;32818;63;29767;56;28028;31
5800890;5978639;393;27541;121;77;27189;123;100;28860;125;106;32894;63;29680;56;27941;32
5800891;5978639;396;27752;124;79;27762;127;103;29071;129;111;29071;63;29556;56;27818;32
5800892;5978639;396;27689;124;79;27819;125;102;29008;125;109;33041;63;30031;56;28292;32
5800893;5978639;398;27851;124;79;27819;127;104;29169;129;112;29169;63;30572;56;28833;32
5800894;5978639;396;27704;123;78;27828;133;120;28668;134;126;27834;64;29852;57;28113;33
5800895;5978639;392;27464;122;77;27659;131;117;28428;133;123;27595;63;29752;57;28013;33
5802783;5978639;386;27019;113;72;26920;90;66;26076;101;88;27639;54;27042;48;27080;27
5802784;5978639;384;26900;113;72;26920;87;64;25956;101;86;27520;54;27013;48;27050;27
5802785;5978639;388;27178;115;73;27491;96;68;26235;102;90;27799;54;26519;48;26556;27
5802786;5978639;401;28076;115;73;27503;116;93;29692;132;101;29692;64;26701;57;26738;32
5802787;5978639;398;27838;115;73;27503;109;89;29455;126;97;29455;64;33934;57;33972;32
5802788;5978639;395;27640;121;77;28300;109;87;29257;121;95;29257;63;33687;57;33725;32
5802789;5978639;395;27641;121;77;28300;109;87;29258;121;95;29258;62;32150;55;32187;32
5802790;5978639;396;27710;121;77;28350;95;71;28701;109;79;28701;62;31672;55;31710;32
5802791;5978639;389;27211;118;75;27378;92;69;28058;109;77;28058;61;31945;55;31983;31
5802792;5978639;392;27447;118;75;27378;95;73;28295;109;81;28295;62;32248;55;32285;32
5802793;5978639;383;26834;121;77;27066;109;89;28152;116;96;32186;62;29119;55;27380;31
5802794;5978639;388;27169;121;77;27066;116;94;28488;122;101;32521;62;29404;56;27665;31
5802795;5978639;388;27170;121;77;27189;116;94;28488;122;101;32522;63;29405;56;27666;32
5802796;5978639;390;27283;124;78;27749;116;96;28602;122;103;32636;63;29601;56;27862;31
5802797;5978639;395;27644;124;79;27804;123;101;28963;125;108;32997;63;29922;56;28183;32
5802798;5978639;397;27819;123;78;27476;127;104;29137;129;112;29137;63;29665;56;27926;32
5802799;5978639;388;27147;120;76;27240;126;112;28111;128;118;27278;62;29165;56;27426;32
5802800;5978639;387;27068;120;76;27339;126;111;28032;125;117;27198;63;29333;56;27594;32
5802801;5978639;392;27436;121;77;27508;131;117;28400;133;122;27567;63;29692;56;27953;32
5804689;5978639;384;26853;115;73;26826;83;63;25910;94;77;26877;55;26734;49;26771;27
5804690;5978639;381;26682;113;72;26600;83;61;25739;98;83;27303;54;26725;48;26763;27
5804691;5978639;384;26883;118;75;26811;94;68;26263;101;88;26201;52;26709;47;26746;26
5804692;5978639;387;27075;120;76;26901;100;71;26456;102;91;26393;54;27148;49;27186;27
5804693;5978639;398;27839;120;76;26901;109;89;29456;126;97;29456;63;33998;56;34035;32
5804694;5978639;391;27400;122;77;28478;109;83;29017;121;91;29017;63;33604;56;33641;32
5804695;5978639;390;27326;122;77;28478;109;82;28943;120;90;28943;62;32236;55;32274;32
5804696;5978639;386;27050;117;74;27100;87;67;27923;109;75;27923;62;32685;56;32723;31
5804697;5978639;385;26982;117;74;27138;87;66;27829;109;74;27829;62;32281;55;32319;31
5804698;5978639;393;27510;119;75;27736;95;74;28357;115;82;28357;62;32349;55;32386;32
5804699;5978639;380;26612;120;76;26823;109;86;27930;113;93;31964;62;28835;55;27096;31
5804700;5978639;380;26570;119;75;26691;109;86;27888;113;93;31922;61;28775;55;27036;31
5804701;5978639;383;26820;121;77;27174;109;89;28138;116;96;32172;62;29164;55;27426;31
5804702;5978639;384;26884;119;76;26825;109;90;28202;116;97;32236;63;28983;56;27244;31
5804703;5978639;386;27033;123;78;27476;116;92;28352;120;99;32385;63;29158;56;27419;32
5804704;5978639;388;27181;123;78;27476;116;94;28500;122;101;32533;63;29557;56;27818;32
5804705;5978639;384;26903;123;78;27476;123;109;27867;125;115;27034;63;28979;56;27240;32
5804706;5978639;384;26864;120;76;27234;123;108;27828;125;114;26994;62;29268;56;27530;32
5804707;5978639;388;27138;121;77;27508;126;112;28102;128;118;27268;63;29782;56;28043;32
5806593;5978639;384;26868;115;73;26919;78;64;25924;91;70;26439;55;26831;49;26868;27
5806594;5978639;379;26498;113;71;26512;81;58;25555;94;76;26797;54;26483;48;26521;27
5806595;5978639;378;26465;112;71;26410;83;58;25521;98;80;27085;53;26365;48;26403;26
5806596;5978639;381;26649;118;75;26811;87;65;26030;98;85;25967;52;26092;47;26129;26
5806597;5978639;386;27024;120;76;26901;96;70;26405;102;90;26342;56;27001;50;27039;28
5806598;5978639;390;27335;118;75;26868;106;66;27052;107;94;26870;55;27233;49;27271;28
5806599;5978639;389;27237;118;74;27171;109;81;28854;120;89;28854;63;33355;56;33392;32
5806600;5978639;386;27009;118;74;27171;102;78;28626;115;86;28626;62;33212;56;33249;31
5806601;5978639;383;26810;117;74;27100;89;69;28036;109;77;28036;62;32607;55;32644;31
5806602;5978639;387;27092;118;75;27334;87;68;27966;109;76;27966;62;32419;55;32457;31
5806603;5978639;389;27241;118;75;27378;95;70;28114;109;78;28114;62;28781;56;27042;31
5806604;5978639;380;26607;118;75;26543;109;86;27926;113;93;31959;61;28718;54;26979;31
5806605;5978639;376;26294;118;75;26543;109;82;27613;111;89;31646;61;28581;55;26842;31
5806606;5978639;378;26482;119;76;26816;109;84;27800;113;91;31834;61;28642;55;26903;31
5806607;5978639;381;26664;119;76;26822;109;87;27983;115;94;32016;62;29004;55;27265;31
5806608;5978639;385;26984;120;76;27041;114;92;28303;120;98;32337;62;29348;55;27609;31
5806609;5978639;390;27305;123;78;27476;118;96;28623;122;103;32657;63;29529;56;27790;32
5806610;5978639;379;26548;118;75;26585;117;104;27512;120;110;26678;61;28716;55;26977;31
5806611;5978639;382;26708;118;75;26585;122;106;27672;123;112;26838;61;29121;55;27382;31
5806612;5978639;385;26954;119;75;26799;125;115;27084;125;115;27084;62;29271;56;27532;32
5806613;5978639;408;28570;125;79;28533;152;134;46569;143;135;35901;65;30570;58;28831;34
5808496;5978639;385;26925;115;73;26914;78;66;26219;80;60;26291;56;26761;50;26798;28
5808497;5978639;388;27195;116;73;27225;83;68;26251;93;76;26790;56;27209;50;27246;28
5808498;5978639;387;27091;117;74;27095;85;67;26148;94;77;26912;55;26999;50;27036;28
5808499;5978639;375;26250;112;71;26373;83;59;25630;98;79;25568;53;26224;48;26261;27
5808500;5978639;379;26541;126;79;27162;87;64;25921;98;83;25858;55;25797;49;25834;28
5808501;5978639;391;27375;129;82;27317;110;67;27093;107;95;26911;56;27311;50;27348;28
5808502;5978639;391;27388;118;75;26868;110;67;27105;107;95;26923;56;27509;50;27546;28
5808503;5978639;390;27334;116;73;26772;109;82;28951;120;90;28951;56;33483;50;33521;28
5808504;5978639;386;27022;118;74;27171;102;78;28639;115;86;28639;62;33103;56;33140;31
5808505;5978639;381;26643;116;74;26820;95;72;28260;109;80;28260;62;32782;55;32819;31
5808506;5978639;379;26557;116;73;26751;95;72;28248;109;80;28248;62;28751;55;27012;31
5808507;5978639;376;26339;118;75;26597;109;80;27465;110;87;31543;62;28555;56;26816;31
5808508;5978639;374;26154;117;74;26309;97;77;27280;110;84;31358;61;28256;54;26517;31
5808509;5978639;373;26097;116;74;26203;102;79;27416;110;86;31450;61;28331;54;26592;31
5808510;5978639;377;26399;117;74;26313;109;83;27717;111;90;31751;62;28820;55;27081;31
5808511;5978639;375;26278;120;76;27041;109;82;27596;111;88;31630;62;29222;55;27483;31
5808512;5978639;379;26521;120;76;27041;117;104;27485;120;109;26652;62;29407;55;27668;31
5808513;5978639;376;26321;116;73;26310;115;101;27285;119;106;26451;61;28206;55;26467;31
5808514;5978639;375;26235;118;75;26585;115;99;27199;117;105;26366;61;28466;55;26727;31
5808515;5978639;379;26527;119;75;26799;117;104;27491;120;109;26657;62;28730;55;26991;31
5808516;5978639;382;26764;124;79;27345;123;107;27728;123;113;26894;62;29189;56;27450;32
5808517;5978639;388;27175;124;79;27345;124;110;27381;125;112;27381;62;29375;56;27636;32
5808518;5978639;394;27560;124;79;27345;125;115;27766;129;115;27766;65;30849;58;29110;34
5810399;5978639;381;26661;114;72;26612;80;62;25955;71;56;26027;54;26365;48;26402;27
5810400;5978639;383;26839;114;72;26742;82;64;26133;78;59;26205;56;26791;50;26829;28
5810401;5978639;391;27383;116;74;27303;85;71;26440;98;78;26979;56;27345;50;27383;28
5810402;5978639;370;25929;116;74;27303;79;61;25772;93;74;25247;56;25870;50;25908;28
5810403;5978639;371;26000;114;72;26331;79;62;25786;93;75;25318;52;26198;47;26235;26
5810404;5978639;381;26646;129;82;27317;87;65;26027;98;84;25964;53;25804;48;25841;27
5810405;5978639;392;27432;129;82;27317;110;67;27150;111;95;26968;55;27463;50;27501;28
5810406;5978639;393;27538;116;73;26772;110;69;27255;111;97;27073;56;27558;50;27596;28
5810407;5978639;396;27702;115;73;26590;110;71;27420;117;100;27020;62;29226;55;27487;31
5810408;5978639;385;26958;117;74;26765;97;77;28574;115;85;28574;62;28892;55;27153;31
5810409;5978639;376;26346;115;73;26626;89;69;27219;109;77;27219;61;28516;55;26777;31
5810410;5978639;374;26157;115;73;26339;87;66;27030;109;74;27030;61;28338;54;26599;30
5810411;5978639;377;26410;115;73;26359;109;81;27537;111;88;31614;61;28503;54;26764;30
5810412;5978639;369;25861;116;74;26236;95;73;26988;107;81;26988;61;28198;54;26459;31
5810413;5978639;367;25704;114;72;25807;95;73;27022;106;80;31056;61;27985;54;26247;30
5810414;5978639;370;25875;116;73;26124;95;76;27194;108;83;31228;61;28248;54;26509;31
5810415;5978639;375;26283;116;73;26124;109;82;27601;111;88;31635;61;28564;55;26825;31
5810416;5978639;371;25965;120;76;27041;112;96;26929;115;101;26096;61;27993;54;26254;31
5810417;5978639;370;25933;116;73;26310;112;95;26897;113;101;26064;61;28073;54;26334;31
5810418;5978639;374;26191;116;73;26310;115;99;27155;117;104;26322;61;28503;55;26764;31
5810419;5978639;382;26726;118;74;26760;122;106;27690;123;112;26856;62;28854;55;27115;31
5810420;5978639;385;26947;124;79;27345;124;111;27483;125;113;27483;62;29257;56;27518;32
5810421;5978639;388;27162;124;79;27345;124;110;27368;125;112;27368;62;29364;56;27625;32
5810422;5978639;391;27404;124;79;27345;125;113;27610;128;115;27610;62;30684;57;28945;34
5810423;5978639;412;28807;131;83;28548;146;128;46094;141;128;35426;62;30064;57;30064;34
5810457;5978639;392;27447;114;72;27214;87;73;28267;85;68;28267;55;29707;48;29746;28
5810458;5978639;388;27162;118;75;27210;84;71;28131;85;66;28131;55;30261;48;30300;28
5810462;5978639;384;26912;123;78;27241;73;65;27923;74;66;33830;59;31687;51;31726;30
5810463;5978639;384;26907;123;78;27165;68;62;27700;69;64;33328;59;31759;51;31798;30
5810464;5978639;385;26948;123;78;27197;66;63;33134;69;61;27636;58;32168;51;32207;30
5812300;5978639;375;26227;112;71;26213;76;56;25521;65;50;25593;54;25972;48;26010;27
5812301;5978639;378;26458;113;71;26417;78;59;25752;71;53;25824;54;26450;48;26487;27
5812302;5978639;382;26765;113;72;26558;82;63;26059;75;58;26131;54;26876;48;26914;27
5812303;5978639;371;25941;116;74;27303;83;70;26345;93;74;25259;52;27410;47;27447;26
5812304;5978639;367;25688;114;72;26331;82;66;26098;91;71;25005;52;25641;47;25678;26
5812305;5978639;368;25738;114;72;26331;82;67;26156;91;72;25056;51;25209;46;25246;25
5812306;5978639;369;25851;113;72;26110;82;71;24923;93;73;25169;54;26067;48;26104;27
5812307;5978639;371;25989;113;71;26007;87;76;25452;93;75;25307;54;25945;48;25982;27
5812308;5978639;376;26311;113;71;26235;102;94;26665;102;92;26520;56;27161;51;27198;29
5812309;5978639;376;26323;115;73;26590;104;81;26624;107;93;26532;62;29160;55;27421;31
5812310;5978639;379;26520;118;75;26850;109;84;26820;107;95;26947;62;28966;55;27227;31
5812311;5978639;376;26292;118;74;26826;89;68;27165;109;76;27165;61;28520;54;26781;30
5812312;5978639;371;25993;114;72;26226;87;65;26922;108;73;26922;61;28268;54;26529;30
5812313;5978639;369;25822;113;72;26015;87;68;27136;107;76;27136;60;27978;54;26240;30
5812314;5978639;368;25749;114;72;25988;89;69;26694;103;77;26694;61;27995;54;26256;30
5812315;5978639;363;25445;113;72;25651;92;71;26878;101;78;30912;60;27692;53;25953;30
5812316;5978639;366;25647;114;72;25868;95;74;26569;104;82;31204;60;28063;54;26324;30
5812317;5978639;370;25893;114;72;25868;102;77;26815;108;86;31449;60;28470;54;26731;30
5812318;5978639;369;25829;114;72;25868;112;94;26793;112;99;25960;60;27852;54;26113;30
5812319;5978639;367;25682;116;73;26310;107;92;26646;110;97;25813;60;28082;54;26343;30
5812320;5978639;379;26525;118;74;26760;117;104;27489;120;109;26655;62;28571;55;26832;31
5812321;5978639;379;26547;118;74;26760;117;104;27511;120;110;26677;62;28939;56;27200;31
5812322;5978639;382;26748;118;74;26760;119;102;26838;118;104;26838;62;29367;56;27628;31
5812323;5978639;386;27005;124;79;27345;121;106;27094;121;108;27094;62;28713;56;26974;31
5812324;5978639;393;27482;135;85;28303;125;114;27688;128;116;27688;62;30253;57;30253;34
5812325;5978639;411;28768;135;85;28303;146;129;46978;141;126;34494;62;30071;57;30071;34
5812353;5978639;370;25916;110;69;25793;75;61;25648;81;60;26256;53;28230;46;28269;26
5812354;5978639;373;26122;111;70;26091;76;63;26462;83;63;26462;53;28449;46;28488;26
5812355;5978639;381;26673;113;71;26669;81;72;27038;86;72;27038;54;28587;47;28626;27
5812356;5978639;379;26555;113;71;26665;79;70;26898;85;70;26898;54;29008;47;29047;27
5812358;5978639;396;27708;113;72;26943;95;86;37592;98;81;29204;54;29688;47;29727;27
5812359;5978639;393;27506;121;77;26949;92;83;37390;92;79;29002;56;29717;49;29756;29
5812360;5978639;388;27171;120;76;27000;89;79;37055;89;74;28667;56;30667;49;30706;29
5812361;5978639;386;27033;121;77;27230;86;74;36746;84;72;28528;56;30639;49;30678;28
5812362;5978639;383;26820;120;76;26898;80;69;27272;81;64;27272;56;31244;49;31283;29
5812363;5978639;382;26707;121;77;26888;76;66;36162;81;63;27159;57;31174;50;31213;29
5812364;5978639;381;26674;121;77;26873;73;61;27208;72;62;27208;58;31416;50;31455;29
5812365;5978639;382;26770;121;77;26878;73;63;27315;72;65;33705;58;31885;51;31924;29
5812366;5978639;381;26673;122;77;26999;67;60;34539;72;66;27935;59;32564;52;32603;31
5814173;5978639;441;30852;134;85;31265;109;86;31006;125;89;31006;72;37188;62;37215;38
5814174;5978639;450;31530;138;87;31885;113;96;31685;131;99;31685;72;37828;62;37855;38
5814175;5978639;452;31622;138;87;31885;113;97;31777;131;100;31777;72;36330;63;36357;38
5814176;5978639;421;29470;124;78;29923;141;127;33846;154;130;33846;69;34716;60;34742;36
5814201;5978639;372;26041;111;71;26072;74;53;25335;65;47;25407;53;25992;48;26029;26
5814202;5978639;376;26290;112;71;26255;76;57;25584;65;51;25657;54;25653;48;25690;27
5814203;5978639;383;26782;109;69;25646;82;64;26076;75;58;26148;53;26586;47;26624;26
5814204;5978639;368;25732;109;69;25646;82;69;24804;91;71;25050;53;25674;47;25711;26
5814205;5978639;364;25463;108;69;25272;78;65;24535;91;68;24780;52;25307;47;25345;26
5814206;5978639;364;25460;114;72;26213;78;65;24532;91;68;24778;51;25062;46;25099;25
5814207;5978639;366;25607;113;71;26007;80;67;24679;91;70;24925;53;25700;47;25737;26
5814208;5978639;368;25770;111;70;25691;82;69;24842;91;72;25088;54;25836;48;25874;27
5814209;5978639;374;26163;113;71;26235;102;92;26518;102;90;26372;56;26988;50;27026;28
5814210;5978639;373;26100;113;71;26235;101;91;26454;102;89;26309;56;26980;50;27018;28
5814211;5978639;376;26316;118;75;26850;102;94;26671;102;93;26526;62;29209;55;27470;31
5814212;5978639;377;26373;115;73;26475;92;69;27246;109;77;27246;61;28681;55;26942;31
5814213;5978639;372;26027;115;73;26475;92;70;27274;108;78;27274;61;28600;55;26861;31
5814214;5978639;367;25676;113;71;25783;87;67;26552;103;75;26552;60;27850;53;26111;30
5814215;5978639;365;25538;113;71;25681;87;65;26414;101;73;26414;60;27889;53;26150;30
5814216;5978639;361;25277;113;72;25969;89;69;26199;100;78;26199;61;27566;54;25827;30
5814217;5978639;361;25298;114;72;25868;89;69;26221;100;78;26221;60;27522;54;25783;30
5814218;5978639;362;25365;114;72;25868;89;70;26288;103;79;26288;60;28158;54;26419;30
5814219;5978639;366;25625;112;71;25278;102;91;26589;108;96;25755;60;27762;54;26023;30
5814220;5978639;363;25441;112;71;25278;101;88;26405;106;94;25571;60;27842;54;26103;30
5814221;5978639;383;26791;118;74;26760;123;107;27755;124;113;26921;60;28921;54;27182;30
5814222;5978639;383;26810;118;74;26760;123;108;27774;125;113;26941;62;29110;56;27371;31
5814223;5978639;379;26529;126;80;26556;116;99;26619;115;101;26619;62;28633;56;26894;31
5814224;5978639;378;26483;126;80;26556;116;98;26573;114;100;26573;62;28722;56;26983;33
5814225;5978639;411;28763;126;80;26574;146;129;46973;141;126;34489;63;30303;57;30303;33
5814226;5978639;408;28529;135;85;28303;143;125;46739;139;123;34255;63;30128;57;30128;33
5814227;5978639;403;28214;135;85;28303;135;121;46424;134;118;33940;62;29994;57;29994;34
5814253;5978639;363;25402;107;68;25204;76;66;26623;84;66;26623;53;28278;46;28317;26
5814254;5978639;366;25594;110;69;25793;87;68;27154;88;67;27154;53;28492;46;28531;26
5814255;5978639;365;25541;111;70;26154;84;67;27101;82;66;27101;53;28667;46;28706;26
5814256;5978639;383;26834;113;72;26677;85;74;27199;91;74;27199;55;29070;48;29109;28
5814257;5978639;390;27280;116;74;27278;93;80;27623;98;80;27623;55;29553;48;29592;28
5814258;5978639;385;26982;115;73;27011;89;76;27325;91;76;27325;54;29394;48;29433;27
5814259;5978639;389;27203;116;73;27144;90;79;27546;98;79;27546;55;29664;48;29703;27
5814260;5978639;393;27483;121;77;26949;92;83;37367;91;78;28979;56;32090;49;32129;29
5814261;5978639;389;27228;121;77;26949;90;79;37112;89;75;28724;57;30861;50;30900;29
5814262;5978639;387;27088;121;77;26711;84;71;36546;83;68;27540;56;30735;49;30774;29
5814263;5978639;385;26975;120;76;26596;83;71;27427;82;66;27427;57;30994;50;31033;29
5814264;5978639;379;26546;122;77;26768;75;64;36019;79;64;27265;57;31051;50;31090;29
5814265;5978639;375;26283;120;76;26575;70;58;35729;75;61;26837;57;31288;50;31327;29
