from_id;to_id;walk_t;walk_d;pt_r_tt;pt_r_t;pt_r_d;pt_m_tt;pt_m_t;pt_m_d;car_r_t;car_r_d;car_m_t;car_m_d
5844426;5961890;322;22561;82;67;86257;105;70;81691;46;30062;40;29651
5844427;5961890;326;22844;84;69;86369;111;72;81803;45;30081;40;29670
5844428;5961890;333;23298;82;66;85958;105;69;81392;46;29522;41;29112
5844429;5961890;338;23661;82;68;85903;105;71;81337;47;25800;42;28923
5844430;5961890;336;23490;89;73;86283;108;76;81717;48;25624;43;28746
5844431;5961890;335;23463;84;73;85552;108;76;80985;50;25524;44;28646
5844432;5961890;-1;-1;-1;-1;-1;-1;-1;-1;49;25215;44;28337
5844433;5961890;323;22594;92;80;30352;105;83;80167;49;25182;44;28305
5844434;5961890;323;22584;92;80;30342;105;83;80157;45;24535;40;27657
5844435;5961890;305;21364;88;69;80096;96;69;80096;42;23630;38;23521
5844436;5961890;304;21246;85;68;79979;91;68;79979;41;23268;37;23159
5844437;5961890;292;20462;75;68;23735;86;68;78902;37;22666;33;22556
5844438;5961890;289;20223;75;64;23497;83;64;78663;35;22211;31;22102
5844439;5961890;286;19999;73;61;23274;82;61;78440;35;21955;31;21846
5844440;5961890;278;19477;70;58;22390;76;62;78507;35;21633;31;21561
5844441;5961890;283;19795;75;62;22677;81;76;22698;34;21828;30;21756
5844442;5961890;279;19520;69;53;76700;71;62;76700;35;22184;31;21456
5844443;5961890;280;19597;69;54;76777;72;63;76777;36;21797;31;21725
5844444;5961890;279;19523;72;59;77117;73;65;22775;35;21616;31;21544
5844445;5961890;280;19593;65;57;22680;66;58;77155;35;21852;31;21780
5844446;5961890;281;19653;64;53;73550;66;54;76940;36;21799;32;21727
5844447;5961890;284;19845;65;56;22658;66;57;77133;36;22031;32;21959
5844448;5961890;280;19614;66;55;23174;68;56;28237;37;21972;32;21900
5844449;5961890;278;19444;65;56;74200;66;57;77591;37;21867;33;21795
5844450;5961890;281;19639;68;59;23310;68;60;77785;37;21761;33;21689
5844451;5961890;283;19823;76;68;75463;83;70;78853;36;22031;32;21959
5844452;5961890;282;19744;76;67;75384;82;69;78775;36;22095;32;22023
5844453;5961890;286;19987;77;70;75627;85;73;79017;37;22394;33;22322
5844454;5961890;290;20311;81;75;75951;87;77;79342;38;22733;34;22662
5844455;5961890;295;20636;88;80;76276;91;82;79666;40;23171;36;23099
5844456;5961890;320;22402;102;90;24065;101;77;26672;53;28919;47;27071
5844457;5961890;280;19617;99;83;21329;101;70;23935;55;28897;49;27049
5844458;5961890;279;19563;99;82;21274;101;69;23881;42;23595;37;23486
5844459;5961890;279;19543;99;82;21255;101;69;23861;39;23421;34;23311
5844460;5961890;284;19890;88;70;21595;83;57;24202;39;23351;35;23242
5844461;5961890;282;19744;85;66;21450;81;55;24056;38;23059;33;22950
5844462;5961890;280;19605;78;62;22249;77;51;24856;38;23158;33;23049
5844463;5961890;285;19975;85;66;22547;81;55;25154;39;23644;35;23534
5844464;5961890;291;20349;99;77;22102;90;64;24709;39;24639;34;23810
5844465;5961890;291;20384;99;78;22136;94;65;24743;40;23914;36;23640
5844466;5961890;302;21125;99;84;23696;97;71;27037;38;23702;34;23428
5844467;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5844468;5961890;290;20282;102;84;22474;98;84;22474;37;22723;33;22449
5844469;5961890;285;19952;99;79;22144;96;79;22144;35;22243;31;21969
5844470;5961890;281;19687;93;77;21968;96;77;21968;35;22044;31;21770
5844471;5961890;288;20184;93;77;21962;96;77;21962;35;22026;31;21752
5844472;5961890;281;19683;83;68;21312;92;68;21312;34;21429;30;21155
5844473;5961890;277;19373;83;63;21002;88;63;21002;33;21044;29;20771
5844474;5961890;273;19118;78;59;20747;86;59;20747;33;20874;29;20600
5844475;5961890;268;18762;71;54;20392;85;54;20392;33;20564;29;20290
5844476;5961890;267;18678;71;55;20451;85;55;20451;36;20534;32;20260
5844477;5961890;262;18327;62;40;18315;65;40;18315;34;20155;30;19881
5844478;5961890;258;18061;61;38;18129;59;39;18129;28;18227;25;17954
5844479;5961890;253;17738;51;37;17699;53;33;17699;31;18888;27;18565
5844480;5961890;253;17736;51;36;17686;53;32;17686;31;18898;27;18575
5844481;5961890;255;17883;50;39;17840;53;35;17840;31;19044;27;18721
5844482;5961890;261;18275;54;42;19365;56;40;18238;32;19497;29;19174
5844483;5961890;265;18572;53;43;19446;61;46;18713;34;19992;30;19670
5844484;5961890;266;18622;54;44;19510;61;47;18777;39;20107;35;19784
5844485;5961890;266;18628;53;42;18942;64;52;21098;37;20097;33;19774
5844486;5961890;269;18819;55;44;19134;67;55;21289;36;20040;32;19717
5844487;5961890;268;18749;62;51;19577;67;61;21481;40;20398;35;20075
5844488;5961890;267;18712;61;54;19836;61;57;21238;40;20395;36;20072
5844489;5961890;271;18970;64;62;23485;65;62;23900;38;23169;34;23169
5844490;5961890;269;18827;63;59;23279;63;59;23694;37;22946;32;22946
5844491;5961890;270;18889;57;50;23151;58;51;23151;36;22961;32;22961
5844492;5961890;269;18834;55;50;22984;54;49;22984;36;22695;31;22695
5844493;5961890;268;18740;53;44;23080;53;44;23080;35;22727;31;22727
5844494;5961890;270;18930;46;38;22636;46;38;22636;38;22802;34;22963
5844495;5961890;275;19261;48;38;21644;49;43;22967;36;22628;31;22628
5844496;5961890;278;19456;53;41;22098;54;40;22098;35;22633;31;22633
5844497;5961890;281;19680;55;45;22386;58;44;22386;38;24763;34;24763
5844498;5961890;281;19687;54;42;21140;54;41;21140;35;24489;31;24489
5844499;5961890;286;20013;55;45;21977;54;46;21466;34;24383;30;24383
5844500;5961890;287;20100;53;43;21643;54;43;21643;40;25197;36;25197
5844501;5961890;291;20369;64;46;20918;63;45;20918;35;24793;31;24793
5844502;5961890;296;20724;55;44;21670;55;44;21670;34;24667;30;24667
5844506;5961890;303;21180;55;45;21811;62;47;22396;33;22009;29;22009
5844507;5961890;306;21424;56;42;21606;64;48;22442;34;21911;30;21911
5844508;5961890;311;21771;52;39;21434;65;47;22362;36;22345;31;22345
5844509;5961890;314;21990;56;42;21653;66;43;21653;35;22389;30;22389
5844510;5961890;319;22317;64;47;21093;73;48;21093;36;23141;31;23141
5846247;5961890;502;35110;125;93;39302;139;97;39302;64;40402;57;40261
5846248;5961890;499;34930;123;91;37749;139;95;37749;64;40129;57;39987
5846249;5961890;493;34492;114;84;37311;139;88;37311;65;39912;57;39770
5846250;5961890;491;34338;114;84;37304;133;88;37304;64;39661;56;39520
5846251;5961890;487;34111;109;81;37077;127;85;37077;66;39516;58;39375
5846252;5961890;480;33579;109;87;37522;127;91;37522;66;39241;58;39100
5846266;5961890;-1;-1;-1;-1;-1;-1;-1;-1;71;36377;62;36217
5846267;5961890;-1;-1;-1;-1;-1;-1;-1;-1;71;36366;62;36205
5846268;5961890;-1;-1;-1;-1;-1;-1;-1;-1;68;36307;59;36146
5846269;5961890;-1;-1;-1;-1;-1;-1;-1;-1;65;36121;56;35961
5846270;5961890;389;27249;116;97;30302;129;102;30302;60;34963;51;34802
5846271;5961890;387;27089;116;95;30142;129;100;30142;57;33885;48;33724
5846272;5961890;383;26798;116;91;29851;123;96;29851;56;33739;48;33578
5846273;5961890;379;26514;116;87;29568;122;92;29568;56;33482;48;33322
5846274;5961890;376;26351;107;84;29405;122;89;29405;56;33269;47;33108
5846275;5961890;370;25926;94;83;28980;110;83;28980;56;32943;48;32783
5846276;5961890;368;25770;94;81;28823;110;81;28823;57;32717;49;32557
5846277;5961890;367;25698;94;80;28751;110;80;28751;54;32480;46;32319
5846278;5961890;360;25198;88;73;28251;110;73;28251;54;32176;46;32015
5846279;5961890;357;25024;85;70;28077;97;66;28077;54;31784;46;31623
5846280;5961890;350;24525;85;72;28162;97;68;28162;53;31478;45;31318
5846281;5961890;346;24250;85;70;27310;97;66;27310;53;31223;45;31062
5846282;5961890;343;24007;85;67;27067;97;63;27067;53;30993;45;30832
5846283;5961890;339;23756;85;69;27198;97;65;27198;51;30677;43;30516
5846284;5961890;335;23428;85;70;26512;97;66;26512;51;30433;43;30273
5846285;5961890;334;23347;85;69;26432;97;65;26432;51;30197;43;30036
5846286;5961890;330;23127;85;71;26582;97;67;26582;52;30182;44;30021
5846287;5961890;328;22929;90;77;26022;103;77;26022;54;29937;46;29776
5846288;5961890;328;22926;90;77;26019;103;77;26019;54;29719;46;29559
5846289;5961890;326;22841;89;76;25934;103;76;25934;51;29171;43;29061
5846290;5961890;325;22763;89;75;25856;103;75;25856;54;30439;46;30330
5846291;5961890;335;23466;101;71;24744;102;88;28768;55;30436;48;30327
5846292;5961890;318;22293;87;63;23665;98;79;27690;51;28997;43;28888
5846293;5961890;314;21966;83;58;23338;92;75;27363;50;28916;42;28807
5846294;5961890;313;21921;82;58;23312;92;75;26984;50;28886;42;28777
5846295;5961890;322;22518;83;58;22946;92;74;26970;50;28858;42;28749
5846296;5961890;316;22148;82;56;22239;88;72;26263;50;29230;43;29120
5846297;5961890;316;22104;83;57;22331;92;74;26355;49;29125;42;29015
5846298;5961890;313;21915;85;64;22760;99;76;26024;51;29566;43;29456
5846299;5961890;318;22254;88;68;23098;99;81;26363;51;29872;43;29763
5846300;5961890;313;21884;95;75;23528;98;83;26542;55;30615;48;30505
5846301;5961890;313;21916;95;77;87288;100;80;82721;53;31128;47;30717
5846302;5961890;312;21859;84;72;86918;100;75;82351;51;30798;45;30388
5846303;5961890;316;22154;84;70;86784;108;73;82218;49;30453;43;30042
5846304;5961890;327;22887;84;69;86421;111;72;81855;46;30054;40;29643
5846305;5961890;328;22939;84;69;86389;111;72;81823;46;30037;40;29627
5846306;5961890;330;23103;84;68;86093;111;71;81526;48;29894;42;29483
5846307;5961890;333;23336;84;71;86278;111;74;81712;49;25945;43;29067
5846308;5961890;-1;-1;-1;-1;-1;-1;-1;-1;52;25885;46;29007
5846309;5961890;-1;-1;-1;-1;-1;-1;-1;-1;51;25632;46;28754
5846310;5961890;-1;-1;-1;-1;-1;-1;-1;-1;46;24639;42;24529
5846311;5961890;-1;-1;-1;-1;-1;-1;-1;-1;43;24262;39;24153
5846312;5961890;306;21414;88;70;80147;96;70;80147;40;23610;36;23501
5846313;5961890;303;21192;85;67;79925;91;67;79925;39;23387;35;23277
5846314;5961890;300;21016;85;64;79748;89;64;79748;38;23068;34;22959
5846315;5961890;293;20492;78;68;76330;86;64;79720;36;22555;32;22446
5846316;5961890;290;20305;75;66;23579;84;67;79952;36;22354;32;22245
5846317;5961890;282;19714;74;63;22730;79;64;78632;35;21811;31;21702
5846318;5961890;275;19265;69;55;22178;73;65;77553;29;20886;26;20815
5846319;5961890;277;19371;69;56;22253;74;61;77292;34;21489;30;21417
5846320;5961890;274;19172;69;54;76769;68;57;77032;34;21738;30;21667
5846321;5961890;275;19248;70;54;76453;68;57;76989;34;21280;30;21208
5846322;5961890;275;19246;68;55;76560;68;58;77096;35;21329;30;21275
5846323;5961890;277;19389;65;57;22479;66;57;76702;35;21556;31;21484
5846324;5961890;277;19377;62;54;76663;62;53;22189;35;21579;31;21507
5846325;5961890;281;19641;64;52;73659;64;53;77050;37;21969;32;21898
5846326;5961890;276;19329;64;55;74162;66;56;77552;38;21921;33;21849
5846327;5961890;273;19091;63;58;23585;65;57;77569;35;21475;31;21403
5846328;5961890;274;19150;68;58;74790;71;60;78180;35;21533;31;21462
5846329;5961890;276;19346;71;61;74986;73;62;78376;35;21703;31;21631
5846330;5961890;280;19594;73;65;75234;79;67;78625;38;22120;34;22049
5846331;5961890;284;19913;76;69;75553;85;72;78943;39;22307;35;22235
5846332;5961890;287;20116;79;72;75756;86;75;79146;40;22570;36;22499
5846333;5961890;291;20354;81;76;75994;87;78;79384;42;22884;38;22813
5846334;5961890;293;20541;88;78;76181;91;81;79572;55;29076;49;27228
5846335;5961890;279;19503;99;82;21215;101;69;23821;55;28918;49;27070
5846336;5961890;275;19255;99;78;20967;97;65;23574;49;22255;45;22146
5846337;5961890;273;19131;99;76;20842;92;63;23449;40;23487;35;23378
5846338;5961890;284;19863;88;70;21569;83;57;24175;38;23258;33;23149
5846339;5961890;280;19615;81;64;21320;80;53;23927;38;23000;33;22891
5846340;5961890;278;19443;78;62;21196;80;51;23802;38;23465;33;22861
5846341;5961890;282;19713;85;66;21466;81;55;24073;39;23634;34;23525
5846342;5961890;286;20003;88;72;21756;83;59;24363;38;23605;34;23496
5846343;5961890;290;20296;99;76;22049;87;63;24656;38;23929;34;23820
5846344;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5846345;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5846346;5961890;277;19358;108;90;22873;105;90;22873;38;22806;34;22532
5846347;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5846348;5961890;284;19911;102;80;22191;96;80;22191;37;22354;33;22080
5846349;5961890;291;20346;99;79;22123;96;79;22123;36;22175;32;21901
5846350;5961890;281;19663;83;67;21293;92;67;21293;34;21430;30;21156
5846351;5961890;284;19890;86;71;21520;92;71;21520;36;21807;33;21533
5846352;5961890;264;18477;81;61;20841;86;61;20841;33;20899;29;20625
5846353;5961890;261;18260;77;59;20688;85;59;20688;34;19424;31;19150
5846354;5961890;267;18720;78;58;20670;86;58;20670;37;20830;33;20556
5846355;5961890;254;17764;62;43;18502;65;43;18502;32;18075;28;17801
5846356;5961890;251;17583;58;44;17505;65;41;17505;28;18018;25;17745
5846357;5961890;252;17663;51;35;17624;53;31;17624;30;18772;27;18449
5846358;5961890;251;17583;50;37;17715;53;33;17715;32;18643;28;18684
5846359;5961890;258;18087;55;44;19983;56;38;18094;32;19090;28;18767
5846360;5961890;255;17863;55;44;19503;59;42;18347;31;18983;28;18660
5846361;5961890;258;18077;52;39;18997;61;46;18686;34;19145;30;18822
5846362;5961890;262;18322;50;38;18904;62;46;18722;35;19689;31;19367
5846363;5961890;265;18560;53;41;18875;63;54;19242;34;19573;30;19250
5846364;5961890;266;18622;54;42;18957;64;56;20079;36;19932;31;19609
5846365;5961890;266;18607;59;49;19434;65;59;21338;39;20259;35;19936
5846366;5961890;263;18415;58;51;19573;59;53;20941;40;20352;35;20029
5846367;5961890;264;18476;58;53;21002;59;53;20879;35;22433;30;22392
5846368;5961890;264;18510;59;51;20566;59;54;23021;35;22656;31;22746
5846369;5961890;266;18612;56;51;20572;56;52;22848;36;22676;31;22676
5846370;5961890;265;18536;54;50;20496;55;51;22773;36;22609;31;22609
5846371;5961890;266;18592;47;41;22813;47;41;22813;37;22689;32;22689
5846372;5961890;269;18861;49;40;21506;49;42;22885;35;22427;31;22433
5846373;5961890;271;18972;51;38;21672;53;37;21672;35;22347;31;22347
5846374;5961890;274;19211;51;40;21779;53;39;21779;35;22315;31;22315
5846375;5961890;278;19463;51;39;20916;55;38;20916;34;22081;30;22081
5846376;5961890;278;19440;52;39;20893;58;38;20893;34;22110;30;22110
5846377;5961890;281;19703;54;41;20820;55;40;20820;36;22164;32;22164
5846378;5961890;285;19942;60;42;20905;60;41;20905;40;22352;36;22352
5846379;5961890;288;20146;61;41;20584;60;40;20584;36;22618;31;22544
5846380;5961890;291;20377;62;44;20768;62;43;20768;35;22343;30;22343
5846381;5961890;295;20664;65;46;20538;66;45;20538;38;22525;33;22507
5848124;5961890;504;35272;127;95;38091;145;99;38091;65;40468;58;40327
5848125;5961890;502;35144;125;94;37962;139;98;37962;67;40559;60;40418
5848126;5961890;492;34460;114;84;37279;139;88;37279;64;39782;57;39641
5848127;5961890;489;34200;109;80;37019;133;84;37019;63;39490;56;39349
5848128;5961890;484;33913;104;78;36879;127;82;36879;62;39208;55;39067
5848129;5961890;481;33652;104;82;37125;127;86;37125;62;38975;55;38834
5848130;5961890;484;33854;104;85;36744;122;88;36393;63;38785;56;38644
5848131;5961890;495;34662;109;93;36906;127;95;36555;62;38879;55;38738
5848141;5961890;-1;-1;-1;-1;-1;-1;-1;-1;75;36641;67;36480
5848142;5961890;-1;-1;-1;-1;-1;-1;-1;-1;75;36598;66;36437
5848143;5961890;-1;-1;-1;-1;-1;-1;-1;-1;74;36581;65;36420
5848144;5961890;-1;-1;-1;-1;-1;-1;-1;-1;72;36458;63;36297
5848145;5961890;-1;-1;-1;-1;-1;-1;-1;-1;70;39949;62;36553
5848146;5961890;-1;-1;-1;-1;-1;-1;-1;-1;67;39716;59;36320
5848147;5961890;390;27268;116;97;30322;129;102;30322;61;34165;52;34004
5848148;5961890;388;27137;116;96;30190;129;101;30190;59;34060;51;33899
5848149;5961890;386;27016;116;94;30070;129;99;30070;59;33978;51;33817
5848150;5961890;380;26614;116;88;29668;123;93;29668;56;33467;48;33307
5848151;5961890;379;26509;116;87;29562;122;92;29562;55;33229;47;33068
5848152;5961890;378;26479;116;86;29532;122;91;29532;57;33488;49;33327
5848153;5961890;380;26602;116;88;29655;123;93;29655;60;33662;52;33501
5848154;5961890;364;25472;89;77;28525;110;77;28525;55;32526;47;32365
5848155;5961890;361;25267;88;74;28320;110;74;28320;54;32238;46;32077
5848156;5961890;365;25516;89;77;28569;110;77;28569;55;32558;47;32397
5848157;5961890;368;25768;94;81;28821;110;81;28821;57;31704;49;31543
5848158;5961890;351;24592;89;75;27652;110;75;27652;56;31452;48;31291
5848159;5961890;347;24308;85;71;27368;97;67;27368;54;31120;46;30960
5848160;5961890;341;23853;88;75;27610;110;75;27610;52;31038;44;30878
5848161;5961890;336;23506;85;71;26590;97;67;26590;50;30524;43;30363
5848162;5961890;331;23150;85;67;26311;97;63;26311;50;30120;42;29959
5848163;5961890;327;22876;84;66;26242;90;62;26242;50;29850;42;29689
5848164;5961890;325;22718;85;71;26559;97;67;26559;51;29677;43;29516
5848165;5961890;322;22554;85;72;25647;96;69;25647;52;29542;44;29382
5848166;5961890;321;22499;85;71;25591;96;68;25591;49;29134;42;28973
5848167;5961890;322;22505;85;71;25598;96;68;25598;49;29491;42;29382
5848168;5961890;319;22310;85;68;22449;96;74;25801;50;29511;42;29402
5848169;5961890;318;22272;85;68;22411;96;77;26006;50;28970;43;28860
5848170;5961890;311;21755;82;60;21894;89;73;24893;49;28628;41;28519
5848171;5961890;308;21585;80;57;21680;88;70;24679;48;28494;41;28384
5848172;5961890;311;21741;82;60;21836;89;71;24826;50;28757;42;28648
5848173;5961890;313;21893;83;58;22382;92;74;26407;49;28784;42;28675
5848174;5961890;314;21965;83;57;22323;92;74;26348;50;29198;43;29089
5848175;5961890;310;21687;83;61;22550;89;73;25796;50;29419;43;29310
5848176;5961890;307;21496;87;69;23141;97;78;26154;53;29731;45;29622
5848177;5961890;311;21740;90;72;23384;97;81;26398;57;30737;49;30628
5848178;5961890;310;21716;95;78;87327;100;81;82760;60;30941;52;30832
5848179;5961890;309;21632;97;80;87458;98;83;82892;54;31019;48;30609
5848180;5961890;313;21897;101;84;87724;102;87;83158;52;30869;46;30458
5848181;5961890;302;21119;101;87;87978;113;90;83412;50;30299;44;29889
5848182;5961890;299;20933;102;90;88212;115;93;83646;49;30253;43;29842
5848183;5961890;299;20907;112;95;88560;118;98;83994;50;30082;45;29672
5848184;5961890;298;20882;118;101;88918;123;104;84352;53;30247;47;29836
5848185;5961890;-1;-1;-1;-1;-1;-1;-1;-1;51;25877;45;28999
5848186;5961890;-1;-1;-1;-1;-1;-1;-1;-1;44;24546;40;24436
5848187;5961890;318;22268;102;82;81001;106;82;81001;42;24404;38;24295
5848188;5961890;316;22133;99;80;80866;104;80;80866;41;24146;37;24036
5848189;5961890;306;21451;88;71;80184;96;71;80184;37;23535;33;23426
5848190;5961890;303;21186;85;67;79918;91;67;79918;38;23379;34;23270
5848191;5961890;300;20975;85;64;79708;89;64;79708;36;22966;32;22856
5848192;5961890;296;20687;84;61;79543;87;61;79543;37;22810;34;22701
5848193;5961890;288;20160;82;69;23176;87;74;79329;37;22759;33;22650
5848194;5961890;284;19885;75;65;22901;81;70;79054;34;21874;30;21765
5848195;5961890;276;19328;69;57;22343;73;66;77665;33;21376;30;21266
5848196;5961890;272;19043;70;58;76746;69;61;77282;34;21299;30;21227
5848197;5961890;271;18959;66;53;76393;68;56;76929;34;21181;30;21109
5848198;5961890;270;18880;61;50;76156;64;53;76692;33;20882;29;20811
5848199;5961890;271;18992;64;56;76582;66;58;76232;34;20993;30;20818
5848200;5961890;272;19074;64;54;73184;66;55;76574;34;21403;30;21004
5848201;5961890;273;19140;64;52;73086;64;54;76476;34;21344;30;21272
5848202;5961890;277;19378;68;57;74013;68;58;77404;36;21665;32;21593
5848203;5961890;274;19169;68;58;74779;70;60;78170;36;21554;32;21482
5848204;5961890;271;18962;63;55;74518;68;56;77909;35;21373;31;21302
5848205;5961890;271;18999;63;56;74638;69;58;78029;35;21399;31;21327
5848206;5961890;275;19219;69;59;74859;71;61;78250;35;21608;31;21536
5848207;5961890;278;19481;72;63;75120;79;65;78511;36;21848;31;21776
5848208;5961890;282;19719;76;67;75359;79;69;78749;36;22100;32;22029
5848209;5961890;285;19978;77;70;75618;85;73;79008;37;22338;32;22266
5848210;5961890;289;20259;81;74;75899;87;77;79289;40;22750;35;22678
5848211;5961890;293;20532;88;78;76172;91;80;79562;43;23017;39;22946
5848212;5961890;279;19514;99;82;21226;101;69;23833;49;21913;45;21804
5848213;5961890;275;19242;99;78;20954;97;65;23560;48;22226;44;22116
5848214;5961890;270;18880;92;73;20592;86;60;23199;47;22227;42;22117
5848215;5961890;273;19101;75;58;20897;73;47;23503;37;22617;33;22508
5848216;5961890;272;19065;71;56;20770;72;45;23377;40;22624;35;22515
5848217;5961890;279;19517;81;63;21270;80;52;23876;37;23027;33;22918
5848218;5961890;283;19828;88;70;21581;83;57;24187;38;23862;34;23257
5848219;5961890;284;19897;88;71;21650;83;58;24257;39;23642;35;23533
5848220;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5848221;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5848222;5961890;270;18894;105;96;23282;100;89;19433;36;21276;32;21002
5848223;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5848224;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5848225;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1;-1
5848226;5961890;286;20018;90;72;21648;92;72;21648;34;21662;30;21389
5848227;5961890;284;19861;86;70;21491;92;70;21491;36;21692;32;21418
5848228;5961890;285;19928;86;71;21558;92;71;21558;35;21691;31;21417
5848229;5961890;259;18127;80;64;19121;85;64;19121;32;18888;28;18615
5848230;5961890;259;18119;79;66;18856;85;62;20959;35;19379;31;19105
5848231;5961890;251;17583;64;48;17978;74;48;17978;33;18201;29;17927
5848232;5961890;250;17495;59;46;17676;66;43;17676;31;18050;28;17777
5848233;5961890;251;17584;58;44;17506;65;41;17506;29;17779;25;17505
5848234;5961890;245;17160;52;39;17842;55;35;17842;30;18250;26;17927
5848235;5961890;248;17342;51;38;17823;53;34;17823;30;18235;26;17912
5848236;5961890;250;17506;56;45;18369;58;41;17482;30;18472;27;18149
5848237;5961890;252;17635;54;44;18262;61;42;17611;32;18879;28;18556
5848238;5961890;260;18174;54;42;19178;63;47;18782;34;19433;30;19791
5848239;5961890;258;18074;52;39;18441;60;51;19093;34;19200;30;18877
5848240;5961890;260;18176;52;39;18798;60;53;19836;33;19403;29;19080
5848241;5961890;260;18194;54;42;18960;59;53;20925;36;19739;32;19416
5848242;5961890;264;18497;58;47;19324;62;57;21228;41;20087;37;19764
5848243;5961890;259;18126;54;50;20653;55;49;20653;38;20232;34;19909
5848244;5961890;264;18474;58;53;21000;59;53;20877;34;22316;30;22316
5848245;5961890;260;18197;58;51;20577;56;50;24052;37;22516;32;22516
5848246;5961890;261;18265;53;46;20226;54;48;20226;35;22377;30;22377
5848247;5961890;261;18242;51;47;22448;54;46;22448;34;22267;30;22267
5848248;5961890;263;18438;49;43;20047;50;42;22943;36;22423;32;22423
5848249;5961890;265;18581;51;42;21585;53;40;21585;34;22043;30;22043
5848250;5961890;268;18791;50;39;21426;53;37;21426;34;22143;30;22143
5848251;5961890;273;19084;52;40;21148;54;39;21148;35;22185;31;22185
5848252;5961890;273;19122;51;37;20744;53;36;20744;34;21845;30;21794
5848253;5961890;276;19322;52;36;20471;53;35;20471;33;21672;30;21672
5848254;5961890;280;19620;56;37;20582;60;36;20582;35;21931;31;21931
5848255;5961890;284;19886;59;37;20277;60;36;20277;35;22166;30;22092
5848256;5961890;286;20032;59;37;19868;60;36;19868;35;21887;30;21887
5848257;5961890;289;20240;59;38;19989;60;37;19989;35;21990;30;21990
5848258;5961890;293;20527;58;42;20251;64;41;20251;34;21977;30;21977
5848259;5961890;296;20731;58;43;20304;64;42;20304;34;21978;30;21978
5849999;5961890;518;36237;136;102;40076;148;108;40076;69;40735;61;40594
5850000;5961890;511;35737;127;111;39199;139;115;39199;70;40773;62;40632
5850001;5961890;494;34568;118;87;37534;133;91;37534;68;39971;60;39830
5850002;5961890;491;34358;114;84;37324;136;88;37324;67;39727;59;39586
5850003;5961890;488;34164;109;82;37130;130;86;37130;66;39451;58;39309
5850004;5961890;483;33792;104;85;37362;127;89;37362;64;39099;57;38958
5850005;5961890;485;33970;104;85;36712;122;88;36361;63;38723;55;38582
5850006;5961890;488;34125;104;80;36362;122;83;36011;62;38417;54;38276
5850007;5961890;487;34118;104;80;36342;116;82;35992;63;38692;55;38551
5850008;5961890;487;34065;104;84;36309;122;87;35958;62;38394;54;38253
5850009;5961890;487;34101;104;85;36345;122;87;35994;65;38544;58;38403
5850014;5961890;-1;-1;-1;-1;-1;-1;-1;-1;76;40636;67;40475
5850015;5961890;-1;-1;-1;-1;-1;-1;-1;-1;74;37466;65;37305
5850016;5961890;-1;-1;-1;-1;-1;-1;-1;-1;74;36546;65;36385
5850017;5961890;-1;-1;-1;-1;-1;-1;-1;-1;72;36389;63;36228
5850018;5961890;-1;-1;-1;-1;-1;-1;-1;-1;72;40074;64;36678
5850019;5961890;-1;-1;-1;-1;-1;-1;-1;-1;71;40024;63;36628
5850020;5961890;-1;-1;-1;-1;-1;-1;-1;-1;71;40047;63;36651
5850021;5961890;-1;-1;-1;-1;-1;-1;-1;-1;68;39629;60;36233
5850022;5961890;-1;-1;-1;-1;-1;-1;-1;-1;65;38999;57;35603
5850023;5961890;391;27362;123;99;30415;129;104;30415;63;34308;54;34148
5850024;5961890;391;27359;120;99;30412;129;104;30412;61;34133;53;33972
5850025;5961890;383;26790;116;91;29843;123;96;29843;59;33694;51;33534
5850026;5961890;383;26820;116;91;29873;123;96;29873;58;33561;50;33401
5850027;5961890;383;26786;116;91;29840;123;96;29840;60;33743;52;33583
5850028;5961890;388;27139;116;96;30192;129;101;30192;60;33684;52;33523
5850029;5961890;368;25772;94;81;28825;110;81;28825;56;32877;47;32716
5850030;5961890;365;25542;89;78;28595;110;78;28595;55;32556;47;32395
5850031;5961890;367;25716;94;80;28770;110;80;28770;58;32722;50;32561
5850032;5961890;369;25864;94;82;28917;110;82;28917;60;32957;52;32797
5850033;5961890;356;24887;90;79;27947;110;79;27947;54;31318;46;31158
5850034;5961890;351;24555;88;75;27615;110;75;27615;52;31071;44;30911
5850035;5961890;343;23981;89;78;27830;110;78;27830;52;30981;44;30820
5850036;5961890;337;23581;88;73;26742;110;73;26742;53;30698;45;30537
5850037;5961890;338;23650;89;78;27081;110;78;27081;53;30381;46;30220
5850038;5961890;330;23117;90;79;26176;110;79;26176;52;29963;44;29802
5850039;5961890;328;22936;89;77;25995;103;77;25995;50;29605;42;29445
5850040;5961890;319;22328;85;69;25476;93;66;25476;49;29284;41;29123
5850041;5961890;316;22150;85;66;25243;90;63;25243;49;29044;41;28883
5850042;5961890;320;22379;85;69;25472;90;66;25472;50;29275;42;29166
