from_id;to_id;walk_t;walk_d;pt_m_tt;pt_m_t;pt_m_d;car_m_t;car_m_d
5812303;5961890;-1;-1;-1;-1;-1;38;27480
5812304;5961890;343;24040;84;65;28607;33;25652
5812305;5961890;344;24090;84;66;28663;29;25221
5812306;5961890;-1;-1;-1;-1;-1;36;26078
5812307;5961890;-1;-1;-1;-1;-1;35;25956
5812308;5961890;352;24663;102;84;25777;35;27607
5812309;5961890;352;24675;102;84;25789;45;27772
5812310;5961890;-1;-1;-1;-1;-1;45;27579
5812311;5961890;352;24644;87;68;26391;43;27132
5812312;5961890;348;24345;87;64;26148;43;26881
5812313;5961890;345;24174;87;67;26363;43;26591
5812314;5961890;344;24101;87;69;25920;42;26134
5812315;5961890;340;23796;85;72;26104;41;25831
5812316;5961890;343;23999;93;74;25795;44;26201
5812317;5961890;346;24245;96;78;26041;46;26608
5812318;5961890;345;24181;110;94;26019;41;25990
5812319;5961890;343;24034;106;93;28993;43;26220
5812320;5961890;355;24877;120;105;29438;42;26713
5812321;5961890;356;24898;120;106;29459;45;27188
5812322;5961890;359;25100;116;93;28785;48;27505
5812323;5961890;362;25357;116;97;29042;49;26877
5812324;5961890;369;25833;125;106;29635;44;28063
5812325;5961890;381;26661;144;125;29324;41;27881
5812353;5961890;329;23038;104;79;22958;33;23456
5812354;5961890;332;23244;102;82;23164;33;23675
5812355;5961890;340;23795;98;85;29422;32;23816
5812356;5961890;338;23676;97;83;29282;34;24235
5812358;5961890;355;24831;91;73;28565;38;24914
5812359;5961890;352;24629;86;70;28363;35;24943
5812360;5961890;347;24293;80;65;28028;35;25893
5812361;5961890;345;24156;75;61;27719;35;25865
5812362;5961890;342;23942;72;54;27251;39;26470
5812363;5961890;340;23830;72;53;27135;36;26400
5812364;5961890;340;23796;68;48;27110;37;26642
5812365;5961890;341;23893;72;49;27217;38;27080
5812366;5961890;340;23796;69;55;28063;40;27501
5814173;5961890;423;29583;110;86;32318;55;31735
5814174;5961890;432;30261;124;96;32996;56;31716
5814175;5961890;434;30353;124;97;33088;55;31253
5814176;5961890;403;28199;153;127;35157;57;31352
5814201;5961890;348;24393;82;58;27577;-1;-1
5814202;5961890;352;24642;86;61;27826;36;25664
5814203;5961890;-1;-1;-1;-1;-1;34;25187
5814204;5961890;-1;-1;-1;-1;-1;34;25685
5814205;5961890;340;23814;84;63;27042;32;25318
5814206;5961890;340;23812;83;63;27041;30;25074
5814207;5961890;342;23959;84;65;27187;33;25711
5814208;5961890;345;24122;84;67;27350;34;25847
5814209;5961890;350;24515;98;82;25630;35;27434
5814210;5961890;349;24451;98;81;25566;37;27426
5814211;5961890;-1;-1;-1;-1;-1;47;27821
5814212;5961890;-1;-1;-1;-1;-1;45;27293
5814213;5961890;348;24380;87;69;26501;46;27213
5814214;5961890;343;24027;87;67;25778;42;26462
5814215;5961890;341;23890;87;65;25641;44;26027
5814216;5961890;338;23628;85;69;25425;42;25705
5814217;5961890;338;23650;85;69;25447;45;25660
5814218;5961890;-1;-1;-1;-1;-1;45;26296
5814219;5961890;343;23977;106;92;28936;41;25900
5814220;5961890;340;23793;105;90;28752;43;25980
5814221;5961890;359;25143;122;109;29704;45;27063
5814222;5961890;359;25162;122;109;29723;47;27321
5814223;5961890;355;24881;116;90;28567;48;26797
5814224;5961890;355;24835;111;90;28521;49;26886
5814225;5961890;-1;-1;-1;-1;-1;44;28110
5814226;5961890;377;26422;142;121;29085;42;27935
5814227;5961890;373;26108;136;112;28675;42;28092
5814253;5961890;322;22524;99;83;28349;36;23504
5814254;5961890;325;22717;87;64;27046;36;23718
5814255;5961890;324;22663;87;64;26992;36;23893
5814256;5961890;342;23956;100;88;29583;34;24296
5814257;5961890;349;24402;106;94;30008;34;24779
5814258;5961890;344;24104;102;89;29709;34;24620
5814259;5961890;347;24325;104;92;29930;37;24890
5814260;5961890;352;24606;86;70;28340;39;27316
5814261;5961890;348;24349;81;66;28084;36;26087
5814262;5961890;346;24210;73;58;27519;35;25961
5814263;5961890;344;24098;73;56;27407;36;26220
5814264;5961890;338;23669;72;50;26989;36;26277
5814265;5961890;334;23405;65;47;26740;36;26514
5814266;5961890;334;23373;73;52;27088;38;26979
5814267;5961890;335;23481;75;64;28685;41;28407
5814268;5961890;333;23297;69;58;30095;40;28272
5816065;5961890;428;29937;118;93;32772;57;33680
5816068;5961890;417;29186;110;82;32021;51;32765
5816069;5961890;421;29438;110;86;32273;51;32963
5816070;5961890;407;28517;96;71;31252;53;33112
5816071;5961890;407;28511;96;72;31306;53;32955
5816072;5961890;409;28605;96;73;31400;52;31492
5816073;5961890;394;27574;109;77;31691;52;31356
5816074;5961890;389;27216;117;91;32663;52;31026
5816075;5961890;404;28261;153;128;35219;53;30875
5816099;5961890;358;25081;91;67;28253;31;25563
5816100;5961890;343;24012;86;59;27692;32;25494
5816101;5961890;342;23928;87;65;28083;34;25522
5816102;5961890;-1;-1;-1;-1;-1;33;25032
5816103;5961890;-1;-1;-1;-1;-1;33;25593
5816104;5961890;337;23586;83;60;26814;32;25342
5816105;5961890;337;23597;83;60;26825;30;24823
5816106;5961890;340;23799;83;63;27027;32;25428
5816107;5961890;345;24142;84;68;27370;33;25818
5816108;5961890;348;24341;98;79;25456;33;25926
5816109;5961890;345;24146;93;80;28266;36;27153
5816110;5961890;348;24375;98;80;25490;37;27394
5816111;5961890;-1;-1;-1;-1;-1;38;27861
5816112;5961890;-1;-1;-1;-1;-1;38;28253
5816113;5961890;342;23917;87;68;25847;44;26523
5816114;5961890;337;23617;85;64;25370;41;25606
5816115;5961890;334;23356;84;64;25384;40;25332
5816116;5961890;334;23364;84;65;25160;43;25559
5816117;5961890;337;23610;85;69;25407;43;25549
5816118;5961890;337;23586;95;87;28545;40;25332
5816119;5961890;337;23612;102;87;28571;44;25878
5816120;5961890;359;25122;116;94;28807;49;27318
5816121;5961890;357;24987;116;92;28673;46;27222
5816122;5961890;351;24588;107;86;28273;44;26506
5816123;5961890;351;24573;107;86;28258;47;26740
5816124;5961890;352;24645;111;87;28330;48;26828
5816125;5961890;-1;-1;-1;-1;-1;45;28190
5816126;5961890;376;26327;142;120;28990;44;28282
5816127;5961890;370;25892;131;109;28459;43;28171
5816152;5961890;312;21865;90;68;27306;36;23318
5816153;5961890;323;22619;85;63;26948;37;24120
5816154;5961890;320;22403;83;60;26732;39;23960
5816155;5961890;321;22484;83;61;26813;39;24057
5816156;5961890;348;24381;106;93;29987;34;24830
5816157;5961890;347;24305;104;92;29910;36;24791
5816158;5961890;334;23395;76;59;26960;39;27347
5816159;5961890;334;23357;75;59;26922;39;27297
5816160;5961890;334;23356;75;59;26921;37;26544
5816161;5961890;339;23700;80;64;27265;39;27458
5816162;5961890;331;23145;68;49;26406;38;27461
5816163;5961890;331;23157;65;47;26746;39;27086
5816164;5961890;331;23191;63;47;26728;37;26748
5816165;5961890;330;23129;67;50;26959;38;27043
5816166;5961890;329;23042;70;55;27296;38;27361
5816167;5961890;328;22939;71;58;30111;42;28143
5817963;5961890;432;30257;124;97;33093;52;33470
5817964;5961890;428;29990;118;93;32826;53;33411
5817965;5961890;426;29827;117;91;32662;52;32963
5817966;5961890;422;29565;110;87;32400;51;32687
5817967;5961890;410;28672;109;77;31645;51;32635
5817968;5961890;409;28604;96;72;31316;51;32951
5817969;5961890;405;28328;86;68;31040;51;32841
5817970;5961890;404;28258;86;68;31053;52;33073
5817971;5961890;396;27744;96;72;31321;51;31541
5817972;5961890;391;27399;103;76;31621;51;31211
5817973;5961890;387;27060;117;89;32508;50;30859
5817974;5961890;385;26921;110;87;32369;50;30652
5817975;5961890;378;26437;117;89;32509;50;30326
5817976;5961890;376;26299;118;94;32894;50;30011
5817977;5961890;374;26192;124;98;33150;52;30119
5817997;5961890;359;25136;91;68;28309;39;26904
5817998;5961890;360;25193;91;69;28365;34;25699
5817999;5961890;342;23945;86;60;27761;32;25353
5818000;5961890;337;23603;83;62;27854;31;25082
5818001;5961890;337;23594;83;60;26785;34;25071
5818002;5961890;337;23597;83;59;26807;33;25620
5818003;5961890;334;23370;83;56;26580;31;24941
5818004;5961890;333;23336;83;56;26564;31;24633
5818005;5961890;337;23555;83;59;26784;35;26925
5818006;5961890;345;24142;89;72;27682;33;25859
5818007;5961890;341;23845;89;74;27805;34;26202
5818008;5961890;345;24181;93;81;28300;34;26980
5818009;5961890;347;24313;98;79;25448;34;27251
5818010;5961890;345;24141;101;84;25779;35;27626
5818011;5961890;344;24050;108;97;26681;35;28053
5818012;5961890;343;24037;106;96;26668;36;28438
5818013;5961890;335;23480;84;71;25577;42;25608
5818014;5961890;332;23226;84;68;25323;40;25175
5818015;5961890;330;23085;84;65;25115;43;25217
5818016;5961890;338;23678;85;70;25474;41;25376
5818017;5961890;333;23283;95;82;28242;41;25332
5818018;5961890;332;23258;95;82;28217;42;25273
5818019;5961890;358;25091;116;93;28777;46;25508
5818020;5961890;356;24908;116;91;28594;44;25981
5818021;5961890;352;24640;111;87;28326;43;26392
5818022;5961890;347;24305;107;82;27990;46;26456
5818023;5961890;350;24500;107;85;28186;42;26179
5818024;5961890;353;24732;111;88;28418;46;28318
5818025;5961890;342;23953;95;71;26069;42;26716
5818026;5961890;341;23857;91;70;25973;42;26707
5818027;5961890;372;26032;131;111;28599;43;26816
5818052;5961890;313;21878;83;58;26602;34;23935
5818053;5961890;315;22081;80;55;26410;37;23801
5818054;5961890;319;22296;83;58;26625;40;24004
5818055;5961890;352;24630;108;97;30236;35;25027
5818056;5961890;352;24646;109;97;30251;37;25178
5818057;5961890;332;23263;74;58;26828;39;27324
5818058;5961890;329;23055;74;55;26620;38;27167
5818059;5961890;329;23029;74;54;26594;37;26741
5818060;5961890;330;23086;74;55;26651;39;27463
5818061;5961890;327;22869;62;45;26129;38;27325
5818062;5961890;329;23009;68;48;26377;37;27093
5818063;5961890;325;22776;72;52;27101;40;27291
5818064;5961890;328;22974;70;54;27234;37;27066
5818065;5961890;325;22727;68;55;27282;38;27352
5818066;5961890;327;22907;73;59;26417;41;27801
5818067;5961890;331;23178;76;60;26517;43;28123
5818068;5961890;332;23256;76;58;26552;43;25982
5818069;5961890;336;23485;77;61;26782;44;25950
5818070;5961890;-1;-1;-1;-1;-1;47;29615
5818071;5961890;366;25621;84;80;27421;45;29501
5818072;5961890;357;24975;70;51;24098;40;26062
5819860;5961890;433;30309;124;98;33145;52;33508
5819861;5961890;418;29261;117;89;32524;51;33164
5819862;5961890;415;29035;110;86;32298;52;32952
5819863;5961890;410;28733;110;82;31996;50;32580
5819864;5961890;407;28507;109;78;31770;50;32388
5819865;5961890;405;28342;96;71;31254;50;32245
5819866;5961890;406;28387;91;69;31098;51;32909
5819867;5961890;402;28144;86;68;31030;51;32774
5819868;5961890;407;28486;96;71;30880;53;31688
5819869;5961890;391;27402;110;83;32099;51;31161
5819870;5961890;386;27039;110;82;32010;51;30885
5819871;5961890;384;26875;110;85;32252;52;30727
5819872;5961890;384;26847;110;88;32474;49;30211
5819873;5961890;376;26309;118;94;32891;49;29928
5819874;5961890;369;25849;124;97;33077;49;29741
5819875;5961890;386;27036;139;110;33994;51;29593
5819876;5961890;387;27107;139;111;34064;53;29804
5819893;5961890;364;25492;95;73;28665;39;26943
5819894;5961890;-1;-1;-1;-1;-1;37;26764
5819895;5961890;343;23981;87;67;27256;34;26591
5819896;5961890;340;23767;86;64;27042;32;25282
5819897;5961890;337;23561;83;61;26836;31;24985
5819898;5961890;335;23450;83;58;26640;31;24922
5819899;5961890;333;23323;82;56;26513;32;24780
5819900;5961890;336;23494;83;58;26703;31;24973
5819901;5961890;329;23024;83;58;26685;31;24436
5819902;5961890;-1;-1;-1;-1;-1;35;26952
5819903;5961890;339;23726;93;81;28281;33;26642
5819904;5961890;336;23544;93;77;28035;35;26642
5819905;5961890;341;23868;93;79;28177;34;27611
5819906;5961890;348;24343;101;82;25679;36;27611
5819907;5961890;342;23958;100;85;25867;34;27567
5819908;5961890;340;23785;101;88;26075;35;27917
5819909;5961890;341;23857;104;94;26488;35;28356
5819910;5961890;335;23467;84;71;25564;42;25598
5819911;5961890;333;23323;84;69;25420;40;25182
5819912;5961890;326;22800;80;65;24594;42;24942
5819913;5961890;328;22977;82;67;24771;41;24595
5819914;5961890;332;23266;95;82;28225;39;24748
5819915;5961890;328;22932;87;75;27987;42;25128
5819916;5961890;330;23118;93;80;28077;44;25276
5819917;5961890;344;24072;98;77;27853;42;25658
5819918;5961890;342;23946;95;75;27728;43;25952
5819919;5961890;345;24167;107;80;27853;46;26440
5819920;5961890;351;24561;107;86;28246;44;26594
5819921;5961890;-1;-1;-1;-1;-1;40;25983
5819922;5961890;340;23771;87;69;25887;40;26557
5819923;5961890;337;23582;83;66;25698;40;26473
5819924;5961890;338;23638;83;67;25755;42;26633
5819949;5961890;310;21680;85;68;27329;34;23903
5819950;5961890;316;22135;77;59;28495;37;23696
5819951;5961890;319;22324;77;59;28258;38;23711
5819952;5961890;321;22463;79;61;28157;40;23599
5819953;5961890;324;22670;74;59;26051;38;25203
5819954;5961890;326;22854;73;55;25772;42;24186
5819955;5961890;324;22678;72;52;25585;37;27027
5819956;5961890;324;22700;72;50;26265;38;27088
5819957;5961890;323;22637;71;49;26202;39;27396
5819958;5961890;322;22543;62;44;25849;39;27519
5819959;5961890;325;22736;73;56;26910;40;24659
5819960;5961890;321;22483;69;55;26619;41;25321
5819961;5961890;322;22532;72;61;26155;40;28070
5819962;5961890;320;22383;67;58;26006;40;27872
5819963;5961890;325;22769;68;56;26227;42;28187
5819964;5961890;325;22778;66;52;25969;42;28215
5819965;5961890;327;22916;68;53;26212;42;25666
5819966;5961890;331;23171;73;57;26467;45;25964
5819967;5961890;334;23386;65;54;26461;43;25502
5819968;5961890;-1;-1;-1;-1;-1;41;25583
5819969;5961890;347;24321;64;42;23444;41;26547
5821755;5961890;450;31502;188;130;35083;54;34023
5821756;5961890;427;29863;124;98;33126;52;33896
5821757;5961890;421;29481;118;92;32744;52;33342
5821758;5961890;423;29624;118;94;32887;55;33182
5821759;5961890;411;28785;110;82;32047;52;32711
5821760;5961890;407;28481;109;78;31744;50;32345
5821761;5961890;401;28080;97;74;31497;50;32021
5821762;5961890;407;28517;96;71;31278;52;32963
5821763;5961890;401;28055;86;64;30432;51;31912
5821764;5961890;405;28379;91;69;30774;52;32285
5821765;5961890;394;27559;110;85;32256;51;31329
5821766;5961890;390;27309;110;86;32280;50;30933
5821767;5961890;391;27390;110;87;32361;53;31382
5821768;5961890;396;27713;117;91;32684;55;31764
5821769;5961890;376;26301;124;100;33294;52;30131
5821770;5961890;369;25857;124;102;33414;49;29637
5821771;5961890;364;25481;124;99;31316;49;29392
5821772;5961890;368;25777;130;103;31612;50;29296
5821773;5961890;398;27833;143;122;34791;49;28992
5821788;5961890;-1;-1;-1;-1;-1;34;26947
5821789;5961890;-1;-1;-1;-1;-1;38;26766
5821790;5961890;339;23738;101;84;28459;35;26616
5821791;5961890;337;23573;100;82;28293;35;26652
5821792;5961890;342;23906;87;66;27181;32;25310
5821793;5961890;336;23502;83;60;26777;31;24857
5821794;5961890;329;23052;82;54;26327;30;24578
5821795;5961890;329;23013;82;57;26529;31;24467
5821796;5961890;325;22767;79;54;25939;29;24054
5821797;5961890;328;22987;83;59;26246;31;24175
5821798;5961890;331;23140;83;61;26399;31;23916
5821799;5961890;333;23344;97;80;25498;33;26655
5821800;5961890;334;23375;93;81;28334;36;26461
5821801;5961890;-1;-1;-1;-1;-1;38;27855
5821802;5961890;-1;-1;-1;-1;-1;38;27803
5821803;5961890;343;24022;101;89;26159;35;27742
5821804;5961890;336;23487;99;91;26313;36;28207
5821805;5961890;336;23514;93;79;25582;41;25444
5821806;5961890;334;23373;93;77;25441;42;25365
5821807;5961890;328;22939;82;67;24733;39;24730
5821808;5961890;322;22528;76;61;24370;40;24662
5821809;5961890;323;22603;80;66;24655;39;24472
5821810;5961890;325;22720;83;74;27961;40;24771
5821811;5961890;326;22854;87;74;27909;41;25050
5821812;5961890;330;23087;93;79;24925;42;25281
5821813;5961890;337;23611;91;70;27392;41;25554
5821814;5961890;338;23679;95;71;27460;44;25946
5821815;5961890;337;23589;91;70;27371;45;25569
5821816;5961890;337;23605;91;70;27387;43;26485
5821817;5961890;-1;-1;-1;-1;-1;39;25967
5821818;5961890;340;23799;87;69;25916;39;26058
5821819;5961890;332;23267;83;62;25384;39;26128
5821820;5961890;338;23633;83;67;25750;40;26487
5821821;5961890;332;23246;87;69;25909;39;25960
5821846;5961890;310;21713;79;63;26093;36;23616
5821847;5961890;317;22194;73;57;27889;36;23328
5821848;5961890;317;22217;72;59;25815;37;23324
